date,topline,headline,content
31.07.2018 23:59 Uhr,Archiv,EU-Nachrichten Juli 2018,
31.07.2018 16:58 Uhr,Umstrittene US-Pläne,Trump schaltet sich in 3D-Waffenfrage ein,"Ab morgen will eine US-Firma Vordrucke für Waffen aus dem 3D-Drucker ins Netz stellen. Nach dem Widerstand mehrerer Bundesstaaten hat US-Präsident Trump nun angekündigt, sich selbst mit dem Thema zu befassen. US-Präsident Donald Trump hat sich per Twitter in die Debatte darum eingeschaltet, ob Pläne für die Herstellung von Schusswaffen mittels 3D-Druckern im Internet veröffentlicht werden sollen. In einem Tweet äußert er sich skeptisch. ""Scheint nicht sehr sinnvoll zu sein"", schrieb er. Er habe das Thema schon mit der US-Waffenlobby besprochen und nehme sich noch einmal der Frage an, ob ""3D-Plastikwaffen in der Öffentlichkeit verkauft werden sollen"". Trumps eigene Regierung hat den umstrittenen Vergleich mit der Organisation Defense Distributed geschlossen. Dadurch wird dieser ermöglicht, Waffenpläne für 3D-Drucker ins Netz zu stellen. Die Organisation aus Texas hatte angekündigt, die Vorlagen von diesem Mittwoch an zum Herunterladen anzubieten. Der Generalstaatsanwalt des Bundesstaats Washington, Bob Ferguson, hatte am Montag bei einem Bundesgericht in Seattle eine einstweilige Verfügung dagegen beantragt. Der Anwalt von Defense Distributed forderte das Gericht daraufhin in einem Schreiben dazu auf, den Antrag ""in seiner Gesamtheit"" abzulehnen. Ferguson reichte wegen des Vergleichs zudem Klage gegen Trumps Regierung ein. Sieben Bundesstaaten und der Hauptstadtdistrikt Washington schlossen sich an. ""Ich habe eine Frage an die Trump-Regierung: Warum ermöglichen Sie gefährlichen Kriminellen einfachen Zugang zu Waffen?"", kritisierte Ferguson. Die per Download verfügbaren Waffen müsse man nicht registrieren. Sogar von Metalldetektoren würden sie nicht erkannt. Und jeder - ungeachtet von Alter, psychischer Verfassung und Vorstrafen - könne sie haben. Einen ersten Entwurf für eine solche Waffe hatte Cody Wilson, Gründer von Defense Distributed, bereits 2013 online gestellt. Die Vorlagen wurden damals etwa 100.000 Mal heruntergeladen, auch von Nutzern außerhalb der USA. Das US-Außenministerium schritt rasch ein und zwang Wilson mit Verweis auf die Waffenexportgesetze, die digitalen Anleitungen wieder aus dem Netz zu nehmen. Es folgte ein langer Rechtsstreit. Ende Juni kam dann die überraschende Kehrtwende: Trumps Regierung zog die Einwände zurück. Bald kündigte Wilson an, wieder Vorlagen für 3D-Drucker-Waffen ins Netz zu stellen. "
31.07.2018 03:26 Uhr,IS bekennt sich,Touristen in Tadschikistan getötet,"In Tadschikistan sind vier Touristen auf ihren Fahrrädern getötet worden. Das Innenministerium hält ein extremistisches Motiv für möglich. Die Terrormiliz ""Islamischer Staat"" bekannte sich zu dem Angriff. Vier Radfahrer aus Europa und den USA sind bei einem bewaffneten Angriff in der zentralasiatischen Republik Tadschikistan getötet worden. Es handelt sich nach Behördenangaben um zwei US-Bürger, einen Schweizer und einen Niederländer. Ein weiterer Niederländer und ein Franzose wurden verletzt, ein weiterer Franzose kam demnach unversehrt davon. Die Polizei schloss einen ""Terrorakt"" nicht aus. Die genauen Umstände seien aber noch unklar, sagte Innenminister Ramason Hamro Rahimsoda in der Hauptstadt Duschanbe. Die sieben Urlauber waren mit dem Fahrrad auf der bei Touristen beliebten Pamir-Route nahe der Grenze zu Afghanistan unterwegs, als sie offenbar gezielt von einem Auto angefahren wurden. Die Täter hätten ""Messer und Schusswaffen"" dabei gehabt, sagte der Innenminister. Einer der Touristen sei durch Messerstiche verletzt worden. Die Polizei erschoss nach eigenen Angaben im Zuge ihrer Fahndung fünf Verdächtige - unter ihnen den 21-jährigen Halter des Tatfahrzeugs. Vier weitere Verdächtige seien festgenommen worden. Später reklamierte die Terrormiliz ""Islamischer Staat"" (IS) das Attentat für sich. Der IS erklärte, eine ""Abordnung von Soldaten des Kalifats"" habe das Attentat begangen, wie das auf die Auswertung islamistischer Internetseiten spezialisierte US-Unternehmen SITE mitteilte. Der Angriff habe ""Bürgern der Kreuzfahrer-Staaten"" gegolten. Das Außenministerium der Schweiz rief Tadschikistan auf, ""alle Anstrengungen zu unternehmen, um diesen ernsten Vorfall zu klären"". Ministeriumssprecherin Silvia Müller sagte weiter: ""Sollte sich der Verdacht auf einen Terroranschlag bestätigen, wird sich dies in den Reisehinweisen für Tadschikistan niederschlagen."" Das Auwärtige Amt in Berlin empfahl Touristen, insbesondere bei Wanderungen und Radtouren in Tadschikistan ""besonders aufmerksam und vorsichtig zu sein"".  Nach Angaben der Weltbank kamen 2015 rund 400.000 Ausländer zu Besuch. Das mehrheitlich muslimische Tadschikistan wird seit 1992 autoritär von Präsident Emomali Rachmon regiert. Die Behörden gehen hart auch gegen moderate muslimische Politiker vor. Es wurden strenge Regeln verhängt: Studentinnen dürfen an Schulen und Universitäten keine Kopftücher und Männer keine Bärte tragen. 2015 sorgte der Fall des von den USA trainierten Chefs der Spezialkräfte in Tadschikistan, General Gulmurad Khalimow, für Aufsehen. Kurz nachdem er verschwunden war, tauchte ein Video auf Youtube von ihm auf. Er erklärte nicht nur seine Mitgliedschaft im IS, sondern kündigte auch an, den Dschihad nach Russland und in die USA zu tragen. Seit längerem gibt es Befürchtungen, dass insbesondere aus dem benachbarten Afghanistan muslimische Extremisten kommen beziehungsweise sich mit Dschihadisten in Tadschikistan verbünden könnten. "
30.07.2018 14:09 Uhr,Opposition nach Kambodscha-Wahl,"""Demokratie zu Grabe getragen""","Politische Gegner im Exil, die Zahlen zur Wahlbeteiligung zweifelhaft - doch die Kambodschanische Volkspartei feiert den ""Sieg"". Die Opposition sieht einen dunklen Tag für das Land. Mit hörbarem Stolz trug Sik Bun Hok, der Vorsitzende der staatlichen Wahlkommission Kambodschas, die Zahlen der Wahl vor. ""Es sind fast sieben Millionen Menschen zur Wahl gegangen. Die Beteiligung lag bei 80,49 Prozent. Dies ist ein großer Sieg für unsere Wahl!"" Trotz Boykottaufruf sei die Beteiligung deutlich höher gewesen als beim vergangenen Mal. Sonst aber blieb alles beim Alten: Premierminister Hun Sen, seit 1985 an der Macht, bleibt fünf weitere Jahre im Amt. Seine Kambodschanische Volkspartei, so deren Sprecher Sok Eysan, erreichte 77,5 Prozent der Wählerstimmen und damit alle 125 Parlamentssitze. Am Sonntag war noch von 100 Sitzen die Rede, das amtliche Ergebnis kommt aber erst in ein paar Tagen. Überraschend war das alles nicht, denn die größte Oppositionspartei, die Nationale Rettungspartei, wurde im November verboten. Seitdem befindet sich ihr Führungspersonal entweder im Gefängnis oder im Exil. Aus der indonesischen Hauptstadt Jakarta kommentierte die Vizepräsidentin der Nationalen Rettungspartei, Mu Sochua, das Ergebnis: ""Gestern wurde die Demokratie in Kambodscha zu Grabe getragen"", sagte sie. Es sei ein weiterer dunkler Tag in der Geschichte des Landes. ""Es hätte eine Feier der Demokratie sein können, mit dem Recht, seine eigene Regierung zu wählen"", sagte sie. ""Leider war die Wahl bereits entschieden, bevor die Stimmen ausgezählt wurden."" Denn zugelassen waren neben der Kambodschanischen Volkspartei nur noch kleinere Parteien, die vor allem einen Zweck hatten: es wenigstens demokratisch aussehen zu lassen. Bei den Zahlen zur Wahlbeteiligung sind Zweifel angebracht, allerdings durfte der Boykottaufruf von Exil-Kambodschanern nicht so befolgt worden sein wie erwünscht. Es hatte von Seiten der Regierung allerdings auch massive Einschüchterungsversuche gegeben: Wer nicht wähle, sei ein Volksverräter, so Premierminister Hun Sen. Für die Oppositionspolitikerin Mu Sochua kann es deshalb nur eine Konsequenz geben: ""Das von der Kambodschanischen Volkspartei und der Nationalen Wahlkommission verkündete Ergebnis darf von der internationalen Staatengemeinschaft in keiner Weise anerkannt werden."" Weder von den UN, präzisierte sie, noch der EU, den asiatischen Staaten oder irgendeiner demokratischen Institution. Vertreter der Asean-Staatengruppe sagten, die Wahl habe in ""einer hochrepressiven politischen Atmosphäre"" stattgefunden. Die USA kündigten bereits Sanktionen gegen das seit über 30 Jahren von Hun Sen regierte Land an. Die Abstimmung spiegle nicht den Willen des kambodschanischen Volkes wider, sagte eine Sprecherin des Präsidialamtes in Washington. Es würden zusätzliche Schritte erwogen, einschließlich Visa-Beschränkungen gegen einige Regierungsmitglieder. Die Regierung in Phnom Penh sprach hingegen von einem Einschüchterungsversuch. "
30.07.2018 07:27 Uhr,Nach umstrittener Wahl,USA drohen Kambodscha mit Sanktionen,"Noch gibt es kein offizielles Ergebnis, doch die Regierungspartei in Kambodscha sieht sich bereits als Sieger. Die USA sprechen nach der Wahl von einem Rückschlag der Demokratie - und drohen mit Sanktionen. Nach der umstrittenen Wahl im Kambodscha hat das US-Präsidialamt mit Strafmaßnahmen gedroht. Es würden zusätzliche Schritte erwogen, einschließlich Visa-Beschränkungen gegen einige Regierungsmitglieder, teilte das Weiße Haus mit. Eine Sprecherin sagte, die Abstimmung spiegle nicht den Willen des kambodschanischen Volkes wider und sei ein Rückschlag für die Demokratie und die Menschenrechte in dem südostasiatischen Land. Die Regierung in Kambodscha wies die Erklärung zurück und sprach von einem Versuch, das Land einzuschüchtern. Auch die australische Außenministerin Julie Bishop zeigte sich besorgt darüber, dass nicht alle politischen Parteien, gesellschaftlichen Gruppen und Medien frei arbeiten konnten. Durch die Wahl sei es zur Umkehr eines mehr als 25 Jahre langen Prozesses hin zur Demokratie gekommen. Nach der Wahl hatte sich zuvor die Volkspartei von Ministerpräsident Hun Sen (CPP) zur Siegerin erklärt. ""Wir rechnen mit mehr als 100 Sitzen"" der zu vergebenden 125, sagte CPP-Sprecher Sok Eysan. ""Das ist ein riesiger Sieg für uns."" Auch nach Angaben der Wahlkommission gewann die CPP die Wahl klar. Der Sprecher der Wahlkommission, Hang Puthea, sagte: ""Die CPP ist der Gewinner."" Das offizielle Endergebnis wird Mitte August erwartet. Die Wahl fand allerdings ohne wirkliche Opposition statt, da Hun Sen im vergangenen November die größte Oppositionspartei durch den Obersten Gerichtshof auflösen ließ. Er warf ihr vor, den Sturz der Regierung zu planen - als Teil einer Verschwörung zusammen mit den USA und internationalen Organisationen. Hun Sen ist in dem südostasiatischen Staat seit dem Sturz der Roten Khmer vor 33 Jahren an der Macht. Er gehört zu den dienstältesten Regierungschefs der Welt. Zwischenzeitlich bewegte sich Kambodscha unter Hun Sen durchaus in Richtung Demokratie. Nachdem ihn die Oppositionspartei CNRP an den Rand einer Niederlage brachte, regiert er mittlerweile wieder mit harter Hand. Der ehemalige Oppositionsführer Kem Sokha sitzt wegen angeblichen Hochverrats im Gefängnis. Andere Oppositionelle flüchteten ins Exil. Zwar bewarben sich 20 Parteien um die 125 Parlamentssitze. Doch diese Gruppierungen galten entweder als Außenseiter oder als Erfüllungsgehilfen der CPP. Nach Einschätzung von Beobachtern wurden die anderen Parteien zugelassen, um den Anschein politischer Konkurrenz zu wahren. Kurz vor und während der Wahl wurden mehr als ein Dutzend Internetseiten kritischer Medien blockiert. Insgesamt waren mehr als acht Millionen Kambodschaner aufgerufen, ihre Stimme abzugeben. Die Wahlbeteiligung war nach Angaben der nationalen Wahlkommission mit 82 Prozent erstaunlich hoch. Dies kam überraschend, weil die CNRP aus dem Ausland zum Boykott der Wahl aufgerufen hatte. 2013 hatte die Beteiligung an der Parlamentswahl bei 69 Prozent gelegen. International löste die hohe Beteiligung neue Zweifel an den Umständen der Wahl aus. Zuvor hatte es Berichte gegeben, dass Leute unter Druck gesetzt wurden, zur Wahl zu gehen. Die EU und die USA hatten dieses Mal auf die Entsendung von Wahlbeobachtern verzichtet. Kambodscha leidet bis heute unter den Folgen des Bürgerkriegs und der Gewaltherrschaft von Pol Pot in den 1970er Jahren mit schätzungsweise 1,7 Millionen Toten. Das Land gehört heute zwar immer noch zu den ärmsten Staaten, Textilexporte und Tourismus verzeichnen aber weiterhin hohe Wachstumsraten. Mit Abstand wichtigster Unterstützer ist die Volksrepublik China. "
29.07.2018 13:26 Uhr,Ernteausfälle wegen Hitze,"Kleinere Kartoffeln, kürzere Pommes","Die anhaltende Dürre schlägt sich nun auch noch auf Kartoffeln nieder: Ernteausfälle von bis zu 40 Prozent werden erwartet. Die Preise werden steigen, die Pommes schrumpfen. Die tagelange Dauerhitze und anhaltende Dürre wird wohl auch erhebliche Ernteausfälle bei Kartoffeln zur Folge haben. Die Industrie schlägt Alarm und warnt vor Qualitätsmängeln und Engpässen. Übergroße Kartoffeln für die Produktion von Pommes Frites werden knapp. Mit der Trockenheit spitze sich die Lage ""dramatisch"" zu, teilte der Bundesverbands der obst-, gemüse- und kartoffelverarbeitenden Industrie (BOGK) mit. Schon jetzt werde mit Ernteausfällen bei Kartoffeln von bis zu 40 Prozent gerechnet, erklärte BOGK-Geschäftsführer Horst-Peter Karos. ""Wenn kein Wetterumschwung kommt, ist die Missernte da."" Aufgrund der Dürre gerieten die Kartoffelpflanzen vermehrt unter Stress und stellten das Wachstum ein, sodass die Knollen klein blieben. Das betreffe vor allem die Produktion von Pommes Frites, für die große Kartoffeln benötigt werden. Auch eine Beregnung - sofern überhaupt möglich - nütze wenig. Lediglich die frühen Kartoffelsorten sind nach Einschätzung des Agrarmarkt-Informationsdienstes AMI glimpflich davongekommen. Die Kartoffelpreise hätten jetzt schon an der Warenterminbörse den höchsten Stand seit Jahren erreicht. ""Die Menge der Knollen ist gesetzt. Jetzt geht es nur noch um die Größe"", erklärt Landwirt Stephan Hufer aus dem niederrheinischen Alpen im Kreis Wesel. Nordrhein-Westfalen zählt neben Niedersachsen und Bayern zu den größten deutschen Anbaugebieten für Kartoffeln. Die kleineren Kartoffeln würden sich nicht so gut verkaufen. Die Landwirte hofften nun, wenigstens einen Teil der drohenden Einbußen über Preissteigerungen wieder wettzumachen. Für die Industrie geht Karos davon aus, dass künftig auch kleinere Kartoffeln für die Produktion von dann kürzeren Pommes Frites eingesetzt werden könnten. ""Wenn die größeren Sortierungen nicht da sind, muss man auf kleinere Chargen zurückgehen"", sagte er. Da auch die europäischen Nachbarländer von der Dürre betroffen seien, könne das Problem nicht durch Einfuhren gelöst werden. Importe aus Nicht-EU-Ländern seien nicht nur teuer, sondern auch zum Schutz vor Kartoffelkrankheiten nur in sehr eingeschränktem Umfang möglich. Die Landwirtschaft leidet schon seit Wochen unter Hitze und ausbleibendem Regen. Besonders beim Getreide und Raps werden Ernteausfälle erwartet, hinzu kommen Trockenschäden bei den Herbstkulturen wie Mais und Zuckerrüben. Der Chef des Deutschen Bauernverbands, Joachim Rukwied, warnte vor Ernteausfällen von durchschnittlich 20 Prozent. Er forderte die Politik dazu auf, den Notstand auszurufen. Das sei die Voraussetzung für schnelle finanzielle Hilfen für Landwirte. "
28.07.2018 04:31 Uhr,Äthiopien,"Kleinbauern stärken, Hunger bekämpfen","In Äthiopien, eigentlich ein fruchtbares Land, leiden viele Menschen Hunger. Deutschland unterstützt die dortigen Bauern mit landwirtschaftlichem Know-How und will so eine der wichtigsten Fluchtursachen bekämpfen. "
27.07.2018 19:00 Uhr,Juncker über USA,"""Verbündete für allezeit""","Was hat US-Präsident Trump davon überzeugt, sich mit der EU zu einigen? Das Wiederholen von Fakten, sagte EU-Kommissionspräsident Juncker dem ARD-Studio Brüssel. Im Interview beschreibt er, wie es zum Kuss der beiden kam, und sagt, was der Deal bedeutet. ARD: Herr Juncker, Sie haben einen Deal mit US-Präsident Donald Trump erreicht. Danach ist eine neue Freundschaft USA-Europa ausgerufen worden. Sozusagen eine neue Liebesbeziehung. Ist das so? Jean Claude Juncker: Für mich bedeutet der Deal - das Abkommen - mit Herrn Trump nicht den Beginn einer neuen Freundschaft, sondern die Fortsetzung einer alten Freundschaft. Er hat das zwischenzeitlich anders eingeschätzt. Meine Einschätzung war stets: Die USA und Europäische Union sind nicht nur Verbündete auf Zeit und nicht nur Verbündete, wenn die Umstände passen, sondern Verbündete für allezeit. ARD: Sie haben Trump sogar geküsst am Ende. Das war das erste Mal, oder? Juncker: Ich glaube schon, dass es das erste Mal war. Im Gegensatz zu meinem üblichen Benehmen ging die Initiative erstaunlicherweise nicht von mir aus. Ich wusste auch nicht, dass ein Fotograf im Oval Office war. Aber es hat das Ambiente des Moments eigentlich gut zusammengefasst. Herr Trump hat ja das Bild veröffentlicht, nicht ich. ARD: Es gab ja schon viele Gespräche, Herr Trump hat all diese Argumente, die Sie ihm vorgetragen haben, auch schon mal gehört. Was hat aus Ihrer Sicht jetzt den Unterschied gemacht? Juncker: Die Beständigkeit, die Konsistenz und die Permanenz des Vortrages immer gleicher Argumente und Zahlen. Ich habe mehrfach zu verdeutlichen versucht, dass, wenn man Warenhandel, Dienstleistungen, Gewinne der amerikanischen multinationalen Unternehmen in Europa zusammenrechnet, die USA einen Überschuss haben und wir eigentlich im Defizit sind. Trump hat diese Zahlen immer in Abrede gestellt, bis ich ihm beweisen konnte, dass das die Zahlen der amerikanischen Statistiker sind, und das Gespräch verlief freundschaftlich. Er war auch sichtbar um eine Einigung bemüht - auch im direkten Gespräch mit seinen Beratern, die da wesentlich zurückhaltender waren als er selbst. Ich halte diese Einigung für wichtig, nicht nur aus atmosphärischen Gründen, sondern auch damit wir jetzt den Einstieg in vertiefte Gespräche finden, die sich nicht nur an der Oberfläche bewegen. ARD: Können Sie das noch mal ein bisschen beschreiben: Wie ist das denn abgelaufen? Denn ursprünglich sollte es keine Pressekonferenz geben. Wo war der Moment, in dem Sie gedacht haben: ""Oh, da geht was""? Juncker: Wir haben das beide zeitgleich so empfunden, dass etwas geht. Und dann hat er gesagt: “Dann machen wir auch eine gemeinsame Pressekonferenz“. Ansonsten bin ich eher zurückhaltend, wenn es darum geht, Details der Gespräche zu beschreiben. Mir reicht es, dass wir eine Einigung erzielt haben. Und dass der Handelskrieg jetzt nicht auf die Spitze getrieben wird. ARD: Sie haben sich in der Vergangenheit auch kritisch über Trump, seine Art zu kommunizieren geäußert. Was war ihr Eindruck bei einem längeren, bilateralen Gespräch: Ist er der sprunghafte Mensch, als den man ihn so wahrnimmt? Juncker: Es steht mir nicht zu, die Bewegungsarten des amerikanischen Präsidenten in zwei Kürzeln zusammenzufassen. Er ist flexibel. ARD: Wie sicher können wir sein, dass der Deal auch hält? Juncker: Wir haben abgemacht, solange die Verhandlungen dauern, wird es zu keinen weiteren Zollmaßnahmen kommen. Das betrifft uns, das betrifft die USA. Ich gehe davon aus, dass dieser Deal hält. Es wäre ja unklug und vermessen jetzt zu sagen: 'Ich traue dem amerikanischen Präsidenten nicht.' Wir sind beide mit Vertrauensvorschuss in diese Gesprächsrunde, die anstrengend war, gegangen. Das Ergebnis ist auch so. ARD: Die EU hat ja zugesagt, mehr Sojabohnen abzunehmen. Kann die EU das überhaupt so zusagen? Denn das muss ja eigentlich der Markt regeln. Juncker: Wer denkt, dass die Kommission verfügen könnte, wer was von woher importiert, der überschätzt die Möglichkeiten der Kommission. Aber bei Sojabohnen gibt es keine Zölle, was die Einfuhren aus den USA in Richtung Europa betrifft. Das ist die Sache der Marktteilnehmer, sich miteinander zu verständigen, dass mehr Soja nach Europa ausgeführt werden kann - übrigens nicht genmanipuliertes Soja. Das ist nicht Teil des Abkommens. ARD: Wie ist es beim Flüssiggas? Juncker: Was den Export von Flüssiggas in die Europäische Union anbelangt, so reflektiert die Abmachung, die ich mit Donald Trump getroffen habe, genau die Position der Europäischen Union, die wir vor Monaten in Sofia einmal unter uns selbst getroffen hatten. Dort haben wir vereinbart, dass wir den Amerikanern vorschlagen, mehr Flüssiggas nach Europa zu exportieren. Das verringert unsere Abhängigkeit von Russland und trifft im Übrigen im Kern die Investitionen, die wir in Europa gemacht haben, was die Anlieferungshäfen in Europa anbelangt. Wir haben da 500 Millionen Euro investiert in den beiden vergangenen Jahren. Wir sind dabei, Infrastrukturen für 14 weitere Anlaufstellen so zu gestalten, dass auch angeliefert werden kann. Insofern ist das kein Zugeständnis, sondern die Erinnerung an einen Vorschlag, den die Europäische Union schon vor Monaten gemacht hat. ARD: Jetzt gibt es Rückmeldungen unter anderem aus Frankreich. Da heißt es, die Landwirtschaft müsse rausgehalten werden. Ist das so? Juncker: Die Landwirtschaft wird da rausgehalten. Woran wäre der Deal fast gescheitert? Daran, dass die Amerikaner massiven Druck gemacht haben, insbesondere der Präsident, dass Landwirtschaftsfragen in den Gesamtdeal hineinpassen und dass wir da Zugeständnisse machen müssen. Das habe ich strikt abgelehnt, wohlwissend wie die Lage in Europa ist - nicht nur in Frankreich, sondern auch in Belgien, in Irland, teilweise auch in Luxemburg und sonstwo. Im Gegenzug haben wir im Moment darauf verzichtet, den Zugang europäischer Firmen zu den öffentlichen Ausschreibungen in Amerika zu einem Kernpunkt der Verhandlungen zu machen, obwohl uns das sehr besorgt. Das ging also um Agrarthemen und die Teilnahme am amerikanischen Ausschreibungswesen. Die Franzosen sollten sich darüber nicht beklagen. ARD: Sojabohnen sind ja auch Teil der Landwirtschaft. War Ihnen das in Sofia schon als Option mitgegeben worden? Juncker: In Sofia haben wir nicht über Sojabohnen geredet. Das war eine Eingebung des Momentes, die gewirkt hat. ARD: Sie haben gesagt: Wer glaube, die EU-Kommission könne bestimmen, wer Sojabohnen kaufe, überschätze die EU-Kommission. Überschätzt Donald Trump dann die EU-Kommission? Juncker Nein, aber er versteht sehr gut, dass das eine Sache des Preises ist und eine Sache der Entscheidungsfreudigkeit der Marktteilnehmer, sowohl auf amerikanischer Farmer-Seite als auch auf der europäischen Importseite. Wir werden das nach Lage der Dinge und im Rahmen unserer Möglichkeiten in die richtige Richtung bewegen. Aber wir sind nicht zuständig dafür; wir sind aber auch nicht nicht zuständig. "
27.07.2018 05:21 Uhr,Länder lehnen Kooperation ab,Scheitern EU-Pläne für Asylzentren?,"Die EU setzt auf die Einrichtung von Asylzentren an der nordafrikanischen Küste, um Migranten von der Fahrt über das Mittelmeer abzuhalten. Doch bisher haben alle in Frage kommenden Länder abgesagt. Ausschiffungsplattformen - der Begriff könnte das Unwort des Jahres 2018 werden. Beim EU-Gipfel in Brüssel vor einem Monat hatten sich die Staats- und Regierungschefs darauf geeinigt, dass sie mit nordafrikanischen Ländern Verträge abschließen wollen, damit diese Zentren einrichten, in denen geprüft werden soll, ob Flüchtlinge ein Asylrecht in der EU haben oder nicht. Doch dieser Plan droht zu scheitern. Denn bislang hat sich noch kein einziges nordafrikanisches Land dazu bereit erklärt. Der SPD-Europaabgeordnete Jo Leinen war vor einigen Tagen mit einer Delegation des EU-Parlaments in Tunesien und Algerien, um sich vor Ort ein Bild zu machen. Er sagt: ""Die tunesische Seite war ganz klar, dass sie für die Europäer keine Migrantenlager, die sogenannten Ausschiffungsplattformen, einrichten wollen. Das wäre nicht vermittelbar in der tunesischen Bevölkerung, und das wollen sie auch nicht."" Das kleine Tunesien mit etwas über zehn Millionen Einwohnern hat mehr als eine Million Flüchtlinge aus dem Nachbarland Libyen bei sich aufgenommen. Hinzu kommen Migranten, die vor allem aus der Sahelzone dorthin gehen. Tunesien habe ein Problem mit Lagern, sagt der SPD-Politiker. Sie wollten dort nicht, dass Menschen in Lagern zusammengepfercht werden: ""Vor allen Dingen fürchten sie sich davor, dass die Rückführungen dieser Menschen in die verschiedenen Länder nicht funktionieren. Das heißt, dass sie, wenn sie solche Lager einrichten würden, noch mehr ein Zielland würden - für Armutsflüchtlinge oder auch sonstige Asylbewerber."" Ganz ähnliche Töne seien aus Algerien und Marokko zu hören. Die nordafrikanischen Küstenländer, die sogenannten Maghreb-Staaten, sträuben sich also gegen europäische ""Ausschiffungsplattformen"". Die EU verfolgt hier die falsche Strategie, kritisiert Leinen: ""Das Problem wird man nicht mit Flüchtlingslagern in den Maghreb-Staaten lösen. Da muss man tiefer in Afrika hinein und versuchen, dort Partnerschaften auszubauen."" Tiefer in Afrika hinein? Also dorthin, woher viele Flüchtende stammen, zum Beispiel Niger, Tschad und Mauretanien oder noch weiter südlich, Benin und Burkina Faso. Hier Partnerschaften aufzubauen, braucht viel Zeit und Geld. Ein weiteres Problem ist, dass es dort zum Teil korrupte und unterdrückende Regierungen gibt. ""Die Afrikaner sagen uns, dass Europa eine Teilschuld trägt an der derzeitigen Situation"", erzählt der SPD-Politiker Jo Leinen. Die zerrüttete Lage in Libyen und Syrien sei auch auf verunglückte Interventionen des Westens zurückzuführen: ""Die Kriegsflüchtlinge sind auch Produkte europäischer Politik. Und sie sehen auch die Armutsflüchtlinge als eine Folge verfehlter Entwicklungspolitik und verfehlter Agrar- und Fischereipolitik."" Einfach mal ein Flüchtlingslager zu bauen, würde in diesen Ländern nicht reichen. Sie bräuchten faire Wirtschaftspartnerschaften. Doch dazu sind viele EU-Länder nicht bereit. "
27.07.2018 00:01 Uhr,DeutschlandTrend,Jeder Zweite sieht Schuld bei Özil und DFB,"Für den Bruch zwischen Mesut Özil und dem DFB macht die Hälfte der Bundesbürger beide Seiten gleichermaßen verantwortlich. Deutlich anders sehen das nur die AfD-Wähler, wie der DeutschlandTrend im Morgenmagazin ergab. Der Rücktritt von Mesut Özil aus der Nationalmannschaft und seine Rassismusvorwürfe haben in den vergangenen Tagen eine heftige Debatte in Deutschland ausgelöst. Für den Bruch zwischen Özil und dem Deutschen Fußball-Bund macht fast jeder zweite Bundesbürger (47 Prozent) beide Seiten gleichermaßen verantwortlich. 29 Prozent der Befragten sehen die Verantwortung in erster Linie bei Özil, 14 Prozent geben die Schuld hauptsächlich dem DFB. Das ergab der DeutschlandTrend im ARD-Morgenmagazin. Dieses grundsätzliche Meinungsbild zu den Gründen für Özils Rücktritt zieht sich mit kleineren Unterschieden durch alle Bevölkerungsgruppen und Parteianhängerschaften. Die einzige klare Ausnahme machen hierbei die AfD-Wähler: Sie machen mit einer klaren Mehrheit von 59 Prozent vor allem Özil für den Bruch mit dem DFB verantwortlich. Seit dem Rücktritt des 92-maligen Nationalspielers wird in Deutschland auch verstärkt darüber diskutiert, wessen Aufgabe die erfolgreiche Integration von Zuwanderern in Deutschland ist. Gut zwei Drittel der Wahlberechtigten (69 Prozent) sehen dabei die Politik, die Einheimischen und die Zuwanderer gleichermaßen in der Pflicht. 13 Prozent finden, dass Zuwanderer in erster Linie selbst für ihre erfolgreiche Integration verantwortlich sind. Elf Prozent sehen die Verantwortung dagegen vor allem bei der Politik. Nur vier Prozent vertreten die Ansicht, dass hauptsächlich die einheimische Bevölkerung dazu beitragen muss, eine gelungene Integration zu ermöglichen. Die jüngsten politischen Debatten haben das politische Stimmungsbild in der Gesellschaft nur wenig verändert. Wenn am Sonntag Bundestagswahl wäre, käme die Union ebenso wie vor drei Wochen auf 30 Prozent der Wählerstimmen. Für die SPD würden sich weiterhin 18 Prozent entscheiden. Die AfD verteidigt mit unveränderten 16 Prozent ihre Position als drittstärkste Kraft. Knapp dahinter folgen die Grünen mit 15 Prozent - ein Prozentpunkt mehr als Anfang Juli. Die Partei erreicht damit den höchsten Wert im DeutschlandTrend seit Juni 2013. Die FDP erreicht in der Sonntagsfrage unverändert acht Prozent. Die Linke verliert einen Punkt und kommt nun ebenfalls auf acht Prozent. "
