date,topline,headline,content
31.12.2018 23:59 Uhr,Archiv,EU-Nachrichten Dezember 2018,
31.12.2018 02:47 Uhr,Rumäniens EU-Ratsvorsitz,Vom Musterschüler zum Problemfall,"Lange galten Rumäniens Reformen in der EU als vorbildlich. Doch ausgerechnet zur Ratspräsidentschaft des Landes ist der Prozess ins Stocken geraten. Trotzdem sollte man das Land nicht unterschätzen. Es ist vor allem eine Regung, die man immer wieder zu sehen und zu hören bekommt, wenn man hier in Brüssel Diplomaten auf die neue Ratspräsidentschaft der EU anspricht: auf Rumänien. Dann verstummt plötzlich das Gespräch, und man erntet nur noch ein tiefes Seufzen von den Diplomaten. Wesentlich offener kann da schon der Europaparlamentarier Manfred Weber (CSU) im Gespräch mit dem ARD-Studio Brüssel sein. Der Niederbayer führt als Spitzenkandidat Europas Christdemokraten in die kommende Europawahl: Doch nachdem die EU Bukarest lange Jahre einen geradezu vorbildlichen Aufholprozess attestiert hatte, ist davon derzeit offenbar kaum mehr etwas übrig geblieben. Statt nach vorne bewege sich das Land wieder zurück und schade sich zunehmend selbst, hatte die EU-Kommission schon Mitte November offiziell festgestellt: Korruption an allen Enden, immenser Druck seitens der sozialliberalen Regierung auf die Justiz sowie Fördergelder, die regelmäßig versickern. Die Liste der Vorwürfe ist lang und deshalb stellt etwa der Chef der europäischen Grünen, Reinhard Bütikofer, nur lapidar fest, klar müsse man Rumänien respektieren: Das darf man auch nicht, entgegnet Anneli Ute Gabanyi, fügt umgehend allerdings ein ""aber"" hinzu. Gabanyi war bis zu ihrem Ruhestand unter anderem als Rumänien-Expertin der Stiftung Wissenschaft und Politik (SWP) tätig. Sie gilt als Instanz in ihrem Fach. Sie sagt: Die Kritik ist im Grund richtig, man dürfe aber drei Dinge nicht vergessen: Erstens sei Rumänien noch lange nicht so weit wie Polen oder Ungarn, wo nach Ansicht vieler der Rechtsstaat akut bedroht ist. Zweitens setzten die Rumänen selbst so viel Hoffnung in die EU wie kaum ein anderes Volk und drittens gebe es in Rumänien eine starke Opposition, die gegen die umstrittene Regierung arbeite. Hier müsse die EU auch aus Eigeninteresse stützend eingreifen, statt das Land zu destabilisieren - gerade vor dem Hintergrund der ständigen Sticheleien Russlands: ""Die geopolitische Lage Rumäniens am Schwarzen Meer ist sehr viel dringlicher und auch sehr viel wichtiger. Wir sprechen immer nur von den baltischen Staaten und Polen, aber die 'Musik' Putins spielt meiner Meinung nach doch in Wirklichkeit am Schwarzen Meer!"" Die Aufgaben, die Rumänien in den kommenden Monaten vor sich hat, sind sowieso nicht ohne. Es gilt den Brexit, den Austritt Großbritanniens aus der EU, weiter zu managen, dann folgen im Mai die Europawahlen sowie anschließend die wohl quälende Suche nach einer neuen europäischen Regierung, sprich EU-Kommission. Rumänien ist dazu ""technisch"" in der Lage, hatte selbst EU-Kommissionschef Jean-Claude Juncker am Wochenende trotz heftiger Kritik ausdrücklich noch einmal festgestellt - oder wie es der Chef der Sozialdemokraten im Europaparlament, Udo Bullmann (SPD), im Gespräch mit uns unter Verweis auf die gerade zu Ende gegangene Ratspräsidentschaft ausdrückt: "
30.12.2018 03:14 Uhr,Schutz der EU-Außengrenzen,Juncker wirft EU-Staaten Heuchelei vor,"In der Debatte um eine größere Grenzschutztruppe hat EU-Kommissionspräsident Juncker den EU-Mitgliedsstaaten ""himmelschreiende Heuchelei"" vorgeworfen. Erst hätten sie zwei Jahre einen besseren Schutz gefordert, nun kämen von vielen Bedenken. EU-Kommissionschef Jean-Claude Juncker hat den EU-Staaten eine ""himmelschreiende Heuchelei"" in der Diskussion um eine größere europäische Grenzschutztruppe vorgeworfen. ""Alle EU-Staats- und Regierungschefs haben über zwei Jahre lang den besseren Schutz der europäischen Außengrenze gefordert"", sagte Juncker der Zeitung ""Welt am Sonntag"". ""Und jetzt kommen plötzlich von vielen Seiten Bedenken. Das sei ein Eingriff in die nationale Souveränität, alles ginge viel zu schnell und die Zahlen seien zu hoch gegriffen. Das ist doch eine himmelschreiende Heuchelei."" Die EU-Kommission hatte im September vorgeschlagen, der EU-Grenzschutzagentur Frontex bis 2020 eine ständige Reserve von 10.000 Einsatzkräften zur Verfügung zu stellen - das wären rund 8500 mehr als heute. Die Staats- und Regierungschefs hatten den Schutz der Außengrenze gegen illegale Migration beim EU-Gipfel Ende Juni zur Priorität erklärt. Viele EU-Staaten hatten sich zu den Frontex-Plänen der Kommission aber sehr kritisch geäußert - die österreichische EU-Ratspräsidentschaft schlug deshalb vor, die ständige Reserve erst bis 2027 auf 10.000 Beamte aufzustocken. Bundesinnenminister Horst Seehofer hatte Anfang des Monats 2025 als ""machbaren Zeitplan"" bezeichnet. Juncker sagte, gerade diejenigen, die bislang den unterentwickelten Außengrenzschutz lautstark kritisiert hätten, wollten sich nicht engagieren. ""So kann Europa nicht funktionieren. Wir müssen schnell handeln, damit wir vorbereitet und die EU-Außengrenzen auch wirklich unter Kontrolle sind."" "
29.12.2018 17:35 Uhr,Schicksalssjahr 2019,Europa hat die Wahl,"Die EU hat die Herausforderungen der vergangenen Jahre weitgehend gemeistert - 2019 stehen mit dem Brexit und der Europawahl neue Herausforderungen an, die über die Zukunft der Union entscheiden. Nur noch rund fünf Monate, dann haben wir EU-Bürger wieder die Wahl. Wenig deutet allerdings darauf hin, dass das Ergebnis günstiger ausfallen könnte als 2014. Es stimmt zwar: die Finanz- und Schuldenkrise wurde in der Ära Juncker weitgehend überwunden; die Wirtschaftsdaten der meisten Mitgliedsländer entwickeln sich positiv. Die 2015 mit Wucht hereingebrochene Flüchtlingskrise wurde wirksam eingedämmt. Befriedigend gelöst - im Sinne eines solidarischen, gesamteuropäischen Asylrechts oder einer umfassenden Reform der Wirtschafts- und Währungsunion - sind die Probleme aber keineswegs. Dafür verdunkeln inzwischen neue Wolken den Horizont: Mit Großbritannien wird im Frühjahr erstmals ein Mitgliedsland die Gemeinschaft verlassen, wenn es schlecht läuft sogar unter chaotischen Begleitumständen. In Italien testet derweil ein Bündnis ultrarechter und linksalternativer Hasardeure die Grenzen der ökonomischen Vernunft aus. Und obendrein droht ein erbitterter Streit um europäische Grundwerte - Freiheit, Demokratie, Rechtsstaatlichkeit und soziale Gerechtigkeit - die EU zu spalten. Ausgerechnet Polen und Ungarn, die in den 1980er-Jahren das Ende der Teilung Europas herbeiführten, legen mit ihrem illiberalen, nationalistischen Kurs nun die Axt ans Fundament seiner Einheit. Damit nicht genug: Der noch 2017 als Erneuerer Europas und Anti-Trump gefeierte französische Präsident Emmanuel Macron steht vor einem Scherbenhaufen. Daheim drohen die revoltierenden ""Gelbwesten"", seine Reformerfolge zunichte zu machen. In der EU haben die Zauderer Angela Merkel und Olaf Scholz seine ehrgeizigen Ideen für einen festeren Euro, eine strategisch autonome Union und ein starkes Europa, das seine Bürger schützt und in wesentlichen Fragen mit einer Stimme spricht, fast sämtlich ins Leere laufen lassen. Statt nach Aufbruch riecht es derzeit eher nach Abwicklung. Einziger Lichtblick: Die EU hat sich in all den Turbulenzen rückblickend doch als erstaunlich robust erwiesen. Jüngste Umfragen zeigen, dass in den meisten Ländern die Stimmung durchaus europafreundlich ist. Zwei Drittel der EU-Bürger und sogar drei Viertel aller Deutschen sind der Ansicht, dass ihr Land von der Mitgliedschaft profitiert. Als wichtigen Grund führen die Meinungsforscher interessanterweise den Brexit an, der wie ein Weckruf gewirkt und den Menschen schlaglichtartig bewusst gemacht hat, dass die Flucht in Nationalismus kein probates Mittel ist, die komplexen Probleme der Gegenwart zu lösen. Die Art, wie die 27 Staaten im Brexit-Drama, im Handelsstreit mit den USA oder bei der Verlängerung der Russland-Sanktionen zusammenstanden und die gemeinsamen Interessen verteidigt haben, zeigt den Weg auf, der die auseinanderdriftende Union aus der Sackgasse führen könnte. So gibt es Anzeichen, dass sowohl im Haushaltsstreit mit Italien als auch im Konflikt um die fragwürdige polnische Justizreform eine Einigung in Reichweite ist. Noch mehr konkrete Ergebnisse müssen her, die die Menschen wieder vom Sinn und Nutzen der Gemeinschaft überzeugen - mehr Zusammenarbeit in der Sicherheitspolitik etwa, notfalls auch im kleineren Kreis: eine schlüssige Strategie für die Herausforderungen der Digitalisierung und des Klimaschutzes, wirksame Maßnahmen gegen Steuertricks der Internetgiganten und die skandalös hohe Arbeitslosigkeit in vielen Ländern des Südens. Und damit die EU, die uns jahrzehntelang Frieden, Wohlstand und Stabilität beschert hat, nicht auseinanderfällt, muss auch das reiche und mächtige Deutschland in den anstehenden Verhandlungen über den mehrjährigen EU-Haushalt Kompromisse machen. Ein fataler Irrtum wäre es zu glauben, man könnte die Dinge einfach laufen lassen, nur weil bis jetzt alles glimpflich ausgegangen ist. Eine Bestandsgarantie, das zeigen die jüngsten Entwicklungen, gibt es für das Jahrhundertexperiment Europäische Union nämlich nicht. Und auch, wenn große Sprünge nach vorn derzeit unmöglich erscheinen, kleine, aber entschlossene Schritte in die richtige Richtung, wie sie die EU in Krisenzeiten stets vorangebracht haben, tun sehr wohl Not. Noch hat Europa die Wahl. "
29.12.2018 15:44 Uhr,Krieg im Jemen,Huthi-Rebellen ziehen aus Hodeida ab,"Hodeida ist faktisch das Tor zum Jemen: Wer den Hafen kontrolliert, hat Zugriff auf Hilfslieferungen. Deshalb ist es ein großes Hoffungszeichen, das Rebellen mit dem Abzug begonnen haben. Nun sind die UN am Zug. Die Huthi-Rebellen ziehen sich aus der jemenitischen Hafenstadt Hodeida zurück. Sie halten sich somit an die Vereinbarung mit der Regierung und den Vereinten Nationen, die Mitte des Monats bei Friedensgesprächen erzielt worden war. Es wird erwartet, dass auch regierungstreue Kräfte aus jenen Teilen der Stadt abziehen, die sie bei einer Offensive im Juni zurückerobert hatten. Ein von Saudi-Arabien geführtes Militärbündnis bekämpft die Huthi seit 2015. Die vom Iran unterstützten schiitischen Rebellen haben große Teile des nördlichen Jemen unter ihrer Kontrolle gebracht. Nach UN-Angaben wurden Zehntausende Menschen getötet, unter ihnen viele Zivilisten. Auch Saudi-Arabien wird vorgeworfen, bei Luftangriffen keine Rücksicht auf die Zivilbevölkerung zu nehmen. "
29.12.2018 14:11 Uhr,Jahresrückblick auf die EU,Zum Reagieren gezwungen,"Trump, Ukraine, Brexit - die EU war 2018 vor allem mit Konflikten außerhalb beschäftigt. Dabei fehlt laut Experten dringend ein Projekt, dass die Europäer wieder eint. Wer in diesen Tagen EU-Verantwortlichen begegnet, der trifft vor allem hin- und hergerissene Menschen. Einer von ihnen ist Elmar Brok (CDU), führender Europaparlamentarier seit 1979. ""Wenn mir das einer vor drei bis vier Jahren gesagt hätte, hätte ich geantwortet: 'Das halte ich nicht für möglich!' Aber wir haben es zustande gebracht!"" Gemeint ist der Brexit, der Ausstiegsprozess Großbritanniens aus der EU, an dessen Ende ein vollkommen zerstrittenes Vereinigtes Königreich steht und eine geeint auftretende Europäische Union. Andererseits, um wieder auf das Hin- und Hergerissensein zurückzukommen, hat die EU im Jahr 2018 jenseits der Brexit-Verhandlungen nicht so wahnsinnig viel auf die Habenseite gebracht: Okay, man konnte sich auf eine ""Anti-Plastik-Strategie"" verständigen, auch auf ehrgeizige neue Abgasregeln für Autos, aber schon bei der eigentlich recht einfachen Frage nach einem Ende der Zeitumstellung, fuhr man das Projekt mit Karacho vor die Wand. 2018 war für die EU vor allem ein Jahr des Reagierens, etwa auf US-Präsident Trumps teils merkwürdig anmutende Strategien oder auf Russlands Zündeleien in der Ukraine. Zum Agieren dagegen kam die EU 2018 kaum. ""Ich glaube, das Hauptproblem ist, dass ein größeres, gemeinsames Projekt fehlt"", resümiert der Historiker Kiran Klaus Patel von der Universität Maastricht. ""Ein Projekt, das wiederum so viel Zugkraft hat, dass sich die Regierungen, aber auch die Bevölkerungen der Mitgliedsstaaten, dahinter versammeln und sich dafür begeistern können."" Denn dass es mindestens einen gab, der sich gleich für eine ganze Reformagenda begeistern konnte und kann, ist hinlänglich bekannt: Frankreichs Präsident Emmanuel Macron. ""Das Problem ist, dass in der Zeit, in der Kanzlerin Angela Merkel wirklich noch fest im Sattel saß und noch den CDU-Parteivorsitz hatte, dass in dieser Zeit von der deutschen Seite keine Antwort auf Macron erfolgte, auf deren Grundlage man ernsthaft hätte diskutieren können"", sagt Patel. ""Das Zeitfenster dafür hat sich jetzt geschlossen."" Patel, einer der renommiertesten Historiker im Bereich der europäischen Geschichte, erwartet für 2019 kaum noch epochale Schritte. Macron ist nach den Protesten der letzten Wochen endgültig in der französischen Innenpolitik gefangen, die EU hat noch mit dem Brexit zu tun, dann folgen im Mai die Europawahlen und die vermutlich quälende Suche nach einer neuen europäischen Regierung, sprich EU-Kommission. ""Ich glaube, dass wir uns heute die Frage stellen müssen, was wir eigentlich mit den Verliererinnen und Verlierern der digitalen Revolution machen"", so Patel. ""Für diese Menschen hat die EU derzeit kein Angebot. Das zeigt sich im Moment auch in den Unruhen in vielen europäischen Gesellschaften und der Unzufriedenheit darüber, was die EU darstellt."" So negativ würde es EU-Veteran Brok natürlich nie formulieren. Aber auch der Europaparlamentarier aus Überzeugung weiß nach fast 40 Jahren, dass der Lack an manchen Stellen durchaus spröde und rissig geworden ist. Es reiche derzeit ein Blick über die Grenzen, bestätigt er. ""Was in Frankreich passiert ist, ist ein vorrevolutionärer Zustand, der nur begrenzt mit Europa zu tun hat. Die Frage ist: Wie gehen moderne Gesellschaften mit den Konsequenzen der Globalisierung um? Damit, dass ganze Gesellschaftssysteme zusammenbrechen? Das ist doch die große Gefahr für westliche Demokratien."" Und auf die gelte es möglichst bald eine Antwort zu finden, hofft Brok. "
29.12.2018 11:50 Uhr,Juncker zum künftigen EU-Ratsvorsitz,Schlechtes Zeugnis für Rumänien,"In wenigen Tagen übernimmt Rumänien erstmals den EU-Ratsvorsitz. Kommissionschef Juncker äußerte in einem Interview Zweifel an der Führungskraft des Landes und der Bereitschaft, anderen zuzuhören. Kurz vor der Übernahme der EU-Ratspräsidentschaft durch Rumänien zum Jahresbeginn hat EU-Kommissionspräsident Jean-Claude Juncker Zweifel an der Führungskraft der Regierung in Bukarest geäußert. Das Land sei zwar ""technisch gut vorbereitet"" auf den sechsmonatigen Vorsitz, sagte Juncker der ""Welt am Sonntag"". ""Ich glaube aber, dass die Regierung in Bukarest noch nicht in vollem Umfang begriffen hat, was es bedeutet, den Vorsitz über die EU-Länder zu führen. Für ein umsichtiges Handeln braucht es auch die Bereitschaft, anderen zuzuhören und den festen Willen, eigene Anliegen hintenan zu stellen. Da habe ich einige Zweifel"", erklärte der Kommissionschef weiter. Zudem sei der interne Zustand derzeit so, dass das Land nicht als ""kompakte Einheit"" in Europa auftreten könne. ""Es braucht zuhause eine geschlossene Front, um während der Ratspräsidentschaft auch die Einheit Europas zu fördern"", betonte Juncker weiter. Rumänien übernimmt am 1. Januar von Österreich bis Ende Juni den Vorsitz der EU-Länder. Im November hatte die EU-Kommission Bukarest erhebliche Defizite bei Rechtsstaatlichkeit und Korruptionsbekämpfung bescheinigt. Der Reformprozess in Rumänien sei ins Stocken geraten, es seien Rückschritte gemacht worden, hieß es in dem Bericht. Die rumänische Regierung weist solche Zweifel stets zurück. Kurz vor Weihnachten hatte Ministerpräsidentin Viorica Dancila erbost erklärt: ""Wir werden kritisiert, ohne es zu verdienen, wir werden bestraft, nur weil wir ein osteuropäisches Land sind."" Die nächsten Monate gelten als besondere Herausforderung in der Ratspräsidentschaft: Für den 29. März ist der noch nicht geregelte EU-Austritt Großbritanniens geplant und Ende Mai steht die Europawahl an. Juncker sprach sich zudem für einen Ausschluss der ungarischen Fidesz-Partei aus der konservativen Parteienfamilie EVP aus: ""Ich finde die christdemokratischen Werte, auf denen die EVP fußt, sind nicht länger vereinbar mit der Politik von Fidesz."" Sein Antrag sei aber abgelehnt worden, sagte Juncker. "
28.12.2018 21:51 Uhr,Fälschungsaffäre um Relotius,"Verträge der ""Spiegel""-Chefs auf Eis gelegt","Zwei ""Spiegel""-Chefs lassen infolge der Fälschungsaffäre ihre Verträge ruhen. Das kündigte der designierte Chefredakteur Klusmann an. Bis eine Kommission den Fall abschließend geklärt hat, kehren sie nicht zurück. Im Fälschungsskandal um den ehemaligen ""Spiegel""-Reporter Claas Relotius werden die Verträge von zwei Führungskräften zunächst auf Eis gelegt. Das kündigte der designierte Chefredakteur Steffen Klusmann in einem Schreiben an die Mitarbeiter an, wie eine Sprecherin bestätigte. Zuvor hatte die ""Bild""-Zeitung darüber berichtet. Klusmann schreibt in dem der Deutschen Presse-Agentur vorliegenden Brief, der Fall Relotius habe bei einigen die Frage aufgeworfen, ob Ullrich Fichtner als Chefredakteur und Matthias Geyer als Blattmacher nach einem solchen ""Desaster"" eigentlich noch tragbar seien. Der eine habe Relotius für den ""Spiegel"" entdeckt, der andere habe ihn fest angestellt und bis zuletzt seine Arbeit betreut. Er wolle den Fall Relotius nicht leichtfertig abtun, schreibt Klusmann. ""Dafür ist er zu groß und zu gefährlich. Und er ist noch lange nicht ausgestanden. Ich habe daher mit Matthias und Ullrich verabredet, dass wir ihre neuen Verträge erstmal aussetzen und ruhen lassen, bis die Kommission den Fall abschließend untersucht hat."" "
28.12.2018 21:30 Uhr,Zukunft der EU,Ruttes starke Rolle,"Frankreichs EU-Enthusiast Macron ist geschwächt, Bundeskanzlerin Merkel auch. Ihre Lücke in Brüssel füllt immer stärker der niederländische Regierungschef Rutte aus, dem auch höhere Ämter zugetraut werden. EU-Fan Mark Rutte hat klare Vorstellungen davon, wie seine persönliche politische Zukunft aussieht: Der niederländische Regierungschef möchte nach der Europawahl im Mai Ratspräsident der Europäischen Union werden. Die Brüsseler Gerüchteküche handelt ihn bereits als potenziellen Nachfolger von Donald Tusk. Pflichtgemäß dementiert Rutte seine Ambition. Nein, er wolle keinen Top-Job in Brüssel, betont er auf Nachfrage. Der Niederländer spielt bereits eine entscheidende Rolle in der EU, und zwar als erklärter Gegner des Macron-Vorschlages eines Euro-Budgets und einer immer tiefer integrierten Europäischen Union. Rutte sieht sich als personifizierte Mahnung an Bundeskanzlerin Angela Merkel, sich nicht auf Emmanuel Macrons Irrweg zu begeben. Aus Ruttes Sicht ist dieses Budget nicht finanziert, nicht durchdacht und nicht zielführend. ""Verbiegen Sie sich nicht"", lautet sein Appell an Merkel. ""Spielen Sie keine europapolitische Interessenübereinstimmung und Wahlverwandschaft zwischen Berlin und Paris vor, wo es de facto vor allem einen Dissenz gibt."" In der Beschränkung zeige sich der Meister, bringt Rutte Goethes berühmten Ausspruch aus den ""Wahlverwandschaften"" zu Gehör. Weniger ist mehr, heißt Ruttes EU-Devise. ""Immer mehr Europa, eine immer engere Union - nein, nicht für mich"", betonte er 2018 vor dem EU-Parlament in Straßburg. Die Forderung nach immer mehr Europa ist seiner Meinung nach nur Munition für Populisten und EU-Gegner, die er in den Niederlanden erfolgreich politisch bekämpft hat. Weniger versprechen, weniger ankündigen - dafür aber um so mehr erreichen, lautet sein Rezept. Mehr erreichen vor allem in der Flüchtlingspolitik. ""Ja, wir müssen in Sachen Migration besser werden"", sagt er. ""Wir müssen darauf vorbereitet sein, die nächste Migrationskrise zu bewältigen."" Was Vertreibung und Flucht bedeuten, weiß Rutte besser als viele andere EU-Staats- und Regierungschefs. Denn sein Vater lebte zunächst in der ehemaligen niederländischen Kolonie Indonesien, wurde während des Zweiten Weltkrieges in einem japanischen Arbeitslager interniert und später aus Indonesien vertrieben. Völlig mittellos erreichten Ruttes Eltern Den Haag. Ihr Sohn Mark hat daher nicht das geringste Verständnis für die unsolidarische Haltung Polens und Ungarns, auf keinen Fall Flüchtlinge aufzunehmen, die über das Mittelmeer nach Europa kommen. Auch nicht für die Entschlossenheit der Regierungen in Warschau und Budapest, den Mehrheitsbeschluss zur Flüchtlingsverteilung und damit ein EU-Gesetz einfach zu ignorieren. ""Eine Abmachung ist eine Abmachung"", lautete das Leitmotiv von Ruttes Grundsatzrede vor dem EU-Parlament. Die schwierigen EU-Kompromisse müssten von allen voll und ganz getragen werden. Doch bei aller betonten Prinzipientreue ist Rutte klar, dass auch in den Niederlanden die Bereitschaft, Spanien, Italien oder Griechenland weitere Flüchtlinge abzunehmen, gering ist. Der ehemalige Unilever-Personalmanager gilt als einer der besten Netzwerker in der EU. Er pflegt vor allem den Austausch mit Dänemarks liberal-konservativem Regierungschef Lars Lökke Rasmussen. Dänemark ist das Land mit den mittlerweile schärfsten Asylgesetzen in Europa. ""Wir müssen jetzt das Asylsystem der EU fair und effektiv machen"", appelliert Rutte. ""Wenn wir in diesem Punkt kollektiv versagen, riskieren wir die Vorteile, welche uns die offenen Schengen-Grenzen gebracht haben."" Rutte ist sich bewusst: Wenn die EU nicht sehr bald effektiver funktioniert und dem Sicherheitsbedürfnis ihrer Bürger nicht noch vor den Europawahlen besser gerecht wird, werden weder Merkel noch Macron, und auch nicht Rutte selbst den Siegeszug der Rechtspopulisten aufhalten - ganz gleich ob sie Marine Le Pen, Viktor Orban oder Matteo Salvini heißen. "
28.12.2018 14:54 Uhr,Feuerwerksverkauf gestartet,Das große Böllern - bald verboten?,"Seit heute läuft der Feuerwerksverkauf - und seit Wochen wird über Sinn oder Unsinn der Böllerei diskutiert. Erstmals hat auch Hannover eine Verbotszone eingerichtet. Fragen und Antworten zum Thema Feuerwerk. Der Verkauf von Feuerwerk der Kategorie F2 - dazu zählen Raketen, Batterien und Knallkörper - ist auf die letzten drei Tage des Jahres beschränkt. In diesem Jahr ist er bereits ab dem 28. Dezember erlaubt, da einer der gesetzlich vorgesehen Verkaufstage auf einen Sonntag fällt. Der Verkauf endet am 31. Dezember. Böller der Kategorie F2 dürfen nur am 31. Dezember und 1. Januar abgebrannt werden. Wer sie nutzen will, muss volljährig sein. In unmittelbarer Nähe von Kirchen, Krankenhäusern, Kinder- und Altenheimen ist das Abbrennen pyrotechnischer Gegenstände nicht erlaubt. Im vergangenen Jahr wurde mit dem Verkauf von Feuerwerk ein Umsatz von 137 Millionen Euro erzielt. Die Hälfte des Umsatzes entfällt auf Batterien und Verbundfeuerwerke, ein Fünftel auf Raketen. Der Anteil importierter Feuerwerkskörper am Umsatz liege bei 75 Prozent. Obwohl in Europa nur zugelassenes Feuerwerk verkauft und abgebrannt werden darf, bieten Internethändler in den letzten Jahren zunehmend illegale Böller an. Experten warnen regelmäßig vor den Gefahren durch diese verbotenen Böller. Die Bundesanstalt für Materialforschung und -prüfung (BAM) rät, nur geprüftes Feuerwerk zu kaufen, das mit CE-Zeichen und BAM-Registriernummer gekennzeichnet ist. Wegen der Brand- und Verletzungsgefahr haben mehrere Kommunen das Abbrennen von Böllern in ihrer Innenstadt untersagt. In Göttingen, Düsseldorf, Tübingen und Celle gibt es etwa schon seit Jahren ein Feuerwerksverbot in den Altstädten. Zum Schutz der Tiere in der Natur sind Feuerwerkskörper auch in Nationalparks verboten. In diesem Jahr hat erstmals auch Hannover ein Verbot angekündigt. Wie Polizeipräsident Volker Kluwe bei tagesschau24 erklärt, betrifft es jedoch nur einen Bereich in der Fußgängerzone und um den Hauptbahnhof herum. Hier hätten in den vergangenen Jahren die baulichen Gegebenheiten und die große Zahl von Feiernden dazu geführt, dass Menschen nicht mehr vor Knallkörpern hätten weglaufen können. Die Polizei will mit dem Verbot auch Randalierer abschrecken, die eigens zum Böllern anreisen. Im vergangenen Jahr hatten sich vermehrt Gruppen mit Feuerwerkskörpern beschossen. In Hannover ist laut Kluwe nicht nur das Abbrennen, sondern schon das Mitführen von Feuerwerk im betroffenen Gebiet verboten. Deshalb wolle die Polizei schon ab 20 Uhr darauf achten, wer die Verbotszone mit welchen Gegenständen betritt. Vor allem an U-Bahnstationen und am Hauptbahnhof soll kontrolliert werden. Menschen, die gegen das Verbot verstoßen, werden Kluwe zufolge zunächst angesprochen. Sie können dann die Verbotszone verlassen - oder aber sie bleiben, müssen dann aber die Feuerwerkskörper abgeben. Diese würden vernichtet. ""Sollten sie dieser Aufforderung nicht nachkommen, werden wir diese Sachen sicherstellen oder beschlagnahmen und die Personen dann gegebenenfalls mit einem Platzverweis belegen."" Regelmäßig schießen zum Jahreswechsel die Werte in die Höhe, besonders in Großstädten. Das Umweltbundesamt (UBA) erwartet zu Silvester die Freisetzung von rund 4500 Tonnen Feinstaub. Das sei in etwa die Größenordnung der Vorjahre, sagt UBA-Meteorologin Ute Dauert. In der ersten Stunde des neuen Jahres können die Feinstaubwerte, die normalerweise um die 20 Mikrogramm pro Kubikmeter Luft liegen, mitunter auf 2000 oder bis hin zu 4000 in die Höhe schießen. Erfahrungsgemäß trifft eine hohe Feinstaubbelastung zu Silvester besonders Städte wie Berlin, München und Hamburg - Ballungsräume, in denen viele Menschen auf engem Raum Feuerwerk abschießen, zum Beispiel auf Feiermeilen. Wie groß die tatsächliche Feinstaubbelastung in der Silvesternacht wird und wie schnell sie wieder abklingt, hängt UBA-Meteorologin Dauert zufolge auch von den Wetterverhältnissen ab. Herrsche eine kalte Hochdruckwetterlage mit sehr eingeschränktem Luftaustausch, gehe die Feinstaubbelastung nur sehr langsam zurück. Das heißt, dass sich die winzigen Stückchen, die beim Abbrennen von Feuerwerk entstehen, durchaus mehrere Tage in der Luft halten - für Städte kann das der Expertin zufolge im Einzelfall extrem hohe Tagesmittelwerte von mehr als 500 Mikrogramm pro Kubikmeter bedeuten. Zumindest aus gesundheitlicher Sicht wäre auf Regen und Sturm in der Silvesternacht zu hoffen - dann sinken die Feinstaubwerte in der Regel innerhalb von Stunden wieder auf Normalniveau ab. Das war etwa an Silvester 2017/2018 der Fall. Feinstaub kann je nach Teilchengröße nicht nur tief in Lunge und Bronchien, sondern auch ins Blut gelangen und Erkrankungen des Herz-Kreislauf-Systems hervorrufen. Die Wirkungen reichen von vorübergehenden Beeinträchtigungen der Atemwege bis zu Herz-Kreislauf-Problemen. Die Deutsche Gesellschaft für Pneumologie und Beatmungsmedizin (DGP) hat wegen der Folgen für kleine Kinder, Senioren und chronisch Kranke dazu aufgerufen, weniger Feuerwerk einzusetzen oder ganz darauf zu verzichten. UBA-Expertin Dauert sagte im ARD-Morgenmagazin, dass die Feinstaubbelastung in der Silvesternacht insbesondere ein Problem für Asthmatiker oder Menschen mit chronischen Lungenerkrankungen sei. Diese würden eine deutliche Verschlechterung ihrer Symptome verzeichnen. Ein generelles Feuerwerksverbot in Innenstädten ist wohl unwahrscheinlich. Zwar hat auch die Deutsche Umwelthilfe schärfere Vorschriften gegen Silvesterböller gefordert. ""Wir möchten eine Verschiebung der Feuerwerksaktivitäten raus aus der Innenstadt"", sagte der Geschäftsführer Jürgen Resch. ""Entweder auf Flächen am Stadtrand, wo die Menschen ihre Feuerwerkskörper abfeuern können, oder noch besser ein professionelles Feuerwerk außerhalb sensibler Zonen, an dem sich alle erfreuen können und welches kaum Feinstaub erzeugt."" Der Deutsche Städtetag wies die Forderung jedoch zurück. Auch die Bundesministerin für Ernährung und Landwirtschaft, Julia Klöckner (CDU), erteilte dem Vorstoß eine Absage. Die geltenden Regelungen reichten aus. ""Dass es immer wieder Deppen gibt, die sich nicht daran halten, kommt leider auch in anderen Bereichen des Alltags vor"", sagte sie dem ""Spiegel"". In einer freien Gesellschaft werde es immer ""um das Austarieren von Regeln und verantwortungsbewusster Freiheit"" gehen. Der Ansatz der Umwelthilfe sei ""Bevormundung"" und beeinträchtige das ""Verantwortungsbewusstsein"" der Bürger. "
