date,topline,headline,content
31.03.2019 23:59 Uhr,Archiv,EU-Nachrichten März 2019,
31.03.2019 14:16 Uhr,Scheuer fordert mehr Geld,Eine Milliarde Euro für E-Ladestationen,"Verkehrsminister Scheuer will mehr Elektromobilität: Das Netz aus bislang 16.100 Ladepunkten soll ausgebaut werden. Um neue Stationen zu bezuschussen, fordert er eine Milliarde Euro aus dem Bundeshaushalt. Mit einem milliardenschweren Förderprogramm will Bundesverkehrsminister Andreas Scheuer Elektroautos in Deutschland beliebter machen. ""Wir brauchen Lademöglichkeiten zu Hause, am Arbeitsplatz und am Supermarkt"", sagte der CSU-Politiker der ""Bild am Sonntag"". Nach Daten des Verkehrsministeriums laden die Besitzer von E-Autos ihre Wagen mehrheitlich zu Hause oder am Arbeitsplatz. Die noch spärliche Versorgung mit Ladestationen ist daher ein großes Hemmnis für die Ausbreitung von E-Mobilität: Gerade einmal 16.100 Ladepunkte gab es laut Bundesverband der Energie- und Wasserwirtschaft (BDEW) Ende 2018 im Bundesgebiet. Dort will Scheuer ansetzen: ""Wir wollen für die Bürger Ladepunkte und deren Einbau in der eigenen Garage zur Hälfte fördern. Dafür brauchen wir sofort eine Milliarde Euro. Das muss sich im Bundeshaushalt abbilden"", sagte er. Der Staat solle sich demnach mit bis zu 3000 Euro pro Ladestation am Ausbau beteiligen, eine Schnellladestation solle mit 30.000 Euro bezuschusst werden. Die Grünen und der BDEW begrüßten Scheuers Ankündigung, verlangten aber weitere Schritte. Grünen-Fraktionsvize Oliver Krischer sagte: ""Noch wichtiger als eine Förderung wäre, wenn die Bundesregierung endlich bürokratische Hemmnisse für Ladesäulen in Tiefgaragen und Parkplätzen beseitigt."" Bauminister Horst Seehofer sei bis heute nicht in der Lage, entsprechende EU-Vorgaben umzusetzen, die Mindestzahlen an Ladesäulen auf Parkplätzen vorsehen. Der Vorsitzende der BDEW-Hauptgeschäftsführung, Stefan Kapferer, forderte: ""Damit die in Aussicht gestellten Fördergelder auch wirklich fließen können, muss sichergestellt werden, dass jeder Mieter und Wohnungseigentümer eine Ladesäule einbauen kann, wenn er es möchte und die Finanzierung sicherstellt."" Dort müsse die zuständige Bundesjustizministerin Katarina Barley endlich tätig werden und das Miet- und Wohnungseigentumsrecht anpassen. Die Ausbreitung von E-Mobilität könnte für Deutschland entscheidend für das Erreichen seiner Klimaziele werden - denn hierzulande ist der Verkehr noch überwiegend von Benzin- und Dieselfahrzeugen geprägt. Nach Zahlen des Kraftfahrtbundesamtes waren am 1. Januar 2019 unter den insgesamt 57,3 Millionen zugelassenen Kraftfahrzeugen 83.174 Elektroautos und 431.400 Hybridautos. Seit 1990 sind die klimaschädlichen Treibhausgasemissionen auf deutschen Straßen nicht gesunken. Am Freitag hatten zahlreiche Nachrichtenmedien über Pläne des Verkehrsministeriums berichtet, denen zufolge Scheuer mögliche Einschränkungen zugunsten des Klimaschutzes vermeiden will, indem er auf Fahrzeuge mit CO2-ärmeren Treibstoffen setzt. Umweltverbände halten dies für schlecht vereinbar mit Zielen des Umwelt- und Naturschutzes: Pflanzen für Biokraftstoffe konkurrieren mit dem Anbau von Nahrungsmitteln und könnten zu mehr Monokulturen auf den Feldern führen. Gas oder flüssiger Kraftstoff, der aus Strom aus erneuerbaren Energien gewonnen wird, haben einen schlechten Wirkungsgrad, ihre Herstellung ist technisch noch nicht ausgereift: Nur etwa 13 Prozent des eingesetzten Stroms werden genutzt, um tatsächlich das Auto zu bewegen. "
30.03.2019 03:24 Uhr,Debatte um Impfpflicht,"""Es geht um den Schutz anderer Menschen""","Eine Häufung von Masernfällen in Deutschland hat die Diskussion um eine Impfpflicht wieder angeheizt. Im Interview mit tagesschau.de stellt Rechtsanwalt Bender klar, unter welchen Voraussetzungen ein Impfzwang rechtlich möglich ist. tagesschau.de: Welche rechtlichen Grundlagen gibt es in Deutschland, um Menschen zu einer Impfung gegen Masern zu verpflichten? Michael Bender: Für eine Anordnung der Impfpflicht gibt es eine gesetzliche Grundlage, die auch im Grundsatz verfassungsrechtlich in Ordnung ist. Ob diese gesetzliche Grundlage für Masern aktiviert werden soll, muss medizinisch beurteilt werden und kann erst auf fachlicher Grundlage beurteilt werden. Die gesetzliche Grundlage für eine Impfpflicht in Deutschland steckt im Bundesgesetz: das Infektionsschutzgesetz (IfSG). Diese relativ lange Vorschrift ist die Grundlage dafür, dass der Gesundheitsminister eine Verordnung erlassen kann. Sie bedarf allerdings der Zustimmung des Bundesrates. Die Anwendung einer Impfpflicht ist keine freiwillige Aktion des Staates und liegt auch nicht allein im politischen Ermessen. Das Bundesverfassungsgericht hat eine sogenannte Schutzpflicht des Staates aus dem Grundrecht auf Leben und körperliche Unversehrtheit entwickelt. Bei besonderen Gefahrenlagen können entweder der Bund oder die Länder verfassungsrechtlich verpflichtet sein, die Impfpflicht durch Rechtsverordnung anzuordnen. tagesschau.de: Aber steht das Recht auf körperliche Unversehrtheit einer Pflichtimpfung entgegen? Bender: Eine Impfung ist ein Eingriff in das Grundrecht auf Leben und körperliche Unversehrtheit - das weiß der Gesetzgeber. Der Eingriff wiegt auch schwer. Allerdings sieht die Verfassung vor, dass in das Grundrecht eingegriffen werden darf. Der Impfzwang wurde im Jahr 1949 als genau so ein Fall angesehen, in dem der Gesetzgeber in das Grundgesetz eingreifen darf. Das Grundrecht der körperlichen Unversehrtheit kann bei einer Impfpflicht eingeschränkt werden. tagesschau.de: Könnten Kinder demzufolge also gegen den Willen der Eltern geimpft werden? Wäre das nicht ein Eingriff in das Elternrecht? Bender: Das Elternrecht wäre dann nachrangig. Es besteht die Pflicht und die Eltern hätten kein Recht die Impfung zu untersagen. tagesschau.de: Und wenn das Kind aus weltanschaulichen oder religiösen Gründen nicht geimpft werden soll? Bender: Im Infektionsschutzgesetz ist genau festgehalten, für wen und weshalb die Ausnahme vom Impfzwang gilt: nur aus medizinischen Gründen. Wenn also jemand durch die Impfung mehr gefährdet wird, als man ihm zumuten kann, dann hat er einen Anspruch auf diese Freistellung. Zu diesen Gründen gehören aber Glaubens- und Gewissensgründe nicht. Zwar ist die Glaubens- und Bekenntnisfreiheit vorbehaltlos gewährleistet und steht gewissermaßen über dem Gesetz, aber beim Impfzwang kommt immer eine Abwägung mit anderen Verfassungsgütern dazu. In dem Moment, in dem ich durch meine Glaubens- und Gewissensfreiheit andere gefährde oder die Gefahren, die ich zumutbar abwehren kann, nicht abwehre, dann ist der Schutz durch die Impfung wichtiger als die Glaubens- und Bekenntnisfreiheit. Das finde ich persönlich auch ganz richtig. tagesschau.de: Steht das Wohl der Gemeinschaft also über dem Wohl des Einzelnen? Bender: Den Impfzwang gibt es aus zwei Gründen: Zum einen zum Schutz des einzelnen selbst. Das ist eine Art Zwangsbeglückung, um es mal polemisch auszudrücken. Zum anderen hat der Impfzwang einen erheblichen ethischen Grundzug: Es geht in erster Linie um den Schutz anderer Menschen - da zieht der Autonomieanspruch nicht. Manche Menschen, wie Senioren oder Säuglinge, sind nicht geschützt und damit dem Infektionsrisiko ausgesetzt. Die Frage ist dann: Wieso dürfen Überträger rumlaufen und andere infizieren, obwohl die sich zumutbarer Weise impfen könnten, damit sie kein Überträger mehr wären? Bei gefährlichen, übertragbaren Krankheiten steht der Schutz der Allgemeinheit über dem Anspruch des Einzelnen auf Autonomie. Wenn die medizinischen Voraussetzungen erfüllt sind, dann gibt es je nach medizinischer Notwendigkeit sogar eine Verpflichtung des Staates, etwas zu unternehmen und über einen Impfzwang zu befinden, wenn es keine milderen Mittel mehr gibt. tagesschau.de: Ist eine Nicht-Impfung dann Körperverletzung zumindest für die Menschen, die im Umfeld des Nicht-Geimpften sind? Bender: Das ist etwas überspitzt gesagt. Es ist eher eine Art Gedankenlosigkeit. Rechtlich ist das allerdings etwas anders: Wenn ich mich nicht impfen lasse, dann selbst die Infektion übertrage und andere damit fahrlässig gefährde, kann die Infizierung des anderen strafrechtlich unter gewissen besonderen Umständen eine zumindest fahrlässige Körperverletzung sein. tagesschau.de: Ist es verfassungsrechtlich möglich, nicht-geimpften Kindern den Schulbesuch zu verweigern? Bender: Auch dafür gibt es im Infektionsschutzgesetz Regelungen. Nach denen kann Kindern mit bestimmten übertragbaren Krankheiten der Besuch von sogenannten Gemeinschaftseinrichtungen - das sind auch Schulen - verwehrt werden. Wenn es also übertragbare Krankheiten gibt, kann die Schule heute schon verlangen, dass der entsprechende Impfnachweis geführt wird. Wenn der nicht vorhanden ist, geht es nicht in die Schule. tagesschau.de: In vielen EU-Ländern gibt es bereits verpflichtende Impfungen. Warum ist das in Deutschland bisher (noch) nicht der Fall? Bender: Bisher gab es wohl schlichtweg keinen ausreichenden Anlass dafür. Wenn nun aber immer mehr Eltern die routinemäßigen Impfungen im Kindesalter versäumen oder bewusst  die Kinder den Impfungen entziehen, dann ist der Verbreitungsweg auf einmal wieder viel einfacher für Krankheiten, die man längst als ausgestorben angesehen hat. Die Lage kann eben dann, weil freiwillige Impfungen unterblieben sind, auf einmal eine andere sein. "
29.03.2019 21:31 Uhr,Brexit-Chaos,"""Uns läuft die Zeit davon""","Sollte in Großbritannien bis zum 12. April keine Entscheidung gefallen sein, droht der Austritt ohne Deal. Die EU hält das mittlerweile für ""wahrscheinlich"", Außenminister Maas appelliert an London, Klarheit zu schaffen. Nach dem dritten Nein des britischen Unterhauses zum Brexit-Abkommen wächst die Sorge, dass das Vereinigte Königreich ohne Deal die Europäische Union verlässt. Ein ungeordneter Austritt am 12. April sei ""jetzt ein wahrscheinliches Szenario"" sagte eine Sprecherin der EU-Kommission. Man bedauere das Votum. Nun sei es an Großbritannien, vor diesem Datum zu erklären, wie es weitergehen könnte. Die Vorteile des Austrittsvertrags, darunter die vorgesehene Übergangsphase bis Ende 2020, würden bei einem No-Deal-Austritt keinesfalls mit angeboten. Einzelne ""Mini-Deals"" seien keine Option. EU-Ratschef Donald Tusk berief einen EU-Sondergipfel für den 10. April ein, wie er per Twitter mitteilte. Auch Bundesaußenminister Heiko Maas reagierte besorgt auf das erneute Nein aus London. ""Uns läuft die Zeit davon, um einen ungeordneten Brexit zu verhindern"", warnte der SPD-Politiker. Er forderte die Briten auf, vor dem 12. April zu entscheiden, wie es weitergehen solle. ""Ansonsten ist es der No-Deal-Brexit, so hart das auch wäre"", erklärte Maas. Es sei niemandem vermittelbar, dass es drei Jahre nach der Entscheidung für den Brexit keine Einigkeit für einen geordneten Austritt gebe. Auch das französische Präsidialamt erklärte, die britische Regierung müsse ""in den kommenden Tagen dringend einen Alternativplan vorlegen"". ""Sollte dies nicht passieren, dann ist das wahrscheinlichste Ergebnis, dass Großbritannien die EU ohne Vertrag verlässt."" ""Ich hoffe, dass es nächste Woche im britischen Parlament eine Mehrheit für etwas geben wird - bislang gab es immer nur Mehrheiten gegen etwas"", sagte der Brexit-Beauftragte des Europäischen Parlaments, Guy Verhofstadt, in der tagesschau. Die Abgeordneten im Londoner Unterhaus arbeiten bereits an einem Plan B zu Mays Brexit-Deal. Am Montag soll das Parlament eine zweite Runde an Testabstimmungen über Alternativen zu dem Abkommen abhalten. Bei der ersten Runde hatten sich die Parlamentarier noch nicht auf eine Option einigen können - alle acht zur Abstimmung stehenden Vorschläge wurden abgelehnt. Die meisten Ja-Stimmen entfielen dabei auf ein zweites Referendum über den EU-Austritt und auf den Vorschlag, nach dem Ausscheiden in einer Zollunion mit der EU zu bleiben. Beides scheint nun nicht mehr ausgeschlossen. Brüssel hat bereits Offenheit signalisiert für Verhandlungen über eine engere Anbindung Großbritanniens an die EU. Trifft Großbritannien allerdings bis zum 12. April keine Entscheidung, droht der Austritt ohne Abkommen. Setzt sich London für eine erneute Brexit-Verschiebung ein, müssten die Briten an der Wahl zum Europaparlament Ende Mai teilnehmen. Premierministerin Theresa May hatte mehrfach betont, dass sie dies nicht will. "
29.03.2019 18:15 Uhr,Brexit-Deal im Unterhaus,"Nein, Nein und noch mal Nein","Auch beim dritten Mal hat's nicht geklappt: Die Abgeordneten des Unterhauses ließen den Brexit-Deal von Premierministerin May wieder durchfallen. Droht jetzt der EU-Austritt des Landes ohne Abkommen? Das Wunder ist ausgeblieben: Auch beim dritten Durchgang, am ursprünglichen Brexit-Stichtag, ist Theresa May mit ihrem Abkommen gescheitert. 286 Abgeordnete votierten dafür, 344 dagegen. Die Abgeordneten hatten heute nur über das Austrittsabkommen abgestimmt, nicht aber über die anhängige politische Erklärung über die künftigen Beziehungen mit der EU. Nur unter dieser Voraussetzung hatte der Unterhaussprecher John Bercow die erneute Vorlage gebilligt. Unmittelbar nach der Abstimmung bezeichnete die britische Premierministerin die Folgen der Entscheidung als ""schwerwiegend"". Denn der rechtliche Rahmen sehe vor, dass das Vereinigte Königreich am 12. April die EU verlassen müsse, also in nur 14 Tagen. Die Niederlage hatte sich vorher schon abgezeichnet. Mit ihrer Rücktrittsankündigung hatte May einige konservative Brexit-Hardliner wie den ehemaligen Außenminister Boris Johnson und den ehemaligen Brexit-Minister Dominic Raab überzeugen können. Doch am Ende reichten die Stimmen nicht. Die kleine nordirische Partei DUP ließ sich auch in der letzten Minute nicht zum Einlenken bewegen. Auf die zehn Stimmen der Abgeordneten war Mays Minderheitsregierung angewiesen. Auch Oppositionschef Jeremy Corbyn und seine Labour-Partei stimmten mehrheitlich gegen den Deal. Aber wie eine Alternative aussehen könnte, darüber sind sich auch die Abgeordneten nach wie vor nicht einig. Am Mittwoch hatten sie die Kontrolle über die Tagesordnung im Parlament übernommen. Es gab Testabstimmungen über acht Optionen, darunter verschiedene Formen eines weicheren Brexit, etwa eine Zollunion, ein zweites Referendum über den finalen Deal oder auch einen No-Deal-Brexit. Keine Alternative konnte eine Mehrheit gewinnen. Ein Austritt ohne Abkommen wird wahrscheinlicher oder eben eine lange Verlängerung, inklusive Teilnahme an den Europawahlen. "
29.03.2019 18:05 Uhr,Reaktionen auf Brexit-Abstimmung,In Uneinigkeit vereint,"Die Abstimmung über Alternativen zum Brexit-Deal im Unterhaus hat keine Klarheit gebracht. Die Abgeordneten lehnten alle Anträge ab. Ihre Reaktionen reichen von Enttäuschung über Lachen bis zu Zweckoptimismus. Die Abstimmung im Unterhaus sollte eigentlich Klarheit schaffen. Im Idealfall sollte sie eine Richtung vorgeben, welche Alternative zu dem Brexit-Abkommen von Premierministerin Theresa May eine Mehrheit gewinnen könnte. Doch daraus wurde nichts. Die Abgeordneten stimmten gegen alle acht Optionen. Darunter waren mehrere weiche Formen des Brexit - etwa eine Zollunion, ein No-Deal oder auch ein weiteres Referendum. Der ehemalige Labour-Abgeordnete Chuka Umunna, der sich aus Protest einer unabhängigen Gruppe angeschlossen hatte, hebt das Ergebnis für eine weitere Volksabstimmung über den finalen Deal als kleinen Erfolg hervor. 268 Abgeordnete stimmten dafür, 295 dagegen. ""Das signifikanteste an diesem Ergebnis ist, dass ein weiteres Referendum das höchste Ergebnis erzielt hat"", sagte Umunna. ""Dafür haben mehr Abgeordnete gestimmt als für Theresa Mays Deal. Und ich denke, das sagt etwas aus."" Auch der Vorschlag einer parteiübergreifenden Gruppe - der Verbleib in einer Zollunion mit der EU - gehörte zu den besseren Ergebnissen. Am Montag soll erneut über die Alternativen abgestimmt werden. Welche Optionen ausgewählt werden und wie verfahren wird, ist allerdings noch unklar. Doch auch an diesem Tag werden die Abgeordneten wie auch beim vergangenen Mal die Kontrolle über die Tagesordnung im Unterhaus übernehmen. Nach der Verkündung der Ergebnisse waren viele enttäuscht. Einige lachten, andere konnten es kaum fassen. ""Das Letzte, was wir machen wollen, ist diese Farce in aller Öffentlichkeit zu wiederholen"", empörte sich der konservative Abgeordnete Mark Francois. Fast ein wenig triumphierend ergriff Brexit-Minister Stephen Barclay das Wort: ""Das Resultat dieses Prozesses, den das Unterhaus heute durchlaufen hat, stärkt unsere Ansicht, dass der von der Regierung ausgehandelte Deal immer noch die beste Option ist."" Kurz vor dem Votum hatte May bei einem Treffen mit dem einflussreichen Tory-Gremium - dem 1922 Komitee - verkündet, dass sie zurücktreten würde. Abgeordnete berichteten, dass sie Tränen in den Augen gehabt habe. Auch Justizminister David Gauke war unter den Anwesenden. Der BBC sagte er: Für einen Moment schien Bewegung in den Brexit-Prozess zu kommen. Vor der Abstimmung hatten mehrere Abgeordnete bereits angekündigt, dass sie Mays Deal unterstützen würden, wenn sie zurücktritt. Darunter war auch ihr Widersacher, der Brexit-Hardliner und ehemalige Außenminister Boris Johnson. Auch der einflussreiche konservative Hinterbänkler Jacob Reese-Moog schloss seine Unterstützung nicht mehr aus - jedoch nur unter der Bedingung, dass die kleine nordirische Partei DUP mitzieht. Doch Mays Rücktrittsankündigung scheint nicht zu reichen. Noch am Abend verkündete die DUP-Chefin Arlene Foster, dass ""der Backstop in diesem Austrittsabkommen"" es für ihre Partei unmöglich mache, den Deal zu unterstützen. ""Ich bedauere das"", so Foster. ""Wir wollten ein Abkommen, einen Deal, der für ganz Großbritannien funktioniert, einen Deal, der auch für Nordirland gut ist. Aber jetzt sind wir in einer Situation, in der wir das Austrittsabkommen  nicht unterschreiben können, weil die Premierministerin sich für diesen Backstop entschieden hat."" Seit Monaten ist der Backstop der größte Streitpunkt. Er bedeutet ein schier unlösbares Problem und soll die Notfalllösung sein, die eine offene Grenze zwischen Irland und Nordirland gewährleistet. Die DUP, auf die Mays Minderheitsregierung angewiesen ist, fordert rechtlich bindende Änderungen am Austrittsabkommen. Die Partei befürchtet einen Sonderstatus für Nordirland. Doch mehr als eine Zusatzerklärung ist in Brüssel nicht zu holen. Es sieht so aus, als würde May den Briten doch noch ein wenig erhalten bleiben. Denn auch sie hatte ihren Rücktritt an eine Bedingung geknüpft: Wenn sie eine Mehrheit für ihr Abkommen gewinnt, dann macht sie Platz für einen Nachfolger. Doch danach sieht es derzeit immer noch nicht aus. "
29.03.2019 18:05 Uhr,Brexit-Abkommen,Parlamentssprecher erlaubt drittes Votum,"Das britische Unterhaus kann morgen ein drittes Mal über den Brexit-Vertrag abstimmen. Parlamentssprecher Bercow gab seinen Segen. Dass es diesmal eine Mehrheit für den schon zwei Mal abgelehnten Deal gibt, ist aber fraglich. Der Sprecher des britischen Unterhauses, John Bercow, hat ein drittes Votum über das bereits zwei Mal abgeschmetterte Brexit-Abkommen von Premierministerin Theresa May zugelassen. Die Vorlage der Regierung sei ""substanziell"" anders als die beiden vorherigen und könne damit am Freitag zur Abstimmung gebracht werden, sagte Bercow. Er hatte noch am Mittwoch erneut gedroht, die Abstimmung nicht zuzulassen. Grund ist eine 415 Jahre alte Regel, wonach ein und dieselbe Vorlage nicht beliebig oft zur Abstimmung gestellt werden kann. Die Änderung, die die Regierung nun vorgenommen hat, ist folgende: Sie stellt diesmal nur den rechtlich bindenden Austrittsvertrag zwischen Großbritannien und der EU zur Abstimmung, nicht aber die dazu gehörende politische Erklärung über die künftigen Beziehungen. Nach Angaben der Unterhausvorsitzenden Andrea Leadsom könne das Parlament mit einer Zustimmung den Vorgaben des EU-Gipfels von vergangener Woche entsprechen. Für diesen Fall ist ein Aufschub des Brexit auf den 22. Mai vorgesehen. Leadsom forderte die Abgeordneten auf, dem Vertrag diesmal zuzustimmen und so ""den Menschen und der Wirtschaft die Sicherheit zu geben, die sie brauchen"". May kann bei dieser dritten Abstimmung auf neue Unterstützer hoffen. Sie hatte gestern ihren Rücktritt in Aussicht gestellt, sollte das von ihr mit der EU ausgehandelte Abkommen im Parlament diesmal angenommen werden. Damit konnte sie einige ihrer parteiinternen Kritikern dazu bewegen, ihren Widerstand gegen das Abkommen aufzugeben - unter ihnen der Ex-Außenminister und führende Brexit-Befürworter Boris Johnson. Die DUP, auf deren Unterstützung ihre Minderheitsregierung angewiesen ist, konnte May allerdings nicht umstimmen. Die nordirische Partei kündigte an, auch im dritten Anlauf gegen das Abkommen zu stimmen. Damit ist offen, ob es diesmal genug Stimmen für das Abkommen gibt. "
29.03.2019 18:04 Uhr,"No deal, Aufschub, Neuwahlen",Wie geht es jetzt weiter?,"Jetzt scheinen wieder alle Optionen auf dem Tisch zu liegen. Wird der Brexit verschoben? Startet Premierministerin May einen vierten Versuch, das Abkommen durchzusetzen? Ein Überblick zum weiteren Ablauf. Wenn die britische Premierministerin Theresa May nichts unternimmt, wird Großbritannien ab dem 13. April kein EU-Mitglied mehr sein. Das Land wäre dann schlagartig nicht mehr Teil des EU-Binnenmarktes und der Zollunion. Dies hätte weitreichende Folgen für den Reiseverkehr und die Wirtschaftsbeziehungen. Die EU hat in den vergangenen Monaten Notfallpläne umgesetzt und sieht sich laut einer Kommissionssprecherin auf dieses Szenario ""vollständig vorbereitet"". Eine vierte Abstimmung über den Austrittsvertrag im Unterhaus ist nicht ausgeschlossen. Bei einer Annahme bekäme Großbritannien eine Übergangsphase bis Ende 2020. In ihr wäre das Land zwar kein EU-Mitglied mehr, bliebe aber vorerst noch im Binnenmarkt und in der Zollunion. Während der Übergangsphase würde ein Abkommen über die künftigen Beziehungen mit der EU ausgehandelt. Sollten die Briten mehr Zeit brauchen, müssten sie an den Europawahlen Ende Mai teilnehmen. Über eine Brexit-Verlängerung würde ein nun angekündigter EU-Sondergipfel am 10. April entscheiden. Wie lange diese sein würde, ist offen. Die EU-Kommission hatte vor zwei Wochen eine Verschiebung bis ""mindestens"" Ende 2019 empfohlen, wenn der Brexit nach der Europawahl liegt. Der Zeitraum könnte demnach verkürzt werden, ""wenn vor seinem Auslaufen eine Lösung gefunden wird"". Für London besteht bis zum Austrittsdatum jederzeit die Möglichkeit, den Brexit-Antrag ohne Zustimmung der EU zurückzunehmen. Dies bestätigte der Europäische Gerichtshof im Dezember. May warnt vor ""katastrophalen"" Folgen für die britische Demokratie, wenn das Brexit-Referendum missachtet würde. Neben Neuwahlen - wie die Opposition sie fordert - ist auch ein zweites Referendum über den EU-Austritt denkbar. Die oppositionelle Labour-Partei sieht eine erneute Volksabstimmung als möglichen Ausweg. Das Unterhaus lehnte dies aber bereits zwei Mal in einer Testabstimmung ab. Für die Vorbereitung eines zweiten Referendums wären laut Experten fünf bis sechs Monate nötig. "
29.03.2019 17:17 Uhr,Abgelehnter Brexit-Deal,Viel Chaos und eine Mini-Chance,"Premierministerin May hat ihr Land und die EU in eine Sackgasse manövriert, aus der keiner unbeschadet herauskommt. Doch das Chaos bietet auch die Chance, dass der Brexit noch gestoppt werden kann. Das war es dann wohl. Das Aus für das Austrittsabkommen, aber auch das Aus für Theresa May. Statt auf einen geordneten Brexit am 22. Mai richten sich jetzt alle Augen auf den 12. April. Tritt dann Großbritannien ohne Abkommen aus, kommt es dann zum No-Deal-Brexit? Oder stimmen die übrigen 27 EU-Mitglieder auf dem Sondergipfel am 10. April einer weiteren Verschiebung des Austritts zu, dann um ein oder zwei Jahre? Die Briten haben ihr Schicksal jetzt nicht mehr in ihrer Hand. Es reicht für den Chaos-Brexit, ohne Abfederung für Bürger und Unternehmen, wenn ein einziger Macron, ein einziger EU-Staats- oder Regierungschef die weitere Verlängerung nicht mitträgt. Vielleicht lässt Brüssel zuvor aber auch noch eine vierte Abstimmung in London zu. Selten war Großbritannien so abhängig von den Entscheidungen der EU. Dabei wollen sich die Briten mit ihrem Austritt doch gerade von Brüssel befreien. Eine weitere Ironie in der Ironie-reichen Geschichte des Brexit. Eine Zustimmung zum Austrittsabkommen heute hätte zumindest Planungssicherheit gebracht. Für alle Seiten. Die Briten wären dann am 22. Mai aus der EU ausgetreten. Und eingetreten in eine Übergangsphase, in der für Bürger und Unternehmen zunächst einmal alles beim Alten geblieben wäre, bis Ende 2020. In dieser Zeit wollten britische Regierung und EU-Kommission die Elemente der zukünftigen Partnerschaft aushandeln. Daraus wird jetzt nichts - stattdessen geht das Chaos weiter, mit offenem Ende. Das Chaos bietet allerdings auch Chancen: Je länger der Austritt hinausgeschoben wird, desto wahrscheinlicher wird es, dass es überhaupt nicht zum Austritt kommt. Dass es doch noch eine zweite Volksabstimmung gibt, bei der die britischen Bürger ihre Entscheidung von 2016 korrigieren könnten. Doch für diese vage Hoffnung würden alle Seiten einen hohen Preis zahlen. Angefangen bei den Wahlen zum EU-Parlament im Mai, an denen die Briten dann noch teilnehmen müssten. Eine gruselige Vorstellung: Britische Politiker machen Wahlkampf für ein Parlament, mit dem sie eigentlich nichts mehr zu tun haben wollen. Kein Wähler wird das verstehen. Es besteht die Gefahr, dass diese Absurdität auch in anderen Ländern Populisten und EU-Gegnern Auftrieb gibt. Und die Politikverdrossenheit weiter befördert. Theresa May hat es geschafft, Großbritannien und die EU in eine Situation zu manövrieren, aus der niemand mehr schadlos herauskommt. Sie hatte ihren Rücktritt für den Fall angekündigt, dass das Unterhaus ihrem Deal zustimmt. Folgt man dieser absurden Logik, müsste sie jetzt eigentlich im Amt bleiben, nachdem das Unterhaus das Abkommen zum dritten Mal abgelehnt hat. Sie wird es aber nicht. Theresa Mays Zeit ist abgelaufen. Vielleicht wird in den nächsten Tagen schon ein anderer, kommissarischer Premierminister aus London nach Brüssel reisen, um die Brexit-Scherben aufzukehren. Vorgezogene Neuwahlen und Machtkämpfe um Mays Nachfolge stehen vor der Tür. Chaos ohne Ende. "
29.03.2019 16:57 Uhr,Brexit-Abstimmung,"""Kampf um May-Nachfolge hat begonnen""","Oppositionspolitiker haben sofort nach der erneuten Ablehnung des Brexit-Abkommens Neuwahlen gefordert. Und auch bei den Konservativen brodelt es. Der Wettkampf um die May-Nachfolge laufe bereits, sagt Mareike Aden aus dem ARD-Studio London. "
