date,topline,headline,content
28.02.2007 18:37 Uhr,Luftfahrtexperte Plath im Interview,"""Das hätte Airbus schon vor Jahren tun sollen""","Während die Gewerkschaften aus Protest die Arbeit niederlegten, hält Luftfahrtexperte Plath das Sanierungskonzept ""Power 8"" für richtig. ""Das hätte Airbus schon vor Jahren tun sollen"", sagte er tagesschau.de. Für möglicherweise abgestoßene Werksstandorte sieht er gute Zukunftshancen, vermisst hier allerdings klare Worte von Airbus. tagesschau.de: Ist das von der Airbus-Führung vorgestellte Sanierungsprogramm der ersehnte Befreiungsschlag? Plath: Das ist der richtige Schritt, den Airbus schon vor einigen Jahren hätte tun sollen. Airbus musste auf den globalen Wettbewerb reagieren. Vielleicht hätte sich das Unternehmen noch etwas genauer äußern sollen, was die Zukunft der einzelnen Standorte angeht. So sorgt Airbus noch einmal für Verunsicherung. Ich denke, es ist auf den politischen Druck zurückzuführen, dass man da nicht noch deutlicher geworden ist. Plath: Was den A320 anbelangt, ist das für Deutschland eine ganz wichtige und gute Entscheidung. Dass die A320-Nachfolgefamilie in Deutschland gebaut werden soll, ist für mich sogar sensationell. Denn der A320 ist das Arbeitspferd bei Airbus. Davon wurden über 3000 Stück ausgeliefert. Das ist ein Flugzeug, das noch über Jahrzehnte gebaut werden wird und die Nachfolger werden auf jeden Fall in hohen Stückzahlen gebaut. tagesschau.de: Andererseits sieht ""Power 8"" vor, dass 3700 Stellen in Deutschland abgebaut werden. Plath: Es wurde immer von Massenentlassungen gesprochen. Jetzt werden die Arbeitsplätze aber nur ausgelagert, was erst einmal positiv ist. Für die jeweiligen Mitarbeiter hat es vielleicht auch einige Nachteile. Aber es gibt für sie auch Chancen: Für die betroffenen Standorte sollen Partner gesucht werden, die Produktionsstätten weiterentwickeln und auf neue Verfahren und Werkstoffe einstellen. tagesschau.de: Gibt es für mögliche Partner denn überhaupt einen Anreiz zum Einstieg? tagesschau.de: Was soll sich denn für Airbus durch die Ausgliederung auf einmal verbessern? Plath: Das ist eine Anpassung an die weltweite Entwicklung. Boeing hat da vorgelegt und viele Arbeitspakete nach außen gegeben. Airbus folgt dem jetzt, um sein Risiko zu streuen. Außerdem hat Airbus seine Verwaltung in den vergangenen Jahren sehr aufgebläht - da kann jetzt entschlackt werden. Wenn Sie in einer Organisation zu viele Menschen haben, die mitreden, wenn unterschiedliche Abteilungen etwas genehmigen oder beurteilen müssen, kostet das Zeit. Ein Beispiel: Wenn Sie eine Schelle für einen Kabelhalter einbauen und entscheiden müssen, ob die fünf Millimeter dicker oder dünner ist, dann kann es nicht sein, dass das durch hohe Bürokratie Wochen oder Monate dauert. Ich kann mir gut vorstellen, dass massive Probleme wie beim A380 bei schnelleren Entscheidungswegen nicht mehr auftreten. tagesschau.de: Die Gewerkschaften beurteilen das Konzept weniger positiv als Sie und haben aus Protest die Arbeit niedergelegt. Was halten Sie davon? Plath: Aus Sicht der Gewerkschaften ist das verständlich. Für die Arbeitnehmer gibt es sicherlich einige Einschränkungen. Wenn man aber an den Fortbestand des Unternehmens und die Sicherung der verbleibenden Arbeitsplätze denkt, dann kann ich das das nicht nachvollziehen. Das Interview führte Fiete Stegers, tagesschau.de "
28.02.2007 17:34 Uhr,Interview zur Airbus-Umstrukturierung,"""Aus deutscher Sicht ein Erfolg für die Regierung""","Die deutschen Standorte werden durch die Umstrukturierung des Airbus-Konzerns nicht so stark belastet wie zunächst vermutet. Der Luftfahrtexperte Klaus-Heiner Röhl vom Institut der Deutschen Wirtschaft Köln sieht darin einen Erfolg der Bundesregierung. Im tagesschau.de-Interview zeigt sich Röhl aber skeptisch, ob der Kompromiss die Probleme des Unternehmens wirklich löst. tagesschau.de: Wie bewerten Sie die Aufteilung der Sparmaßnahmen auf die an Airbus beteiligten Länder? Ist das eine ""gerechte“ Lösung? Klaus-Heiner Röhl: Die Frage der Gerechtigkeit ist bei ökonomischen Bewertungen etwas zweifelhaft. Aus deutscher Sicht hat die Bundesregierung schon große Erfolge erzielt. Die Belastungen für die deutschen Standorte sind bei weitem nicht so groß, wie zwischenzeitlich vermutet worden war. Insofern kann man von einer gerechten oder gleichmäßigen Verteilung auf die Länder sprechen. tagesschau.de: Sind auch die Zukunftstechnologien bei der jetzigen Lösung gleich verteilt? tagesschau.de: Dass es so gekommen ist, ist das für Sie ein Verdienst der Bundesregierung? Röhl: Sicherlich ist das durch die politische Intervention zu erklären. Ob das ein Verdienst ist oder ob es langfristig die Probleme bei Airbus eher weiterführt, wird man sehen. Ein Großteil der Schwierigkeiten des Konzerns resultiert ja gerade aus der ständigen politischen Einflussnahme von Deutschland und Frankreich und dem Tauziehen zwischen den beiden Ländern. Dies ist jetzt wieder ein Kompromiss, der aus einem solchen Tauziehen heraus entstanden ist. Da muss sich erst erweisen, dass auch wirklich die notwendigen Maßnahmen zur Restrukturierung ergriffen werden. Den Spagat zwischen betriebwirtschaftlicher Notwendigkeit und politisch gleichwertiger Verteilung hat man bisher ja auch versucht. Das hat eigentlich immer mit in die nächste Krise hineingeführt. tagesschau.de: Hätte die Lösung jetzt ohne die Gespräche auf Regierungsebene anders ausgesehen? Röhl: Nach dem, was aus Konzernkreisen verlautete, waren in Deutschland noch stärkere Streichungen zu erwarten. Insofern scheint die politische Einflussnahme schon etwas bewirkt zu haben. tagesschau.de: Wenn Sie die Aktivitäten der Bundesregierung in Sachen Airbus mit früheren Krisen vergleichen, gibt es heute mehr Bereitschaft und Engagement der Regierung, sich einzumischen? tagesschau.de: Sehen Sie einen Unterschied zwischen der heutigen Bundesregierung und der rot-grünen Koalition beim Engagement für die deutsche Industriepolitik? Röhl: Ich denke, dieses Mal ist man aufgeschreckt, weil der Widerstand aus den betroffenen Bundesländern wesentlich stärker war als früher - und weil die Luftfahrtbranche viel stärker als die Chemieindustrie den Nimbus der Zukunftsindustrie trägt. Das Interview führte Wolfram Leytz, tagesschau.de. "
27.02.2007 20:23 Uhr,"""Cicero""-Urteil","""Das ist kein Freibrief für Journalisten""",
27.02.2007 18:43 Uhr,Tagung der Gesundheitsheitsminister,EU sagt dem Übergewicht den Kampf an,"Ziel sei es, dass sich bis zum Jahre 2010 zehn Prozent mehr Menschen in der EU eine halbe Stunde am Tag sportlich betätigen. Außerdem soll erreicht werden, dass 20 Prozent der Menschen täglich fünf Portionen Obst und Gemüse essen. Zudem sollen 30 Prozent mehr Gemeinschaftseinrichtungen wie Kindergärten, Schulen, Kantinen und Seniorenheime gesunde Mahlzeiten anbieten. Dickleibigkeit könne nicht nur zu Gesundheitsschäden führen, sondern verschlinge auch große Summen, sagte Bundesgesundheitsministerin Ulla Schmidt. Allein in Deutschland entstehen nach Angaben der Ministerin durch ernährungsbedingte Krankheiten jährliche Folgekosten in Höhe von 80 Milliarden Euro. Das entspreche 30 Prozent der Gesundheitskosten. "
27.02.2007 18:12 Uhr,"Journalisten erfreut über ""Cicero""-Urteil","""Urteil ist Stärkung der Pressefreiheit""",
27.02.2007 11:25 Uhr,"Konferenz ""Das geht anders""","Klars Grußwort an die ""junge Welt"" im Wortlaut",
26.02.2007 19:26 Uhr,EU-Kommission leitet Verfahren ein,Telekom-Gesetz bringt Bund in Bedrängnis,"Die EU-Kommission geht im Eiltempo gegen das neue deutsche Telekom-Gesetz vor: Sie will schnell ein Urteil des Europäischen Gerichtshofes erreichen, da das Gesetz ihrer Meinung nach das neue VDSL-Hochgeschwindigkeitsnetz der Telekom unrechtmäßig vor dem Wettbewerb schützt. Das Gesetz befreit das neue VDSL-Glasfasernetz der Telekom und andere ""neue Märkte"" auf unbestimmte Zeit von der Aufsicht durch die Bundesnetzagentur, die für die Regulierung und die Aufsicht über den Wettbewerb auf dem Telekommunikationsmarkt zuständig ist. Die Telekom darf in dieser Zeit selbst entscheiden, zu welchem Preis sie ihr neues VDSL-Netz für Konkurrenten öffnet. Sie beharrt auf dem gesetzlichen Schutz, um ihre geplanten Investitionen in Höhe von rund drei Milliarden Euro wieder hereinzubekommen. Ansonsten will sie das Netz nicht weiter ausbauen. ""Solche Regulierungsferien verstoßen gegen die seit 2002 für alle EU-Mitgliedstaaten geltenden Telekom-Regeln"", sagte Reding. Die Bundesregierung hat nun 15 Tage Zeit, um auf die Bedenken der Kommission zu reagieren. Eine Einigung wird aber nicht erwartet. Die Kommission kündigte bereits an, so schnell wie möglich vor dem obersten EU-Gericht klagen zu wollen. Die Bundesregierung sieht in dem Telekommunikationsgesetz einen gerechtfertigten Schutz für Investitionen. Die EU-Kommission und Telekom-Konkurrenten halten dagegen, das neue Netz sei kein neues Produkt, sondern lediglich eine modernere Variante des bisherigen Netzes. Deshalb müsse die Telekom Konkurrenten den Zugang zu fairen Preisen ermöglichen. "
25.02.2007 11:49 Uhr,Kommission hält Gebühren für überzogen,EU will SMS billiger machen,"Im Kampf gegen überteuerte Gebühren für Mobilfunknutzung im Ausland nimmt EU-Medienkommissarin Viviane Reding jetzt SMS- und Datendienste ins Visier. ""Ich bin sehr besorgt über die extrem hohen Preise"", sagte Reding dem Magazin ""Focus"" laut Vorabbericht. Die Gebühren für das Versenden und Empfangen von Kurznachrichten oder E-Mails stünden in keinem Verhältnis zu den Kosten der Mobilfunkfirmen. Die Kommissarin hatte sich bereits im vergangenen Jahr mit den Mobilfunkunternehmen angelegt. Sie warf ihnen vor, überzogene Gebühren für die Vermittlung von Handygesprächen aus dem Ausland zu berechnen. Sie forderte sie auf, die so genannten ""Roaming""-Tarife in mehreren Schritten um bis zu 70 Prozent zu senken. Am Ende soll der Preis für ein Handygespräch aus dem Ausland bei 60 Cent pro Minute liegen. Experten schätzen, dass die Mobilfunkbetreiber bis zu 30 Prozent ihres Gewinns durch Roaming-Gebühren erzielen. "
21.02.2007 18:25 Uhr,Hintergrund,Ausländische Truppenkontingente im Irak,
21.02.2007 17:20 Uhr,Interview zum britischen Truppenrückzug,"""Blair will sein Haus ordnen""",
