date,topline,headline,content
30.09.2010 21:03 Uhr,Insolvenzverfahren aufgehoben,Weg frei für Karstadt-Übernahme durch Berggruen,"""Wir freuen uns, dass die Übernahme wie geplant vollzogen werden kann"", sagte ein Berggruen-Sprecher. An der Karstadt-Spitze soll es auch mit der Übernahme durch den neuen Investor zunächst keinen personellen Wechsel geben. Der von Insolvenzverwalter Klaus Hubert Görg eingesetzte Geschäftsführer Thomas Fox soll die Warenhauskette weiter lenken. Fox hat für Karstadt bereits ein Modernisierungsprogramm ab Januar angekündigt. Die Veränderungen bei dem Traditionsunternehmen sollen nach den Worten des Managers jedoch eher ""eher evolutionär als revolutionär"" werden. Die Sanierung des Warenhausunternehmens komme gut voran, sagte er. Bereits vor der endgültigen Übernahme von Karstadt hatte der Milliardär Berggruen rund 65 Millionen Euro auf das Konto des Unternehmens überwiesen. Für die mehr als 40.000 Karstadt-Gläubiger bedeutet der Abschluss des Insolvenzverfahrens auch den Verzicht auf bis zu zwei Milliarden Euro. Sie können zunächst auf eine Auszahlung von lediglich drei Prozent ihrer Forderungen hoffen. Mit ihren Einsprüchen hatten die beiden Gläubiger Gilde aus dem münsterländischen Bocholt und das britische Unternehmen Dawnay Day die pünktliche Übergabe an Berggruen in Frage gestellt. Nachdem am Mittwoch zunächst der Geschenkartikelhändler Gilde seinen Einspruch zurückgezogen hatte, folgte die britische Investmentfirma Dawnay Day diesem Schritt am Donnerstagabend nach stundenlangen Verhandlungen mit den Anwälten des Karstadt-Insolvenzverwalters. Obwohl Insolvenzverwalter Görg den beiden Beschwerden zuvor keinerlei Erfolgschance eingeräumt hatte, hätten die Gläubiger das Verfahren bei Ausnutzung aller juristischen Möglichkeiten auf unbestimmte Zeit blockieren können. Nur mit einer Rücknahme der Widersprüche konnte der Zeitplan eingehalten werden. "
30.09.2010 16:42 Uhr,Dublins Staatsfinanzen in Not,Irland muss viele Milliarden in Bankensystem pumpen,"Das finanziell taumelnde Irland muss weitere Milliarden in sein marodes Bankensystem pumpen. Das Staatsdefizit werde damit 2010 auf die Rekordmarke von 32 Prozent des Bruttoinlandsproduktes steigen, kündigte Finanzminister Brian Lenihan in Dublin an. Der Gesamtschuldenstand ist Ende des Jahres so hoch wie die gesamte Wirtschaftsleistung des Landes in einem Jahr - etwa 160 Milliarden Euro. Lenihan hält dennoch an seinem Ziel fest, das Defizit bis 2014 auf die in der Eurozone erlaubten drei Prozent zu drücken. Bis Anfang November will er einen Rahmenplan vorlegen, in dem steht, wie das gehen soll. Vorrang sei es nun, die Finanzmärkte zu beruhigen, sagte er. Die ebenfalls angeschlagene Allied Irish Bank braucht bis Ende des Jahres drei weitere Euro-Milliarden, insgesamt mehr als zehn. Dies werde allerdings über eine Kapitalerhöhung erfolgen, die Bank werde börsennotiert bleiben. Es sei ein ""Investment des Steuerzahlers"" in die Bank, das sich später auszahlen werde, sagte Lenihan. Die EU stärkt den Iren weiter demonstrativ den Rücken. Die EU-Kommission werde die neuen Hilfen für die wackelnde Anglo Irish Bank rasch prüfen, sobald sie die Informationen darüber erhalten habe, sagte EU-Wettbewerbskommissar Joaquín Almunia in Brüssel. Die EU gehe weiter davon aus, dass eine finanzielle Hilfe der Euro-Länder, wie dies im Fall Griechenlands notwendig war, für Irland nicht nötig sei: Das hatte Währungskommissar Olli Rehn bereits gestern gesagt. Der Vorsitzende der Gruppe der Euro-Finanzminister, Jean-Claude Juncker bekräftigte diese Haltung: ""Wir gehen davon aus, dass die irische Regierung das Problem lösen wird, ohne das Rettungspaket in Anspruch zu nehmen"", sagte Juncker. Im Notfall könnte sich die irische Regierung unter den Rettungsschirm von bis zu 750 Milliarden Euro flüchten, welchen die Euro-Länder und der Internationale Währungsfonds (IWF) im Frühjahr aufgespannt hatten. Deutschland steht mit bis zu 120 Milliarden Euro in der Pflicht. "
30.09.2010 14:42 Uhr,Hintergrund Clenbuterol,"Mehr Muskeln, höherer Blutdruck","Der Wirkstoff Clenbuterol unterstützt den Aufbau von Muskeln. Bei hoher Dosierung verlangsamt diese Substanz die Muskelabbauprozesse, die normalerweise ständig im Körper ablaufen. Bei entsprechend angepasstem Trainings- und Ernährungsverhalten kann so ein schneller Muskelaufbau erzielt werden. Clenbuterol gehört zur Substanzklasse der Beta-2-Agonisten. Solche Wirkstoffe sind in Arzneimitteln gegen Asthma enthalten. Sie erweitern die Bronchien und lassen die Bronchialmuskulatur erschlaffen, um deren Verkrampfung bei einem Asthmaanfall zu lindern. In hohen Dosen können sie die Herzfrequenz und den Blutdruck erhöhen. Clenbuterol stand in Deutschland zudem mehrmals im Mittelpunkt von Tiermast-Skandalen. So gab es Ende der 90er-Jahre einen Fall im Emsland, bei dem ein Bauer seine fast 800 Kälber mit der Substanz mästete. Wird Clenbuterol hoch dosiert zur Mast verabreicht, setzen die Tiere schneller Fleisch und weniger Fett an - in der EU ist das verboten. "
24.05.2013 15:48 Uhr,Ein Fehler ist aufgetreten,Die gesuchte Seite ist leider nicht verfügbar (Fehlernummer 404),"Liebe Nutzerinnen und Nutzer, leider ist die von Ihnen gewünschte Seite nicht verfügbar. Dies kann mehrere Ursachen haben. Möglicherweise liegen die gesuchten Informationen inzwischen an einem anderen Ort oder die Seite existiert nicht mehr. Zum 01.09.2010 mussten wir viele Inhalte unserer Onlineangebote aus dem Netz nehmen. Grund dafür sind Bestimmungen des 12. Rundfunkänderungsstaatsvertrags. Dieses Gesetz enthält unter anderem die Vorschrift, dass wir Inhalte nur noch im Rahmen so genannter genehmigter Verweildauern anbieten dürfen. Dies führt in der Konsequenz dazu, dass die meisten Inhalte nur noch zeitlich befristet verfügbar sind. Mehr dazu finden Sie auf unserer Hilfeseite zum Rundfunkänderungsstaatsvertrag. Starten Sie erneut von der Homepage aus oder nutzen Sie unsere Suche oder das Inhaltsverzeichnis. Unsere Hilfeseite beantwortet die wichtigsten Fragen zu unserem Angebot. Dann nutzen Sie bitte unsere Kontaktseite. "
30.09.2010 10:04 Uhr,Bundesagentur nennt aktuelle Zahlen,"3,031 Millionen Arbeitslose im September","Der Rückgang der Arbeitslosenzahl hat sich auch im September fortgesetzt: Die Bundesagentur für Arbeit (BA) teilte mit, dass 3,031 Millionen Menschen als arbeitslos gemeldet seien. Das sind 157.000 weniger als im Vormonat und 315.000 weniger als im September 2009. Die Arbeitslosenquote ging um 0,4 Prozentpunkte auf 7,2 Prozent zurück. BA-Chef Frank-Jürgen Weise sagte: ""Die gute konjunkturelle Entwicklung wirkt sich weiter positiv auf den Arbeitsmarkt aus. Die Arbeitslosigkeit sinkt, sozialversicherungspflichtige Beschäftigung und Erwerbstätigkeit steigen, die Nachfrage nach Arbeitskräften durch die Unternehmen ist hoch."" Arbeitsministerin Ursula von der Leyen warnte vor zu großem Optimismus. ""Wir sollten nicht zu euphorisch sein"", sagte sie auf die Frage, ob im Oktober die Zahl von drei Millionen Arbeitslosen unterschritten werde. Sie sehe nach wie vor Risiken im europäischen Raum. Griechenland, Spanien und Portugal hätten die Krise noch nicht überwunden. Bundeswirtschaftsminister Rainer Brüderle rechnet dagegen mit weiter sinkenden Arbeitslosenzahlen. ""Wir haben gute Chancen, einen goldenen Herbst am Arbeitsmarkt zu erleben"", sagte er. Die aktuellen Zahlen seien sehr ermutigend. Der Aufschwung gewinne an Breite und erreiche immer mehr Menschen. "
30.09.2010 03:28 Uhr,Bundesagentur gibt September-Zahlen bekannt,Weiterhin mehr als drei Millionen Jobsuchende,"Die Bundesagentur für Arbeit gibt heute die Arbeitslosenzahlen für den Monat September bekannt. Nach Einschätzung von Experten ist die Zahl der Erwerbslosen zum Beginn des Herbstes um rund 130.000 auf knapp 3,05 Millionen gesunken. Die Gründe dafür seien einerseits saisonbedingt, andererseits sei aber auch die konjunkturelle Entwicklung weiterhin gut. Mit einem Unterschreiten der psychologisch wichtigen Drei-Millionen-Marke rechnen die meisten Fachleute erst im Oktober. Unklar ist, ob sich nach dem teils rasanten Rückgang der Arbeitslosenzahlen in den vergangenen Monaten der Aufschwung zum Jahresende hin abschwächt. Ein Hinweis darauf könnte nach Ansicht der Experten die inzwischen stagnierende Nachfrage nach Arbeitskräften sein. Nach Angaben der Bundesagentur hatte sich die Zahl der offenen Stellen im September erstmals seit 14 Monaten nur noch auf dem Niveau des Vormonats bewegt. Dennoch sei die Nachfrage nach Arbeitskräften damit aber weiterhin so stark wie vor der Krise, betonte die Bundesagentur. Im August waren rund 3,188 Millionen Männer und Frauen als Arbeitslose gemeldet; das waren 4000 weniger als im Juli und rund 283.000 weniger als im August 2009. Die Arbeitslosenquote lag bei 7,6 Prozent. "
30.09.2010 02:23 Uhr,Gesetz gegen zu niedrige Wechselkurse,US-Abgeordnete wollen Yuan-Aufwertung erzwingen,"Wird das Gesetz verabschiedet, könnten die USA auf chinesische Importgüter Ausgleichszölle erheben. Die Abstimmung im US-Repräsentantenhaus galt als unstrittig - mit 348 zu 79 Stimmen war das Ergebnis auch entsprechend deutlich. Um in Kraft treten zu können, muss das Gesetz noch durch den US-Senat und von Präsident Barack Obama unterschrieben werden. Eine Mehrheit im Senat gilt aber als äußerst unsicher. Die Präsidentin des Repräsentantenhauses, Nancy Pelosi, wies darauf hin, dass das Handelsdefizit mit China von fünf Milliarden Dollar jährlich auf fünf Milliarden Dollar wöchentlich in die Höhe geschossen sei. Dieses Ungleichgewicht erfordere Maßnahmen des Kongresses zum Schutz von Arbeitsplätzen in den USA. ""Wir machen das, weil eine Million Arbeitsplätze geschaffen werden könnten, wenn die chinesische Regierung ihren Daumen von der Waage nimmt und ihrer Währung erlaubt, auf Marktkräfte zu reagieren"", erklärte die demokratische Politikerin. Die US-Ökonomie weist ein riesiges Defizit im Außenhandel auf. Die größte Volkswirtschaft der Welt importiert deutlich mehr als sie exportiert. Dabei spielt der Außenhandel mit China eine große Rolle. Die USA werfen China seit langem vor, den Kurs des Yuan künstlich niedrig zu halten. Das verbilligt in China hergestellte Waren im Ausland und verbessert so die Exportchancen. "
30.09.2010 02:17 Uhr,September 2010,Grünes Licht für Milliarden-Kürzungen,"01. September 2010: Das Kabinett gibt grünes Licht für sein Kürzungspaket. Mit enthalten ist die Einführung einer Luftverkehrsabgabe. Die IFA-Veranstalter können sich trotz Krise über ein deutliches Plus bei Ausstellern und vermieteter Fläche freuen. 02. September 2010: Die EU will sich mit drei neuen Behörden in der Finanzaufsicht gegen künftige Krisen wappnen. Bei Karstadt stehen die Zeichen auf Rettung in letzter Minute. 03. September 2010: Das Amtsgericht Essen billigt den Insolvenzplan für den Kaufhauskonzern Karstadt, der vom Investor Nicolas Berggruen übernommen wird. Die Arbeitslosigkeit in den USA steigt weiter. 06. September 2010: US-Präsident Obama kündigt im Kampf gegen die Folgen der Wirtschafts- und Finanzkrise ein Milliardenprogramm an, das neue Arbeitsplätze schaffen soll. 07. September 2010: Die EU-Finanzminister beschließen die Gründung von drei zentralen Aufsichtsbehörden für Banken, Börsen und Versicherungen. Zugleich wird ein System der frühzeitigen Kontrolle der nationalen Haushaltspläne eingeführt. Die deutsche Industrie verzeichnet für Juli überraschend einen Rückgang der Bestellungen. 08. September 2010: Wegen den strikten Sparkurses schrumpft die griechische Wirtschaft. 09. September 2010: Deutschland ist nach einer Studie des Weltwirtschaftsforums in den Kreis der fünf wettbewerbsfähigsten Nationen aufgerückt. 10. September 2010: Die Deutsche Bank steht offenbar vor einer massiven Kapitalerhöhung. Und am späten Abend wird bekannt: Die Hypo Real Estate braucht und bekommt neue Milliardenhilfen. 11. September 2010: Abermals Proteste gegen den Sparkurs in Griechenland: 20.000 Menschen demonstrieren. 12. September:Basel III steht - nach langem Tauziehen einigen sich die wichtigsten Bankenaufseher auf strengere Eigenkapitalvorschriften für die Kreditwirtschaft. Außerdem macht die Deutsche Bank bei der Postbank-Übernahme ernst: Sie will den Aktionären 25 Euro pro Aktie bieten. 13. September: Die Deutsche Bank gibt Details zur geplanten Postbank-Übernahme bekannt. Außerdem gibt es aus Brüssel extrem verbesserte Prognosen für die deutsche Konjunktur. 14. September: Der ZEW-Index sinkt zum fünften Mal in Folge. Außerdem wächst die Kritik an den hohen Dispozinsen. 15. September: Vor zwei Jahren ging es los: Lehman Brothers brach zusammen - die US-Wirtschaft leidet bis heute. Pünktlich zum Jubiläum: Die EU will spekulative Finanzprodukte stärker kontrollieren. 16. September: Die EU will mit Südkorea ein Freihandelsabkommen unterzeichnen. Weitere Abkommen mit asiatischen Staaten sollen folgen. 17. September: Das Thema Landesbanken rückt stärker in den Fokus - gibt es bald nur noch vier von ihnen? 19. September: Die verstaatlichte Hypo Real Estate hat an einige Mitarbeiter Prämien in der Gesamthöhe von 25 Millionen Euro ausgezahlt. 20. September: Die BayernLB will mit der WestLB über eine mögliche Fusion sprechen. 21. September: Der Weltluftfahrtverband IATA erhöht seine Gewinnprognose für die Branche drastisch und rechnet damit, dass die Fluggesellschaften dank des kräftigen Aufschwungs 2010 ein Plus von 8,9 Milliarden Dollar erwirtschaften. 22. September: Als Konsequenz aus der Krise stimmt das EU-Parlament für eine wesentlich schärfere Finanzaufsicht und hebt drei neue Behörden aus der Taufe. In Deutschland billigt das Kabinett eine Novelle des Investmentgesetzes. Siemens sendet positive Signale und verlängert in Deutschland seinen Beschäftigungspakt. 23. September: Opel scheint weiter auf Erholungskurs: Das Werk Eisenach bekommt den Zuschlag zum Bau des neuen Kleinwagens ""Junior"". 24. September: Der Ifo-Geschäftsklimaindex weist erneut nach oben. Der Bundesrat stoppt vorerst die EU-Pläne zur Einlagensicherung. 26. September: Presserecherchen ergeben: Die Deckelung von Vorstandsgehältern hat bei der verstaatlichten HRE eigentlich nur den Effekt, dass die Gehälter in der ""zweiten Reihe"" ansteigen. 28. September: Die Konjunkturerholung in Deutschland und die gute Lage am Arbeitsmarkt beflügeln die Kauflaune der Verbraucher. Das DIW hebt seine Wachstumsprognose für Deutschland auf 3,4 Prozent an. Der Staat sollte nach Ansicht von Bundeswirtschaftsminister Brüderle die verschiedenen Rettungsschirme für die Güter- und Finanzwirtschaft wieder abbauen. 29. September: Zur Abwehr neuer Schuldenkrisen in der Währungsunion legt die EU-Kommission einen Vorschlag zur Verschärfung des Euro-Stabilitätspaktes vor. In ganz Europa wächst der Unmut über staatliche Sparmaßnahmen und soziale Kürzungen. Allein in Brüssel gehen laut Gewerkschaften mindestens 50.000 Menschen auf die Straße. In Spanien protestieren die Menschen mit einem Generalstreik. 30. September: Das US-Repräsentantenhaus stimmt für eine Gesetzesvorlage, die Strafzölle gegen Staaten vorsieht, die aus Rücksicht auf ihre Exportwirtschaft den Wechselkurs ihrer Landeswährung künstlich niedrig halten. Die Bundesagantur für Arbeit teilt mit, dass die Zahl der Arbeitslosen im September weiter gesunken ist. Irland muss überraschend noch mehr Geld in sein Bankensystem pumpen. Der letzte Karstadt-Gläubiger zieht seinen Einspruch gegen den Insolvenzplan zurück. Damit ist der Weg frei für eine Übernahme durch den Investor Berggruen. Und die HRE bereitet die Auslagerung ihrer toxischen Papiere in eine Bad Bank vor. "
30.09.2010 01:12 Uhr,"NDR-Doku-Drama ""Sturm auf die Stasi""",Selbst beim Untergang führte die Stasi Regie,"Als vor 20 Jahren die Fernsehbilder vom Sturm auf die Stasizentrale in Berlin um die Welt gingen, war das natürlich eine Sensation. Am 15. Januar 1990 war es Tausenden Demonstranten gelungen, den mächtigen Spitzelapparat in der Berliner Normannenstrasse zu besetzen und damit zu verhindern, dass noch mehr geheime Akten im Reißwolf landeten. Für das aufwändig recherchierte NDR-Doku-Drama ""Sturm auf die Stasi"" haben die Filmemacher zu rekonstruieren versucht, was damals wirklich geschah und dabei jenem angeblichen Sturm auch den Wind aus den Segeln genommen: die Stasi wäre nämlich nicht die Stasi gewesen, hätten die Mitarbeiter an diesem Tag nicht auch selbst Regie geführt. Von Tilmann Bünz, NDR "
29.09.2010 19:36 Uhr,Vorgehen der EU im Streit um Roma-Abschiebungen,Ein Verfahren gegen Frankreich - mit Hintertür,"""Ja"" oder ""Nein"" - so einfach ist die EU-Welt oft nicht. Das gilt auch für die Frage, ob die EU denn nun wegen der Roma-Abschiebungen gegen Frankreich vorgeht: Zunächst hieß es, man habe ein Verfahren beschlossen. Wenig später war dann von einem Ultimatum die Rede. Von Christoph Prössl, NDR-Hörfunkkorrespondent Brüssel Mehr als zwei Stunden hat die Kommission über das Thema ""französische Roma-Politik"" diskutiert - deutlich länger, als ursprünglich geplant. Offenbar hat es Streit gegeben im Kollegium. Das erklärt auch die wirre Kommunikationsstrategie der Behörde. Vertragsverletzungsverfahren - ja oder nein - so einfach ist die Brüsseler Welt nicht. Etwas anders klang das in der Pressemitteilung der Kommission, die die Sprecherin von Kommissionschef Jose Manuel Barroso, Pia Ahrenskilde, verlas. Am Ende des Textes heißt es: ""Zurzeit müssen wir feststellen, dass Frankreich die Freizügigkeitsrichtlinie nicht transparent und vollständig in nationales Recht umgesetzt hat."" Deswegen habe die Kommission entschieden, Frankreich aufzufordern, die Richtlinie bis zum 15. Oktober umzusetzen. Ansonsten werde das formelle Schreiben automatisch versendet. Das Durcheinander übersetzen Diplomaten so: Die politische Entscheidung, das Vertragsverletzungsverfahren einzuleiten, sei gefallen, doch Frankreich könne die Eröffnung des Verfahrens noch bis zum 15. Oktober verhindern. Durch diese ungewöhnliche Methode möchte Kommissionschef Barroso offenbar verhindern, Frankreich zu düpieren. Er will kein weiteres Öl in das Feuer schütten, den Machtkampf zwischen Kommission und Mitgliedsländern nicht eskalieren lassen. Zum weiteren Vorgehen sagte Reding: ""Wenn Frankreich seine Gesetzgebung nicht ändert, geht das vor das Europäische Gericht. Ändern sie ihre Gesetzgebung, dann brauchen wir das Verfahren nicht fortzusetzen."" Es gehe nicht darum, einen Staat vor den Kadi zu bringen. ""Uns geht es ganz einfach darum, dass das europäische Recht angewandt wird, und das im Interesse der europäischen Bürger"", so Reding. Außerdem kündigte die Kommission an, Maßnahmen zur erarbeiten, die die Integration der Roma vereinfachen sollen. "
