date,topline,headline,content
30.04.2009 21:35 Uhr,Namensstreit um neuen Grippetyp,Kein Schwein hat die Grippe,"Während immer mehr Staaten Schweinegrippe-Erkrankungen und -Verdachtsfälle melden, ist eine Debatte um die Bezeichnung des Virustyps entbrannt. Mehrere große Organisationen distanzierten sich von der Verwendung des Wortes Schweinegrippe. Die Verwendung des Begriffs Schweinegrippe könnte dagegen suggerieren, dass dem nicht so sei. Zudem könne bei einer Weiterverwendung der Bezeichnung der Eindruck entstehen, dass der Erreger wie bei der Vogelgrippe vom Tier auf den Menschen übertragen wird, erläuterte der Staatssekretär im Berliner Gesundheitsministerium, Klaus Theo Schröder, die Entscheidung. Die Weltgesundheitsorganisation WHO wies darauf hin, dass es bislang noch keine konkreten Hinweise darauf gebe, dass das Virus von Schweinen auf den Menschen übertragbar sei. Sie werde die Krankheit nach dem Erreger künftig ""Influenza A (H1N1)"" nennen, teilte die Organisation in Genf mit. Auch die Weltorganisation für Tiergesundheit warnte davor, das tödliche Grippevirus als Schweinegrippe zu bezeichnen. Das Virus A/H1N1 habe nicht nur Bestandteile von Schweineviren, sondern auch von Vogel- und Menschenviren, erklärte die Organisation. Zudem sei die Krankheit bis jetzt bei keinem Schwein nachgewiesen worden. Es sei deshalb logischer, die Bezeichnung ""Nordamerikanische Grippe"", nach dem ersten Ort des Auftretens, zu verwenden. Als Vorbild diene dabei die ""Spanische Grippe"", die sich Anfang des 20. Jahrhunderts weltweit ausbreitete. Die ersten Fälle der ""Spanischen Grippe"" waren 1918 zwar in den USA nachgewiesen worden, ihren Namen erlangte die Krankheit jedoch nach intensiver Medienberichterstattung in Spanien. Während des Ersten Weltkriegs war in vielen anderen Staaten die Presse durch Zensur in ihrer Arbeit massiv behindert. Bereits am Montag hatte das israelische Gesundheitsministerium gegen die Bezeichnung Schweinegrippe protestiert. Dies sei eine Beleidigung für Juden und Muslime, da in beiden Religionen Schweine als unreine Tiere gelten. ""Wir sollten lieber von einer 'Mexikanischen Grippe' sprechen und nicht von einer Schweinegrippe"", sagte der stellvertretende Gesundheitsminister Jakov Lizman. "
30.04.2009 19:40 Uhr,Trotz rasanter Ausbreitung der Schweinegrippe,EU verhängt keine Reiseverbote nach Mexiko,"Die EU-Länder halten ein Verbot von Flügen nach Mexiko wegen der Schweinegrippe derzeit nicht für erforderlich. Etliche Länder hätten sich gegen eine solche Maßnahme zum jetzigen Zeitpunkt ausgesprochen, sagte die französische Gesundheitsministerin Roselyne Bachelot am Rande des Krisentreffens der EU-Länder in Luxemburg. Frankreich hatte dafür plädiert, Flüge nach Mexiko sofort zu stoppen. Die EU-Gesundheitsminister würden empfehlen, von Reisen nach Mexiko, die nicht unbedingt notwendig seien, abzusehen, sagte die deutsche Gesundheitsministerin Ulla Schmidt. ""Aber wenn jemand sagt, ich möchte trotzdem reisen, hat ein Staat nicht die Macht zu sagen, du darfst das nicht machen"", fügte die Politikerin hinzu. Die EU wolle stattdessen gemeinsame Informationen an den Flughäfen ausgeben. Ärztliche Untersuchungen sollten freiwillig bleiben. Zuvor hatte die EU-Kommission erklärt, sie rechne mit Todesopfern durch die Schweinegrippe auch in Europa. ""Menschen werden dadurch sterben, es ist nicht die Frage, ob Menschen sterben werden, sondern wie viele"", sagte der EU-Generaldirektor für Gesundheit, Robert Madelin, der Nachrichtenagentur Reuters. ""Werden es Hunderte, Tausende oder Zehntausende sein"", fragte der EU-Beamte. Zugleich bemühte sich die Kommission um Beruhigung: ""Wir kennen nicht das Ausmaß der Pandemie. Aber Europa ist besser vorbereitet als jemals zuvor"", sagte Madelin. Ein Impfstoff könne innerhalb von 100 Tagen in Europa zur Verfügung stehen. In der EU gebe es derzeit 28 bestätigte Infektionen, erklärte das Europäische Zentrum für Krankheitskontrolle und Prävention (ECDC). In Großbritannien sind acht, in Österreich ein und in Deutschland drei Menschen erkrankt. Alle Betroffenen seien vor ihrer Erkrankung in Mexiko gewesen. Die Weltgesundheitsorganisation WHO nannte für Spanien 13 bestätigte Fälle. Vorher hatte es widersprüchliche Angaben darüber gegeben. Die Schweiz meldete ihren ersten Schweinegrippe-Patienten, ebenso die Niederlande, wo ein dreijähriges Mädchen nach einem Mexiko-Aufenthalt erkrankt ist. Auch mehrere Staaten außerhalb der EU bestätigten erste Infektionsfälle. In Israel sind zwei Menschen erkrankt. In Kanada erhöhte sich die Zahl der bestätigten Infektionen auf 19 und in Neuseeland sind es laut WHO drei. Die Weltgesundheitsorganisation erklärte, sie sehe derzeit keinen Anlass, die Pandemie-Warnstufe weiter zu erhöhen. Die Stufe fünf von sechs sei weiterhin für die Lage angemessen, sagte der WHO-Vertreter Keiji Fukuda in Genf. Er wies darauf hin, dass mit dem Anbruch des Winters auf der Südhalbkugel dort eine Zunahme der Fälle zu erwarten sei. "
30.04.2009 17:07 Uhr,Interview zu Folgen der Rezession,"""Arbeitslosigkeit erzeugt Resignation statt Wut""",
30.04.2009 17:03 Uhr,April 2009,Globaler Kampf gegen die Finanzkrise,"01. April 2009: Mexiko bittet den Internationalen Währungsfonds um einen Milliardenkredit. Die Zahl der Anträge und Reservierungen für die Abwrackprämie aus dem Konjunkturpaket II der Bundesregierung übersteigt die Marke von einer Million. Der deutsche Maschinenbau meldet einen Auftragseinbruch um 49 Prozent. Die Hamburgische Bürgerschaft billigt das Rettungspaket für die HSH Nordbank. 02. April 2009: Die G20-Staaten beschließen beim Weltfinanzgipfel strengere Kontrollen und Regeln für die internationalen Finanzmärkte und stellen 1,1 Billionen US-Dollar für Hilfen zugunsten ärmerer Länder bereit. Die Europäische Zentralbank senkt den Leitzins um 0,25 Punkte auf 1,25 Prozent. 03. April 2009: Der Bundesrat macht mit der Zustimmung zum Rettungsübernahmegesetz den Weg für eine mögliche Zwangsverstaatlichung der Hypo Real Estate frei. 07. April 2009: Nur fünf Tage nach der Veröffentlichung einer schwarzen Liste der Steuerparadiese durch die OECD haben alle betroffenen Länder die Einhaltung der Steuerstandards zugesagt - die Liste ist leer. Bei der krisengeschütteleten HSH Nordbank ermittelt die Staatsanwaltschaft wegen des Verdachts der Untreue. Die Bundesregierung beschließt, die Finanzmittel für die Abwrackprämie, die mit dem Konjunkturpaket II beschlossen worden war, massiv auf fünf Milliarden Euro aufzustocken. 08. April 2009: Das Bundeskabinett beschließt die Ausweitung der Abwrackprämie; das größere Budget fordert neue Kritik heraus. Die Talfahrt der deutschen Industrie hält an - Exporte und Industrieaufträge brechen weiter weg. Auf der Hauptversammlung schwört Daimler-Chef Zetsche den Konzern auf ein schweres Jahr ein und schließt erstmals Entlassungen nicht mehr aus. 09. April 2009: Während in Deutschland wegen der Abwrackprämie einige Schrottplätze keine Altautos mehr annehmen und Ford statt der geplanten Kurzarbeit nun Sonderschichten fährt, plant die US-Regierung einen ähnlichen Kaufanreiz: ""Cash for Klunkers"". Der Bund macht bei der HRE-Übernahme ernst und bietet den Aktionären 1,39 Euro pro Anteilschein. 10. April 2009:Japan stellt ein Konjunkturprogramm im Umfang von umgerechnet 116 Milliarden Euro vor. 11. April 2009: Auch eine Folge der Krise: Der Krankenstand in Deutschland sinkt auf den niedrigsten Stand seit 1991. 13. April 2009: Die Bundesregierung plant ein erneutes Spitzentreffen zur Wirtschaftskrise. Ein weiteres Konjunkturpaket ist aber nach ihren Angaben nicht geplant. 14. April 2009: Die US-Bank Goldman Sachs meldet einen Milliardengewinn inmitten der Wirtschaftskrise. Immer mehr Frachtschiffe liegen wegen der Auftragsflaute weltweit auf Reede. Die deutsche Industrie meldet den stärksten Auftragseinbruch seit 1991. Der SoFFin verlängert seine Milliarden-Garantien für die angeschlagene HRE. Das DIW verzichtet angesichts der Ausmaße der Wirtschaftskrise auf eine Konjunkturprognose für 2010. 15. April 2009: Das DIW wagt zwar keine exakte Prognose für 2010, sieht aber eine ""langsame Erholung"". Opel bereitet sich nach ARD-Informationen sehr konkret auf eine GM-Insolvenz vor und hat bereits Details einer möglichen Rettung geklärt. 16. April 2009: In China fällt das Wirtschaftswachstum auf ein Rekordtief, in den USA macht sich die Angst vor einer Deflation breit. Gleichzeitig legt mit JP Morgan Chase die dritte Großbank in Folge gute Zahlen vor. In Deutschland fordert nun auch die Union schärfere Regeln für Manager, die HSH Nordbank feuert ihren Vorstand Roth. 17. April 2009: Startschuss für den Versuch einer einvernehmlichen Verstaatlichung: Die Aktionäre der angeschlagenen Hypo Real Estate können ihre Anteilscheine ab sofort für 1,39 Euro dem Bund anbieten. Der Internationale Währungsfonds gewährt Mexiko im Kampf gegen die Folgen der Finanzkrise eine flexible Kreditlinie von 47 Milliarden Dollar. 20. April 2009: Die Bundesbank erwartet, dass sich die Rezession im ersten Quartal 2009 weiter verschärft hat. Die größte US-Bank, die Bank of America, meldet für das erste Quartal einen Milliardengewinn. 21. April 2009: Die Bundesregierung einigt sich darauf, bis Mitte Mai einen Gesententwurf für ein Bad-Bank-Modell vorzulegen. Der Internationale Währungsfonds geht davon aus, dass die Finanzkrise weltweit zu Verlusten von 4,1 Billionen Dollar führen wird. 22. April 2009: Die Regierung korrigiert ihre Konjunkturprognose heftig nach unten: Finanzminister Steinbrück spricht von einem Fünf-Prozent-Minus. Dennoch sprechen sich die Teilnehmer des Konjunkturgipfels im Kanzleramt gegen ein drittes Konjunkturpaket aus. 23. April 2009: In ihrem Frühjahrsgutachten prognostizieren die Wirtschaftsforschungsinstitute Deutschland ein Schrumpfen des BIP um sechs Prozent. Fiat will Opel übernehmen, der Betriebsrat kündigt Widerstand an. Die Noch-Opel-Mutter GM schließt vorübergehend 13 Werke. 24. April 2009:Microsoft erleidet durch die Krise am PC-Markt einen Gewinneinbruch. Auch American Express meldet einen um 63 Prozent geschrumpften Ertrag. 25. April 2009: Die G7-Finanzminister sehen erste Anzeichen für ein Ende der Wirtschaftskrise. Ein geheimes Papier der BaFin sorgt für einigen Wirbel: Angeblich geht daraus hervor, dass sich die Risikoposten von 17 deutschen Banken auf 816 Milliarden Euro addieren. 26. April 2009: Der Internationale Währungsfonds verdoppelt seine Kreditreserven auf 500 Milliarden Dollar. 27. April 2009: General Motors legt seinen bereits dritten Sanierungsplan innerhalb weniger Monate vor. In Deutschland bleibt die Konsumstimmung trotz der Wirtschaftskrise stabil. 28. April 2009: Daimler präsentiert sehr schlechte Quartalszahlen und kündigt einen rigiden Sparkurs an. Gläubiger sperren sich gegen den Sanierungsplan von General Motors. 29. April 2009: Auch die Bundesregierung erwartet jetzt, dass die Wirtschaft 2009 um sechs Prozent schrumpft. Die USA melden für das erste Quartal ebenfalls ein Minus von 6,1 Prozent. 30. April 2009: Der US-Autobauer Chrysler meldet Insolvenz an. Die Bundesagentur für Arbeit meldet einen Ausfall der Frühjahrsbelebung am Arbeitsmarkt. US-Investor Flowers lehnt das Übernahmeangebot der Bundesregierung für die Hypo Real Estate ab. "
30.04.2009 16:41 Uhr,Hintergrund,"Das US-Insolvenzrecht und das ""Chapter 11""","Die USA kennen zwei unterschiedliche Insolvenzverfahren, die nach den jeweiligen Kapiteln im US-Konkursrecht als Chapter 7 und Chapter 11 bezeichnet werden. Während das Ziel eines Chapter-7-Verfahrens die Liquidierung eines bankrotten Unternehmens ist, kann man das Verfahren nach Chapter 11 eher als Sanierungsverfahren unter gerichtlicher Aufsicht bezeichnen. Angeschlagene und hoch verschuldete Unternehmen mit Überlebenschancen beantragen meist ein Verfahren nach Kapitel 11 des US-Insolvenzrechts. Oberste Priorität hat dabei der Erhalt des betroffenen Unternehmens. Das Insolvenzverfahren nach Chapter 11 unterscheidet sich deutlich vom deutschen Insolvenzrecht. So gibt es keinen Insolvenzverwalter. Vielmehr behält fast immer das bisherige Management die Kontrolle über das Tagesgeschäft. Wichtige Transaktionen müssen aber vom zuständigen Gericht genehmigt werden. Das Chapter-11-Verfahren bietet für bedrohte Firmen zahlreiche Vorteile. So können Gläubiger, die sich zuvor mit dem betroffenen Unternehmen nicht auf einen Forderungsverzicht einigen konnten, vom Insolvenzgericht zu einer Einigung gezwungen werden. Das insolvente Unternehmen kann sich frisches Kapital besorgen. Forderungen der Gläubiger können nicht sofort vollstreckt werden. Ausländische Tochterfirmen werden nicht zu einer Folgeinsolvenz gezwungen. Das Verfahren nach Chapter 11 kann sich über Monate oder auch Jahre hinziehen. Diese Zeit hat GM nicht. Daher wird eine so genannte ""Blitz-Insolvenz"" angesteuert. Formell gibt es diesen Weg im US-Recht nicht. Präsident Barack Obama will bei GM dennoch ein höchstens 60 bis 90 Tage dauerndes ""chirurgisches Insolvenzverfahren"" durchziehen. Bei dem Schnelldurchgang (quick-rinse-bankruptcy) wurden Rahmenbedingungen der Sanierung - etwa Finanzierung, Schuldenabbau, neue Eigentümer - schon zuvor für den Insolvenzrichter festgelegt, um Zeit zu sparen. In den vergangenen Jahren wurden unter anderem die Fluglinie United Airlines, der Ölkonzern Texaco und der Nähmaschinenhersteller Singer auf der Basis von Chapter 11 saniert. Insolvenzverfahren dieses Typs dauern im Durchschnitt drei bis vier Monate. Sie können mit Hilfe eines ""prepackaged deal"" auf wenige Tage verkürzt werden. Ist ein Unternehmen so schwach oder überschuldet, dass keine Aussicht auf Rettung besteht, bleibt nur die Liquidation nach Chapter 7. Sie werden unter die Aufsicht eines vom Insolvenzgericht ernannten Treuhänders gestellt und aufgelöst. Die verbliebenen Vermögenswerte werden verkauft, den Erlös bekommen die Gläubiger. "
30.04.2009 16:09 Uhr,Nach Erhöhung der Warnstufe,EU befürchtet Grippe-Tote,"Die EU-Kommission rechnet mit Todesopfern durch die Schweinegrippe auch in Europa. ""Menschen werden dadurch sterben, es ist nicht die Frage, ob Menschen sterben werden, sondern wie viele"", sagte der EU-Generaldirektor für Gesundheit, Robert Madelin, der Nachrichtenagentur Reuters. ""Werden es Hunderte, Tausende oder Zehntausende sein"", fragte der EU-Beamte. Zugleich bemühte sich die Kommission um Beruhigung: ""Wir kennen nicht das Ausmaß der Pandemie. Aber Europa ist besser vorbereitet als jemals zuvor"", sagte Madelin. Ein Impfstoff könne innerhalb von 100 Tagen in Europa zur Verfügung stehen. In der EU gibt es derzeit 15 bestätigte Infektionen. Laut dem Europäischen Zentrum für Krankheitskontrolle und Prävention (ECDC) sind in Großbritannien fünf, in Österreich ein und in Deutschland drei Menschen erkrankt. Alle Betroffenen seien vor ihrer Erkrankung in Mexiko gewesen. Widersprüchliche Angaben gibt es über die Zahl der Erkrankten in Spanien. Während die EU von vier Fällen spricht, nennt Spanien zehn Fälle. Die Schweiz meldete ihren ersten Schweinegrippe-Patienten, ebenso die Niederlande, wo ein dreijähriges Mädchen nach einem Mexiko-Aufenthalt erkrankt ist. Auch mehrere Staaten außerhalb der EU bestätigten erste Infektionsfälle. In Israel sind zwei Menschen erkrankt. In Kanada erhöhte sich die Zahl der bestätigten Infektionen auf 19 und in Neuseeland reduzierte sie sich um einen Fall auf 13. Die Gesundheitsminister der 27 EU-Mitgliedstaaten sind in Luxemburg zu einem Sondertreffen zusammengekommen, um über eine gemeinsame Vorgehensweise bei der Bekämpfung der Schweinegrippe zu beraten. Unter anderem soll diskutiert werden, welche Vorkehrungen die EU treffen kann, um das Ausweiten der Krankheit zu vermeiden. Zudem soll die bessere Überwachung Thema sein, sowie die Diagnose und Behandlung der Krankheit. Die Minister wollen nach Angaben von Diplomaten auch über eine EU-weite Reisewarnung sprechen. Frankreich plant einen Vorstoß, Flüge nach Mexiko sofort zu stoppen. Am Abend hatte die Weltgesundheitsorganisation WHO wegen der sich ausbreitenden Schweinegrippe das Pandemierisiko auf die zweithöchste Stufe 5 angehoben. Damit geht die WHO davon aus, dass die weltweite Ausbreitung des mutierten Schweinegrippevirus A/H1N1 unmittelbar bevorsteht. WHO-Generaldirektorin Margaret Chan appellierte an internationale Organisationen wie die Weltbank sowie an die Pharmaindustrie und die Forschung, alle Kapazitäten bereitzustellen, um eine Pandemie zu vermeiden. In Phase 5 steht fest, dass das Virus in mindestens zwei Ländern eines Kontinents von Mensch zu Mensch übertragen wird. Zudem ruft die WHO dadurch zur verstärkten Produktion von Grippemitteln und weiteren Vorsorgemaßnahmen etwa im Gesundheitswesen auf. Erst am Montag war die seit 2005 wegen der Vogelgrippe geltende Stufe 3 auf 4 heraufgesetzt worden. Bei der höchsten Stufe 6 wird von einer Pandemie - also einer weltweiten Ausbreitung des Virus ausgegangen. In Mexiko erlag ein weiterer Patient dem Erreger. Damit stieg die Zahl der Opfer in dem Land auf acht. Laut Gesundheitsminister José Ángel Córdova stieg auch die Zahl der Infizierten von 42 auf 91. Die mehr als 1300 Verdachtsfälle würden weiterhin stationär behandelt. Córdova ordnete Schließung aller Unternehmen bis zum 4. Mai an, deren Waren oder Dienstleistungen für die Versorgung der Allgemeinheit nicht unbedingt nötig sind. Zugleich kündigte er an, dass zur Eindämmung der Epidemie die gesamte Verwaltung auf Bundesebene über die Maifeiertage geschlossen bleiben soll und forderte die Bundesstaaten und Städte auf, sich der Maßnahme anzuschließen. Auch alle 176 Fußballspiele der höchsten vier Ligen werden am bevorstehenden Wochenende unter Ausschluss der Öffentlichkeit ausgetragen. Ekuador will vorerst keine ausländischen Reisenden aus Mexiko mehr ins Land lassen. Die Maßnahme soll vorerst einen Monat gelten. Auch Charterflüge von und nach Mexiko wurden gestrichen. Einheimische Reisende sollen verschärft beobachtet werden. Auch Peru strich alle Flüge nach dem Bekanntwerden eines ersten Grippefalls. Zuvor hatten bereits Kuba und Argentinien den Flugverkehr mit dem mittelamerikanischen Land ausgesetzt. "
30.04.2009 15:09 Uhr,Gespräche über Umschuldung gescheitert,Chrysler meldet Insolvenz an,"Der US-Autobauer Chrysler hat laut Weißem Haus Insolvenz angemeldet. Zuvor waren offenbar Verhandlungen mit den Gläubigern des Unternehmens über einen Schuldenerlass geplatzt. Das Insolvenzverfahren nach Kapitel 11 des US-Konkursrechts soll nach bisherigen Plänen den Weg für einen rettenden Einstieg des italienischen Autobauers Fiat ebnen. Dabei könnte Chrysler den normalen Geschäftsbetrieb aufrecht erhalten und Gläubigerschutz beantragen. Fiat ist die letzte Hoffnung für Chrysler: Ein Fiat-Einstieg ist Bedingung der US-Regierung für Staatshilfen und ein Kernstück des Sanierungsplans. Die Regierung gehe davon aus, Chrysler schnell durch eine Insolvenz bringen zu können, berichtete das ""Wall Street Journal"". Allerdings könnten die Gläubiger ein schnelles Verfahren behindern. Zuvor hatten US-Medien von zähen Verhandlungen bis zum späten Mittwochabend zwischen US-Finanzministerium und Chrysler-Gläubigern über eine Umschuldung berichtet. Dabei habe der Staat sein Angebot an die Gläubiger noch einmal aufgestockt: Statt zwei Milliarden sollten die mehr als 40 Hedgefonds nun 2,25 Milliarden Dollar erhalten, damit sie im Gegenzug auf ihre Forderungen in Höhe von 6,9 Milliarden Dollar verzichten. Die großen Gläubiger waren nach Medieninformationen zu dem Deal bereit. Er sei aber am Widerstand vor allem der Hedgefonds gescheitert. Noch am Mittwoch hatten die Arbeiter von Chrysler weit reichenden Lohnkürzungen zugestimmt, um die Produktionskosten zu drücken. Nach Angaben der Autogewerkschaft UAW wurde die Vereinbarung in einer Urabstimmung von mehr als 80 Prozent der Beschäftigten angenommen. Sie sieht unter anderem Kürzungen bei den Zuzahlungen zur Krankenversicherung, einen Verzicht auf die an die Lebenshaltungskosten gebundenen Lohnerhöhungen sowie Einschränkungen beim Streikrecht vor. UAW-Chef Ron Gettelfinger bezeichnete die Kürzungen als ""schmerzhaft"", aber unvermeidbar. Die US-Regierung hatte Chrysler in den vergangenen Monaten mehrere Milliarden Dollar als Überbrückungskredit zur Verfügung gestellt. Weiterhin unklar ist das Schicksal des Autokonzerns General Motors: Auch diesem Konzern hat die Regierung eine Frist für die Vorlage eines Sanierungskonzepts gesetzt, die allerdings erst Ende Mai ausläuft. Der dritte der drei großen US-Autokonzerne, Ford, kann nach eigenen Angaben ohne staatliche Hilfen über die Runden kommen. "
30.04.2009 12:25 Uhr,Staat will HRE-Aktien übernehmen,Flowers lehnt Angebot des Bundes ab,"Der Großaktionär der angeschlagenen Immobilienbank Hypo Real Estate, J.C. Flowers, wird das staatliche Übernahmeangebot nicht annehmen. Das teilte er in München mit. Er sei davon überzeugt, dass die Aktien mehr wert sind als die 1,39 Euro, die der Bund den Aktionären bietet. Damit wird es für den Bund schwerer, das Ziel einer Komplettübernahme der HRE schnell zu erreichen. Flowers und ihm verbundene Investoren hielten zuletzt rund 22 Prozent der Aktien. Nur ein kleiner Teil von ihnen, die weniger als ein Prozent der Aktien hielten, würden das Angebot annehmen, hieß es. Die anderen hätten sich dagegen entschieden. ""Als längerfristig orientierte Investoren wollen wir das Unternehmen auf dem Weg in die Zukunft begleiten"", teilte Flowers mit. Flowers kündigte in seiner Erklärung an, sich möglicherweise mit juristischen Schritten gegen eine Enteignung zu wehren. Zwei Gutachten von namhaften deutschen Rechtsprofessoren hätten ergeben, dass es erhebliche Bedenken gegen die Rechtmäßigkeit des sogenannten Enteignungsgesetzes gibt. Der staatliche Sonderfonds Finanzmarktstabilisierung (SoFFin) kann inzwischen über rund 16,2 Prozent des HRE-Grundkapitals verfügen. Die HRE-Aktionäre haben bis zum 4. Mai Zeit, ihre Anteile für 1,39 Euro je Aktie anzudienen. Danach wird der Rettungsfonds versuchen, mittels Kapitalerhöhung, Zwangsabfindung und Enteignung den im MDAX geführten Konzern vollständig zu übernehmen. "
30.04.2009 12:11 Uhr,Frühjahrsbelebung am Arbeitsmarkt bleibt aus,Nur 1000 Arbeitslose weniger im April,"Die Zahl der Arbeitslosen in Deutschland ist im April leicht gesunken. Wie die Bundesagentur für Arbeit in Nürnberg mitteilte, waren 3,585 Millionen Menschen offiziell arbeitslos gemeldet. Das seien 1000 weniger als im März, aber 171.000 mehr als im Vorjahresmonat. Die Arbeitslosenquote liege damit wie im März bei 8,6 Prozent. Saisonbereinigt sei die Arbeitslosenzahl im Monatsvergleich um 58.000 gestiegen. Die übliche Frühjahrsbelebung ist damit wegen der Rezession quasi ausgeblieben. ""Die Rezession der deutschen Wirtschaft wirkt sich zunehmend auf den Arbeitsmarkt aus"", sagte der Vorstandsvorsitzende der BA, Frank-Jürgen Weise. Die Arbeitslosigkeit sei für einen April ungewöhnlich schwach zurückgegangen. ""Allerdings hat vor allem die starke Nutzung der Kurzarbeit die Beschäftigung und damit den Arbeitsmarkt insgesamt stabilisiert und Schlimmeres verhindert"", betonte er. Nach ersten Berechnungen der Bundesanstalt gab es im April etwa 1,3 bis 1,5 Millionen Arbeitnehmer in Kurzarbeit. Das entspreche etwa 450.000 Vollzeitarbeitsplätzen. Die übliche Frühjahrsbelebung durch steigende Beschäftigung in den wetterabhängigen Außenberufen werde von der konjunkturellen Entwicklung aufgezehrt, sagte Weise. Anstelle des üblichen Rückgangs bis zum Sommer gehe er deshalb von einem Verharren auf dem aktuellen Stand bis Juli oder August aus. ""Dann setzt die Erhöhung ein"", sagte Weise. Die eigentliche Belastung komme erst nächstes Jahr. Dem BA-Chef zufolge könnte sich die Arbeitslosenzahl im nächsten Jahr den Höchstständen von 2005 nähern. ""Es ist nicht auszuschließen, dass wir Ende 2010 oder 2011 die fünf Millionen erreichen"", sagte Weise. ""Aber das liegt derzeit im Nebel."" Auch in der Europäischen Union steigt die Zahl der Arbeitslosen weiter. Im März kletterte die Quote in den 16 Ländern der Eurozone im Vergleich zum Februar erneut um 0,2 Punkte auf 8,9 Prozent gegenüber 7,2 Prozent im April 2008, wie das europäische Statistikamt Eurostat in Luxemburg mitteilte. In der gesamten Europäischen Union mit 27 Staaten lag die Arbeitslosigkeit im März bei 8,3 Prozent - ebenfalls ein Plus von 0,2 Punkten im Vergleich zum Vormonat. Vor einem Jahr lag die Quote hier noch bei 6,7 Prozent. In der EU waren somit rund 20,2 Millionen Männer und Frauen ohne einen Job. Deutschland lag mit 7,6 Prozent weiterhin unter dem EU- Durchschnitt. Die niedrigste Arbeitslosenquote verzeichneten erneut die Niederlande (2,8 Prozent), die höchste meldete wieder Spanien (17,4 Prozent). Die Eurostat-Zahlen können wegen unterschiedlicher Berechnungsmethoden von nationalen Angaben abweichen, sind nach Angaben von Fachleuten aber untereinander vergleichbar. "
29.04.2009 21:59 Uhr,Anschlag in Afghanistan,Deutscher Soldat getötet,"Während des Besuchs von Außenminister Frank-Walter Steinmeier in Kabul ist bei einem Überfall in Nordafghanistan ein deutscher Soldat getötet worden. Vier Soldaten wurden verletzt. Nach Angaben des Verteidigungsministeriums gerieten sie in der Nähe von Kundus mit einer Patrouille des Regionalen Wiederaufbauteams in einen Hinterhalt und wurden mit Handfeuerwaffen und Panzerabwehrwaffen angegriffen. Zu welcher Einheit die Soldaten gehören und zu weiteren Details wollte die Bundeswehr keine Angaben machen. Die radikal-islamischen Taliban übernahmen die Verantwortung für das Selbstmordattentat. Die Taliban haben als Reaktion auf die massive Truppenverstärkung aus dem Ausland eine landesweite Offensive angekündigt. Die ""starke und robuste"" Operation ""Nasrat"" werde am Donnerstag beginnen, hieß es in einer Mitteilung des Taliban-Vizechefs Mullah Brodar Akhund. Das Ziel der Operation seien Militärbasen der ""Invasoren"", diplomatische Zentren, Militärkonvois, ""Vertreter der Marionettenregierung"" und Parlamentsabgeordnete, hieß es weiter. "
