date,topline,headline,content
29.09.2007 17:18 Uhr,Interview zum CSU-Parteitag,"""Jeder bekommt das, was er verdient""",
28.09.2007 17:20 Uhr,Interview zum CSU-Parteitag,"""Der Burgfrieden muss wieder hergestellt werden""",
28.09.2007 09:43 Uhr,EU-Verteidigungsministertreffen in Evora,Gespräche über Tschad und Afghanistan,"Außer den Franzosen, die für die neue EU-Truppe nach Diplomatenangaben weitere Soldaten in den Tschad schicken wollen, haben bislang nur Polen, Belgier und Schweden Interesse angemeldet. Insgesamt kämen damit nach Angaben aus Diplomatenkreisen höchstens 1500 Soldaten zur Sicherung des 1300 Kilometer langen und rund 35 Kilometer breiten Grenzstreifens zusammen, in dem in zwölf Lagern mehr als 400.000 Flüchtlinge leben. Deutschland hat eine Bundeswehr-Beteiligung ausgeschlossen. Themen in Evora ist zudem die angespannte Sicherheitslage in Afghanistan. Die Nato, die in dem Land rund 40.000 Soldaten der internationalen Schutztruppe Isaf stationiert hat, hat wiederholt verstärkte Anstrengungen bei der Ausbildung afghanischer Sicherheitskräfte gefordert. Die im Juni gestartete EU-Polizeiausbildungsmission krankt an einem Mangel an Personal und Ausrüstung. Ihr bisheriger Leiter Friedrich Eichele soll durch einen neuen deutschen Kommandeur, Jürgen Scholz, ersetzt werden. Auch eine mögliche Polizei-Mission in der serbischen Provinz Kosovo dürfte erneut zur Sprache kommen. "
27.09.2007 02:08 Uhr,Chinas Einfluss auf die Entwicklung in Birma,Pekings Dilemma,
26.09.2007 17:30 Uhr,Der Agrarmarkt im Umbruch,Weg mit Quoten und Subventionen?,"Agrarprodukte sind auf dem Weltmarkt gefragt wie nie - die Preise ziehen bei vielen Lebensmitteln an. An den Bauern geht der Boom bisher vorbei: Ihre Erlöse bleiben auf dem Niveau von 1980. Damit sich das ändert, soll die EU-Politik geändert werden, um mehr Marktwirtschaft zuzulassen. "
26.09.2007 09:13 Uhr,Volkswirtschaftler Mitusch zur Bahn-Plänen,"""Die Karikatur einer Privatisierung""",
24.09.2007 19:52 Uhr,Dialekte in der deutschen Gebärdensprache,Haarschneiden oder Wurst essen?,"Dass ein Friese oft Schwierigkeiten hat, einen Oberbayern zu verstehen, ist nicht neu. Dass es diese Dialektprobleme aber auch bei Gehörlosen gibt, ist zumindest auf den ersten Blick überraschend. Aber auch in der Gebärdenspracher gibt es zwischen Bayern und Friesen Verständnisprobleme Von Daniel Frick für tagesschau.de Ein freundlicher gehörloser Münchener bietet einem gehörlosen Hamburger ein Würstchen an. Der Hamburger wird sich unter Umständen wundern, warum der Bayer ihm empfiehlt, zum Frisör zu gehen. Die Wurst wird im Süden und Norden unterschiedlich beschrieben. Die Bayern führen Zeige- und Mittelfinger ans Ohr. Der Norddeutsche beschreibt dagegen die Wurst mit einem leichten wurstförmigen Bogen vor der Brust. Auf solche Unterschiede im Dialekt müssen Gehörlose gefasst sein. Eine einheitliche deutsche Gebärdensprache gibt es nicht. Die Gebärdensprache war in Deutschland lange Zeit verpönt. Die Pädagogen im 19. Jahrhundert setzten auf so genannte Oralität. Sie haben versuchten, den Gehörlosen Lippenlesen und Sprechen beizubringen. Für Gebärden gab es mit dem Rohrstock auf die Finger. Mitte des 20. Jahrhunderts wurde mehr und mehr mit Gebärden gearbeitet. Erst seit 2002 sei die deutsche Gebärdensprache als allgemeine Sprache anerkannt, erklärt Christoph Heesch vom Gehörlosenverband Hamburg. Sie hat eine eigene Grammatik, die deutschlandweit einheitlich ist. Nur bei den Zeichen, die mit den Händen ausgeführt werden und der dazugehörenden Gestik und Mimik gibt es Unterschiede. Ein Beispiel: Die Gebärden für Wochentage sind in Nord- und Süddeutschland komplett verschieden. Der Sonntag wird im katholischen Süden mit einer betenden Hand vor der Brust beschrieben, im Norden wird sich mit der flachen Hand an der Brust runtergestrichen. Eine Gebärde, die für feine Sonntagshemden stehen soll. Trotzdem kommt es meistens nur zu kleinen Missverständnissen zwischen Gehörlosen aus unterschiedlichen Regionen. Unterstützend zur Gebärde gibt immer noch das Mundbild. Der Gehörlose kann parallel zur Gebärde das Wort und die Sätze mit seinem Mund formen oder seine Gefühle ausdrücken. So lässt sich eine anscheinend widersprüchliche Gebärde auch durch den Zusammenhang im richtigen Sinn erschließen. Sollten alle Stricke reißen, gibt es das Fingeralphabet. Das ist deutschlandweit einheitlich. Wörter werden einfach buchstabiert. Ein bisschen komplizierter ist es, wenn eine Gebärde nur in einer Stadt existiert. So bedeutet die Gebärde für ""auf etwas zugehen"" in Hamburg ""in meinem Besitz"". Wenn der Hamburger ""Ist das dein Fahrrad?"" fragt, versteht der Rest der Republik ""Ist das zu Fahrrad gehen?"" ""Wer mit Gebärden sprechen will, muss also immer beweglich im Kopf bleiben"", sagt Stefan Goldschmidt, gehörloser Dozent an der Universität Hamburg. Dass sich in Deutschland in den nächsten Jahren eine einheitliche Gebärdensprache ausbilde sei eher unwahrscheinlich, meint Christoph Heesch. Die gibt es aber zum Beispiel in den USA. Hier wurde in den sechziger Jahren eine American Sign Language (ASL) entwickelt, die auch unter amerikanischen Hörenden eine beliebte Fremdsprache ist. Davon ist Deutschland noch entfernt. ""Allerdings ist zu beobachten, dass junge Gehörlose wesentlich mobiler sind als die ältere Generation und sich automatisch Gebärden aus unterschiedlichen Regionen aneignen"", meint Stefan Goldschmidt. Es komme dadurch zu einer Durchmischung der Dialekte. Jedes Land hat seine eigenen Gebärden. Die Gehörlosen unterhalten sich wie die Hörenden in gleicher Situation mit Händen und Füßen, mit sehr bildlichen Gebärden und Pantomimen. Die Brandschutzversicherung ist in Deutschland eine einzelne Gebärde. International wird mit beiden Händen ein Dach geformt (Haus), eine besorgte Mimik gemacht und mit allen Finger gewackelt (Feuer) und dann mit einer Hand Daumen gegen Mittelfinger und Zeigefinder gerieben (Geld). Es gibt also Geld, wenn das Haus abbrennt – alles klar: eine Versicherung. "
21.09.2007 18:38 Uhr,Interview mit Kinderschutzbund-Präsident Hilgers,Mehr Geld allein reicht nicht!,
20.09.2007 11:25 Uhr,EU-Kommission will mehr Wettbewerb,Strom- und Gaskonzerne sollen aufgeteilt werden,"Energiekommissar Andris Piebalgs zeigte sich zuversichtlich, dass mit der Richtlinie die Energiepreise sinken. Wettbewerbskommissarin Neelie Kroes rechnete vor, dass die Strompreise vor Steuern für Endverbraucher in Deutschland deutlich höher lägen als in Großbritannien, wo Erzeugung und Transport von Energie bereits getrennt sind. ""Deutsche Verbraucher zahlen 31 Prozent mehr"", sagte Kroes. ""Das zeigt, dass die Margen in Deutschland viel höher sind als im Vereinigten Königreich."" Der Entwurf der Kommission wurde in weiten Teilen in den vergangenen Monaten bereits bekannt. Die betroffenen deutschen Energiekonzerne wie E.ON oder RWE lehnen die Regulierung ab, weil sie die Entflechtung von Produktion und Netz als Enteignung betrachten. Der Branchenverband warnte, die Vorschläge führten zu mehr Zentralismus und Bürokratie. Sie seien ungeeignet, ""um den Wettbewerb und die Versorgungssicherheit in Europa weiter zu verbessern"", teilte der Verband der Elektrizitätswirtschaft (VDEW) mit. Auch die Bundesregierung kündigte Widerstand gegen den Vorschlag der Kommission an. In dem Vorschlagspaket der Kommission zur Schaffung von mehr Wettbewerb seien aus Sicht der Regierung wesentliche Fragen noch nicht gelöst, sagte ein Sprecher des Wirtschaftsministeriums. Es sei zu bürokratisch und bringe einen hohen regulatorischen Aufwand mit sich. Die Vorschläge müssten nun im Rahmen des Ministerrates weiter diskutiert werden. Auf Ablehnung stößt das Vorhaben auch in Frankreich und sieben anderen EU-Ländern. Der Richtlinienentwurf sieht für die umstrittene Frage der eigentumsrechtlichen Entflechtung von Produktion und Netzen zwei Möglichkeiten vor. Nach der einen müssten die großen Versorger ihre Strom- und Gasnetze komplett abgeben. Nach der anderen würden unabhängige Gesellschaften die Netze betreiben. Die Konzerne würden das Eigentum an den Netzen behalten, könnten aber zum Beispiel nicht über Investitionen entscheiden. "
19.09.2007 20:48 Uhr,Kommentar,Fundamental-Opposition gegen Brüssel,"Von Michael Becker, ARD-Hörfunkstudio Brüssel Wulf Bernotat, der Chef von E.ON, hätte sich wohl keinen besseren Zeitpunkt aussuchen können für seine Feststellung, dass Strom in Deutschland eigentlich zu billig ist. Genau den nämlich, als Brüssel sein Energiepaket vorstellt - und das trägt die große Überschrift: Strom ist zu teuer. Der EU-Kommission in Brüssel hat der E.ON-Chef damit sozusagen eine Abschussrampe gebaut für ihre Vorschläge, bei denen es letztendlich um eines geht: den mächtigen Energiekonzernen den Kampf anzusagen - vor allem in Deutschland und Frankreich. In den vergangenen Monaten waren Männer wie Wulf Bernotat immer wieder in Brüssel - um gegen eben diese Energiepläne Front zu machen. Verständlich: Brüssel hat nichts anderes im Sinn, als den Energieriesen wegzunehmen was ihnen gehört und womit sie zur Zeit ordentlich Geld verdienen: die Leitungsnetze nämlich, mit denen die Konzerne das verteilen, was sie selbst produzieren - Strom und Gas. Das wohlgemerkt ist nicht überall in Europa so: in Großbritannien, den Niederlanden und Spanien beispielsweise sind die Leitungsnetze nicht im Besitz der Energiekonzerne. In Deutschland dagegen schon - und nicht zuletzt deshalb sind Strom und Gas bei uns auch so viel teurer als bei den anderen. Darum zahlen Sie und ich und natürlich auch die Unternehmen mehr als nötig. Deutschland hat zwar vorschriftsmäßig den Strommarkt liberalisiert - aber nicht für echten Wettbewerb gesorgt: dafür hätte man den Konzernen nämlich auch die Hoheit über die Versorgungskanäle wegnehmen müssen. Woran man sich in Brüssel besonders stört ist, dass wir zwar offene Grenzen haben in der EU, keine Passkontrollen und freien, grenzüberschreitenden Warenverkehr - nur der Strom, der fließt alles andere als ungehindert von einem EU-Land ins nächste. Die Schnittstellen zwischen den nationalen Netzen sind nach wie vor viel zu eng - was kein Wunder ist: die Energiekonzerne halten sich auf diese Weise die billigere Konkurrenz beispielsweise aus Osteuropa vom Hals. Das alles mit dem Segen aus Berlin: die Herausbildung von starken nationalen Energieriesen galt jahrelang als strategisches Ziel. E.ON-Chef Bernotat kann bei seinen Besuchen in Brüssel selbstbewusst auftreten: denn er weiß, er hat die Bundesregierung hinter sich. Deutschland und Frankreich betreiben Fundamental-Opposition gegenüber den Brüsseler Energieplänen. Die Argumente sind zum Teil fadenscheinig: Eigentum habe eine besondere Tradition in Deutschland, deshalb könne man den Energiekonzernen ihre Netze nicht wegnehmen und sie damit quasi enteignen. Tatsächlich ist das Problem wohl eher, dass die Verflechtungen zwischen Politik und Energiekonzernen bei uns mindestens genau so dringend getrennt werden müssten wie die Versorgungsnetze von den Konzernen. Fest steht: die EU-Kommission hat ein Fass aufgemacht, das hochexplosiv ist - die Auseinandersetzung wird Jahre dauern, ob sie am Ende irgendwohin führt, ist völlig offen. Immerhin: Brüssel hat die besseren Argumente. Aber in Ländern, in denen behauptet wird, dass Strom eigentlich zu billig ist, hilft vielleicht auch das nicht. "
