date,topline,headline,content
31.01.2008 16:45 Uhr,"Verzerrung durch ""Wettbewerbskiller""",EU untersucht Preisunterschiede,"Aber auch bei Bankdienstleistungen gebe es große Unterschiede. In Deutschland seien die Kontoführungsgebühren mit durchschnittlich 40 Euro im Jahr ungewöhnlich hoch. In der gesamten EU habe die Kommission eine Preisspanne von 0 Euro bis 80 Euro festgestellt. Allerdings gebe es in Deutschland - anders als in vielen anderen Staaten – meist beispielsweise kostenfreie Leistungen wie etwa Überweisungen. ""Durch den gemeinsamen Binnenmarkt ist in 15 Jahren viel erreicht worden, aber die Verbraucher bekommen immer noch nicht, was sie verdienen"", resümierte Kuneva. Die Kommission will nun mit jährlichen Vergleichsstudien mehr Transparenz für die Verbraucher schaffen und damit auch den Druck auf die Wirtschaft erhöhen. Es gehe nicht darum, den Unternehmen Preise zu diktieren, sondern Wettbewerbsprobleme aufzudecken, erklärte Kuneva: ""Was wir suchen, sind Wettbewerbskiller, die die Preise verzerren."" In die Marktuntersuchungen werden neben den Preisen auch Statistiken zu Beschwerden von Verbraucherschutzorganisationen, zur Produktsicherheit, Häufigkeit des Anbieterwechsels und zur allgemeinen Verbraucherzufriedenheit einbezogen. Kuneva will zudem untersuchen, warum Verbraucher die Möglichkeit zum Einkauf in anderen EU-Staaten nur wenig nutzen. Selbst im Internet bestellten nur sechs Prozent der EU-Bürger Waren aus anderen Ländern, erklärte die Verbraucherschutzkommissarin. Für insgesamt 20 Sektoren will nun die Kommission Vergleichsdaten erheben. In einem ersten Schritt legte Kuneva eine kommentierte Zusammenfassung existierender Statistiken vor. Demnach sind die Preise für Strom und Gas in Deutschland vor Steuern höher als in den meisten anderen EU-Staaten. Für Strom zahlen nur Iren, Luxemburger und Italiener mehr, bei den Gaspreisen liegt Deutschland auf dem dritten Platz nach Schweden und Irland. Bei deutschen Verbraucherschützern erntete Kuneva Zustimmung: ""Die EU-Kommission erhöht die Transparenz und nimmt die Verbraucher in den Blickwinkel"" sagte Cornelia Tausch vom Bundesverband der Verbraucherzentralen (vzbv) in Berlin. Die Kommission habe ein ambitioniertes Vorhaben präsentiert. ""Wir werden die EU-Kommission hierbei unterstützten"", betonte Tausch. "
30.01.2008 18:47 Uhr,Hintergrund,"Die Gewerkschaften Transnet, GDBA und GDL","Die Beschäftigten bei der Deutschen Bahn und den angeschlossenen Unternehmen sind in drei Gewerkschaften organisiert: Transnet, GDBA und GDL. Die Gewerkschaft Deutscher Bundesbahnbeamten und Anwärter (GDBA) gehört zum Deutschen Beamtenbund. Sie wurde vor mehr als 50 Jahren gegründet und hat rund 65.000 Mitglieder. Einst eine Vertretung ausschließlich für Beamte sind mittlerweile etwa die Hälfte der GDBA-Mitglieder Angestellte. Im Herbst 2005 schlossen sich GDBA und Transnet zu der Tarifgemeinschaft Transnet/GDBA (TG) zusammen. Sie ist zuständig für die gesamte Tarifarbeit und nahezu alle Tarifverhandlungen, die im Organisationsgebiet der Verkehrsgewerkschaft GDBA und Transnet stattfinden. Die TG schloss im vergangenen Sommer einen Tarifvertrag mit der Bahn ab, der unter anderem Lohnerhöhungen um 4,5 Prozent vorsieht. Transnet und GDBA beschlossen Ende 2009, eine gemeinsame Verkehrsgewerkschaft zu gründen. "
30.01.2008 18:26 Uhr,Fortschritte beim Kampf gegen Bürokratie,5000 Seiten EU-Gesetze im Reißwolf,"Erreicht wurden die Kürzungen nach Angaben der EU-Kommission durch Streichung von 300 Rechtsvorschriften seit Oktober 2005. Bei neuen Richtlinienentwürfen sollen nach den Worten Verheugens stärker als bislang die möglichen Kosten für die Wirtschaft beachtet werden, ""so dass jedes Stück Gesetzgebung mit einer Art Preisschild versehen werden kann"". Die EU-Kommission hat sich zum Ziel gesetzt, die durch EU-Richtlinien und -Verordnungen verursachten Kosten bis 2012 um 25 Prozent zu senken. Dazu ist sie allerdings auch auf Unterstützung der Mitgliedstaaten angewiesen, die das EU-Recht in nationale Gesetze umsetzen. Der Rechtsbestand der Gemeinschaft, der sogenannte acquis communautaire, ist insgesamt fast 100.000 Seiten stark. "
30.01.2008 17:57 Uhr,EU-Kommission wirft E.ON Behinderung von Ermittlungen vor,38 Millionen Euro Strafe für aufgebrochenes Siegel,"In Brüssel ist man verärgert über den Energiekonzern E.ON. EU-Ermittler hatten mehrere Unterlagen des Unternehmens beschlagnahmt und in einem versiegelten Raum zwischengelagert. Doch das Siegel wurde durchbrochen. Die EU verurteilte E.ON nun zu einer Geldstrafe von 38 Millionen Euro. Von Michael Becker, MDR-Hörfunkkorrespondent Brüssel Die EU-Ermittler fackelten nicht lange: Sie beanspruchten einen Raum für sich und lagerten dort alles Material, das ihnen wichtig erschien, erst einmal ein. Am nächsten Tag wollten sie es dann sichten und gegebenenfalls beschlagnahmen. Zur Sicherheit wurde der Raum versiegelt. Als sie am nächsten Tag wieder kamen, stellten sie allerdings fest, dass das Siegel beschädigt war. ""Das ist ein sehr ernster Vorfall"", sagte Kommissionssprecher Jonathan Todd. Ernst genug, um ernsthafte Konsequenzen nach sich zu ziehen: Die EU-Kommission ist überzeugt davon, dass E.ON das Siegel aufgebrochen hat, um in den Raum zu gelangen. Der Konzern wird deshalb zur Kasse gebeten - Brüssel verdonnert E.ON zu einer Geldbuße in Höhe von 38 Millionen Euro. ""Wir haben diese Summe verhängt, weil wir ein starkes Signal an die Unternehmen senden wollten, dass wir keine Versuche tolerieren werden, unsere Untersuchungen zu untergraben"", sagte der Kommissionssprecher. Ob Unterlagen aus dem Raum verschwunden sind, ließ sich nicht feststellen - sie waren noch nicht gesichtet worden. "
30.01.2008 14:55 Uhr,USA-Korrespondenten Dittert und Scherer zur US-Wahl,Pragmatikerin oder Visionär - das Rennen ist offen,
28.01.2008 21:22 Uhr,EU-Kompromiss in Serbien-Frage,Abkommen zweiter Klasse als Wahlhilfe,"Von Michael Becker, MDR-Hörfunkstudio Brüssel Dass die EU den Serben die Tür gerade jetzt öffnet, ist kein Zufall. Denn am 3. Februar wird in Serbien ein neuer Präsident gewählt, und der Wahlkampf wird massiv von nationalistischen Tönen dominiert. Hintergrund ist die unmittelbar bevorstehende Abspaltung der südserbischen Provinz Kosovo - mit einer Unabhängigkeitserklärung der Kosovaren wird unmittelbar nach der serbischen Präsidentschaftswahl gerechnet. Serbien ist strikt gegen ein unabhängiges Kosovo - die EU hat sich mehrheitlich dafür ausgesprochen. Brüssel versucht einen schwierigen Spagat: Einerseits die Kosovaren in ihren Unabhängigkeitsbestrebungen zu unterstützen, und andererseits die Serben zu umarmen. Das Abkommen, dass die EU der Regierung in Belgrad jetzt anbietet, soll die Grundlage für diesen Spagat sein. Allerdings dürfte den Serben kaum entgehen, dass das, was die EU ihnen jetzt anbietet, ein Abkommen zweiter Klasse ist. Handelsabkommen, Visa-Erleichterungen, Kulturaustausch und Ausbildungsunterstützung sind gut und schön, aber ein vollwertiges Partnerschaftsabkommen, die eigentliche Vorstufe für eine EU-Mitgliedschaft, bietet Brüssel den Serben nicht an. Die Pläne mussten beerdigt werden, weil die Niederlande und Belgien ihre Zustimmung verweigerten. Grund dafür ist, dass die Serben bis heute Ratko Mladic, einen der meistgesuchten Kriegsverbrecher aus der Zeit der Balkankriege Mitte der 90er Jahre, nicht an das Kriegsverbrechertribunal in Den Haag ausgeliefert haben. Solange das nicht passiert ist, gibt es auch kein vollwertiges Partnerschaftsabkommen, sagen die Niederländer. Der serbische Außenminister Vuk Jeremic gab sich dennoch betont erfreut über das Angebot aus Brüssel - die EU habe eine Tür aufgestoßen. ""Ich hoffe sehr und ich bin überzeugt, dass die Menschen in Serbien sich entscheiden werden, durch diese Tür zu gehen"", sagte Jeremic. Unnötig zu erwähnen, dass Jeremic zu den Moderaten in Serbien gehört. Man darf gespannt sein, wie die Bilanz nach den Wahlen in Serbien wirklich aussieht. "
28.01.2008 19:39 Uhr,Hartes Ringen um gemeinsame Haltung,"EU bietet Serbien ""vertiefte Zusammenarbeit"" an","Nach längeren Diskussionen hat die Europäische Union Serbien für den 7. Februar die Unterzeichnung eines reduzierten Handels- und Visa-Abkommens angeboten. Angesichts der Weigerung der niederländischen Regierung, das ursprünglich geplante Stabilisierungs- und Assoziierungsabkommen mit Belgrad abzuschließen, verständigten sich die EU-Außenminister in Brüssel auf diesen Kompromiss. Dieser sieht Erleichterungen im Handel und bei der Erteilung von Visa vor. ""Wir wollen Signale setzen, gerade in dieser Zeit, dass die europäische Hand ausgestreckt bleibt"", sagte Bundesaußenminister Frank-Walter Steinmeier. Die Niederlande werfen Belgrad weiterhin mangelnde Kooperation bei der Auslieferung von gesuchten Kriegsverbrechern an das UN-Kriegsverbrechertribunal in Den Haag vor. Umstritten ist innerhalb der EU auch die völkerrechtliche Grundlage der geplanten Polizeimission für das Kosovo. Eine Unabhängigkeitserklärung der serbischen Provinz dürfte von den Vereinten Nationen nicht anerkannt werden, weil auch der UN-Sicherheitsrat in der Kosovo-Frage gespalten ist. "
28.01.2008 18:36 Uhr,Friedenstruppe für den Tschad beschlossen,EU startet größten Militäreinsatz ihrer Geschichte,"An dem Einsatz beteiligen sich 14 Länder. Haupttruppensteller sind Frankreich mit rund 2100 Soldaten sowie Polen und Irland mit jeweils 400. Die Bundeswehr entsendet vier Offiziere in das Pariser Hauptquartier, aber keine Soldaten vor Ort. Zudem unterstützt Deutschland den Einsatz mit 20 Millionen Euro. Mangels Soldaten und Ausrüstung hatte sich die ursprünglich für November geplante Entsendung mehrfach verschoben. Mit der Einsatzfähigkeit rechnet die EUFOR EU-Diplomaten zufolge im März. Das Mandat ist dann auf zwölf Monate befristet. Die vollständige EU-Truppe soll spätestens im Juni in Afrika sein. Der Einsatz gilt als gefährlich: In Darfur tobt seit rund fünf Jahren ein Bürgerkrieg, bei dem nach UN-Angaben bisher rund 200.000 Menschen getötet und mehr als zwei Millionen vertrieben wurden. Die EUFOR soll für Sicherheit im angrenzenden Ost-Tschad und im Nordosten der Zentralafrikanischen Republik sorgen. In der Grenzregion leben etwa 241.000 Vertriebene aus Darfur, 179.000 Flüchtlinge aus dem Ost-Tschad sowie 20.000 Menschen aus der Zentralafrikanischen Republik in Flüchtlingslagern. "
28.01.2008 13:16 Uhr,Europäischer Zahlungsverkehr wird vereinheitlicht,Fragen und Antworten zum SEPA-Zahlungssystem,"Privat und Geschäftskunden in 31 europäischen Staaten sollen ihre Bankgeschäfte künftig mit dem SEPA-Zahlungssystem (Single Euro Payments Area) abwickeln. Die Europäische Union verspricht sich vom SEPA-System unter anderem, dass Überweisungen schneller beim Empfänger ankommen. Auch soll die Bezahlung mit EC-Karte künftig in allen SEPA-Ländern möglich sein. Was ändert sich? Muss ich ein neues Konto eröffnen? Nein. Aber bei Überweisungen müssen statt der bisherigen nationalen Kontonummer und Bankleitzahl künftig eine 22-stellige Kontonummer (IBAN) und ein einheitlicher Bankcode (BIC) eingetragen werden. Wo erfahre ich meine IBAN und BIC? Ihre IBAN und BIC können Sie bei Ihrer Bank erfragen. Oftmals finden sich die Angaben auch auf den gedruckten Kontoauszügen oder im Online-Banking-Auftritt. Im Internet gibt es inoffizielle Generatoren, die anhand von Bankleitzahl und Kontonummer die IBAN erzeugen. Birgt das SEPA-System Risiken? Verbraucherschützer raten, bei den neuen Zahlen- und Buchstabencodes gut aufzupassen. Bei der SEPA-Überweisung hat nämlich nicht mehr der Name des Empfängers Priorität, sondern die Nummer. Falsche Angaben, etwa durch Zahlendreher gehen damit zu Lasten des Verbrauchers. Achten Sie also darauf, dass Sie die Zahlen-Buchstabenkombinationen korrekt an Ihre Geschäftspartner weiter geben. Für Überweisungen auf ein fremdes Konto sollten Sie sich IBAN und BIC schriftlich geben lassen, um Irrtümer zu vermeiden. Gibt es einen Unterschied zwischen elektronischer IBAN und Papierform-IBAN? Nein. Die Papier-IBAN ist in fünf Viererblöcke und einen Zweierblock aufgeteilt, damit sie leichter per Hand auf Überweisungsträger eingetragen werden kann. Bei der elektronischen Form der IBAN entfallen lediglich die Leerstellen zwischen den Blöcken. Ist die IBAN immer gleich lang? Die Zahlen- und Buchstabenkombinationen können - je nach Land - zwischen 15 und 28 Stellen lang sein. Angeführt wird die IBAN immer mit einem Länderkürzel. Für deutsche Konten beginnt der Code immer mit DE gefolgt von zwei Prüfziffern und 18 weiteren Stellen. Die unterschiedliche IBAN-Länge hat nationale Gründe. Ab wann muss ich IBAN und BIC zwingend verwenden? Das alte und das neue System sollen noch parallel gelten. In ein paar Jahren wird es aber nur noch SEPA-Überweisungen geben. Einen Termin für die Abschaffung der alten Systeme gibt es nicht. Die Sparkassen etwa wollen diese so lange beibehalten wie Kundenbedarf besteht. Die Bundesbank dringt auf ein festes Datum zur Abschaltung der alten Systeme. Die Bundesbank empfiehlt, bereits jetzt auch bei Inlandsgeschäften IBAN und BIC mitanzugeben. Kann ich mit der SEPA-Überweisung auch in anderen Währungen zahlen? Nein. Lediglich Bankgeschäfte in Euro sind möglich. Akzeptiert beispielsweise der dänische Ferienhausbesitzer keine Euro-Zahlung oder rechnet seine Bank den Kurs nicht automatisch um, müssen deutsche Urlauber weiter die teurere Auslandsüberweisung nutzen. Gilt das SEPA auch für ausländische Lastschriften? Voraussichtlich ab 2010 ist das Lastschriftenverfahren unter den 31 SEPA-Staaten vereinheitlicht und grenzenlos einsetzbar. Ursache für die spätere Umsetzung im Lastschriftenverfahren ist, dass ein gemeinsamer rechtlicher Rahmen geschaffen werden musste und die Verhandlungen dafür lange dauerten. "
25.01.2008 16:11 Uhr,EU legt neue Spielzeug-Richtlinie vor,"Weniger Blei, bessere Verpackung, gründlichere Kontrolle","Mehrmals mussten im vergangenen Jahr große Spielzeughersteller Produkte aus dem Verkehr ziehen. Sie hatten giftige Stoffe verarbeitet - unentdeckt von den Behörden. Eine neue EU-Richtlinie soll solche Vorfälle in Zukunft verhindern. Von Michael Becker, MDR-Studio Brüssel Seit Monaten sind Verbraucher verunsichert, vor allem durch immer neue Meldungen über Rückrufaktionen bei Kinderspielzeug. Im vergangenen Jahr wurde mehrfach Spielzeug vom Markt genommen, weil sich herausstellte, dass es mehr Blei enthielt als zulässig. Brüssel setzt nun auf ein ganzes Bündel von Maßnahmen: ""Erstens: wesentliche strengere Anforderungen an die Produktion und an das Design von Spielzeugen. Zweitens: erhöhte Kontrollpflichten für die Hersteller und die Importeure. Drittens: verschärfte Kontrollen innerhalb der EU und an den Außengrenzen"", erklärte EU-Kommissar Verheugen bei der Präsentation des neuen Regelwerks. Die Hauptverantwortung für die Sicherheit von Spielzeug liege ganz klar bei den Herstellern und den Importeuren, die könne ihnen niemand abnehmen, sagte EU-Kommissar Verheugen weiter. 80 Prozent des Spielzeugs, das in Europa verkauft wird, kommt aus China. Mit diesem Spielzeug - Made in China - gibt es die meisten Probleme. Wer Spielzeug aus China importiert muss allerdings auch dafür sorgen, dass es europäischen Sicherheitsstandards entspricht. Außerdem werden Duftstoffe verboten, die Allergien auslösen können. Hinzu kommt ein Verbot für alle Spielzeuge, die in Esswaren, wie Süßigkeiten, versteckt sind. Es werde alles verboten, was man essen müsse, um an das Spielzeug zu komme, sagte Verheugen. Das Überraschungs-Ei nahm er allerdings ausdrücklich davon aus. Bisher handelt es sich bei all dem nur um Vorschläge, die jetzt von den EU-Ländern und dem Europaparlament noch abgesegnet werden müssen. Verbraucherschützer kritisieren bereits, dass ihnen die Maßnahmen nicht weit genug gehen. "
