date,topline,headline,content
31.01.2012 17:16 Uhr,Feuerwehr wirbt um Migranten,Die fünf Notruf-Ws auf Türkisch,"Migranten ins öffentliche Leben besser einbinden - das war das Ziel des Integrationsgipfels, der im Kanzleramt tagte. Aysel Özdemir ist Feuerwehrfrau ""auf dem Dorf"". Im Interview mit tagesschau.de erzählt sie, wie es dazu kam und wo die Vorteile liegen - für alle Beteiligten. tagesschau.de: Warum sind so wenige Migranten oder Menschen mit Migrationshintergrund in der Freiwilligen Feuerwehr engagiert, nämlich nur etwa ein Prozent der rund eine Million freiwilliger Feuerwehrleute? Aysel Özdemir: Aus eigener Erfahrung weiß ich, dass man sich gegenseitig fremd ist. Die Migranten wissen oft nicht, dass es in Deutschland eine Feuerwehr auf freiwilliger Basis überhaupt gibt. Oft vermuten sie, wie in den meisten Ländern üblich, einen militärischen Hintergrund, und das schreckt sie eher ab. Und meistens ist auch nicht bekannt, dass die Freiwillige Feuerwehr auch für Migranten zugänglich ist. tagesschau.de: Gibt es auch Berührungsängste, weil die Freiwillige Feuerwehr eine typisch deutsche Einrichtung ist? Özdemir: Ja, und auch eine traditionsreiche. Meistens ist es ja so, dass die Mitgliedschaft bei der Freiwilligen Feuerwehr eine echte Familienangelegenheit ist. Von den Großeltern über die Eltern bis hin zu Kindern und Enkeln - alle engagieren sich. Da ist der Eingewanderte aus der zweiten Generation einfach im Nachteil. Seine Familie hat eine solche Tradition noch gar nicht aufbauen können. tagesschau.de: Was versprechen sich die Feuerwehren davon, mehr Migranten zu integrieren? Und wo könnte der Vorteil für die Migranten liegen? tagesschau.de: Die Freiwilligen Feuerwehren haben Nachwuchssorgen. Inwieweit ist die Integration auch Mittel zum Zweck, um Personalprobleme zu lösen? Özdemir: Da muss man unterscheiden. Die Jugendfeuerwehren haben keine großen Nachwuchssorgen. Alle Kinder begeistern sich für große rote Autos. Kinder haben auch keine große Scheu, eine Andersartigkeit oder ein Problem einfach anzusprechen. Ich kenne viele Jugendliche, denen es noch nicht mal auffällt, dass ihr Nachbar einen Migrationshintergrund hat. Der kommt, macht die Übungen mit und fährt dann wieder nach Hause, wie alle. Die Scheu kommt mit dem Alter, leider. Und eben in dieser Ausbildungszeit, so mit 17,18 Jahren, steigen viele auch aus. Der zeitliche Druck ist dann oft zu groß. tagesschau.de: Sie haben an einem Leitfaden für Integration der Freiwilligen Feuerwehr mitgearbeitet. Inwieweit sind dort Ihre positiven wie negativen Erfahrungen eingeflossen? tagesschau.de: Was hat Sie als Frau mit Migrationshintergrund veranlasst, sich zu engagieren? Özdemir: Ich war auf der Suche nach einer sinnvollen Freizeitbeschäftigung. Da gab es bei uns auf dem Dorf genau zwei Möglichkeiten: den Fußballverein und die Freiwillige Feuerwehr. Also bin ich Anfang der 90er-Jahre zusammen mit meinem Bruder in die Feuerwehr eingetreten. Dadurch konnten viele Vorurteile abgebaut werden, auch was meine Kultur und meine Religion betrifft, was zum Beispiel den Umgang mit Schweinefleisch angeht. Der eine isst es, der andere nicht. Auf dem Grillabend hatte ich dann ein Problem, weil es nur einen Grill gab. Ich konnte dann aber erklären, dass ich einen separaten Grill brauche, weil ich kein Schweinefleisch esse und auch kein anderes Fleisch, das mit Schweinefleisch in Berührung gekommen ist. tagesschau.de: Was würden Sie sich als Perspektive für die nächsten fünf Jahre wünschen? Özdemir: Ich wünsche mir, dass viel mehr Deutsche und Migranten gemeinsam zum Einsatz kommen. Die Feuerwehr muss Abbild der Gesellschaft sein. Das Interview führte Ute Welty, tagesschau.de "
31.01.2012 17:04 Uhr,Fiskalpakt unterschiedlich bewertet,Meisterleistung oder Sturm im Wasserglas?,"Die einen feiern ihn: Politisch wird der in Brüssel beschlossene Fiskalpakt von Merkel & Co. als Erfolg bewertet. Die Ökonomen aber waren und sind skeptisch: Was bringen die EU-Beschlüsse wirklich im Kampf gegen die Krise? Ein Überblick verschiedener Einschätzungen von Wirtschaftswissenschaftlern. 25 Länder haben sich auf den neuen Vertrag geeinigt. Er führt Schuldenbremsen und automatische Sanktionen bei Regelverstößen ein. Ärgerlich für Berlin: Die Kommission darf wird nicht gegen Vertragsbrüche klagen, sondern nur andere Mitgliedsstaaten. Dazu wird im Fall des Falles eine heikle politische Entscheidung notwendig. In Kraft treten soll der Vertrag, sobald er von zwölf Staaten ratifiziert ist. Dass die Einigung auf den Text in nur zwei Monaten gelungen ist, ist aus Sicht von Bundeskanzlerin Angela Merkel ""eine Meisterleistung"". Ökonomen kommen zu anderen Bewertungen der Brüsseler Beschlüsse. "
31.01.2012 17:04 Uhr,"Thomas Straubhaar, Weltwirtschaftsinstitut Hamburg","""Nichts Neues""","Die Forderung, sparen zu müssen, heißt zunächst einmal, dass der Staat weniger Geld ausgeben kann, um die Konjunktur anzukurbeln. Es heißt auch, dass die Steuern und Gebühren erhöht werden müssen. Die Staatshaushalte zu sanieren, schöpft Kaufkraft von Privaten ab. Was wir also in Südeuropa zunächst erleben werden, ist eine dramatisch steigende Arbeitslosigkeit. Von daher wäre unverzichtbar, dass die EU neben der Forderung, die Staatshaushalte zu sanieren, auch klar macht, in welcher Art und Weise sie wachstumsfördernde Impulse in diesen Ländern unterstützen will. Thomas Straubhaar, Direktor des Weltwirtschaftsinstitutes in Hamburg (Quelle: NDR Info) "
31.01.2012 17:04 Uhr,"Daniel Gros, Centre for European Policy Studies","""Sturm im Wasserglas""",
31.01.2012 17:03 Uhr,"Clemens Fuest, Universität Oxford","""Wir müssen unser Bankensystem ändern""",
31.01.2012 13:25 Uhr,Nur geringe saisonbedingte Erhöhung,Im Januar weniger Arbeitslose als erwartet,"Die Zahl der Arbeitslosen in Deutschland ist am Jahresanfang wieder über die Marke von drei Millionen gestiegen. Die Zunahme fiel aber geringer aus als für den Januar üblich. Bei der Bundesagentur für Arbeit (BA) waren 3,082 Millionen Erwerbslose registriert, wie die Behörde mitteilte. Dies seien 302.000 mehr gewesen als im Dezember - jedoch 264.000 weniger als vor einem Jahr. Die Arbeitslosenquote habe im Monatsvergleich um 0,7 Prozentpunkte auf 7,3 Prozent zugelegt. Als Gründe für den saisonalen Anstieg der Arbeitslosigkeit nannte BA-Vorstandschef Frank-Jürgen Weise das Ende des Weihnachtsgeschäfts und den Verzicht der Unternehmen auf Neueinstellungen. Das bisher milde Winterwetter habe sich dagegen positiv ausgewirkt, die aktuelle Kältewelle werde sich voraussichtlich im Februar niederschlagen, sagte er. Im Jahresschnitt sei weiter mit einer Arbeitslosenzahl von ""knapp unter drei Millionen"" zu rechnen, da das Jahr von konjunktureller Eintrübung geprägt sei. Die Lage auf dem Arbeitsmarkt sei derzeit vor allem von einer Zunahme der sozialversicherungspflichtigen Beschäftigung geprägt. Die Zahl der Teilzeitstellen habe sich von November 2010 bis November 2011 um knapp 400.000 erhöht und die der Vollzeitstellen um 300.000. Bei den vollen Stellen habe Deutschland nahezu den Stand vor der Wirtschaftskrise erreicht. Vor allem die Metall- und Elektroindustrie, die Logistikbranche sowie das Hotel- und Gastgewerbe suchten weiter Mitarbeiter. Langzeitarbeitslose haben es Weise zufolge aber weiter schwer, eine Stelle zu finden. Vor allem durch Änderungen in der statistischen Erfassung stieg die Zahl der Langzeitarbeitslosen im Januar stark auf 1,048 Millionen an. Im Dezember hatte die Bundesagentur noch 855.000 Langzeitarbeitslose gezählt. Diese Zahl korrigierte sie nun im Nachhinein auf 1,017 Millionen nach oben. Durch das Beseitigen von Fehlerquellen seien die Angaben ""jetzt konkret richtiger und die Zahlen tatsächlich höher"", sagte Weise. In den östlichen Bundesländern erhöhte sich Arbeitslosigkeit im Januar stärker als im Westen. Sie kletterte dort von 10,6 Prozent im Dezember auf jetzt 11,9 Prozent. Im Westen ergab sich ein Plus von 5,6 Prozent auf jetzt 6,2 Prozent. Die niedrigste Quote hat nun Baden-Württemberg mit 4,1 Prozent. Bayern liegt mit 4,2 Prozent auf Platz zwei. "
31.01.2012 13:25 Uhr,2011 weniger als drei Millionen ohne Job,Arbeitslosenzahl sinkt auf Rekordtief,"Dank des anhaltenden Wirtschaftsaufschwungs sind die Arbeitslosenzahlen 2011 auf den niedrigsten Stand seit 1991 gefallen. Im vergangenen Jahr seien durchschnittlich 2,976 Millionen Arbeitslose registriert gewesen, teilte die Bundesagentur für Arbeit mit. Das waren 263.000 weniger als 2010. Die Arbeitslosenquote lag im Jahresdurchschnitt bei 7,1 Prozent. Die positive Entwicklung basierte zu einem großen Teil auf der Schaffung sozialversicherungspflichtiger Arbeitsplätze. Deren Zahl stieg binnen eines Jahres um 671.000 und damit fast doppelt so stark wie die Zahl aller Erwerbstätigen. Diese übertraf im vergangenen Jahr zum ersten Mal die Marke von 41 Millionen. Laut Bundesagentur für Arbeit hatten 2011 rund 28,4 Millionen Menschen in Deutschland sozialversicherungspflichtige Jobs. Diese Zahl liegt den Angaben zufolge fast eine Million über dem Wert der Zeit vor der schweren Rezession 2009. Allerdings hat jeder fünfte sozialversicherungspflichtig Beschäftigte mittlerweile eine Teilzeitstelle - Tendenz weiter steigend. Die Bundesagentur wies zudem darauf hin, dass der Anteil der Arbeitnehmer mit sozialversicherungspflichtigen Jobs zwar in den vergangenen beiden Jahren auf mittlerweile 69,1 Prozent zugenommen habe. Im langfristigen Vergleich bleibe es aber beim Abwärtstrend. Dass sich der Arbeitsmarkt 2011 positiv entwickelt hat, zeigt sich auch in den offiziellen Zahlen zur Unterbeschäftigung. Diese umfassen neben den offiziell als arbeitslos registrierten Menschen unter anderem auch jene, die Trainings- oder Weiterbildungsprogramme durchlaufen oder an Arbeitsbeschaffungsmaßnahmen teilnehmen. Enthalten sind ebenfalls jene, die etwa wegen gesundheitlicher Probleme vorübergehend als nicht arbeitsfähig gelten, oder die mit Fördermitteln den Start in die Selbstständigkeit versuchen. Im Jahresdurchschnitt summierte sich die Unterbeschäftigung auf 4,152 Millionen. Das waren 549.000 oder umgerechnet zwölf Prozent weniger als ein Jahr zuvor. Der Aufschwung am Arbeitsmarkt setzte sich auch zum Jahresende fort. Der für die Winterzeit übliche Anstieg fiel im Dezember geringer aus als in der Vorjahren. Die Zahl der Arbeitslosen stieg gegenüber November um 67.000 auf 2,78 Millionen. In den vergangenen drei Jahren war die Arbeitslosenzahl im Dezember durchschnittlich um 86.000 gestiegen. Der Vorstandschef der Bundesagentur für Arbeit, Frank-Jürgen Weise, betonte allerdings, dass im Dezember 2011 die Arbeitslosenzahl bei Herausrechnung der jahreszeitlichen Schwankungen um 22.000 gesunken sei. Noch weitaus positiver fiel der Vergleich mit dem Dezember 2010 aus. Dabei ergab sich ein Minus von 231.000. In seinem Ausblick auf 2012 gab sich Weise vorsichtig optimistisch. Mit seiner Prognose von knapp unter drei Millionen Arbeitslosen im Jahresschnitt blieb er zurückhaltender als viele Forschungsinstitute. Der Arbeitsmarkt habe die finanz- und währungspolitischen Turbulenzen wie auch die konjunkturellen Eintrübungen gut gemeistert, sagte Weise. Diese Risiken blieben aber für die Zukunft bestehen. Bundesarbeitsministerin Ursula von der Leyen erklärte, 2011 sei ""ein sehr gutes Jahr für den Arbeitsmarkt gewesen"". Auch für 2012 erwarte sie einen leichten Rückgang der Arbeitslosigkeit. Die Arbeitgeber machten deutlich, dass sie den deutschen Arbeitsmarkt auf dem richtigen Weg sehen. Die Entwicklung im vergangenen Jahr sei nur möglich gewesen ""dank einer produktivitätsorientierten und differenzierten Tarifpolitik sowie wichtiger Reformen für mehr Flexibilität am Arbeitsmarkt"", erklärte die Bundesvereinigung der Deutschen Arbeitgeberverbände (BDA). Dieser Weg müsse weiter beschritten werden, um auch in Zukunft die Beschäftigung hoch und die Arbeitslosigkeit niedrig zu halten. Der Präsident des Arbeitgeberverbandes Gesamtmetall, Martin Kannegiesser, rechnet damit, dass die Zahl der Beschäftigten in der Metall- und Elektroindustrie im Frühjahr wieder den Stand aus der Zeit vor der Wirtschaftskrise erreichen wird. Die Unternehmen der Branche hätten im vergangenen Jahr fast 200.000 Jobs geschaffen, sagte er der ""Berliner Zeitung"". In der vorangegangenen Krise seien 216.000 Stellen verloren gegangen. Der weitere Beschäftigungszuwachs werde nun zwar schwächer ausfallen. Er rechne in diesem Jahr aber mit einem Plus bei der Produktion von bis zu vier Prozent. "
31.01.2012 01:19 Uhr,EU-Gipfel in Brüssel,Fiskalpakt ohne London und Prag,"Die Euroländer und fast alle anderen EU-Staaten haben sich selbst strengere Haushaltsdisziplin verordnet - zwei Staaten blieben beim in Brüssel vereinbarten Fiskalpakt allerdings außen vor: Großbritannien und Tschechien. ""Ein wichtiger Schritt zu einer Stabilitätsunion"", sagte Kanzlerin Merkel dennoch. Von Martin Bohne, ARD-Hörfunkstudio Brüssel Der Fiskalpakt für eine strenge Haushaltsdisziplin ist beschlossene Sache. Die Staats- und Regierungschefs der EU einigten sich auf einen Vertragstext, der nun auf dem nächsten Gipfel im März unterzeichnet werden soll. Für Bundeskanzlerin Angela Merkel ist das ein sehr erfolgreiches Ergebnis und angesichts der Tatsache, dass der Pakt erst im Dezember angeschoben wurde, auch zeitlich eine Meisterleistung. ""Ich glaube, dass das ein wichtiger Schritt zu einer Stabilitätsunion ist"", sagte Merkel. ""Und das dies auch gerade für die, die Europa und die Eurozone von außen betrachten ganz wichtig ist, dass wir uns zu diesen zusätzlichen Verpflichtungen bekannt haben."" Allerdings gibt es einen Wermutstropfen: Nicht nur Großbritannien bleibt außen vor, auch die Tschechen machten einen Rückzieher. ""Der tschechische Ministerpräsident"", so Frankreichs Staatschef Nicholas Sarkozy, ""hat uns informiert, dass er aus verfassungsrechtlichen Gründen nicht teilnehmen will."" Schuldenbremse bedeutet: Das Haushaltsdefizit eines Staats darf künftig nicht höher als 0,5 Prozent des Bruttoinlandsprodukts sein. Staaten die nach Ansicht der EU-Kommission die Schuldenbremse nicht verbindlich genug verankern, können vor dem Europäischen Gerichtshof verklagt werden. Am Ende droht sogar eine saftige Geldstrafe. Außerdem verpflichten sich die Teilnehmerstaaten bei Strafverfahren wegen eines zu hohen Haushaltsdefizits über den EU-Vertrag hinauszugehen: Empfiehlt die EU-Kommission die Einleitung eines solchen Strafverfahrens soll das von den Euro-Finanzministern nur noch mit qualifizierter Mehrheit verhindert werden können. Die dramatische Lage in Griechenland spielte nur am Rande eine Rolle. Der griechische Regierungschef Lukas Papademos berichtete über die Verhandlungen mit den privaten Gläubigern über einen Schuldenschnitt. Diskutiert wurde darüber nicht. Allerdings hatte im Vorfeld ein deutsches Positionspapier für Aufregung gesorgt. Darin wird die Einsetzung eines EU-Sparkommissars vorgeschlagen, der ein Vetorecht gegen Ausgabenentscheidungen der griechischen Regierung bekommen soll. Frankreichs Staatschef Sarkozy zog nun einen Schlussstrich unter die Debatte: ""Es kommt überhaupt nicht in Frage, ein Land unter Kuratel zu stellen. Das ist nicht vernünftig, das ist nicht demokratisch und das ist nicht effektiv."" Und im übrigen habe ihm die Kanzlerin versichert, dass sie genauso darüber denke. Die derart Zitierte selbst wollte sich jedoch nicht so eindeutig äußern. Man habe sich im Oktober auf ein neues Hilfspaket für Griechenland geeinigt und da sei schon eine Überwachung des griechischen Anpassungsprogramm durch die EU-Kommission und die Troika vereinbart worden. ""Das war damals schon eine Überwachungsvereinbarung, von der wir jetzt überlegen, wie man sie noch wirksamer machen kann"", sagte Merkel. ""Deshalb ist das in der Qualität nichts Neues."" Und das geschehe auch in dem Geist, Griechenland zu helfen, aus eigener Kraft seiner Aufgaben wieder erfüllen zu können. Die Staats- und Regierungschefs haben außerdem ein Programm für die Ankurbelung des Wirtschaftswachstums vereinbart - damit soll ein Gegengewicht zu den harten Sparprogrammen zur Bekämpfung der Schuldenkrise geschaffen werden. Gipfelchef Herman Van Rompuy sagte, dass die Verringerung der Defizite mit der Schaffung von Arbeitsplätzen Hand in Hand gehen müssen: ""Wir müssen die Defizite reduzieren, aber nicht unsere Investitionen in die Zukunft, in die Bildung und in Umweltprojekte. Die Wettbewerbsfähigkeit unserer Unternehmen muss gesteigert werden, die Anreize zur Einstellung von Mitarbeitern müssen größer werden."" Dabei handele es sich jedoch nicht um ein neues Konjunkturprogramm, machte Van Rompuy klar. Vielmehr soll in den EU-Fördertöpfen bereits vorhandenes Geld besser eingesetzt werden. Besonders zur Senkung der vor allen in südeuropäischen Ländern erschreckend hohen Jugendarbeitslosigkeit und zur Finanzierung kleiner und mittlerer Unternehmen. "
30.01.2012 22:58 Uhr,Gipfel in Brüssel,EU-Staaten vereinbaren Fiskalpakt,"Alle EU-Staaten außer Tschechien und Großbritannien haben einen Sparpakt für mehr Haushaltsdisziplin vereinbart. Das teilte Gipfelchef Herman Van Rompuy beim EU-Gipfel in Brüssel mit. Die 25 Länder verpflichteten sich in diesem zwischenstaatlichen Vertrag zum Sparen und zur Einführung einer Schuldenbremse. Unterzeichnet werden soll der Vertrag von allen 17 Euro-Staaten und acht Nicht-Euro-Staaten im März, damit er bis zum Jahresende in Kraft treten kann. Besonders Deutschland und Frankreich hatten auf den Pakt gepocht, der bereits beim Gipfel im Dezember im Grundsatz vereinbart worden war. Zugleich kündigte sie an, dass bis März noch ein Verfahren beschlossen werden soll, wie Klagen gegen Mitgliedstaaten bei Verstößen gegen die nationalen Schuldenbremsen beim Europäischen Gerichtshof eingereicht werden können. Hintergrund ist, dass der nun beschlossene Fiskalpakt nur eine Klage von Mitgliedstaaten, nicht aber der EU-Kommission vorsieht. Die Bundesregierung möchte aber, dass eine Klage auf jeden Fall erfolgt, wenn die EU-Kommission einen Rechtsbruch feststellt. Neben den Schuldenbremsen, die das strukturelle Defizit auf 0,5 Prozent begrenzen, schreibt der Pakt auch automatische Sanktionen fest. Wenn eine Vertragspartei gegen die Regeln verstößt, werden Strafen eingeleitet, bis zur Höhe von 0,1 Prozent der Wirtschaftskraft. Die Bußen sollen in den permanenten Rettungsfonds ESM eingezahlt werden. Notkredite aus dem ESM können nur die Länder beantragen, die den Fiskalpakt ratifiziert haben. Den dauerhaften Rettungsfonds ESM hatten die Staats- und Regierungschefs der Euro-Zone zuvor beschlossen. Die Gipfel-Teilnehmer bestätigten damit eine Entscheidung der Finanzminister. Der Nachfolger des EFSF soll einen Umfang von 500 Milliarden Euro haben. Ob das Geld reicht, wollen die Staats- und Regierungschefs auf dem nächsten Gipfel im März überprüfen. Der Startschuss für den ESM soll am 1. Juli fallen - ein Jahr früher als geplant. Der ESM soll Kredite am Kapitalmarkt aufnehmen und dieses Geld an pleitebedrohte Euro-Staaten weiterreichen. Dadurch können überschuldete Länder günstiger an Geld kommen, als wenn sie selbst Summen am Markt aufnehmen würden. Anders als sein Vorgänger EFSF verfügt der dauerhafte Krisenfonds über Barkapital von 80 Milliarden Euro - dadurch ist er krisenresistenter und unabhängiger von Ratings. Die Ratingagentur Standard & Poor's hatte dem EFSF jüngst die Bestnote bei der Kreditwürdigkeit entzogen, wodurch sich die Kreditaufnahme verteuern könnte. Deutschland muss für den ESM einen Anteil von rund 22 Milliarden Euro einzahlen. Der Fonds basiert auf einem internationalen Vertrag und nicht auf einer Abmachung zwischen den Euro-Staaten wie der EFSF. Bei ihrem Gipfel in Brüssel einigten sich die Staats- und Regierungschefs zudem auf die Ankurbelung von Wachstum und Beschäftigung. Das gab Ratspräsident Herman Van Rompuy bekannt. Damit soll vor allem die Jugendarbeitslosigkeit bekämpft werden. Demnach beschlossen sie ein Programm, mit dem vorhandene Mittel aus den milliardenschweren Strukturfonds der Union rascher und besser eingesetzt werden können. Die EU-Kommission wird bereits in Kürze ""Aktionsteams"" entsenden, die vor allem in den acht EU-Staaten mit der höchsten Jugendarbeitslosigkeit dafür sorgen sollen, dass vorhandenes Geld auch wirklich ausgegeben wird. Derzeit sind in den Strukturfonds noch 82 Milliarden Euro vorhanden, die bisher nicht für konkrete Projekte vorgesehen sind. Van Rompuy betonte, es handele sich ausdrücklich nicht um ein neues Konjunkturprogramm. Auf Hilfe bei der Suche nach förderungswürdigen Projekten dürfen Staaten hoffen, in denen die Jugendarbeitslosigkeit bei mindestens 30 Prozent liegt. Das sind Estland, Griechenland, Italien, Portugal, die Slowakei, Spanien, Lettland und Litauen. Weiteres Gipfel-Thema war Griechenland. Am Wochenende hatte ein deutscher Vorschlag Kontroversen ausgelöst, wonach die Kontrolle über den griechischen Staatshaushalt einem EU-Kontrolleur übertragen werden soll. Damit würde der griechischen Regierung die Hoheit über ihren Staatshaushalt zumindest teilweise entzogen. Griechenland wird seit fast zwei Jahren nur mit Milliarden Hilfsgeldern vor dem Bankrott bewahrt. Kanzlerin Angela Merkel bemühte sich, die Wogen zu glätten. Es gehe darum, wie Europa Griechenland helfen könne. Sie wolle ""keine kontroverse Diskussion, sondern eine Diskussion, die erfolgreich ist, erfolgreich für die Menschen in Griechenland"". In Brüssel hagelte es dennoch Vorwürfe - nicht nur von Seiten der Griechen. Einen Sparkommissar nur für Griechenland einzusetzen, sei ""nicht akzeptabel"", schimpfte etwa Eurogruppen-Chef Jean-Claude Juncker. Österreichs Bundeskanzler Werner Faymann sagte: ""Beleidigen muss man niemanden in der Politik. Das bringt nichts und das führt nur in die falsche Richtung."" Die amtierende EU-Ratspräsidentin, Dänemarks Regierungschefin Helle Thorning-Schmidt, versicherte, die EU werde die griechische Demokratie achten. Griechenlands Ex-Ministerpräsident Giorgos Papandreou warnte, ein EU-Aufpasser könnte gar die Demokratie gefährden. ""Wir glauben, dass wir uns entweder in demokratischer Weise verhalten, wo jedes Land für seine eigene Politik verantwortlich ist - oder wir werden die Demokratie in ganz Europa untergraben."" "
30.01.2012 21:09 Uhr,Treffen in Brüssel,EU-Gipfel billigt Euro-Krisenfonds ESM,"Wie zuvor schon die Finanzminister haben nun auch die Staats- und Regierungschefs der Euro-Zone den dauerhaften Rettungsschirm ESM beschlossen. Das berichteten Diplomaten am Abend vom EU-Gipfel in Brüssel. Der Nachfolger des EFSF soll einen Umfang von 500 Milliarden Euro haben. Ob das Geld reicht, wollen die Staats- und Regierungschefs auf dem nächsten Gipfel im März überprüfen. Der Startschuss für den ESM soll am 1. Juli fallen - ein Jahr früher als geplant. Der ESM soll Kredite am Kapitalmarkt aufnehmen und dieses Geld an pleitebedrohte Euro-Staaten weiterreichen. Dadurch können überschuldete Länder günstiger an Geld kommen, als wenn sie selbst Summen am Markt aufnehmen würden. Anders als sein Vorgänger EFSF verfügt der dauerhafte Krisenfonds über Barkapital von 80 Milliarden Euro - dadurch ist er krisenresistenter und unabhängiger von Ratings. Die Ratingagentur Standard & Poor's hatte dem EFSF jüngst die Bestnote bei der Kreditwürdigkeit entzogen, wodurch sich die Kreditaufnahme verteuern könnte. Deutschland muss für den ESM einen Anteil von rund 22 Milliarden Euro einzahlen. Der Fonds basiert auf einem internationalen Vertrag und nicht auf einer Abmachung zwischen den Euro-Staaten wie der EFSF. Bei ihrem Gipfel in Brüssel einigten sich die Staats- und Regierungschefs zudem auf die Ankurbelung von Wachstum und Beschäftigung. Das gab Ratspräsident Herman Van Rompuy bekannt. Damit soll vor allem die Jugendarbeitslosigkeit bekämpft werden. Demnach beschlossen sie ein Programm, mit dem vorhandene Mittel aus den milliardenschweren Strukturfonds der Union rascher und besser eingesetzt werden können. Die EU-Kommission wird bereits in Kürze ""Aktionsteams"" entsenden, die vor allem in den acht EU-Staaten mit der höchsten Jugendarbeitslosigkeit dafür sorgen sollen, dass vorhandenes Geld auch wirklich ausgegeben wird. Derzeit sind in den Strukturfonds noch 82 Milliarden Euro vorhanden, die bisher nicht für konkrete Projekte vorgesehen sind. Van Rompuy betonte, es handele sich ausdrücklich nicht um ein neues Konjunkturprogramm. Auf Hilfe bei der Suche nach förderungswürdigen Projekten dürfen Staaten hoffen, in denen die Jugendarbeitslosigkeit bei mindestens 30 Prozent liegt. Das sind Estland, Griechenland, Italien, Portugal, die Slowakei, Spanien, Lettland und Litauen. Beraten wird in Brüssel noch über den Fiskalpakt, in dem sich die Unterzeichner zu strikter Haushaltsdisziplin und einer Schuldenbremse verpflichten. So soll verlorenes Vertrauen der Finanzmärkte wiedergewonnen werden. Allerdings verweigert sich Großbritannien dem neuen Pakt. Auch der polnische Ministerpräsident Donald Tusk ließ Zweifel erkennen. Er drohte, den Fiskalpakt nicht zu unterschreiben, wenn sein Land kein Mitspracherecht bei Entscheidungen über die Eurokrise bekomme. Weiteres großes Gipfel-Thema ist Griechenland. Am Wochenende hatte ein deutscher Vorschlag Kontroversen ausgelöst, wonach die Kontrolle über den griechischen Staatshaushalt einem EU-Kontrolleur übertragen werden soll. Damit würde der griechischen Regierung die Hoheit über ihren Staatshaushalt zumindest teilweise entzogen. Griechenland wird seit fast zwei Jahren nur mit Milliarden Hilfsgeldern vor dem Bankrott bewahrt. Kanzlerin Angela Merkel bemühte sich, die Wogen zu glätten. Es gehe darum, wie Europa Griechenland helfen könne. Sie wolle ""keine kontroverse Diskussion, sondern eine Diskussion, die erfolgreich ist, erfolgreich für die Menschen in Griechenland"". In Brüssel hagelte es dennoch Vorwürfe - nicht nur von Seiten der Griechen. Einen Sparkommissar nur für Griechenland einzusetzen, sei ""nicht akzeptabel"", schimpfte etwa Eurogruppen-Chef Jean-Claude Juncker. Österreichs Bundeskanzler Werner Faymann sagte: ""Beleidigen muss man niemanden in der Politik. Das bringt nichts und das führt nur in die falsche Richtung."" Die amtierende EU-Ratspräsidentin, Dänemarks Regierungschefin Helle Thorning-Schmidt, versicherte, die EU werde die griechische Demokratie achten. Griechenlands Ex-Ministerpräsident Giorgos Papandreou warnte, ein EU-Aufpasser könnte gar die Demokratie gefährden. ""Wir glauben, dass wir uns entweder in demokratischer Weise verhalten, wo jedes Land für seine eigene Politik verantwortlich ist - oder wir werden die Demokratie in ganz Europa untergraben."" "
