date,topline,headline,content
30.09.2008 09:13 Uhr,Rettungsaktion für belgisch-französisches Geldhaus,"6,4 Milliarden Euro für Dexia","Sorgen über die Solvenz der französisch-belgischen Kommunalbank hatten den Kurs der Dexia-Aktie an der Brüsseler Börse gestern um bis zu 31 Prozent einbrechen lassen. Grund sind Verluste der auf Kredite spezialisierten US-Filiale FSA. Der belgische Ministerpräsident Leterme hatte gestern im Fernsehsender VRT erklärt: ""Wir werden auch bei Dexia unsere Verantwortung wahrnehmen."" Dexia ist der weltweit größte Finanzierer von Immobilienkrediten für Kommunen. Dexia ist bereits die zweite Bank binnen weniger Tage, die Unterstützung von Benelux-Staaten erhält. Am Sonntag hatten die Regierungen Belgiens, der Niederlande und Luxemburgs beschlossen, je 49 Prozent der Anteile der Fortis-Tochtergesellschaften in ihrem jeweiligen Land zu übernehmen. "
30.09.2008 00:58 Uhr,700-Milliarden-Dollar-Rettungsplan gescheitert,US-Abgeordnete blamieren Washingtons Elite,"Am Ende waren alle bloßgestellt, die tagelang um das 700-Milliarden-Dollar-Paket für die US-Finanzbranche gerungen hatten: Führende Republikaner, führende Demokraten - und vor allem US-Präsident Bush. Aber überraschend viele US-Abgeordnete waren hart geblieben und hatten den Kompromiss abgeschmettert. Von Klaus Kastan, BR-Hörfunkstudio Washington Das ist nicht nur eine schwere Schlappe für Präsident George W. Bush, sondern auch für führende Vertreter von Demokraten und Republikanern im US-Kongress. Erst am Wochenende hatten sie mit Finanzminister Henry Paulson einen Kompromiss im Zusammenhang mit dem Finanzpaket ausgearbeitet.  Danach sollte die Gesamtsumme, mit der die Regierung den Banken faule Hypothekenkredite abkaufen möchte, nur in Teilbeträgen zur Verfügung gestellt werden. Doch der Mehrheit der Abgeordneten, vor allem aus dem republikanischen Lager, hat das offensichtlich nicht genügt. Eines der Hauptargumente der Kritiker des Finanzgesetzes: Man könne dem US-Steuerzahler nicht zumuten, die Hauptlast am Versagen der Wall Street zu tragen. Einer der Abgeordneten, der jetzt gegen das Gesetz gestimmt hat, war der Republikaner Jeb Hensarlem: ""Ich befürchte, dass das Gesetz nicht funktionieren wird"", sagte er. ""Ich befürchte, dass das Gesetz nicht gut genug ausgearbeitet ist. Ich befürchte, dass die Steuerzahler am Ende die Mutter aller Schulden erben werden."" So wie Hensarlem argumentierten viele Abgeordnete. Sie fühlen sich unter Druck. Denn das Finanzgesetz, über das heute abgestimmt wurde, ist in der Öffentlichkeit ausgesprochen unpopulär. Kompliziert wird die Lage für die Parlamentarier auch dadurch, dass am 4. November in den USA nicht nur die Präsidentschafts-, sondern auch Kongresswahlen stattfinden. Nancy Pelosi, die demokratische Sprecherin des Repräsentantenhauses, die sich in den vergangenen Tagen für den Kompromiss stark gemacht hatte, gestand die Niederlage ein. Es sei nicht gelungen, die Mehrheit der Abgeordneten von der Notwendigkeit des Gesetzes zu überzeugen. Zum weiteren Vorgehen meinte sie: ""Wir reichen die Hand aus zur weiteren Zusammenarbeit mit dem Weißen Haus und den Republikanern, so dass wir letztendlich doch dieses Problem werden lösen können. Zum Wohle der arbeitenden Familien, aber auch um die Wirtschaft und unser Land zu stärken."" Und die Börse in New York reagierte auf die für sie schlechten Nachrichten aus Washington auf ihre Art und Weise: Der Dow Jones Index fiel dramatisch. "
29.09.2008 22:22 Uhr,Finanzmarktkrise in den USA,Abgeordnete lassen Rettungsplan platzen,"Amerikas Finanzbranche muss nach der albtraumhaften Pleitewelle weiter auf Rettung warten: Das mühsam zusammengestellte, 700 Milliarden Dollar schwere Hilfspaket ist bei der Abstimmung im Repräsentantenhaus überraschend gescheitert. Für Donnerstag ist eine neue Sitzung einberufen. In einer dramatischen Abstimmung lehnten 228 Parlamentarier das Programm ab. Lediglich 205 stimmten zu. Vor allem republikanischen Parteifreunde von US-Präsident George W. Bush, die staatliche Eingriffe grundsätzlich ablehnen, stimmten dagegen. Die Demokraten stimmten in ihrer Mehrheit dafür. Führende Mitglieder des US-Repräsentantenhauses planen Medienberichten zufolge eine zweite Abstimmung. Der TV-Sender CNN berichtete dagegen, das Weiße Haus arbeite bereits an einem neuen Rettungsplan. In einer leidenschaftlichen Rede erklärte der republikanische Abgeordnete Paul Ryan vor der Abstimmung: ""Wir haben alle Angst, unseren Job zu verlieren."" Die meisten Kollegen seien zwar der Ansicht, das Paket müsse verabschiedet werden - ""aber bitte ohne mich."" Und er fügte hinzu: ""Wenn es uns nicht gelingt, das Richtige zu tun, dann hilf uns Gott."" Mit dem geplanten 700-Milliarden-Dollar-Fonds will die US-Regierung angeschlagenen Finanzhäusern faule Hypotheken-Kredite und darauf basierende Wertpapiere abkaufen. Ziel ist es, den praktisch eingefrorenen Kreditfluss zwischen den Banken wieder in Gang zu setzen und weitere Turbulenzen auf den Finanzmärkten zu verhindern. Experten hatten immer wieder gewarnt, falls Washington nicht ein klares Zeichen setzt, drohten Panik und weltweite Kettenreaktionen auf den Märkten. Präsident George W. Bush kann das Gesetz erst unterzeichnen, wenn beide Häuser - Abgeordnetenhaus und Senat - grünes Licht gegeben haben. Ursprünglich hätte der Senat am Mittwoch abstimmen sollen. "
29.09.2008 17:56 Uhr,Rettungspaket für Hypo Real Estate,Der Steuerzahler springt in die Bresche,"Nach den Hilfen für die Mittelstandsbank IKB springt der Bund ein zweites Mal ein, um ein deutsches Institut vor dem Aus zu retten. Die Bundesregierung hat der Hypo Real Estate umfangreiche Kreditbürgschaften gewährt. Gemeinsam mit einem Bankenkonsortium sichert der Bund insgesamt 35 Milliarden Euro ab. Die staatliche Garantie sei ""absolut notwendig"", um Schaden vom deutschen Finanzmarkt abzuhalten, sagte der Sprecher des Bundesfinanzministeriums, Torsten Albig, in Berlin. Die zuständigen parlamentarischen Gremien müssten den Plänen noch zustimmen. Am Wochenende habe es ""sehr intensive Beratungen"" zwischen der Finanzaufsicht Bafin, verschiedenen Unternehmen der Bankenbranche und der Hypo Real Estate gegeben, sagte Albig. Die Bundesregierung habe sich daraufhin bereit erklärt, ""die Kreditunterstützung durch einen staatlichen Bürgschaftsrahmen abzusichern"". Hypo Real Estate zog derweil personelle Konsequenzen. Bo Heide-Ottosen habe sein Mandat im Vorstand niedergelegt, teilte das Unternehmen mit. Er war für die in der Staatfinanzierung tätige Tochter Depfa zuständig, die die Hypo Real Estate wegen Liquiditätsengpässen an den Rand des Ruins brachte. Zudem werde der Depfa-Manager Paul Leatherdale die Gruppe verlassen, hieß es weiter. Die Aufgaben von Heide-Ottosen übernehme Finanzchef Markus Fell. Ein Sprecher von EU-Wettbewerbskommissarin Neelie Kroes sagte: Die EU-Kommission sei von der Bundesregierung in dem Fall nicht zu Rate gezogen worden. ""Wenn man über so viel Geld redet, ist es zu empfehlen, die Kommission zu kontaktieren, damit man die gleiche Sicht der Dinge hat"", sagte Sprecher Jonathan Todd. Das Verhältnis der Bundesregierung und der Kommission ist bereits wegen des Streits um die Sanierung der WestLB angespannt. Der Haushaltsausschuss des Bundestages wird voraussichtlich am Dienstag in einer Sondersitzung über eine Beteiligung des Bundes an der Rettung der Hypo Real Estate beraten. An der Sitzung sollen die Chefs der Bundesbank und der Börsenaufsicht Bafin, Axel Weber und Jochen Sanio, teilnehmen. Zuvor kommen alle Bundestagsfraktionen zu außerordentlichen Sitzungen zusammen. "
29.09.2008 17:51 Uhr,Im Strudel der Finanzmarktkrise,Ursachen der Krise bei Hypo Real Estate,"Das Geldhaus war nicht etwa wegen fauler Hypotheken in Geldnöte geraten. Vielmehr wurde das Tochterunternehmen Deutsche Pfandbriefbank AG (DEPFA) in die Turbulenzen an der Finanzmärkten hineingezogen, weil es nicht mehr ausreichend Kredit erhielt. Die erst vor einem Jahr für fünf Milliarden Euro erworbene DEPFA mit Sitz in Dublin ist auf Staatsfinanzierungen spezialisiert, etwa die Finanzierung der Haushalte oder Infrastrukturprojekte. Die DEPFA habe ihre Geschäfte teilweise über den kurzfristigen Kapitalmarkt refinanziert, der in der Regel billig und flexibel funktioniere, sagte Hypo-Real-Estate-Sprecher Hans Obermeier. Doch das gegenseitige Misstrauen der Banker in Folge der Finanzmarktkrise mache dieses Geld immer teurer. ""Jeder hortet seine Liquidität und die Banken sind nicht mehr bereit, sich gegenseitig Geld zu leihen"", erklärte Bankenfachmann Dirk Schiereck von der TU Darmstadt. Ende vergangener Woche habe sich die Refinanzierungslage bei der DEPFA zugespitzt, sagte Obermeier weiter. Auch langfristige Refinanzierungsmöglichkeiten hätten sich verteuert. Da die Hypo Real Estate nicht wie andere Banken über Kundeneinlagen zur Refinanzierung verfüge, sei ein massives Liquiditätsproblem bei der Tochter DEPFA entstanden. Mit der neuen Kreditlinie werde man die internationalen Geldmärkte ""auf absehbare Zeit nicht mehr in Anspruch nehmen müssen"", teilte Hypo Real Estate mit. "
29.09.2008 01:33 Uhr,Benelux-Staaten helfen mit elf Milliarden Euro,Staatliche Finanzspritze rettet Fortis,"Belgien kaufe für 4,7 Milliarden Euro 49 Prozent der Anteile an dem Unternehmen. Zudem übernehme Luxemburg für 2,5 Milliarden Euro 49 Prozent der Fortis Bank Luxemburg. Die Niederlande investierten 4,0 Milliarden und erhielten dafür 49 Prozent der Fortis Holding Niederlanden. Bei Fortis wird es nach den Worten Letermes auch personelle Konsequenzen geben. Der Verwaltungsratschef der Bank, Maurice Lippens, werde zurücktreten. Außerdem werde der Finanzkonzern seine erst im vergangenen Jahr für 24 Milliarden Euro erworbenen Anteile am ehemaligen Rivalen ABM Amro abstoßen. 2007 hatte die Royal Bank of Scotland gemeinsam mit einem Konsortium, dem auch Fortis angehörte, nach einer heftigen Bieterschlacht ABN Amro übernommen. Der Kaufpreis von 70 Milliarden Euro war der höchste, der je für die Übernahme einer Bank gezahlt worden ist. Die Kapitalbasis von Fortis ist durch die internationale Finanzkrise und Zukäufe angegriffen. Das Institut kämpft mit Gewinnrückgängen wegen hoher Abschreibungen. Vergangene Woche war der Aktienkurs stark unter Druck geraten. Am Freitag stürzte die Aktie über 20 Prozent auf 5,20 Euro ab. Vor Jahresfrist wurden die Papiere noch für knapp 24 Euro gehandelt. Als Folge der weltweiten Krise um nicht bediente Hypothekenkredite musste der Konzern in den vergangenen drei Quartalen rund 2,9 Milliarden Euro abschreiben. Fortis ist die größte Bank in Belgien und die zweitgrößte in den Niedelanden. "
28.09.2008 14:56 Uhr,Rettungsaktion für US-Investmentbank,JPMorgan Chase kauft Bear Stearns,"Ab sofort übernehme JPMorgan Chase die Garantie für die Handelsobligationen von Bear Stearns und ihrer Tochterunternehmen und stelle die Überwachung der Operationen sicher, hieß es weiter. Die Aktionäre müssen dem Verkauf noch zustimmen. Wie das ""Wall Street Journal"" meldete, ist die US-Zentralbank Fed bereit, die Transaktion mit Finanzierungen zu besonderen Konditionen zu unterstützen. Die Fed habe zugestimmt, Bear Stearns mit bis zu 30 Milliarden Dollar zur Sicherung der Liquidität zu stützen. "
28.09.2008 13:59 Uhr,Finanzmarktkrise in den USA,Einigung auf Rettungsplan für Banken,"Regierung und Kongress wollen gemeinsam den Banken in den USA helfen. Beide Seiten einigten sich auf die Grundzüge eines Gesetzes, wonach der Staat wertlos gewordene Hypothekenpapiere der Finanzinstitute aufkauft. Das Paket mit einem Umfang bis zu 700 Milliarden Dollar könnte nun am Montag vom Abgeordnetenhaus verabschiedet werden und anschließend an den Senat gehen. Die Präsidentin des Repräsentantenhauses, Nancy Pelosi, sagte, das Abkommen müsse noch schriftlich fixiert werden. ""Wir haben alles ausgearbeitet"", sagte der republikanische Senator Judd Gregg. Die Einigung folgt dem Plan, den US-Präsident George W. Bush vor einer Woche vorgelegt hat. Experten hatte gewarnt, wenn vor Öffnung der Finanzmärkte am Montagmorgen kein Rettungspaket auf dem Tisch liege, könnten die Börsen mit erneuten Kursabrutschen reagieren. "
26.09.2008 16:30 Uhr,Hintergrund,Fragen und Antworten zur Immobilienkrise,"Die weltweite Krise ist nicht von heute auf morgen über die Finanzmärkte hereingebrochen. Am Anfang stand ein beispielloser Boom auf dem amerikanischen Häusermarkt, der auf leichtsinnige Käufer und unseriöse Banker traf. Am Ende setzte ein Dominoeffekt ein, der die Märkte weltweit beben ließ. Was genau war geschehen? Fragen und Antworten zur Immobilienkrise. Zusammengestellt von Andrea Krüger, tagesschau.de Wie kam es zur Immobilienkrise? In dieser Situation traten willige Geldgeber auf den Plan: Immobilienfinanzierer und Regionalbanken verliehen viele Milliarden Dollar an Kreditnehmer mit zweifelhafter Bonität. Diese zweitklassigen Hypothekendarlehen – so genannte Subprime Loans – waren in der Regel teurer als herkömmliche Darlehen, dafür wurde großzügig darüber hinweggesehen, wenn Schuldner über wenig oder gar keine Sicherheiten verfügten. Für deutsche Verhältnisse unvorstellbar: Nicht wenige Häuser wurden ohne einen einzigen Cent Eigenkapital finanziert. Die Blase platzte 2006: Nach Jahren ungebremsten Baubooms hatte einerseits das Angebot an Immobilien die Nachfrage überholt und die Häuserpreise gingen wieder nach unten. Andererseits sorgten die nach und nach steigenden Zinsen bei vielen Hausbesitzern für ein böses Erwachen. Sie konnten ihre Raten nicht mehr bezahlen. Ende 2006 lag die Zahl der in Zwangsvollstreckung befindlichen Hypothekenkredite auf dem höchsten Stand seit fast 40 Jahren. Wie wurde aus der Immobilienkrise die Bankenkrise? Was genau war geschehen? Immobilienfinanzierer hatten in den Jahren des Booms ein scheinbar todsicheres Geschäft entwickelt, um die Risiken bei den Subprime Loans klein zu halten: Sie verkauften die Kredite einfach weiter. Die Käufer wiederum – Großanleger wie Banken und Hedge Fonds - stückelten sie oftmals bis zur Unkenntlichkeit, mischten gute und schlechte, bündelten das ganze neu und verkauften diese Pakete ebenfalls weiter. Am Ende der Kette standen oft Finanzkonstrukte wie die ""Rhineland Funding"", die im vergangenen Jahr die deutsche IKB ins Schleudern brachte. Diese Gesellschaften refinanzierten ihre Ankäufe, indem sie Spezialanleihen herausgaben, als deren Sicherheit die angekauften Kredite dienten. Ein undurchsichtiges Geschäft? Sicher, obgleich Finanzexperten einwenden, dass auf diese Weise Risiken auf viele Schultern verteilt wurden. Als aber 2006 die Abwärtsspirale einsetzte, half das jedoch nichts – im Gegenteil. Die unzähligen faulen Kredite, auf denen das gesamte System fußte, rissen nach und nach alle Beteiligten mit. Nach den taumelnden Hypothekenfinanzierern erwischte es die Banken: Mitte vergangenen Jahres kündigten die ersten milliardenschwere Abschreibungen an. Im Sommer schließlich kam es zum Showdown: Weil niemand wusste, wer wie tief im Subprime-Sumpf steckten, wollten sich die Banken untereinander kein Geld mehr leihen. Erst als die Zentralbanken eingriffen und zusätzliches Geld in den Markt pumpten, beruhigte sich die Lage wieder. Doch es war die Ruhe vor dem Sturm: Viele Banken konnten das wahre Ausmaß der Krise bis ins letzte Quartal 2007 kaschieren. Doch es war die Ruhe vor dem Sturm: Branchenriesen wie Citigroup oder Merill Lynch mussten Ende 2007 und in der ersten Hälfte 2008 Milliardenabschreibungen bekannt geben. Im Juli 2008 ging mit IndyMac die erste Hypothen- und Bausparbank pleite. Anfang September mussten die beiden größten Baufinanzierer der USA Fannie Mae und Freddie Mac wegen ihres drohendes Bankrotts in staatliche Obhut genommen werden. Es kam aber noch dicker. Wenig später meldete das Traditionshaus Lehman Brothers, Amerikas viertgrößte Investmentbank, Konkurs an. Auch der weltgrößte Versicherer, die AIG, geriet ins Wanken und konnte nur durch einen Kredit der US-Notenbank in Höhe von 85 Milliarden Dollar gerettet werden. Wann und wie kam die Krise nach Deutschland? Die Krise hat zeitweise die Aktienmärkte weltweit nach unten gerissen. Ich habe aber gar keine Aktien, was geht es mich also an? "
26.09.2008 11:24 Uhr,Wegen Finanzmarktkrise,HSBC streicht 1100 Stellen,"Europas größte Bank, die HSBC mit Sitz in Großbritannien, will angesichts der Finanzmarktkrise 1100 Stellen abbauen. Betroffen seien Mitarbeiter aus den Sparten Banken und Märkte, teilte der Konzern mit. Die Stellenstreichungen bedeuteten den Wegfall von rund vier Prozent der Arbeitsplätze in diesem Bereich. Insgesamt hat die HSBC weltweit 335.000 Mitarbeiter. ""Wir gehen diesen Schritt angesichts der Marktbedingungen und des wirtschaftlichen Umfelds sowie unseres vorsichtigen Ausblicks für das Geschäftsjahr 2009"", sagte der HSBC-Sprecher Gareth Hewett in Hongkong. Etwa die Hälfte der 1100 Stellen sollen in Großbritannien wegfallen. "
