date,topline,headline,content
31.03.2016 23:10 Uhr,Landesweite Demonstrationen,Streiks gegen Arbeitsmarktreform,"In Frankreich haben Streiks das öffentliche Leben lahmgelegt. Der Grund: die umstrittene Reform der Regierung, die den Arbeitsmarkt flexibler gestalten soll. Einige halten diese für dringend nötig, andere fürchten sich vor einer ""französischen Agenda 2010"". Sogar der Eiffelturm bleibt heute geschlossen. Mitarbeiter des berühmten Pariser Bauwerks beteiligen sich am Streik, genau wie mehrere Tausend andere Arbeitnehmer. Auch bei der nationalen Bahn und den städtischen Verkehrsbetrieben wird gestreikt. Was dazu führt, dass es zu vielen Beeinträchtigungen im Metro- und Bahnverkehr kommt: ""Ich habe den Bus genommen. Weil ich weiß, dass er fährt, habe ich keine Probleme"", sagt eine Frau. Eine andere Pendlerin zeigt Verständnis: ""Das ist doch normal. Wenn man mit etwas nicht einverstanden ist, muss man sich dagegen wehren."" Viele Pendler mussten aufs Auto umsteigen - mit bekannten Folgen, nämlich mehreren hundert Kilometern Staus auf den Straßen. Auch der Pariser Flughafen Orly ist betroffen, rund 20 Prozent der Flüge fallen aus. Streiks gibt es auch in Krankenhäusern und Medienunternehmen - und an den Schulen. Schüler demonstrieren gegen die geplante Arbeitsmarktreform, vor einigen Gymnasien haben sie seit heute früh die Zugänge mit grünen Mülltonnen blockiert. ""Wir wollen, dass das Gesetz zurückgezogen wird"", sagt ein Mitglied der französischen Schülergewerkschaft. ""Es hat nichts anderes zum Ziel, als 40 Jahre soziale Errungenschaften zu zerstören. Unsere Eltern haben für diese Rechte gekämpft und die Regierung will sie einfach wegwischen. Wir sind noch jung und unsere Zukunft steht auf dem Spiel. Und deshalb demonstrieren wir."" Die Regierung will mit dem Gesetz unter anderem den Kündigungsschutz lockern und die 35-Stunden-Woche flexibler gestalten. Und erhofft sich davon, dass auch mehr junge Menschen einen Job finden. Doch den Demonstranten sind die Reformen zu unternehmerfreundlich. Da hilft es auch nicht, dass die Regierung um Arbeitsministerin Myriam El Khomri bereits viele Zugeständnisse gemacht hat: ""Veränderungen am Text wird auch das Gesetzgebungsverfahren bringen. Aber ich wünsche mir, dass der Kern des Textes nicht beschädigt wird."" Insgesamt haben heute sieben Gewerkschaften zum Protest gegen die Arbeitsmarktreform aufgerufen. Bei Protesten in Paris kam es zu Zusammenstößen zwischen Demonstranten und der Polizei. Teils vermummte Jugendliche bewarfen die Ordnungskräfte mit Wurfgeschossen und zündeten Rauchbomben, die Beamten setzten Schlagstöcke und Tränengas ein. Es gab mehr als 100 Festnahmen und mindestens ein Dutzend verletzte Polizisten. "
31.03.2016 15:11 Uhr,Berechnungen der Deutschen Bundesbank,Staatsschulden sind leicht rückläufig,"Die Staatsschulden sind im vergangenen Jahr zurückgegangen. Laut Deutscher Bundesbank sanken sie im Jahr 2015 um 24 Milliarden Euro. Ein Grund ist die gute Konjunktur. Die Maastricht-Vorgaben wurden aber erneut verfehlt. Die Schulden der öffentlichen Hand in Deutschland sind im vergangenen Jahr zurückgegangen. Sie sanken nach Angaben der Deutschen Bundesbank im Jahr 2015 um 24 Milliarden auf 2153 Milliarden Euro. Der Rückgang der Verschuldung gehe dank der guten Konjunktur unter anderem auf einen ""spürbaren Überschuss"" des Bundes in seinem Kernhaushalt zurück. Damit verbesserte sich die Schuldenquote, also das Verhältnis der Schulden zum Bruttoinlandsprodukt. Die Quote sank den Berechnungen zufolge um 3,5 Prozentpunkte auf 71,2 Prozent. Deutschland verfehlt damit weiterhin das im Maastricht-Vertrag genannte Ziel einer Schuldenquote von 60 Prozent, ist aber auf dem Weg der Besserung. 2010 hatte der Wert noch 81 Prozent betragen. Stark rückgängig waren vor allem die auf noch 225 Milliarden Euro bezifferten Verpflichtungen aus den Bankenrettungen nach der Finanzkrise 2008/2009. Die in der Krise eingerichteten ""Bad Banks"" konnten weitere Vermögensgegenstände verwerten und Schulden abbauen, so die Bundesbank. Rettungsmaßnahmen für angeschlagene Euro-Staaten stehen noch mit 88 Milliarden Euro in den Büchern. Der Auswertung zufolge wiesen Bund, Länder, Kommunen und Sozialversicherungen im vergangenen Jahr einheitlich Überschüsse aus. Das Geld wurde aber überwiegend nicht zum Schuldenabbau genutzt, sondern floss in das Finanzvermögen der Öffentlichen Hand. Einzig der Bund baute signifikant Schulden ab. Bei den Bundesländern nahm der Schuldenstand leicht zu. Bei den Gemeinden und Sozialversicherungen habe er sich hingegen stabilisiert. "
31.03.2016 12:58 Uhr,Inselstaat verlässt Euro-Rettungsschirm,Zypern braucht kein ESM-Geld mehr,"Kredite in Höhe von neun Milliarden Euro hätte Zypern aus dem Rettungsschirm ESM bekommen können. Gebraucht hat es nur gut zwei Drittel davon. Nachdem das Land Reformen durchgeführt hat, kann es den ESM-Rettungsschirm verlassen. Zurückzahlen muss es die Kredite ab 2025. Nach einem dreijährigen Reformprogramm verlässt Zypern den Euro-Rettungsschirm ESM. Das Milliarden-Hilfsprogramm sei erfolgreich abgeschlossen worden, sagte ESM-Chef Klaus Regling. Die zyprische Regierung habe 6,3 Milliarden Euro abgerufen und benötige die restlichen 2,7 Milliarden Euro aus dem Paket nicht mehr. Der Inselstaat ist damit nach Irland, Spanien und Portugal das vierte Land der Euro-Zone, das ohne Anschlussfinanzierung auskommt. In Griechenland läuft als einzigem Land des Währungsraums noch ein ESM-Programm. Ungeachtet des Programmabschlusses forderte Regling Zypern zu weiteren Reformen auf. So müsse das Volumen fauler Bankkredite reduziert und der Arbeitsmarkt reformiert werden. Zypern muss die erhaltenen ESM-Kredite zwischen 2025 und 2031 zurückzahlen. Das 2013 geschnürte Hilfspaket war unter anderem nötig geworden, weil das zyprische Bankensystem wegen der engen Verflechtung mit dem kriselnden Griechenland vor dem Zusammenbruch stand. "
31.03.2016 10:07 Uhr,Daten der Agentur für Arbeit für März,Arbeitslosenzahl sinkt - aber nur leicht,"Die Zahl der Arbeitslosen ist im März auf rund 2,85 Millionen gesunken. Damit waren 87.000 Menschen weniger ohne Job als vor einem Jahr. Der Rückgang fiel aber schwächer aus, als von Ökonomen erwartet. Die Zahl der Arbeitslosen ist im März nicht so stark gesunken wie für den Auftakt der Frühjahrsbelebung üblich. Bei der Bundesagentur für Arbeit (BA) waren 2,845 Millionen Menschen auf Jobsuche registriert, wie die Behörde in Nürnberg mitteilte. Das seien 66.000 weniger als im Februar und 87.000 weniger als vor einem Jahr. Die Arbeitslosenquote sank leicht auf 6,5 Prozent. Das Forschungsinstitut der BA hatte zuletzt bereits darauf hingewiesen, dass die Frühjahrsbelebung schwächer ausfallen könnte. Die Experten begründeten das unter anderem damit, dass in dem milden Winter auch weniger Arbeitslosigkeit aufgebaut worden sei als sonst üblich. ""Der Arbeitsmarkt hat sich insgesamt weiter positiv entwickelt"", sagte BA-Chef Frank-Jürgen Weise. ""Zwar hat sich die Arbeitslosigkeit saisonbereinigt nicht verändert, die sozialversicherungspflichtige Beschäftigung ist aber erneut gewachsen."" Im Februar war die Arbeitslosenquote um 0,1 Punkte auf 6,6 Prozent zurückgegangen. Dies sei unter anderem durch die vergleichsweise milde Witterung im Februar begünstigt gewesen, hieß es von der BA. Im Durchschnitt der vergangenen Jahre war im Februar ein geringer Anstieg der Arbeitslosenzahlen üblich. Seit Jahresbeginn profitiert der deutsche Arbeitsmarkt von der stabilen Konjunktur und der hohen Binnennachfrage. Vor allem den privaten Konsum machen Ökonomen als Motor der guten Wirtschaftslage aus. Anders sieht es dagegen in der Industrie aus. Dort herrscht nach Aussage vieler Manager inzwischen eine deutlich gedämpfte Stimmung. "
31.03.2016 09:10 Uhr,Parlament billigt Einigung mit Hedgefonds,Ende eines jahrelangen Schuldenstreits,"Argentinien steht vor der Rückkehr auf die internationalen Kapitalmärkte. Das Parlament billigte eine Einigung im Schuldenstreit mit US-Hedgefonds. Dabei geht es die Rückzahlung von Verbindlichkeiten, die Argentinien nach der Staatspleite von 2001 nicht mehr bedienen wollte. Rund 14 Jahre nach der Staatspleite ist der Schuldenstreit zwischen Argentinien und US-Gläubigern endgültig beigelegt. Nach der Abgeordnetenkammer billigte auch der Senat in Buenos Aires die Einigung zwischen beiden Seiten. Mit breiter Mehrheit stimmten Senatoren dafür, zwei Gesetze abzuschaffen, die die Auszahlung von Milliarden US-Dollar an Hedgefonds blockierten. Der Streit geht zurück auf den Staatsbankrott von Ende 2001. Kurz vor dem Jahreswechsel hatte die Regierung angekündigt, die internationalen Schulden des Landes nicht mehr zu bedienen. Sie beliefen sich damals auf mehr als 130 Milliarden US-Dollar. Daraufhin folgten jahrelange Verhandlungen mit den Gläubigern. Mit den meisten Geldgebern einigte sich die Regierung auf einen Schuldenerlass und einer Umwandlung der Verbindlichkeiten in Staatsanleihen. Die US-Hedgefonds NML Capital und Aurelius sowie zwei andere Fonds bestanden dagegen auf der vollen Rückzahlung des Nennwerts von Anleihen, die sie nach der Staatspleite billig aufgekauft hatten. Das verweigerte die Regierung unter der vorherigen Präsidentin Cristina Fernández de Kirchner. Weil die Staatsanleihen nach US-Recht ausgegeben worden waren, klagten die Fonds vor einem New Yorker Gericht und bekamen Recht. Der Richter untersagte Argentinien obendrein, andere Gläubiger zu bedienen, solange die Schulden bei den Hedgefonds nicht bezahlt seien. Argentinien geriet damit 2014 in eine sogenannte ""technische Zahlungsunfähigkeit"". Bewegung in den Streit kam nach der Präsidentenwahl vom vergangenen Jahr. Unter dem neuen Präsidenten Mauricio Marci nahmen beide Seiten die Verhandlungen wieder auf und einigten sich schließlich im März. Argentinien zahlt den Hedgesfonds nun 4,65 Milliarden Dollar (4,25 Milliarden Euro). Ursprünglich hatten diese die Rückzahlung von 12,5 Milliarden Dollar gefordert. Nun muss das Gericht in New York Argentinien noch die Rückkehr auf die Finanzmärkte erlauben. Dies dürfte aber eine Formalität sein, da die Einigung von einem Vermittler ausgehandelt wurde, den das Gericht selbst eingesetzt hatte. "
30.03.2016 15:50 Uhr,Überschuss in öffentlichen Kassen,Kommunen erzielen Drei-Milliarden-Plus,"Die Städte und Gemeinden haben 2015 dank der guten Konjunktur den dritthöchsten Überschuss seit der Wiedervereinigung erzielt. Trotz Flüchtlingskrise verbuchten sie ein Plus von 3,2 Milliarden. Dennoch zeigten sich die Kommunen besorgt. Gute Steuereinnahmen haben den Kommunen im vergangenen Jahr einen Überschuss von rund 3,2 Milliarden Euro beschert - trotz steigender Kosten für die Unterbringung von Flüchtlingen. Die Einnahmen stiegen um 7,7 Prozent auf 230,8 Milliarden Euro. Dem standen Ausgaben von 227,7 Milliarden Euro (plus 5,9 Prozent) gegenüber, wie das Statistische Bundesamt in Wiesbaden mitteilte. Das ist das dritthöchste Plus seit der Wiedervereinigung. Zuletzt hatten die Kommunen im Jahr 2013 einen Überschuss von rund einer Milliarde Euro ausgewiesen. 2014 gab es dagegen ein Defizit von 0,6 Milliarden Euro. Der Deutsche Städtetag zeigte sich dennoch besorgt: Das Einnahmeplus sei zu gering, um Leistungen wie die Integration von Flüchtlingen, den Abbau der Verschuldung und Investitionen in die Infrastruktur stemmen zu können. ""Diese Ausgaben durch den Flüchtlingszuzug sollte der Bund voll übernehmen, damit die Kommunen nicht überfordert werden"", forderte Städtetags-Präsidentin Eva Lohse. Die Kommunen profitierten 2015 vor allem von den eigenen Steuern, die insgesamt um 6,8 Prozent auf 84,8 Milliarden Euro stiegen. Bei der Gewerbesteuer, der wichtigsten kommunalen Steuer, gab es ein Plus von 5,6 Prozent. Noch stärker wuchs der Gemeindeanteil an der Einkommensteuer (7,4 Prozent) und an der Umsatzsteuer (16,8 Prozent). Deren kommunaler Anteil war zulasten des Bundes erhöht worden. Unter den Ausgaben stiegen die Kosten für soziale Leistungen um neun Prozent auf 54 Milliarden Euro. Die kommunalen Aufwendungen für Flüchtlinge verdoppelten sich fast auf 3,1 Milliarden Euro. Mit einem Plus von fast 12 Prozent wuchsen die Ausgaben für die Kinder- und Jugendhilfe (9,3 Milliarden Euro) besonders stark. Dabei spielt eine Rolle, dass aus dem Topf minderjährigen Flüchtlingen Hilfe zufließt. Die Sachinvestitionen der Kommunen stiegen im vergangenen Jahr nur gering um 0,5 Prozent auf 24,7 Milliarden Euro. In Bauten flossen nur 18 Milliarden Euro - fast vier Prozent weniger. Allerdings schlagen sich die Investitionen zur Unterbringung von Asylsuchenden laut Bundesamt in der Statistik erst in diesem Jahr nieder, da viele Projekte noch nicht abgeschlossen und bezahlt seien. "
30.03.2016 14:38 Uhr,Integrationspflicht für Flüchtlinge,"""Ich sehe keinen Handlungsbedarf""","Innenminister de Maizière will Sanktionen für Flüchtlinge, die nicht an Integrationsangeboten teilnehmen. Arbeitsmarktexperte Herbert Brücker hält das für völlig überflüssig. Verweigerer gebe es kaum, dafür mangele es an Kursen, sagt er im Gespräch mit tagesschau.de. tagesschau.de: Bundesinnenminister Thomas de Maizière kündigte in einem ARD-Interview an, Sanktionen für Flüchtlinge einzuführen, die nicht an verpflichtenden Integrationskursen teilnehmen oder Arbeitsangebote ausschlagen. Gibt es bereits Erkenntnisse darüber, wie viele Flüchtlinge zu den ""Integrationsverweigerern"" zählen? Herbert Brücker: Nein, dazu gibt es noch nichts. Ich vermute allerdings, dass es sich dabei um eine ganz marginale Gruppe handeln dürfte. Eine qualitative Befragung von etwa 100 Flüchtlingen hat ergeben, dass die Motivation an Sprach- und Integrationskursen teilzunehmen extrem hoch ist. In aller Regel wird beklagt, dass es keine Plätze für Sprachunterricht gibt. Der Grund dafür ist, dass wir in Deutschland erst seit November Kurse anbieten - und dies bislang auch nur für anerkannte Flüchtlinge und solche mit einer aussichtsreichen Bleibeperspektive. Die meisten Menschen hängen noch in den Erstaufnahmeeinrichtungen herum und würden gern die Sprache lernen, können es aber nicht. tagesschau.de: Die Bundesregierung will in ihrem geplanten Integrationsgesetz auf das bekannte Prinzip ""fördern und fordern"" setzen, um die Integration anerkannter Flüchtlinge in den deutschen Arbeitsmarkt zu erleichtern. Ein sinnvoller Ansatz? Brücker: Grundsätzlich ist das richtig, ich würde den Schwerpunkt zunächst jedoch auf das Fördern legen. Wir müssen den Menschen Angebote machen, die weit über flächendeckende Integrationskurse hinausgehen. Wir brauchen Maßnahmen, die Flüchtlinge schrittweise in den Arbeitsmarkt hineinführen. Nur so kann Integration gelingen. Was das Fordern angeht, sehe ich aktuell keinen gesetzgeberischen Handlungsbedarf. Es gibt bereits Sanktionen, wenn jemand nicht an Integrationskursen teilnimmt oder dort unentschuldigt fehlt. In diesen Fällen können jetzt schon Leistungen gestrichen werden. Das ist vergleichbar mit den Sanktionen, die für Hartz-IV-Empfänger vorgesehen sind. Auch das Aufenthaltsgesetz sieht in schweren Fällen Sanktionen vor. Das ist völlig ausreichend. tagesschau.de: Im Januar teilte die Bundesagentur für Arbeit (BA) mit, dass sich mehr als 220.000 Flüchtlinge für einen Kurs anmeldeten, der erste Kenntnisse in der deutschen Sprache vermitteln sollte. Die BA hatte mit weniger als der Hälfte gerechnet. Wie hoch schätzen Sie den Bedarf für solche Kurse ein? Brücker: Im vergangenen Jahr sind 1,1 Millionen Menschen nach Deutschland gekommen. Wir gehen davon aus, dass rund 800.000 noch da sind – und eigentlich muss jeder dieser Menschen auf die eine oder andere Weise Deutsch lernen. Wir brauchen da ganz unterschiedliche Angebote. Kinder im Vorschulalter brauchen natürlich keinen klassischen Sprachkurs. Da genügt ein Kita-Platz. Schüler hingegen brauchen Plätze in Willkommensklassen. Etwa 70 Prozent der Flüchtlinge sind 16 Jahre und älter. Für diese Menschen müssen Integrationskurse und berufsqualifizierende Maßnahmen angeboten werden. Wir reden da über eine Größenordnung zwischen 500.000 und 600.000 Personen. Zumindest wenn wir alle Flüchtlinge unabhängig von ihrer Bleibeperspektive erreichen wollen.‎ tagesschau.de: Welche Schwierigkeiten gibt es bei der Einrichtung dieser Kurse? Brücker: Es ist nicht trivial, qualitativ gute Träger und ausreichend Sprachlehrer zu finden, die Deutsch für Ausländer unterrichten können. Die Sprachlehrer bekommen derzeit rund 3,50 Euro pro Stunde für jeden Kursteilnehmer. Damit schafft man keine Anreize für einen hochwertigen Unterricht. Und man kann niemandem vorwerfen, dass er durch einen Integrationskurs fällt, wenn das Angebot schlecht war. Es fehlt insgesamt noch an der passenden Infrastruktur. Wir haben uns diesem Thema viel zu spät angenommen. Nochmal: Für bestimmte Gruppen werden die Kurse erst seit November 2015 angeboten. Da kann man nicht einfach über Nacht den Schalter umlegen und schnell Kurse in der notwendigen Größenordnung bereitstellen. tagesschau.de: Im vergangenen Jahr stellten mehr als 475.000 Menschen einen Asylantrag in Deutschland. Welche Maßnahmen sind nötig, um diese Menschen in den deutschen Arbeitsmarkt zu integrieren? Brücker: Die Asylverfahren müssen beschleunigt werden, denn eine realistische Chance in den deutschen Arbeitsmarkt integriert zu werden, hat nur jemand, der einen anerkannten Schutzstatus hat. Sonst haben die Unternehmen kein Interesse, jemanden einzustellen und auch die Motivation der Flüchtlinge steigt durch diese Unsicherheit nicht gerade. Wir müssen außerdem große Gruppen in das Bildungssystem integrieren. Viele Flüchtlinge haben weiterführende Schulen besucht, aber ihre Ausbildung nicht abgeschlossen oder auf der Flucht ihre Zertifikate verloren. Da müssen wir schauen, was diese Menschen können und sie durch eine gute Arbeitsvermittlung an die richtigen Jobs heranführen. Und das wichtigste ist natürlich, die Sprache zu lernen. tagesschau.de: Wie lange wird es dauern, bis ein großer Teil der Flüchtlinge selbst für seinen Lebensunterhalt aufkommen kann? Brücker: Das ist ein langfristiger Prozess. Rechtlich haben Flüchtlinge in dem Moment einen unbeschränkten Zugang zum Arbeitsmarkt, in dem ihr Schutzstatus anerkannt wird. Zusätzlich haben sie drei Monate nachdem sie ihren Asylantrag gestellt haben einen sogenannten nachrangigen Arbeitsmarktzugang. Das heißt: Sie können eine Arbeitsgenehmigung erhalten, wenn für eine Stelle kein Deutscher oder anderer EU-Bürger in Frage kommt. Das ist ein erstes Hindernis. Auch danach ist es ein langwieriger Prozess, Flüchtlinge voll in den Arbeitsmarkt zu integrieren. In der Vergangenheit dauerte es etwa fünf Jahre, bis die Hälfte der Flüchtlinge beschaeftigt war. Nach zehn Jahren stieg dieser Anteil auf 60 Prozent, nach 15 Jahren auf 70 Prozent. Das ist dann die Größenordnung, die wir auch in der deutschen Bevölkerung haben. tagesschau.de: Die Arbeitsagenturen erwarten auch wegen der Flüchtlinge mittelfristig einen Anstieg der Arbeitslosenzahlen. Worauf müssen wir uns einstellen? Brücker: Die Arbeitslosigkeit unter den Flüchtlingen wird zunächst steigen, weil in der Regel erst anerkannte Flüchtlinge als arbeitslos registriert werden können. In welcher Größenordnung können wir noch nicht genau sagen. Ich schätze, im Jahresmittel wird es um etwa 90.000 Personen gehen. Das heißt aber nicht, dass die Arbeitslosigkeit insgesamt steigen wird. In anderen Segmenten entwickelt sich der Arbeitsmarkt derzeit sehr dynamisch. Es kann gut sein, dass die Arbeitslosenquote auf dem gleichen Niveau wie bisher verharrt oder sogar leicht sinkt. Man muss auch sehen: Wir geben im Moment viel Geld für Flüchtlinge aus. Ein Teil dieser Ausgaben kommt natürlich auch den deutschen Arbeitnehmern zu Gute, die in der Flüchtlingsinfrastruktur neue Jobs finden. "
30.03.2016 12:52 Uhr,Sparkurs bei Flugzeughersteller,Boeing streicht 4000 Jobs,"Boeing verschärft seinen Sparkurs und will mehr als 4500 Stellen abbauen. Betriebliche Kündigungen soll es aber nicht geben, betonte der Konzern. Ziel sei es, die Kosten zu senken, um mit Konkurrent Airbus mithalten zu können. Der Luftfahrt- und Rüstungskonzern Boeing streicht in seiner Verkehrsflugzeugsparte tausende Stellen. Bis zur Jahresmitte sollten rund 4000 Jobs wegfallen, teilte ein Sprecher mit. Darunter seien auch mehrere Stellen im Management und bei anderen Führungskräften sowie rund zehn Prozent der etwa 5700 Jobs in der Entwicklung. Betriebsbedingte Kündigungen solle es aber vorerst nicht geben. Rund 1600 Mitarbeiter hätten sich bereits für ein Abfindungsprogramm entschieden, weitere 2400 Stellen seien ohnehin schon frei oder würden bei Freiwerden nicht mehr wiederbesetzt. Ziel sei, die Kosten zu senken. Boeing sieht sich vor allem bei den Mittelstreckenjets starken Konkurrenz durch den europäischen Mitbewerber Airbus ausgesetzt. Mit Airbus liefert sich Boeing seit langem ein Kopf-an-Kopf-Rennen. Im vergangenen Jahr heimste der europäische Rivale 57 Prozent der Bestellungen ein. Neben Arbeitsplätzen hat das Unternehmen auch seine Zulieferer im Fokus. Der Umfang der Stellenstreichungen könne davon abhängen, inwieweit das Unternehmen an anderen Stellen Geld einsparen könne, sagte der Sprecher. Insgesamt beschäftigt der Konzern rund 160.000 Menschen. Boeing hatte 2015 trotz eines Rekordumsatzes von 96,1 Milliarden Dollar einen Gewinnrückgang erlitten. Dabei drückten die geschrumpfte Nachfrage nach dem Jumbo-Jet 747-8 und Entwicklungsprobleme bei dem neuen Tankflugzeug für das US-Militär auf das Ergebnis. Für 2016 rechnet Boeing in der Verkehrsflugzeugsparte mit rückläufigen Auslieferungszahlen. Auch der Konzernumsatz soll sinken. "
29.03.2016 21:37 Uhr,Anschläge in Brüssel,Behörden müssen Todeszahlen erneut korrigieren,"Die belgischen Behörden haben die Zahl der Todesopfer bei den Anschlägen am Dienstag vor einer Woche ein weiteres Mal korrigiert. Grund sind offenbar Kommunikationspannen - ein Problem, das den Behörden häufig vorgeworfen wird. Ein Parlamentsausschuss soll den Problemen nachgehen. Eine Woche nach den Anschlägen von Brüssel haben die belgischen Behörden die Zahl der Todesopfer ein weiteres Mal korrigiert. 32 Menschen seien durch die Anschläge getötet worden, teilte die belgische Gesundheitsministerin Maggie De Block über Twitter mit. 17 sind Belgier und 15 Ausländer. Dazu kommen die drei Selbstmordattentäter. Seit Samstag waren mehrfach verschiedene Zahlen genannt worden, zuletzt sprachen die Behörden von 35 Todesopfern. Die erneute Korrektur wurde damit erklärt, dass drei Opfer zunächst sowohl auf der Liste der im Krankenhaus gestorbenen Menschen als auch auf der an den Anschlagsorten erstellten Liste geführt wurden. Es ist ein weiteres Beispiel für Kommunikationspannen, Kompetenzstreitigkeiten und Mängeln beim Krisenmanagement, die den belgischen Behörden im Zusammenhang mit der Terrorbekämpfung vorgeworfen werden. Die französische Tageszeitung ""Le Monde"" warnte, Belgien könne zu einer ""Nation ohne Staat"" werden. Auch im Land selbst ist die Empörung groß: Die Zeitung ""Le soir"" spricht von einem ""Scheitern bei der Staatsorganisation"". Die Funktionsstörung im Behördenapparat müsse ein Ende haben. Diese Vorwürfe richten sich darauf, dass trotz zahlreicher Razzien und Ermittlungen nach den Anschlägen am 13. November in Paris offenbar Mitglieder der gleichen Terrorzelle die Anschläge in Brüssel verüben konnten. Auch die Brüsseler Staatsanwaltschaft kommt mit den Ermittlungen kaum voran. Zwar gab es zahlreiche Festnahmen. Doch ist der dritte Flughafen-Attentäter weiter auf der Flucht. Ein am Donnertag festgenommener Mann musste wieder freigelassen werden, als sich herausstellte, dass es sich nicht um den Mann mit Hut und heller Jacke handelte, der an der Seite der Attentäter Ibrahim El Bakraoui und Najim Laachraoui auf dem Bild einer Überwachungskamera zu sehen ist. Fragen richten sich auch an Sicherheitseinrichtungen wie das ""Koordinationsorgan zur Bedrohungsanalyse"". Das Gremium untersteht dem Innen- und Justizministerien. Es erhöhte die Terrorwarnstufe erst nach den Anschlägen vom Flughafen auf den höchsten Wert Vier und nicht schon nach der spektakulären Festnahme des Terrorverdächtigen Salah Abdeslam am 18. März in Brüssel. Ein Untersuchungsausschuss des belgischen Parlaments soll von Mitte April an Klarheit zu diesen Fragen bringen. Zunächst soll es um den Flughafen-Attentäter Ibrahim El Bakroui gehen. Er wurde im vergangenen Jahr aus der Türkei ausgewiesen, blieb aber in Belgien auf freiem Fuß. Der Brüsseler Bürgermeister Yvan Mayeur räumte bereits Fehler ein: ""Es müssen sicherlich einige Analysen zu dieser Ermittlung gemacht werden."" Weiter sagte er: ""Gab es Fehler? Haben wir etwas übersehen? Sicherlich. Ansonsten wären diese Anschläge nicht passiert."" Justizminister Koen Geens versuchte, gegenseitige Schuldzuweisungen zu beenden. ""Das ist nicht der Augenblick, um unter uns zu kämpfen. Der Feind ist in Syrien"", sagte er mit Blick auf die Terrormiliz ""Islamischer Staat"", die sich zu den Anschlägen am Dienstag vor einer Woche bekannt hatte. "
29.03.2016 12:30 Uhr,Fragen und Antworten,Holte sich das FBI externe Hilfe?,"Wie dem FBI die Entsperrung des iPhones eines islamistischen Attentäters gelingen konnte, ist unbekannt. Unser Korrespondent in Los Angeles geht dieser und weiteren Fragen nach. Eine Theorie: Die amerikanische Bundespolizei erhielt externe Hilfe. Das ist die große Frage. Ob wir das je genau erfahren, ist offen. Aber es gibt einige Theorien, wie es dem FBI gelungen sein könnte, an die Daten zu kommen. Die wahrscheinlichste scheint zu sein, dass man externe Hilfe bekommen hat. Es geistert immer wieder der Name einer israelischen Sicherheitsfirma herum. Cellbrite in der Nähe von Tel Aviv. Es kann aber auch ganz anders sein und die Sicherheitsbehörden konnten vielleicht sogar einen Apple-Mitarbeiter überreden, mit ihnen heimlich zu kooperieren. Das Unternehmen erklärte, man glaube fest daran, dass die Menschen in den USA und in der ganzen Welt ein Recht auf Datenschutz, Sicherheit und Privatsphäre hätten. Das Eine für das Andere zu opfern, setze Menschen nur noch größerer Gefahr aus. Der Fall hätte nie vor einem Gericht landen dürfen, betonte man am kalifornischen Firmensitz in Cupertino. Man werde die Sicherheit der eigenen Produkte weiter erhöhen. Spätestens nach der Snowden-Affäre wissen wir, dass die US-Behörden Top-Informatiker in ihren Reihen beschäftigen. Dennoch: Es hat ja fast vier Monate gedauert, bis das Gerät der San-Bernadino-Attentäter entschlüsselt worden ist. Erst wenn wir wissen, wie es dem FBI gelungen ist, die Entschlüsselung des Geräts auszuhebeln, kann man abschätzen, wie gefährlich diese Lücke wirklich ist. In der Tat gibt es da eine entsprechende Vorschrift, ""Equities Review"" heißt sie. Ein Regierungsgremium muss sich die Sache anschauen und dann entscheiden, ob die Sicherheitslücke so schwerwiegend ist, dass eventuell alle anderen Millionen iPhones auch gefährdet sind. Und dann könnte Apple direkt erfahren, wie der Hack geklappt hat. Evan Greer von der Non-Profit-Organisation ""Fight for the Future"" sagte, die Glaubwürdigkeit des FBI habe einen neuen Tiefpunkt erreicht. Die Ermittler hätten das Gericht und die Öffentlichkeit belogen, um einen ""gefährlichen Präzedenzfall zu schaffen"". Alex Abdo, ein Bürgerrechtsanwalt von der American Civil Liberties Union, glaubt, dass der Fall noch längst nicht beendet ist. Er meinte, es handele sich ""lediglich um eine Verzögerung in einem unvermeidlichen Kampf"" über die Frage, ob die Regierung einen Konzern wie Apple zwingen könne, die Sicherheit seiner Produkte zum Zweck von Ermittlungen zu untergraben. "
