date,topline,headline,content
31.10.2007 09:19 Uhr,"Zehn Jahre ""jugendschutz.net""","Eltern sollten wissen, was ihre Kinder im Netz tun",
30.10.2007 15:43 Uhr,Ausgang der Debatte noch offen,EU-Umweltminister streiten über Genmais,"Wie wirkt sich der Anbau gentechnisch veränderter Pflanzen auf das traditionelle Saatgut aus? Wie auf die Gesundheit der Verbraucher? Viele offene Fragen, die auch die EU-Umweltminister bei ihrem Gipfel diskutieren. Die Lager von Gegnern und Befürwortern der Gentechnik sind dabei fast gleich stark. Von Peter Heilbrunner, ARD-Hörfunkstudio Brüssel Mit dem gleichen Argument haben Amerikaner und andere große Futtermittel-Exportländer ein Verfahren vor der Welthandelsorganisation angestrengt - und gewonnen. Dies hat zur Folge, dass die Regierung in Wien die Einfuhr von Genmais genehmigen muss - und zwar bereits bis Ende des Monats. Der konservative Umweltminister der Alpenrepublik Josef Pröll stellte aber auch klar, der Anbau bleibt weiter verboten. ""Wir lassen uns den Anbau von niemandem aufzwingen"", sagte Pröll. Es sind die ungeklärten Fragen, die die Gentechnik-Debatte nach wie vor beherrschen: Wie wirkt sich der Anbau von erbgut-modifizierten Pflanzen auf das traditionelle Saatgut aus, wie auf die Gesundheit der Verbraucher? Viele Punkte seien da noch offen, glauben die Österreicher, aber auch Italiener, Griechen und weitere EU-Regierungen. Die Gemeinschaft der 27 ist in dieser Frage gespalten, heißt es in Brüssel. Das Lager der Gegner der grünen Gentechnik und das der Befürworter sind in etwa gleich groß. Und auch durch die mächtige EU-Kommission geht in dieser Frage ein Riss: Während Umweltkommissar Stavros Dimas bei der Zulassung von Genpflanzen auf die Bremse treten möchte, loben andere die Chancen, die sich durch die neue Technologie ergeben. Die EU sei doch keine Insel, mahnt ein hoher Beamter, wehren gegen Gentech-Importe könne man sie so oder so nicht. Und Vertreter der Wirtschaft verweisen auf das enorme wirtschaftliche Potential der Gentechnik auf dem Acker. Um von politischer Einflussnahme weitgehend geschützt zu sein, hat die 27er-Gemeinschaft die Entscheidung über die Zulassung an eine ihrer zahlreichen Agenturen ausgelagert - an die EU-Lebensmittelbehörde EFSA mit Sitz in Parma. Doch genau an dieser unabhängigen Einrichtung entzündete sich jüngst die Kritik: Sie sei zu gentechnik-freundlich und sie setze sich zu leicht über kritische Stimmen hinweg. Österreich und Italien wollen die Rolle der EFSA deshalb näher beleuchten. Fast ein Jahrzehnt nach der Zulassung der ersten Genmais-Sorte in Europa beginnt die Debatte über die Gentechnik erneut - Ausgang heute wie damals offen. "
30.10.2007 05:32 Uhr,Ankara sucht nach Verbündeten bei der PKK-Bekämpfung,Wie die USA die Türkei in Richtung Iran und Syrien treiben,
29.10.2007 19:20 Uhr,EU-Kommission soll Billigstahl-Importe stoppen,EU-Stahlindustrie klagt gegen China-Dumping,"Mit zunächst zwei Klagen wolle man die Einführung von Anti-Dumping-Maßnahmen bei zwei Produktgruppen erreichen, teilte Eurofer mit. Beide Klagen seien ""auf der Basis von Beweisen eingereicht, die zeigen, dass durch das Dumping dieser Produkte der europäischen Stahlindustrie ein erheblicher Schaden zugefügt wird und weiterer Schaden droht"", so Eurofer. Eine Klage richte sich gegen die Einfuhren von nichtrostenden kaltgewaltzten Blechen aus China, Taiwan und Südkorea. Bei der zweiten gehe es um feuerveredelte Bleche aus China. Bei den Produkten würden die EU-Inlandspreise um bis zu 25 Prozent unterschritten. Die EU-Kommission hat nun 45 Tage Zeit, um über eine Untersuchung zu entscheiden. Sollte sie das Vorgehen unterstützen, könnte sie binnen neun Monaten vorläufige Anti-Dumping-Maßnahmen wie Schutzzölle oder Einfuhrbeschränkungen erlassen, die nach weiteren sechs Monaten festgeschrieben werden könnten. Damit wäre ein Handelsstreit ausgelöst. China wies den Vorwurf zurück, Stahl unterhalb der Herstellungskosten zu exportieren. ""Sie sagen, wir verkauften zu billig, aber ich weiß nicht, was sie damit meinen"", sagte der stellvertretende Generalsekretär des chinesischen Stahlverbandes, Qi Xiangdong. Bei der chinesischen Stahlindustrie handelt es sich zum weitaus größten Teil um staatliche Unternehmen von kleiner oder mittlerer Größe. Das Land ist mit Abstand der größte Stahlproduzent der Welt. Trotz der enormen Stahlmengen, die die Volksrepublik für ihre rasant wachsende Wirtschaft selbst verbraucht, exportiert das Land mittlerweile mehr Stahl als es von außen bezieht. Nach Einschätzung des Weltstahlverbandes IISI wird China die Nettoexporte 2007 auf 50 bis 55 Millionen Tonnen nach 35 bis 40 Millionen 2006 steigern. "
29.10.2007 17:42 Uhr,Pro Asyl wirft Griechenland Misshandlung von Flüchtlingen vor,"Geschlagen, gefoltert und auf hoher See ausgesetzt","Die Flüchtlingsorganisation Pro Asyl hat Griechenland der massiven Menschenrechtsverletzung von Flüchtlingen beschuldigt. Die Haftbedingungen seien menschenunwürdig, Flüchtlinge würden zum Teil auf hoher See ausgesetzt, sie würden reihenweise misshandelt und manchmal sogar gefoltert, so die schockierenden Untersuchungsergebnisse von Pro Asyl. Von Ulrike Bosse, ARD-Hörfunkstudio Brüssel Es sei ein sehr trauriger Bericht, bilanzierte Karl Kopp, der Europareferent von Pro Asyl. ""Ich hätte in dieser Größenordnung nicht damit gerechnet, dass wirklich durch die Bank die Leute verhauen und misshandelt werden, dass die Rippen beim Aufgriff gebrochen werden"", sagte er. In einem Fall sei die Misshandlung der Flüchtlinge sogar bis zur Folter mit Elektroschocks, Eintauchen des Kopfes in Wassereimer und Scheinhinrichtungen gegangen. Zudem würden die Flüchtlinge systematisch zurückgewiesen. Flüchtlinge auf dem Landweg würden über den Grenzfluss in die Türkei zurückgetrieben - bei Flüchtlingen auf See würde riskiert, dass sie als Nichtschwimmer ertrinken. Bis zu 400 Menschen seien zeitweise auf engstem Raum ohne Matratzen zusammengepfercht. ""Sie schlafen auf feuchten Toiletten und schlagen sich um den letzten Liegeplatz"", so Kopp weiter. ""Es gibt keine adäquate medizinische Versorgung"", kritisiert er. ""Wir haben Kinder getroffen, wir haben Schwerverletzte, Kriegsopfer vorgefunden, wir haben schwangere Frauen gesehen."" Ein Vertreter der griechischen Regierung in Brüssel wies den Bericht zurück. Zwar sei nicht alles perfekt, aber es sei nicht korrekt, Griechenland so schlecht darzustellen, sagte er. Pro Asyl und der europäische Flüchtlingsrat ECRE fordern neben der Verbesserung der Situation in Griechenland eine Änderung der EU-Asylpolitik, unterstrich der ECRE-Generalsekretär Bjarte Vandvik: ""Es ist nicht die Aufgabe von Griechenland oder irgend einem anderen Mitgliedstaat, die ganze Verantwortung zu übernehmen, weil sie dann die Grenzen dichtmachen und die Leute zurück schicken. Wir brauchen wirkliche Kooperation und ein echtes gemeinsames Asylsystem in der EU, und dürfen nicht die Verantwortung in die äußeren Staaten abschieben"", so Vandvik. Ob in Griechenland, Italien, Malta oder Spanien - überall, so der Pro Asyl-Europareferent, lasse sich eine Brutalisierung im Umgang mit Flüchtlingen beobachten. Kopps bittere Warnung: Europa sei dabei, sich von den Werten zu verabschieden, auf die es so stolz sei. "
28.10.2007 16:33 Uhr,Interview zum Parteitag in Hamburg,"""Neu definiert - aber kein Ruck""",
26.10.2007 18:52 Uhr,US-Raketenabwehrpläne in Osteuropa,Putin zieht Vergleich zur Kuba-Krise,"Die US-Pläne für eine Raketenabwehr in Europa beschwören nach den Worten von Russlands Präsident Wladimir Putin eine Situation wie zu Zeiten der Kuba-Krise in den 60er Jahren herauf. ""Eine solche Bedrohung wird an unserer Grenze aufgebaut"", sagte Putin beim EU-Russland-Gipfel im portugisischen Mafra. Er wolle daran erinnern, wie sich die Situation damals entwickelt habe. Die Kuba-Krise hatte die USA und die damalige Sowjetunion 1962 an den Rand eines Atomkrieges gebracht. Die US-Regierung wies den Vergleich zurück. Außenamtssprecher Sean McCormack sagte, es gebe deutliche Unterschiede zwischen den Plänen der US-Regierung für ein defensives Raketenabwehrsystem gegen Angriffe von ""Schurkenstaaten"" wie dem Irak und den mit Atomsprengköpfen bestückten sowjetischen Offensivraketen in Kuba, die sich seinerzeit gegen die Vereinigten Staaten richteten. Umstritten zwischen der EU und Russland sind vor allem Pläne der EU-Kommission, ausländische Beteiligungen an Gas- und Stromnetzen in der EU zu begrenzen. Russland sieht in dem auch innerhalb der EU strittigen Vorhaben einen Affront gegen seinen Energieriesen Gazprom, der die EU mit Gas beliefert. EU-Kommissionspräsident Jose Manuel Barroso wies die Vorwürfe zurück und erklärte, russische Unternehmen müssten sich wie andere Firmen auch an die Spielregeln der EU halten. Putin warb für russische Investitionen in Europa und versicherte, das Geld stamme von privaten Investoren und nicht vom russischen Staat. Am Energiekonzern Gazprom seien neben dem russischen Staat private Investoren beteiligt. Geld, das dem Staat zum Beispiel aus Öl- und Gasexporten zugute komme, werde zur Lösung innerstaatlicher Probleme verwendet. Putin bedauerte, dass sich die EU noch immer nicht entschlossen habe, mit Russland ein neues Partnerschaftsabkommen auszuhandeln. ""Aber das ist eine interne Angelegenheit der EU"", fügte er hinzu. Polen blockiert den Beginn der Verhandlungen über tiefere politische und wirtschaftliche Beziehungen aus Protest. Die Regierung in Moskau hatte Ende 2005 einen Einfuhrstopp für polnisches Fleisch verhängt. Die Regierung in Warschau hält das vor allem für politisch motiviert. Beim Thema WTO-Beitritt Russlands zeigte sich Barroso zuversichtlich. Es gebe noch Probleme in zwei Bereichen, die aber bald gelöst werden könnten. Beschlossen wurde auf dem Gipfel lediglich, dass Russland 2007 und 2008 mehr Stahl in der EU verkaufen kann. Auch eine engere Zusammenarbeit im Kampf gegen Drogen wurde vereinbart. "
26.10.2007 13:41 Uhr,EU-Russland-Gipfel in Mafra,Gute Beziehungen sehen anders aus,"Gute Beziehungen sehen anders aus. Mit Tschechien und Polen streitet Russland wegen des US-Raketenabwehrsystems. Auch bei den Themen Kosovo, Iran, Öl und Menschenrechte gehen die Standpunkte auseinander. Nun sind im portugiesischen Mafra die politischen Spitzen von EU und Russland zusammengekommen, um die Stimmung zu verbessern. Von Michael Becker, MDR-Hörfunkkorrespondent, derzeit in Mafra Die eine oder andere Äußerung der vergangenen Monate erinnerte schon mal an die Zeiten des Kalten Krieges. ""Nein, ich denke nicht, dass unsere Beziehungen in einem so schlechten Zustand sind“ meinte Wladimir Putin dazu in Portugal, ""aber es gibt Fragen, in denen unsere Positionen nicht zusammen passen"". Das gilt vor allem für die internationalen Konflikte, die man eigentlich gemeinsam lösen muss, bei denen man aber zum Teil meilenweit auseinander liegt. Etwa beim Atomstreit mit dem Iran: Putin warnte scharf vor neuen Sanktionen gegenüber der Regierung in Teheran. ""Warum den Konflikt verschärfen durch weitere Sanktionen oder sogar durch militärische Mittel"", meinte er an die Adresse der USA und der Europäer. Beim Thema Kosovo sind Russen und Europäer noch viel weiter auseinander: Russland ist gegen ein unabhängiges Kosovo - die Europäer sind dafür. Und beim Thema Menschenrechte muss Putin sich ständig Kritik von den Europäern gefallen lassen – und das ärgert ihn. Auch sonst macht man sich gegenseitig das Leben schwer: Der Kreml läßt seit zwei Jahren kein polnisches Fleisch mehr ins Land. Polen blockiert dafür im Gegenzug ein neues Partnerschaftsabkommen, das Brüssel mit Moskau aushandeln will: Darin soll es unter anderem um die russischen Energielieferungen gehen. Russland ist der wichtigste Lieferant von Öl und Gas in die EU - und da wünschen sich die Europäer mehr Sicherheit. In diesem und im vergangenen Jahr waren in der EU zwischenzeitlich Öl und Gas knapp geworden, weil der Kreml der Ukraine und Weissrussland zwischenzeitlich den Hahn zugedreht hatte. Die Pipelines in den Westen führen durch Russlands Nachbarländer. Ein Frühwarnsystem soll künftig verhindern, dass die Europäer noch einmal eine derart böse Überraschung erleben. Allerdings zweifelt niemand daran, dass Russland auch in Zukunft seine Energieressourcen als Machtmittel einsetzen wird. Immerhin: So wichtig Russland für die EU als Lieferant ist - so wichtig ist die EU für Russland als Kunde. Die Abhängigkeit ist gegenseitig - aber das schützt eben vor Konflikten nicht. "
26.10.2007 11:35 Uhr,Stichwort: Die Iranischen Revolutionsgarden,"Paramilitärs, Volksmiliz und Wirtschaftsimperium","Gegründet wurden die Revolutionsgarden bereits 1979, also im Jahr der Islamischen Revolution, und zwar durch Ayatollah Khomeini persönlich. Die Pasdaran bilden in Iran eine Parallelarmee zu den regulären Truppen. Ihre Stärke beträgt schätzungsweise 125.000 Mann. Zusätzlich bilden Sie ein eigenes Wirtschaftsimperium. Von Ulrich Pick, ARD-Hörfunkstudio Istanbul Durch die Sanktionen gegen die Iranischen Revolutionsgarden - die Pasdaran - sind zum ersten Mal reguläre Streitkräfte eines Landes auf die Liste derjenigen Organisationen gesetzt worden, die den internationalen Terrorismus unterstützen sollen. Die Garden sollten ursprünglich als Pendant zu der noch existierenden Armee des Schahs dienen. Dieser nämlich traute Revolutionsführer Khomeini nicht, waren doch zahlreiche Offiziere in den USA ausgebildet worden. Die Pasdaran verfügen heute über Boden-, Luft und Seestreitkräfte und sind mit modernsten Waffen wie den Langstreckenraketen vom Typ Shahab-3 ausgerüstet sind. Die Pasdaran begannen als Milizenorganisation, übernahmen aber bereits während des Iran-Irak-Krieges von 1980 bis 88 das offizielle Kommando. Bis heute verstehen sie sich als ""Bannerträger der Revolution"" und verfügen über eigene Geheimdienste, Gefängnisse und paramilitärische Gruppen wie die Al-Quds-Brigaden, die auch im Ausland operieren. Entsprechend werfen die USA den Garden Verbindungen zur Hisbollah im Libanon, Hamas in Palästina, Aufständischen im Irak und sogar zu den Taliban in Afghanistan vor. Die Pasdaran sind nicht nur die wichtigsten und strengsten Ordnungshüter in Iran, sie können auch auf eine Art Volksmiliz zurückgreifen, die Bassidschi, mit mehreren Millionen Freiwilligen. Zudem verfügen sie über ein Wirtschaftimperium: So konnten sie sich dem Vernehmen nach lukrative Staatsaufträge angeln, die ohne Ausschreibung vergeben wurden – beispielsweise einen Teil des Ausbaus der Teheraner U-Bahn und die Erschließung des großen Erdgasfeldes Pars-Süd. Um die Rolle der Revolutionsgarden zu verstehen, hilft ein Zitat ihres ehemaligen Chefs, Mohsen Resai: ""Wir sind keine reguläre Armee, wir sind eine ideologische Kampftruppe."" Entsprechend gefürchtet, aber auch geachtet ist sie in der iranischen Bevölkerung. Denn ohne ihren bedingungslosen und von hohen Opfern gekennzeichneten Einsatz - so heißt es - dürfte Iran den Krieg gegen Irak verloren haben. "
25.10.2007 13:42 Uhr,Europaparlament würdigt sudanesischen Anwalt,Salih Mahmud Osman erhält EU-Menschenrechtspreis,"EU-Parlamentspräsident Hans-Gert Pöttering sagte, mit dem Preis werde ""die Arbeit dieses mutigen Mannes"" gewürdigt. In der Begründung für die Entscheidung heißt es, Osman habe wiederholt Angeklagte vor der Todesstrafe oder vor Verstümmelungen bewahrt. Der Rechtsanwalt stammt aus der westsudanesischen Krisenregion Darfur und war 2004 selbst sieben Monate lang ohne Angaben von Gründen inhaftiert. Mitglieder seiner Familie wurden ermordet oder gefoltert. Der nach dem verstorbenen russischen Dissidenten und Physiker Andrej Sacharow benannte und mit 50.000 Euro dotierte Preis wird seit 1988 an Persönlichkeiten oder Organisationen verliehen, die sich auf vorbildliche Weise für Menschenrechte und Demokratie einsetzen. Frühere Preisträger waren unter anderen der ehemalige südafrikanische Präsident und Anti-Apartheid-Kämpfer Nelson Mandela und der Vater des Prager Frühlings, Alexander Dubcek. 2006 ging der Preis an den weißrussischen Oppositionsführer Alexander Milinkewitsch. "
