date,topline,headline,content
30.04.2011 11:49 Uhr,EU-Kommission diskutiert über Schengen-Abkommen,Wieder Kontrollen an europäischen Grenzen?,"Eine Schlüsselrolle bei der Grenzsicherung soll die europäische Grenzschutzagentur Frontex übernehmen. Dazu müssten die Rechtsgrundlage von Frontex verbessert und ihre ""operativen Kapazitäten"" ausgeweitet werden, zitiert die Zeitung aus dem Papier. Frontex brauche mehr Geld und mehr Kompetenzen, um die Grenzen zu schützen. Sollte der Schengen-Text geändert werden, müssten EU-Ministerrat und Europaparlament zustimmen. Nach Informationen der Nachrichtenagentur dpa ist dies jedoch nicht geplant. Es handele sich bei der Veröffentlichung nicht um einen Gesetzesvorschlag, zitiert sie einen EU-Diplomaten. Die jüngsten Ereignisse hätten aber gezeigt, dass die EU ihre Antworten auf die Krise verbessern müsse. Die Schengen-Vereinbarung gilt als Kernstück des europäischen Zusammenwachsens: Derzeit gehören mit dem kürzlich aufgenommenen Liechtenstein 26 Länder dem Schengen-Raum an. Die 400 Millionen Einwohner dürfen sich ohne Passkontrollen von Italien bis Norwegen und von Portugal bis Polen bewegen. Nach Artikel 23 des Abkommens kann ein Mitgliedsland jedoch ""im Falle einer schwerwiegenden Bedrohung der öffentlichen Ordnung oder inneren Sicherheit"" ausnahmsweise für einen begrenzten Zeitraum an seinen Grenzen Personen wieder kontrollieren. Die Maßnahmen dürfen höchstens 30 Tage dauern oder solange, wie die ""schwerwiegende Bedrohung"" andauert. Die Schengen-Staaten nutzen zum Beispiel diese Klausel, um vor großen Sportveranstaltungen Reisende zu kontrollieren. So wurde 2006 vielen ausländischen Hooligans die Anreise zur Fußball-WM nach Deutschland verwehrt. Die Einreise von Flüchtlingen, wie derzeit aus Nordafrika nach Italien, stellt nach Ansicht der EU-Komimssion aber keine Gefahr für die öffentliche Sicherheit dar. Auslöser für den Vorstoß von Italien und Frankreich sind die politischen Umwälzungen in der südlichen Nachbarschaft von EU und Schengen-Gemeinschaft. Seit Beginn der Aufstände in Nordafrika erreichten rund 26.000 Flüchtlinge die italienische Mittelmeerinsel Lampedusa. Etwa 2000 Flüchtlinge kamen allein in den vergangenen eineinhalb Tagen auf der Insel an. 500 seien heute bei starkem Wind und hohem Seegang angekommen. Die EU-Innenminister werden am 12. Mai den Vorschlag der Kommission zur Reform des Schengen-Abkommens beraten. "
30.04.2011 07:42 Uhr,Erlass des Weißen Hauses,USA verhängen Sanktionen gegen syrische Führung,"Präsident Baschar al Assad steht hingegen nicht auf der Liste. Dies könne sich aber schnell ändern, sollten die systematischen Menschenrechtsverletzungen andauern, kündigte ein Sprecher des Weißen Hauses an. Auch die Europäische Union verständigte sich im Grundsatz auf Sanktionen gegen die syrische Führung. Geplant sei demnach ein Waffenembargo, verlautete aus Diplomatenkreisen nach einem Treffen der Botschafter aller 27 EU-Staaten in Brüssel. Es seien aber auch Einreiseverbote und die Aussetzung von Hilfszahlungen möglich. Näheres soll in den kommenden Tagen bekanntgegeben werden. Die Sanktionen müssen förmlich beschlossen werden, beispielsweise auf Ebene der EU-Außenminister. Bundesaußenminister Guido Westerwelle begrüßte das Ergebnis der Beratungen. Es sei nun ""erforderlich, dass die Sanktionen schnell verhängt werden"", sagte er dem Berliner ""Tagesspiegel"". Neben einem Waffenembargo nannte der Minister das Einfrieren von Vermögen der syrischen Führung und Reisebeschränkungen. Zudem müsse der Entwurf für ein Assoziierungsabkommen der EU mit Syrien erst einmal gestoppt werden. Die Lage in Syrien war auch das bestimmende Thema bei Beratungen des UN-Menschenrechtsrats in Genf. Das Gremium sprach sich für eine Untersuchung von Menschenrechtsverstößen der syrischen Regierung aus und verabschiedete eine Resolution, die die Gewalt gegen Demonstranten verurteilt und das Hochkommissariat für Menschenrechte mit Ermittlungen beauftragt. "
29.04.2011 17:25 Uhr,Verdacht der Absprache bei Kreditversicherungen,EU ermittelt gegen 16 Banken,"Im ersten Verfahren der Wettbewerbshüter geht es darum, ob die 16 Investmentbanken und Markit, der führende Anbieter von Finanzinformationen auf dem CDS-Markt, sich in illegaler Weise absprachen. ""Uns liegen Hinweise vor, dass die Banken den Großteil aller wichtigen Tagesdaten etwa zu Preisen ausschließlich an Markit weitergeben"", hieß es bei der Kommission. Ein solches Verhalten könnte gegen die Kartellvorschriften der EU verstoßen. Unter den betroffenen Kreditinstituten sind unter anderem JP Morgan, Barclays, Goldman Sachs oder die französische Société Générale. Markit wies die Vorwürfe zurück. Es gebe keine Vereinbarung zu einer exklusiven Lieferung der Daten. ""Im zweiten Verfahren ermittelt die Kommission gegen neun dieser Banken sowie ICE Clear Europe als führende Clearing-Stelle für CDS"", berichtete die Kommission. Die zur US-Börse InternationalExchange gehörende ICE Clear habe neun der 16 Banken niedrigere Gebühren eingeräumt und beteilige sie am Gewinn, was diese dazu verleite, nur diesen Abwickler zu nutzen. Damit hätten andere Clearinghäuser keine Chance, in den Markt einzutreten. Während die Commerzbank nur beim ersten Verfahren unter Verdacht steht, ist die Deutsche Bank von beiden Fällen betroffen. Die Deutsche Bank äußerte sich auf Nachfrage nicht zu den Verfahren. Branchenkenner vermuten, dass sich eine Bank beschwert hat, die vergeblich versucht hat, im Handel mit CDS zum Zuge zu kommen. CDS funktionieren wie Versicherungen: Sie werden ausgezahlt, wenn der Schuldner nicht mehr zahlen kann. Damit können sich Gläubiger vor einem Ausfall des Kredits schützen, sie erlauben aber auch Spekulanten, auf eine Pleite zu wetten. Sie stehen daher seit Ausbruch der Finanzkrise verstärjt am Pranger: So hatte es im Zuge der Schuldenkrise in der Eurozone auch den Vorwurf gegeben, der CDS-Markt habe Spekulationen gegen finanzschwache Mitgliedsländer wie etwa Griechenland verstärkt. Falls die Kommission in den Verfahren ihre Vorwürfe beweisen kann und eine förmliche Entscheidung trifft, drohen den beteiligten Unternehmen Bußgelder von bis zu zehn Prozent eines Jahresumsatzes. Dieser Rahmen wird aber üblicherweise nicht ausgeschöpft. Möglich sind auch EU-Auflagen für die Geschäfte. Absprachen zum Schaden von Kunden, Konkurrenten und Verbrauchern sind in der EU streng verboten. Auch EU-Binnenmarktkommissar Michel Barnier befasst sich mit den Kreditausfallversicherungen: Er legte im vergangenen Herbst einen Gesetzesentwurf vor, der eine bessere Überwachung von Kreditausfallversicherungen vorsieht. Es habe aber keinen Hinweis von Barniers Dienststellen auf mögliche Verstöße gegeben, sagte die Sprecherin Almunias. "
29.04.2011 11:00 Uhr,Interview zur Gewalt in Syrien,"""Assad ist kein Schlächter""","Als Baschar al Assad vor elf Jahren syrischer Präsident wurde, versprach er seinem Volk Reformen. Doch daraus wurde nichts. Die Umsetzung sei großteils an seiner einflussreichen Verwandtschaft gescheitert, sagt der Islamwissenschaftler und Journalist Daniel Gerlach. Im Gespräch mit tagesschau.de erklärt er, wie das System Assad funktioniert. tagesschau.de: Herr Gerlach, sind die Proteste in Syrien vergleichbar mit denen in Tunesien, Ägypten oder Libyen? Daniel Gerlach: Anfangs gab es in Syrien zwar Aufrufe zu Protesten, es ging aber keiner hin. Inzwischen ähnelt die Eskalation in Syrien tatsächlich der in anderen Ländern. Zum einen schätzte Präsident Assad die Lage nicht ganz richtig ein und glaubte, er könne mit Reformversprechen und ein wenig Ausmisten seiner Entourage das Ruder herumreißen. Zum anderen hat er, wie es auch Ben Ali in Tunesien versucht hat, die Armee gegen Demonstranten eingesetzt. tagesschau.de: Die syrische Armee gehört mit 200.000 Mann zu den größten in der arabischen Welt. Steht die denn fest hinter Assad? Gerlach: Die Armee einzubeziehen ist immer ein Risiko, weil man sie zwingt, sich zu positionieren. Entweder muss sie sich die Hände blutig machen oder den Befehl verweigern. Das kann für den Präsidenten gefährlich werden, denn natürlich könnte sich die Armee auch gegen ihn wenden – obwohl seine Familie die Armee, anders als etwa in Tunesien, maßgeblich kontrolliert. Und wenn es nur kleinste Anzeichen für Befehlsverweigerung in der Armee gäbe, dann fiele das ganze System zusammen. tagesschau.de: Weshalb hat Assad denn diese Strategie gewählt? In Libyen sieht man ja zurzeit, zu welchem Ausmaß an Gewalt das führen kann. Gerlach: In Libyen ist die Situation eine andere: Das Land ist schon lange zwiegespalten, es hat schon immer eine unterschwellige Opposition gegeben, die Gaddafi misstraute und unterdrückt wurde. In Syrien hingegen hat der Zentralstaat besser funktioniert: Dieses System war so lange stabil, weil viele verschiedene Religionsgruppen, vor allem religiöse Minderheiten, in dem Diktator eine Überlebensgarantie gesehen haben – und das Regime hat keine Gelegenheit ausgelassen, das auch immer wieder zu betonen, und zu sagen: „Schaut her, hier leben die Religionen einträchtig nebeneinander.“ tagesschau.de: Assad selbst ist Nusairier. Die sind zwar eine Minderheit in Syrien, fast alle Regierungsposten aber werden von Anhängern dieser Religion besetzt. Welche Rolle spielt seine Religionszugehörigkeit für ihn? Gerlach: Die Mentalität der Nusairier ist davon geprägt, dass sie über Jahrhunderte verfolgt und an den Rand gedrängt wurden. Diese Mentalität „Wir müssen uns verteidigen, wenigstens in diesem einen Land“, sie prägt auch die Politik der syrischen Regierung. tagesschau.de: Richtet sich der Protest gegen die Bevorzugung dieser einen Glaubensgruppe? tagesschau.de: Spielen Islamisten eine Rolle? Gerlach: Den Eindruck habe ich nicht. Zunächst halten sie sich zurück, denn sie wissen, dass sie mit einem zu starken Engagement die Proteste sofort diskreditieren würden. Vor allem aber gibt es seit den Achtzigerjahren kaum mehr organisierte Islamisten in Syrien. Natürlich gibt es ein paar salafistische, also etwas radikalere Gruppen, aber organisiert, wie zum Beispiel die Muslimbrüder in Ägypten, existieren sie hier nicht. tagesschau.de: Rechnen Sie damit, dass der syrische Konflikt Auswirkungen auf die Region hat? Gerlach: Syrien ist auf kuriose Weise schon lange mit sich selbst beschäftigt, dabei aber verlässlich stabil. Nehmen Sie die syrisch-israelische Grenze: Obwohl es nie einen Friedensvertrag oder ähnliches gab, ist sie eine der stabilsten Grenzen des Nahen Ostens. Man wusste immer, auch im Westen: Die Syrer bewegen sich nicht, aber auf die kann man zählen. tagesschau.de: Welche Konsequenzen hätte ein Machtwechsel in Syrien für das freundschaftliche Verhältnis zum Iran? tagesschau.de: Wie geht es weiter? Greift der Westen ein, ähnlich wie in Libyen? Gerlach: Nein, der Westen wird nicht eingreifen. Der Versuch einer UN-Resolution, der ja diesmal von Deutschland vorangetrieben wurde, musste scheitern, das war von Anfang an klar. Man wusste genau, dass die Russen nach dem libyschen Abenteuer, wo sie nur mit sehr großen Bauchschmerzen kein Veto eingelegt haben, einer Resolution gegen Syrien nicht zustimmen würden. Außerdem sitzt Libanon derzeit im Sicherheitsrat, es war klar, dass sich die derzeitige, von der Hisbollah gestützte libanesische Regierung nicht gegen Syrien stellen wird. tagesschau.de: Wie wird sich die Situation entwickeln, wird Assad noch heftiger zuschlagen, oder trauen Sie ihm zu, dass er irgendwann aufgibt? "
28.04.2011 17:08 Uhr,April 2011,Portugal schlüpft unter den Rettungsschirm,"01. April 2011: Die US-Computerbörse Nasdaq will die Übernahme der New Yorker Börse NYSE Euronext durch die Deutsche Börse verhindern und legt ein Gegenangebot vor. 06. April 2011: Portugal kündigt an, als zweites Land nach Irland Finanzhilfen aus dem Euro-Rettungsschirm zu beantragen. Die im Zuge der Finanzkrise teilverstaatlichte Commerzbank kündigt die Rückzahlung des größten Teils der gewährten Staatshilfen bis Juni 2011 an. Die Bundesregierung bringt einen Gesetzentwurf auf den Weg, der schärfere Kontrollen freier Finanzvermittler und des ""Grauen Kapitalmarkts"" vorsieht und Anleger besser schützen soll. 07. April 2011: Die Europäische Zentralbank erhöht zum ersten Mal seit Beginn der Finanzkrise den Leitzins und hebt ihn auf 1,25 Prozent an. In ihrem Frühjahrsgutachten heben die führenden Wirtschaftsforschungsinstitute ihre Wachstumsprognose für die deutsche Wirtschaft im Jahr 2011 auf 2,8 Prozent an. Die staatliche Förderbank KfW meldet für 2010 einen Rekordgewinn. 08. April 2011: 80 Milliarden Euro im Schnellverfahren - das Hilfspaket für Portugal soll bis zum Mai stehen. 09. April 2011: Die Inflation in Deutschland könnte nach Ansicht von Bundesbank-Chef Weber bis Ende des Jahres auf drei Prozent steigen - und damit über den Durchschnitt im Euroraum. In der ungarischen Hauptstadt Budapest gehen Zehntausende Demonstranten aus 21 Staaten gegen die Sparpolitik ihrer Länder und der EU auf die Straße. 10. April 2011: Die Isländer bleiben dabei - auch in der zweiten Volksabstimmung lehnen sie das Abkommen über die Entschädigung für ausländischen Kunden der Pleitebank Icesave ab. 12. April 2011: Das Forschungsinstitut DIW erwartet in diesem Jahr ein Wirtschaftwachstum von 2,7 Prozent, 2012 werde sich das Wachstum aber auf 1,4 Prozent halbieren. 13. April 2011: Dank des Aufschwungs kann Deutschland voraussichtlich in diesem Jahr wieder die Drei-Prozent-Grenze beim Haushaltsdefizit einhalten. Bei den Gesamtschulden reißt Deutschland dagegen die Messlatte weiter deutlich. 14. April 2011: Die Bundesregierung erhöht ihre Prognose für das Wirtschaftswachstum in diesem Jahr von 2,3 auf 2,6 Prozent. In Griechenland steigt die Arbeitslosigkeit auf einen neuen Rekordstand. 15. April 2011: Auf die Griechen kommen neue Einsparungen zu - vermutlich in zweistelliger Milliardenhöhe. Ministerpräsident Papandreou kündigt das nächste Sparpaket an. 16. April 2011: Im Kampf gegen Wirtschaftskrisen beschließen die G20 bei ihrer Sitzung in Washington ein Verfahren, um wirtschaftliche Fehlentwicklungen aufzuspüren und später Empfehlungen für den Abbau von Ungleichgewichten zu erarbeiten. 17. April 2011: Beim Frühjahrstreffen von IWF und Weltbank steht die (mangelnde) Haushaltsdisziplin der Staaten im Mittelpunkt. 18. April 2011: Angesichts des riesigen Haushaltsdefizits stellt die Ratingagentur Standard & Poor's die Kreditwürdigkeit der USA infrage und senkt den Ausblick. 19. April 2011: Die US-Regierung reagiert empört auf Zweifel an der Kreditwürdigkeit des Landes. 22. April 2011: Die US-Großbank JPMorgan Chase erklärt sich bereit, ehemaligen Kunden der Pleitebank Lehman Brothers eine Entschädigung zu zahlen. 24. April 2011: Wenige Tage nach dem Antrag auf Hilfen des Euro-Rettungsschirms muss Portugal sein offizielles Haushaltsdefizit für 2010 deutlich nach oben korrigieren. 26. April 2011: Auch Griechenland räumt für 2010 ein deutlich höheres Haushaltsdefizit ein als bislang angenommen. Renault und PSA Peugeot Citroën zahlen die letzten Raten der 2009 vom französischen Staat gewährten Milliardenkredite zurück. 27. April 2011: Laut GfK-Konsumklimaindex blicken die deutschen Verbraucher wieder etwas pessimistischer in die Zukunft. Einer der Gründe: Steigende Preise - laut Statistischem Bundesamt liegt die Teuerungsrate im April bei 2,4 Prozent. 28. April 2011: Die US-Wirtschaft hat die Krise noch nicht überwunden - das Wachstum im ersten Quartal fällt deutlich schlechter aus als im Vorquartal. Die US-Notenbank Fed belässt die Zinsen zur Ankurbelung der Konjunktur auf dem Tiefststand. In Deutschland sorgt dagegen die Konjunktur weiter für sinkende Arbeitslosenzahlen. Auch an den Tankstellen ist von Krise keine Spur mehr: Die Preise für Super klettern auf ein neues Rekordhoch. 29. April 2011: Daimler meldet neue Rekordzahlen, während das Saab-Mutterunternehmen Spyker erneut um seine Existenz fürchten muss. Die EU-Kommission ermittelt gegen 16 Banken wegen möglicher Absprachen bei Kreditversicherungen. "
28.04.2011 16:42 Uhr,Rekordniveau von vor drei Jahren überschritten,Benzinpreis auf neuen Höchstständen,"Nach Angaben von Aral und Shell haben die Produktpreise auf dem Benzinmarkt in Rotterdam erneut zugelegt. Aral sprach von 1148 Dollar pro Tonne Superbenzin. Der Ölpreis lag bei mehr als 125 Dollar pro Barrel Nordseeöl der Sorte Brent. Zuletzt hatte der Benzinpreis vor Beginn der Osterreisewelle Mitte April am Rekordniveau vom Sommer 2008 gekratzt, es aber nicht erreicht. Über Ostern war der Preis dann gefallen. Aktuell fordern viele Tankstellen sogar schon mehr als 1,60 Euro pro Liter Super. "
28.04.2011 16:18 Uhr,"BIP steigt im ersten Quartal um 1,8 Prozent",US-Wirtschaft wächst deutlich langsamer,"Vor allem der private Konsum geriet ins Stocken. Höhere Preise für Lebensmittel und Kraftstoffe machen den Verbrauchern zu schaffen. Die Konsumausgaben stiegen mit 2,7 Prozent langsamer als im vierten Quartal. US-Notenbankchef Ben Bernanke hatte bei seiner ersten Pressekonferenz nach einer Zinssitzung auf die höheren Belastungen hingewiesen: Die steigenden Kosten an den Tankstellen entzögen den Verbrauchern Kaufkraft. Zudem drückte der harte Winter auf die Wirtschaft und belastete etwa den Bau. Die Fed senkte ihre Konjunkturprognose für das laufende Jahr auf 3,1 bis 3,3 Prozent. Im Januar hatte die Notenbank noch mit einem BIP-Wachstum von 3,4 bis 3,9 Prozent gerechnet. Angesichts des mühsamen Weges aus der Krise blieb die Fed bei ihrer lockeren Geldpolitik und beließ den Leitzins auf einem Rekordtief. "
28.04.2011 15:38 Uhr,Ausnahmeregelung nach EU-Osterweiterung läuft aus,Auch Deutschland öffnet seinen Arbeitsmarkt,"Jeder EU-Bürger hat grundsätzlich das Recht, in allen Ländern der Union zu arbeiten. Doch bei der Osterweiterung wurden Ausnahmen erlaubt - und Deutschland und Österreich schotteten ihre Arbeitsmärkte für sieben Jahre ab. Welche Folgen hat die Öffnung - und welche das lange Zögern? tagesschau.de beantwortet diese und andere Fragen in einem Dossier. "
28.04.2011 15:37 Uhr,Kaum Arbeitnehmer aus Tschechien erwartet,Einkaufstour statt Arbeitssuche,"Trotz der neuen Freizügigkeit: Aus Tschechien sind kaum Arbeitssuchende in Deutschland zu erwarten. Die Wirtschaft boomt, die Arbeitslosigkeit sinkt - und wer ins Ausland will, hat den Schritt längst getan. So kommen die meisten Tschechen dank starker Krone vor allem zur Einkaufstour nach Deutschland. Von Stefan Heinlein, ARD-Hörfunkstudio Prag Eine Altstadtwohnung auf der Prager Kleinseite: Marek und Daniel verlegen Leitungen und bohren Löcher für Steckdosen, sie arbeiten an einer Komplettsanierung der noblen Wohnung in bester Lage. Umgerechnet rund 1200 Euro verdienen die beiden Elektriker im Monat. Das liegt etwas über dem tschechischen Durchschnittslohn. Marek ist zufrieden: ""Es gibt genügend Arbeit hier für mich auf den Baustellen. Wir verdienen gutes Geld. Vielleicht nicht so viel wie in Deutschland, aber man kann davon leben."" Der Elektriker ist kein Einzelfall. In Tschechien sitzt kaum jemand auf gepackten Koffern. In Prag und Umgebung herrscht nahezu Vollbeschäftigung - landesweit liegt die Arbeitslosenquote bei rund neun Prozent, Tendenz fallend. Hinzu kommt: Im Verlauf der Eurokrise erlebt die tschechische Krone derzeit einen wahren Höhenflug. Der Wirtschaftsexperte David Marek erwartet deshalb keinen Ansturm ab dem 1. Mai: ""Die tschechische Wirtschaft ist im Aufschwung. Das Lohnniveau hat sich deutlich erhöht, und wer arbeiten will, findet in der Regel auch einen Job. Nur wenige sind deshalb bereit, ins Ausland zu gehen. Außerdem war die Mobilität der Tschechen schon immer sehr gering."" Jiri Halbrstat ist Manager bei Manpower, einer großen internationalen Personalagentur. In den vergangenen Wochen und Monaten sei die Nachfrage nach dem Traumjob in Deutschland kaum gestiegen, erklärt er: ""Die Öffnung des Arbeitsmarktes hat für die Tschechen vor allem eine psychologische Bedeutung. Die letzten Barrieren fallen in Europa - das ist für uns ein wichtiges Gefühl. In der Regel jedoch bleiben die Tschechen dort wo sie geboren sind. Sie wollen in kein fremdes Land mit einer fremden Sprache. Ich bin mir deshalb ganz sicher. Es wird nach dem 1. Mai keinen Exodus geben."" Vor dem Hintergrund dieser Prognosen hat sich auch die Stimmungslage auf deutscher Seite deutlich entspannt. In kurzen Abständen reisten zuletzt die zuständigen Minister aus den benachbarten Bundesländern Bayern und Sachsen nach Prag. Nach dem Gespräch mit ihrem tschechischen Amtskollegen blickt die bayerische Arbeitsministerin Christine Haderthauer verhalten optimistisch in die Zukunft: ""Wir haben jetzt eine wesentlich bessere Arbeitsmarktsituation und deswegen durchaus eine Stimmung des Willkommens für tschechische Arbeitnehmerinnen und Arbeitnehmer - da hat sich sehr sehr viel verändert."" Diese veränderte Sichtweise kommt für viele hoch qualifizierte Arbeitskräfte aus Tschechien aber zu spät. Die begehrten Facharbeiter mit Fernweh sind längst abgewandert nach Skandinavien oder Großbritannien. Auch Jakub überlegt wohin seine Reise geht. Der 28-jährige Medizinphysiker hat sein Studium vor wenigen Wochen mit Bestnoten abgeschlossen. Er kann sich einen Job aussuchen. Viele seiner älteren Kommilitonen haben bisher einen Bogen um Deutschland gemacht - der bürokratische Aufwand war ihnen zu hoch. Jakub: ""Ich bin sehr froh, dass wir bald leichter in Deutschland arbeiten können. Ich überlege, ob ich mir eine Stelle in Bayern suche. Dort könnte ich mich wohl fühlen - da gibt es nicht nur einen guten Lohn, sondern auch schöne Natur und viele Berge."" So entspannt wie Jakub blicken die meisten Tschechen auf das Datum 1. Mai. Die Sorgen und Ängste der Deutschen werden eher belächelt. Viele Tschechen fahren schon jetzt gerne regelmäßig in das große Nachbarland. Mit der starken Krone in der Tasche sind dort aber nicht auf Arbeitssuche - sondern auf Einkaufstour in Bayern oder Sachsen. "
28.04.2011 11:19 Uhr,Frühjahrsaufschwung am Arbeitsmarkt,Zahl der Arbeitslosen sinkt weiter,"Auf dem deutschen Arbeitsmarkt hat die Frühjahrsbelebung im April zu einem deutlichen Rückgang der Arbeitslosenzahl geführt. Wie die Bundesagentur für Arbeit (BA) in Nürnberg mitteilte, waren in diesem Monat 3,078 Millionen Arbeitslose registriert. Das seien 132.000 weniger gewesen als im März und 321.000 weniger als vor einem Jahr. Die Arbeitslosenquote ging im Monatsvergleich um 0,3 Prozentpunkte auf 7,3 Prozent zurück. Vor einem Jahr hatte sie bei 8,1 Prozent gelegen. ""Mit dem konjunkturellen Aufschwung hat sich auch die stabile, positive Arbeitsmarktentwicklung fortgesetzt"", erklärte BA-Chef Frank-Jürgen Weise. Der Rückgang im April falle etwas schwächer aus als im Vorjahr, weil Ostern spät gewesen sei. Unter Herausrechnung der jahreszeitlichen Schwankungen ging die Erwerbslosenzahl um 37.000 auf 2,970 Millionen zurück. Die saisonbereinigte Zahl lag damit erstmals seit Juni 1992 unter drei Millionen. Auch die Kurzarbeit ging weiter zurück. Nach den jüngsten Daten bezogen im Februar 151.000 Arbeitnehmer konjunkturelles Kurzarbeitergeld. Das waren 14.000 weniger als im Vormonat und 678.000 weniger als vor einem Jahr. Bundeswirtschaftsminister Rainer Brüderle rechnet in diesem Jahr mit weniger als drei Millionen Arbeitslosen in Deutschland. ""Der Aufwärtstrend am Arbeitsmarkt ist nicht zu stoppen"", sagte der FDP-Politiker zu den April-Zahlen der Bundesagentur. Der Frühlingsaufschwung treibe den Arbeitsmarkt zu neuen Bestmarken. ""Die Arbeitslosigkeit wird bald wieder unter die Drei-Millionen-Marke fallen und ich bin mir sicher, dass sie in diesem Jahr erstmals seit 1992 auch im Jahresdurchschnitt diesen Wert unterschreiten wird."" "
