date,topline,headline,content
31.07.2013 15:08 Uhr,Kolumne Euroschau,"23 Worte, die die Welt veränderten","Vor einem Jahr beruhigte EZB-Chef Draghi die Finanzwelt: Der Euro wird gerettet, versprach er - zur Not durch den Ankauf von Staatsanleihen. Heute fühlt er sich durch die Entwicklung weitgehend bestätigt. Doch die Krise ist noch lange nicht vorbei. Es war ein Schachzug, der genau geplant war: In London, der Höhle des Löwen, dem Anschein nach völlig beiläufig. Hier platzierte EZB-Präsident Mario Draghi genau vor einem Jahr die 23 Worte, die an den Finanzmärkten zur Wende führten. Man werde alles tun, um den Euro zu retten, sagte er. ""Und glauben Sie mir, es wird ausreichen."" In der EZB war Panik ausgebrochen. Die Spekulationen gegen den Euro hatten zu massiven Verwerfungen geführt. Die Renditen von Staatsanleihen der Krisenstaaten waren unerträglich hoch gestiegen. Drehung für Drehung schloss sich der Geldhahn. Die Staatskassen drohten auszutrocknen. Die Währungsunion war auf dem besten Weg des Zusammenbruchs. Den Auslöser für Draghis Rede gaben schließlich die britischen Behörden. Die hatten die Kreditinstitute des Landes aufgefordert, sich auf einen Kollaps der Eurozone vorzubereiten. Für Mario Draghi war klar: Jetzt gilt's! Es muss sofort gehandelt werden. Die Ankündigung der EZB, Staatsanleihen unter Auflagen unbegrenzt zu kaufen, wirkte: Spekulationen gingen drastisch zurück, Zinssenkungen spülten viel Geld in die Märkte, Aktienkurse stiegen. Bislang hat die EZB ihr angekündigtes Kaufprogramm für Staatsanleihen noch nicht umgesetzt. Allein die Ankündigung reichte, um Ruhe zu schaffen. Ein Jahr nach der Rede fühlt sich Draghi deshalb bestätigt. In der EZB wird der Schachzug als genialer Erfolg gefeiert. Grund zum Jubeln gibt es allerdings nicht: Die oberflächliche Betrachtung, man habe die Krise im Griff, ist völlig falsch. Die EU-Regierungen haben die gewonnene Zeit nicht genutzt, die Eurozone zu sanieren. Die Probleme gären weiter. Skeptiker wie der aus Protest zurückgetretene EZB-Volkswirt Jürgen Stark fürchten, dass die Eurokrise schon bald in neuer Form wieder ausbricht. Sorgenkind ist vor allem Frankreich, zweitgrößte Volkswirtschaft der Eurozone. Sie steuert unter dem sozialistischen Präsidenten François Hollande auf ein finanzielles Fiasko zu. Dramatisch sind auch die rechtlichen Probleme. Kritiker monieren nicht zu Unrecht, das geplante Kaufprogramm von Staatsanleihen sei durch die EU-Verträge nicht gedeckt. Staatsfinanzierung ist dort ausdrücklich verboten. Die EZB ist zwar der Auffassung, dass dieser Vorwurf nicht zutrifft. Die Verhandlungen vor dem Bundesverfassungsgericht haben aber gezeigt, dass man das auch ganz anders sehen kann. Das Urteil steht noch aus. Einige Beobachter glauben, dass die Richter in roten Roben der EZB strenge Auflagen machen werden. Möglicherweise werden sie eine Begrenzung des Kaufprogramms fordern. Dies würde natürlich Öl ins Feuer gießen. Denn die Wirksamkeit der Ankündigung Draghis besteht ja gerade darin, dass das Programm unbegrenzt ist. Es sind diese Sorgen, die eine Reihe von Wissenschaftlern umtreiben. Sie wollen, dass endlich Schluss ist mit der Kritik an der EZB. In einem Aufruf werfen sie den Skeptikern vor, ihre Vorwürfe seien ""substanziell falsch"" und ""schädlich für Europa und die Weltwirtschaft."" Außergewöhnliche Maßnahmen durch die Notenbank seien in Krisenzeiten vertretbar. Initiatoren sind unter anderen der Präsident des Deutschen Instituts für Wirtschaftsforschung (DIW) und langjährige EZB-Mitarbeiter Marcel Fratzscher und die ehemalige Wirtschaftsweise Beatrice Weder di Mauro. Sie steht jetzt allerdings auf der Gehaltsliste der Schweizer Großbank UBS, welche wiederum trefflich an der Politik des billigen Geldes verdient. Nach Angaben des DIW sollen bislang über 100 Wissenschaftler in Europa, darunter auch viele aus Deutschland, den Aufruf unterzeichnet haben. Andere Wissenschaftler bestreiten den Erfolg und sehen die Initiative durch die EZB gesteuert. Der Bonner Makroökonom Jürgen von Hagen und der Geldtheoretiker Jürgen Neumann interpretieren die Kampagne als einen Versuch, die Richter des Bundesverfassungsgerichts zu beeinflussen. Auch wenn man die Wirkung von Draghis Rede nicht bezweifelt: Der Zweck könne schließlich nicht die Mittel heiligen. So streiten die Ökonomen um den rechten Weg der EZB. Der ist eigentlich im EU-Recht genau vorgegeben. Eine Änderung des Mandats der EZB oder gar eine Reform der EU-Verträge wollen aber auch die EZB-freundlichen Wissenschaftler nicht - wohl wissend, dass ein solcher Vorstoß kaum auf Zustimmung in der deutschen Bevölkerung stoßen würde. Denn damit würde die Vergemeinschaftung von Schulden maroder Staaten betoniert. Die EZB lässt den Sturm um sich herum brausen und streitet lieber intern mit sich selbst. Auch im Rat und im Direktorium gibt es immer mehr Kritik an Draghis Kurs. Bei der letzten Ratssitzung flogen sogar die Fetzen: Der Präsident wollte dort eine weitere Zinssenkung durchdrücken - und biss auf Granit. Bundesbankpräsident Jens Weidmann und mehrere seiner Kollegen aus nordeuropäischen Staaten ließen den hoch verärgerten Draghi abblitzen. "
31.07.2013 10:12 Uhr,Juli-Zahlen der Bundesagentur,Sommer lässt Arbeitslosenzahl steigen,"Der Arbeitsmarkt in Deutschland hat sich auch im Juli robust gezeigt. Die Zahl der Arbeitslosen stieg mit der üblichen Sommerpause in dem Ferienmonat auf 2,914 Millionen, wie die Bundesagentur für Arbeit (BA) mitteilte. Das seien 49.000 mehr als im Juni und 38.000 mehr als vor einem Jahr. Die Arbeitslosenquote legte im Monatsvergleich um 0,2 Punkte auf 6,8 Prozent zu. Der Anstieg der Arbeitslosenzahl beruhe vor allem darauf, dass sich Jugendliche nach dem Ende der schulischen oder beruflichen Ausbildung vorübergehend arbeitslos meldeten. BA-Chef Frank-Jürgen Weise sagte, die deutsche Wirtschaft sei im zweiten Quartal allen Anzeichen nach wieder stärker gewachsen: ""Davon profitiert auch der Arbeitsmarkt."" Unter Herausrechnung der jahreszeitlichen Schwankungen ging die Arbeitslosenzahl laut BA saisonbereinigt um 7000 zurück. Trotzdem rechnet Weise vorerst nicht mit einem erneuten kräftigen Jobaufschwung. Vielmehr erwarte er für die nächsten Monate weiter stagnierende Arbeitslosenzahlen: ""Der Arbeitsmarkt ist solide und robust. Ich gehe aber erstmal von einer Seitwärtsbewegung aus."" Der Arbeitsmarkt habe in diesem Jahr unter dem langen Winter und dem feuchten Frühjahr gelitten. Dennoch rechne er für das Gesamtjahr 2013 weiterhin mit einer durchschnittlichen Arbeitslosigkeit von unter drei Millionen. Die Nachfrage nach Arbeitskräften stabilisiert sich laut BA allerdings auf gutem Niveau. Im Juli waren den Arbeitsagenturen 440.000 offene Stellen gemeldet. Gesucht sind besonders Fachleute aus den Bereichen Mechatronik, Energie und Elektro, Metall-, Maschinen- und Fahrzeugbau sowie Verkauf, Logistik und Gesundheit. "
31.07.2013 09:38 Uhr,Sitzungsprotokolle sollen veröffentlicht werden,EZB-Chef Draghi will mehr Transparenz,"Draghi verwies darauf, dass er bereits im März 2012 über entsprechende Diskussionen in der EZB berichtet habe. Bisher ist das, was die Notenbanker in ihren Ratssitzungen besprechen, strengster Geheimhaltung unterworfen. Kritiker der geplanten Neuregelung befürchten, dass nach einer Veröffentlichung der Druck der Lobbys und der Politik auf einzelne EZB-Vertreter steigen könnte. Die Gesellschaft fordere diese Transparenz ein. Die EZB sei die einzige große Notenbank der Welt, die ihre Protokolle noch geheim halte. Die Diskussion über eine Veröffentlichung der Sitzungsprotokolle im Rat selbst dauere allerdings noch an, räumte Asmussen ein. ""Jede Mehrheit startet als Minderheit."" "
29.07.2013 21:01 Uhr,"47,5 Prozent Zwangsabgaben in Zypern",Großsparer verlieren fast die Hälfte,"Den Großsparern der Bank of Cyprus wird fast die Hälfte ihres Guthabens genommen, um den Euro-Krisenstaat vor der Pleite zu bewahren. Die im März mit den internationalen Gläubigern vereinbarte Zwangsabgabe bei Einlagen über 100.000 Euro werde insgesamt 47,5 Prozent betragen, teilte Vizeregierungssprecher Victoras Papadopoulos mit. Die Abgabe war eine Bedingung der Eurogruppe und des Internationalen Währungsfonds (IWF) für Notkredite von zehn Milliarden Euro. Mit dem Geld soll die Bank of Cyprus rekapitalisiert werden. Zu den Konditionen gehört auch die vollständige Abwicklung der zweitgrößten Bankgruppe Zyperns, der Laiki-Bank. Außerdem verpflichtete sich der Inselstaat zu Ausgabenkürzungen, Stellenstreichungen, Privatisierungen und einer Erhöhung der Unternehmenssteuer. Zielvorgabe ist ein ausgeglichener Haushalt bis Ende 2016. Um die Umsetzung des Anpassungsprogramms zu überprüfen, hält sich seit Mitte Juli eine 30-köpfige Troika-Delegation von IWF, EU-Kommission und Europäischer Zentralbank (EZB) in Nikosia auf. Bei einem Treffen am Montag hätten die Teilnehmer ""eine hoffnungsvolle Stabilisierung"" der Lage festgestellt, die der Wirtschaft helfen werde, sagte Papadopoulos. "
29.07.2013 09:29 Uhr,Nahost-Gespräche beginnen,Stolpersteine auf dem Weg zum Frieden,"Die Friedensverhandlungen zwischen Israel und Palästina beginnen erneut. Camp David, Oslo, Roadmap - die bisherigen Versuche sind alle gescheitert. tagesschau.de fasst die wichtigsten Streitpunkte zusammen. Im Westjordanland und dem Gazastreifen wollen die Palästinenser einen eigenen Staat mit uneingeschränkter Souveränität errichten. Israel fürchtet dadurch eine Bedrohung seiner Sicherheit und besteht auf Bedingungen: Ein möglicher Palästinenserstaat solle entmilitarisiert werden und seine Grenzen sollten rundum von israelischen Soldaten kontrolliert bleiben. An der Grenze zu Jordanien sollen weiter israelische Soldaten stationiert bleiben. Außerdem besteht Israel auf einer Kontrolle des Luftraums. Diese Vorstellungen entsprechen nicht dem souveränen Staat, den die Palästinenser wollen. Die Palästinenser wollen ihren Staat innerhalb jener Grenzen errichten, die bis zum Sechstagekrieg 1967 galten. Damals hatte Israel das Westjordanland, den Gazastreifen, die Golanhöhen und den Sinai erobert. Gaza und der Sinai sind bereits an die Palästinenser und an Ägypten zurückgegeben worden. Der aus syrischer Hand eroberte Golan steht bei den Verhandlungen mit den Palästinensern nicht zur Debatte. Das ist der schwierigste Punkt im Konflikt. Israel hat durch den Bau der Siedlungen Fakten geschaffen. Inzwischen leben etwa 500.000 Israelis im Westjordanland und Ostjerusalem. Unklar ist, ob die Palästinenser um Präsident Machmud Abbas einen Siedlungsstopp als Vorbedingung für Gespräche gestellt haben. Grundsätzlich gilt aber: Die palästinensische Autonomiebehörde sieht alle jüdischen Siedlungen im besetzten Westjordanland und in Ostjerusalem als illegal an. Die Gebiete beanspruchen die Palästinenser als Teil eines möglichen Staats für sich. Jerusalem hat als heilige Stätte für Juden, Muslimen und Christen eine große Bedeutung. Derzeit hat Israel die Stadt faktisch besetzt. Auch wenn im Ostteil viele Palästinenser leben - Israel beharrt darauf, dass Jerusalem seine ""ewige und unteilbare"" Hauptstadt sei. Die Palästinenser wollen für ihren eigenen Staat Ostjerusalem als Hauptstadt. Dort aber befindet sich der Tempelberg mit der Klagemauer, die heiligste Stätte der Juden. Eine Mehrheit der Israelis ist Umfragen zufolge zwar für einen eigenen Palästinenserstaat, für die geforderte Teilung Jerusalems ist die Unterstützung jedoch weit geringer. Ein weiterer Streitfall ist das Schicksal der palästinensischen Flüchtlinge aus dem Gebiet des heutigen Israel, die während und nach dem Krieg von 1948/49 ihre Heimat verließen. Die Zahl dieser in den Palästinensergebieten und in Israels Nachbarländern lebenden Menschen und ihrer Nachkommen wird auf etwa fünf Millionen geschätzt. Sie sollen nach dem Willen Israels kein Recht auf Rückkehr nach Israel erhalten. Für Palästinenserpräsident Abbas könnte ein solches Zugeständnis einem politischen Selbstmord gleichkommen. Israel fordert ein Ende des Raketenbeschusses durch die radikal-islamischen Hamas und andere Gruppierungen aus dem Gazastreifen. Diese erkennen Palästinenserpräsident Mahmud Abbas von der rivalisierenden Fatah allerdings nicht als Repräsentanten der Palästinenser bei Friedensverhandlungen an und beteiligen sich auch nicht selbst. Israel betont, es werde keinen Palästinenserstaat geben, solange die Sicherheit des jüdischen Staates nicht garantiert sei. Der Fatah steht die radikale Hamas gegenüber, deren Ziel die Errichtung eines islamischen Staates ist. Sie kontrolliert den Gazastreifen und lehnt die Wiederaufnahme von Friedensgesprächen mit Israel ab. Außerdem spricht sie Abbas das Recht ab, für das palästinensische Volk zu verhandeln. Israels Regierung wird angeführt von der Likud, einer konservativ-nationalistischen Partei. Ihr Vorsitzender ist der israelische Premier Netanjahu. Im Wahlkampf hat sich die Likud festgelegt, keinen palästinensischen Staat akzeptieren zu wollen. Die Likud bildet zusammen mit der ultrarechten Siedlerpartei und zwei in der politischen Mitte angesiedelten Kräften die Regierung. Sie gilt als besonders siedlerfreundlich. Besonders einflussreiche Ministerien sind in Händen von Politikern, die als klare Fürsprecher der Siedlerbewegung gelten. "
27.07.2013 12:01 Uhr,China und EU legen Solarmodule-Streit bei,Kompromiss in letzter Minute,"Im Handelsstreit um chinesische Solarmodule haben die Europäische Union und China eine Einigung erzielt. Die EU-Kommission habe sich mit Peking nach wochenlangen Verhandlungen auf Mindestpreise beim Import chinesischer Solarmodule geeinigt, erklärte EU-Handelskommissar Karel de Gucht in Brüssel. De Gucht sprach von einer ""freundschaftlichen Lösung"", die zu einem ""neuen Gleichgewicht und einem stabilen Preisniveau"" auf dem europäischen Markt der Solarmodule führen werde. Durch die Mindestpreise würden die Schäden beseitigt, die der europäischen Solarindustrie durch die ""Dumping-Praxis"" zugefügt wurden. Auch Bundeswirtschaftsminister Philipp Rösler begrüßte die Lösung des Solarstreits. Die Vertreter der Solarbranche haben dagegen eine Klage gegen das Verhandlungsergebnis angekündigt. Der Präsident der Brancheninitiative EU ProSun, Milan Nitzschke, nannte den Kompromiss rechtswidrig und einen ""Skandal"". Dagegen wollten die europäischen Solarunternehmen vor dem Gerichtshof der EU in Luxemburg vorgehen. ""Die EU-Kommission ist China soweit entgegengekommen, dass sie den Boden des europäischen Handelsrechts verlassen hat"", sagte Nitzschke. Er erwarte durch den Kompromiss keine Linderung der Schädigung der europäischen und deutschen Solarindustrie. Die jetzt festgelegten Preise liegen aus seiner Sicht weiterhin auf Dumpingpreisniveau. Die Initiative EU ProSun vertritt 40 Solarunternehmen aus ganz Europa. Europäische Hersteller hatten der chinesischen Konkurrenz vorgeworfen, ihre Produkte zu Dumpingpreisen in Europa zu verkaufen. Deshalb hatte Brüssel im Juni Strafzölle von 11,8 Prozent auf chinesische Solarmodule verhängt. Laut der Herstellerallianz ""EU Prosun"" fördert China den Export von Solarprodukten mit Beträgen in Milliardenhöhe. Alleine in Deutschland habe es seit 2011 mehr als 30 Werksschließungen und Insolvenzen gegeben, 10.000 Arbeitsplätze seien verloren gegangen. Gegen Dumping kann jedes Land nach Regeln der Welthandelsorganisation (WTO) vorgehen, um die heimische Industrie vor unfairer Konkurrenz zu schützen. Die Einigung erfolgte nur eine Woche vor Ablauf der Frist am 6. August. Danach wollte die EU Strafzölle von 47,6 Prozent verhängen. "
27.07.2013 11:12 Uhr,Interview mit dem Befreiungstheologen Betto,"""Die Kirche muss sich ändern""","Jahrzehntelang wurden die Befreiungstheologen vom Vatikan gemaßregelt. Mit dem neuen Papst erhalten sie wieder Aufwind. ""Es gibt viele Übereinstimmungen mit Franziskus"", meint Frei Betto, ein führender Vertreter der brasilianischen Befreiungstheologie, im Interview mit ARD-Korrespondent Tilmann Kleinjung. tagesschau.de: Die Brasilianer sind begeistert von diesem Papst aus Argentinien. Sie auch? tagesschau.de: Franziskus hat beim Weltjugendtag die katholische Jugend dazu angestiftet, in der Kirche für Unruhe zu sorgen. Glauben Sie, dass unter diesem Papst möglich ist, was lange unmöglich schien: ein Ende des Zölibats, mehr Rechte für Laien, innerkirchliche Reformen? Betto: In 2000 Jahren ist in der Kirche viel verändert worden. Ich selbst habe noch erlebt, dass die Priester mit dem Rücken zu den Gläubigen die Messe zelebrierten. Und ich erwarte weitere Veränderungen. Denn entweder ändert sich die Kirche oder sie wird keine Zukunft mehr haben. Die Jugend von heute akzeptiert nicht, dass eine Institution ihnen den Gebrauch von Kondomen verbietet, dass man keinen Sex vor der Ehe haben darf und dass Sexualität in der Ehe nur der Fortpflanzung dienen darf. tagesschau.de: Junge Menschen sind in Rio de Janeiro vor wenigen Wochen noch zu Hunderttausenden auf die Straße gegangen, um für eine bessere Zukunft zu demonstrieren. Was ist das für ein Land, was ist das für eine Stadt, die Papst Franziskus in diesen Tagen besucht? Betto: Dem Weltjugendtag ging der nationale Jugendprotesttag voraus. Man protestierte für mehr Bürgerrechte und Demokratie. Der Papst hat diese Forderung der jungen Brasilianer unterstützt. Die Regierung ist in einer schwierigen Situation. Sie verliert an Zustimmung, weil sie sich von ihrer sozialen Basis entfernt. Jetzt müssen die Regierenden den Dialog mit den sozialen Bewegungen suchen, vor allem mit den Jugendlichen. tagesschau.de: 2007 fand eine Konferenz der lateinamerikanischen Bischöfe im brasilianischen Aparecida statt. Deren Abschlussdokument zitiert der Papst bei praktisch jeder Gelegenheit. Welche Rolle hat Franziskus damals gespielt? Betto: Er leitete die Schlussredaktion des Dokuments von Aparecida. Dieses Dokument unterstrich die Bedeutung der Basisgemeinden, denen man ja vorwarf, der Befreiungstheologie anzugehören. Er war der einzige Bischof, der damals mit den Basisgemeinden Messe feierte. Jetzt erwarte ich, dass er dem Dokument treu bleibt, an dem er ja mitgeschrieben hat und das er als Redaktionsleiter unterschrieben hat. tagesschau.de: Franziskus lässt sich im Kleinwagen durch Rio chauffieren. Er besucht eine Favela und weiht eine Klinik für Drogenabhängige ein. Das sind starke Gesten. Wofür stehen diese Gesten? Betto: Der Reiseplan war ja noch für Benedikt XVI. erarbeitet worden. Und es war der ausdrückliche Wunsch von Franziskus, mit Drogenabhängigen in Kontakt zu kommen, eine Favela zu besuchen und Häftlinge zu treffen. Schade finde ich nur, dass er zwar eine Basisgemeinde besucht hat, nämlich die in der Favela. Dabei ließ er aber eine gute Gelegenheit verstreiche, nämlich deren Arbeit zu würdigen. Das wäre eine große Ermutigung für die Kirche Lateinamerikas gewesen. tagesschau.de: Ist Papst Franziskus ein Befreiungstheologe? Betto: Nein, aber er ist ein Lateinamerikaner, der die Ungleichheiten kennt und das Elend. Er ist offen und progressiv. Ich würde nicht sagen, dass er ein Befreiungstheologe ist. Aber zwischen ihm und den Befreiungstheologen gibt es viele Übereinstimmungen. tagesschau.de: Sie und Ihre Kollegen wie Leonardo Boff sind in den letzten Jahrzehnten immer wieder von Rom gemaßregelt worden. Hat Sie das frustriert? Betto: Nein, das ist ja normal. Jesus und alle Propheten haben gelitten. Wir haben das mit viel Ruhe und viel Glauben toleriert. Wir haben niemals Brüche innerhalb der Kirche provoziert. Alle Spaltungen, Häresien und Brüche seit dem 20. Jahrhundert wurden von den Rechten verursacht, von den Konservativen und Traditionalisten. tagesschau.de: Was bedeutet der Wechsel im Papstamt von Joseph Ratzinger zu Jorge Mario Bergoglio für Sie persönlich? Betto: Für mich ist das der Wechsel von der Vor-Moderne zur Post-Moderne. Jetzt haben wir eine Kirche, die der Welt des 21. Jahrhunderts näher steht, also dem Zeitalter, das gerade beginnt. Das Interview führte Tilmann Kleinjung, ARD-Hörfunkstudio Rom, zzt. Rio de Janeiro "
26.07.2013 17:44 Uhr,Nach Zusammenbruch von Baumarkt Praktiker,Auch Max Bahr muss in die Insolvenz,"Nach dem Zusammenbruch des Baumarktkonzerns Praktiker muss nun auch die als profitabler geltende Tochter Max Bahr mit bundesweit 132 Standorten Insolvenz anmelden. Die Geschäftsführer der betroffenen Gesellschaften würden beim Amtsgericht Hamburg die Eröffnung von Insolvenzverfahren wegen Überschuldung und Zahlungsunfähigkeit beantragen, teilte das Unternehmen mit. Hintergrund sei, dass ein Warenkreditversicherer Lieferanten von Max Bahr nicht mehr unterstützt habe. Dadurch sei die Versorgung der Baumärkte nicht mehr gesichert. Mit dem Billig-Image (""20 Prozent auf alles - außer Tiernahrung"") hatte Praktiker keinen Erfolg gehabt und hohe Verluste angehäuft. Der Konzern hatte vor zwei Wochen Insolvenz beantragt. Betroffen sind 169 Märkte mit mehreren tausend Angestellten. Nicht betroffen von den Insolvenzverfahren ist dagegen das internationale Geschäft. Das Ziel des vorläufigen Insolvenzverwalters der börsennotierten Holding Praktiker AG ist es, die Baumarktketten möglichst als Ganzes zu verkaufen. Mehrere Konkurrenten wie Obi, Hornbach und Hagebau hatten ihr Interesse bereits öffentlich signalisiert, allerdings nur für einzelne Filialen und nicht für ein Gesamtpaket. Einige Gläubiger des Unternehmens hatten sich hingegen für eine Fortführung ohne Verkauf ausgesprochen. Derweil sorgt sich die Gewerkschaft ver.di um die Arbeitsplätze bei Max Bahr. ""Eine Zerschlagung des Konzerns muss unbedingt verhindert werden"", sagte Bundesvorstandsmitglied Stefanie Nutzenberger. ""Auch Warenkreditversicherer, Banken, Lieferanten und Vermieter müssen Verantwortung für die Arbeitsplätze und Existenzen der rund 15. 000 Beschäftigten bei Max Bahr und Praktiker übernehmen"", forderte sie. Es sei skandalös, dass ein einzelner Warenkreditversicherer aus kurzfristigem Profitinteresse die Fortführung des Unternehmens gefährde. "
26.07.2013 17:35 Uhr,Unternehmenssteuer soll gesenkt werden,Portugal will runter auf 19 Prozent,"Portugal will ab Anfang kommenden Jahres die Unternehmenssteuern senken. ""Unser wirtschaftliches Hauptziel ist das Anlocken von Investitionen aus dem In- und Ausland"", sagte der neue Wirtschaftsminister Antonio Pires de Lima in Lissabon. ""Die Reform der Unternehmensbesteuerung ist dabei entscheidend."" Mit 19 Prozent liege die Steuer dann auf einem Niveau mit Polen und der Tschechischen Republik - ""zwei Ländern, mit denen Portugal um Investoren konkurriert"", hieß es im Finanzministerium. In Deutschland liegt die Körperschaftsteuer bei 25 Prozent. Die Regierungskrise nach dem Rücktritt zweier Minister habe Investoren verunsichert, sagte Albuquerque. ""Wir müssen mehr tun, um Investoren zu beruhigen - gerade jetzt, da wir die Krise überwinden können"", sagte sie. Portugals Plan, sich ab Mitte kommenden Jahres wieder vollständig über den Finanzmarkt zu finanzieren, sei aber nicht gefährdet. Das hoch verschuldete Land musste mit 78 Milliarden Euro aus dem Rettungsschirm vor der Staatspleite gerettet werden. "
26.07.2013 14:57 Uhr,Vor den Wahlen in Mali,"""Am Wahltag dürfte Chaos ausbrechen""","Die Kämpfe mit den Islamisten sind gerade erst beendet, die UN-Friedenstruppe hat ihren Dienst noch nicht richtig angetreten, die Infrastruktur ist zerstört - und doch sollen die Malier am Sonntag wählen. Viel zu früh, sagt ARD-Korrespondentin Shafagh Laghai im Interview mit tagesschau.de und tagesschau24. tagesschau.de: Was halten Sie vom Zeitpunkt der Wahl - ist der zu früh, oder gibt es keine Alternative? Ein weiterer Grund, der gegen einen so frühen Wahltermin spricht, ist die Lage im Norden des Landes. Die Städte dort sind noch gezeichnet vom Krieg, die Infrastruktur ist zerstört. Zum Beispiel sind viele Melderegister - die ja nötig sind, damit die Wähler überhaupt erfasst werden können - nicht mehr vorhanden. Organisatorisch ist diese Wahl also eine große Herausforderung, die meisten Beobachter gehen davon aus, dass am Wahltag Chaos ausbrechen dürfte. tagesschau.de: Das Flüchtlingsproblem in Mali ist ja ebenfalls noch nicht gelöst. Was bedeutet das für die Wahlbeteiligung? Laghai: Noch immer sind viele Menschen - etwa 500.000 Flüchtlinge hat es gegeben - nicht in ihre Heimat zurückgekehrt. Die sind schon mal von der Wahl ausgeschlossen. Dann gibt es noch etwa 170.000, die in Flüchtlingslagern in den Nachbarländern untergebracht sind. Für die wollte man dort eigentlich Wahllokale aufbauen. Das ist aber bis jetzt - nur wenige Tage vor der Wahl - nicht geschehen. Diese Probleme waren eigentlich absehbar, man hat sie aber in Kauf genommen. tagesschau.de: Das liegt ja nicht zuletzt am Druck aus Frankreich und der EU. Warum wollen die einen so frühen Wahltermin? Laghai: Frankreich und die EU haben ein hohes Interesse an Stabilität in Mali. Und das funktioniert nur mit einem formal gewählten Partner, sagen sie. Das meint: Paris und Brüssel können nicht ewig mit einer Übergangsregierung verhandeln, die brauchen die Legitimation durch Wahlen. Daran hängt übrigens auch die Entwicklungshilfe und deswegen ist auch Mali selbst an frühen Wahlen interessiert. Ein Drittel des gesamten Haushalts wird aus dem Ausland finanziert. Es geht also um sicherheitspolitische Überlegungen und um Geld. tagesschau.de: Es ist noch nicht lange her, dass Frankreichs Präsident Hollande das Ende der Kämpfe und damit den Sieg über die Islamisten verkündet hat. Sind die wirklich geschlagen? tagessschau.de: Und wie sehen die Malier selbst das? Laghai: Die große Frage, die sich alle stellen ist, was im Land geschieht, wenn sich die Franzosen zurückziehen. Die Malier haben wirklich große Angst vor einer Rückkehr der Islamisten. tagesschau.de: Welche Rolle spielen die Tuareg bei der anstehenden Wahl? Laghai: Man muss unterscheiden zwischen Rebellen der MNLA und den ganz normalen Angehörigen der Tuareg im Land. Man hört, dass die Franzosen mit der MNLA, die vor rund eineinhalb Jahren im Norden den unabhängigen Staat ""Azawad"" ausgerufen hat, über eine Regierungsbeteiligung verhandeln. Im Süden des Landes sorgt das für viel Unmut, denn der MNLA werden dort Kriegsverbrechen und Gräueltaten vorgeworfen. Und so kommt es zu Vergeltungsaktionen. Die bekommen auch die ganz normalen Tuareg zu spüren - obwohl sie nichts mit den Rebellen zu tun haben. tagesschau.de: Es heißt jetzt vor der Wahl ja oft, Mali sei ein demokratischer Vorzeigestaat. Sind denn die Verhältnisse wirklich so mustergültig? Laghai: Zumindest formal gesehen hatte Mali alles, was man für eine Demokratie braucht: Es gab ein Parlament, freie Wahlen und verschiedene Parteien. Bei genauerer Betrachtung ist dieses Bild allerdings in sich zusammengefallen. Ein Beispiel: Bei den letzten Wahlen standen 94 Parteien zur Wahl, da hat wirklich jeder den Durchblick verloren. Außerdem war Malis politische Klasse korrupt, die Regierungsführung schlecht. Und die Wahlbeteiligung lag zuletzt unter 25 Prozent. Von einem ""mustergültigen Staat"" konnte also auch vor den Kampfhandlungen keine Rede sein. Die Fragen stellten Florian Bahrdt und Jan Oltmanns für tagesschau.de "
