date,topline,headline,content
30.06.2008 20:50 Uhr,Bundespräsident verschiebt Unterzeichnung,EU-Vertrag in Deutschland vorerst gestoppt,"Bundespräsident Horst Köhler wird die Ratifikationsurkunde zum Vertrag von Lissabon vorerst nicht unterzeichnen. Das Staatsoberhaupt will erst abwarten, wie das Bundesverfassungsgericht mit den vorliegenden Klagen gegen den Vertrag verfährt. Die Partei Die Linke und der CSU-Bundestagsabgeordnete Peter Gauweiler hatten gegen den EU-Reformvertrag in Karlsruhe geklagt. CDU und SPD reagierten verärgert auf die Entscheidung des Bundespräsidenten. Mit der nun verweigerten Unterschrift gebe Köhler ""das falsche Signal"", sagte der europapolitische Sprecher der SPD, Axel Schäfer, dem ""Handelsblatt"". Nach dem Nein der Iren zum Lissabon-Vertrag sei die Entscheidung ""Wasser auf die Mühlen der Europaskeptiker"". Mit seiner Unterschrift hätte der Bundespräsident zeigen können, dass er sich klar hinter den integrationspolitischen Kurs der Bundesregierung und des Bundestages stelle. ""Ich hätte mir wegen der politischen Signalwirkung eine andere Variante gewünscht"", sagte der Vorsitzende des Europa-Ausschusses im Bundestag, Gunther Krichbaum von der CDU. Wie der frühere Bundespräsident Roman Herzog beim Maastricht-Vertrag hätte Köhler den Vertrag unterzeichnen und dann das Dokument bis zur Klärung in Karlsruhe verwahren können. Europapolitiker von FDP und Grünen verteidigten das Vorgehen des Bundespräsidenten dagegen als ""eine Selbstverständlichkeit"" und ""ein normales Verfahren"", das in keiner Weise die Klagen gegen den Lissabon-Vertrag in der Sache bestätige. Irland war das einzige Land, in dem die Bürger über den Vertrag abstimmen durften, in allen anderen EU-Ländern entscheiden die Parlamente. Köhler hatte schon 2006 mit ähnlicher Begründung seine Unterschrift unter den später gescheiterten EU- Verfassungsvertrag verweigert. Auch damals hatten Gauweiler und andere geklagt. Um die Unterschrift Köhlers bis zu einer endgültigen Entscheidung des Gerichts zu verbieten, hatte die Linkspartei auch dieses Mal eine Klage eingereicht. Nach der Entscheidung Köhlers, die Unterschrift zunächst zu verweigern, zog die Linkspartei ihre entsprechende Klage zurück. "
30.06.2008 17:39 Uhr,Warten auf Karlsruhe,Köhler segnet EU-Vertrag vorerst nicht ab,"Bundestag und Bundesrat hatten das Gesetz zur Ratifizierung des Vertrags von Lissabon im Frühjahr mit der nötigen Zweidrittel-Mehrheit verabschiedet. Damit es gültig wird, muss es der Bundespräsident noch unterzeichnen. Irland war das einzige Land, in dem die Bürger über den Vertrag abstimmen durften, in allen anderen EU-Ländern entscheiden die Parlamente. "
30.06.2008 15:50 Uhr,Preissteigerung erstmals bei vier Prozent,Inflation in Eurozone erreicht Rekordhoch,"Die EU-Kommission zeigte sich über den Höchststand der Inflationsrate besorgt. ""Das ist eine schlechte Zahl"", sagte EU-Währungskommissar Joaquin Almunia. ""Wir müssen eine Inflationsspirale vermeiden."" So dürfe es nicht zu Zweitrundeneffekten kommen - also zu einem starken Anstieg der Löhne in Reaktion auf den Verbraucherpreisanstieg. Zahlen für einzelne Mitgliedstaaten nannte Eurostat nicht. Für Deutschland hatte das Statistische Bundesamt am Freitag nach vorläufigen Berechnungen eine Jahresinflationsrate im Juni von 3,3 Prozent gemeldet. So stark stiegen die deutschen Preise seit fast 15 Jahren nicht mehr. Vor allem die Entwicklung der Energiepreise dürfte für den deutlichen Anstieg der Inflation ursächlich sein. Damit liegt die Teuerung in der Eurozone inzwischen mehr als doppelt so hoch wie von der Europäischen Zentralbank (EZB) anvisiert. Die EZB sieht Preisstabilität bei einer Jahresinflation von unter zwei Prozent erreicht. Die nun vorgelegten Daten dürften die EZB darin bestätigen, dass die Risiken für die Preisstabilität in der Eurozone weiter gestiegen sind. Vor diesem Hintergrund hatte EZB-Präsident Jean-Claude Trichet bereits Anfang des Monats für die am Donnerstag anstehende Juli-Ratssitzung der Notenbank eine Leitzinserhöhung signalisiert. Die vorläufige Schätzung bezieht sich auf frühe Datenangaben aus neun der 15 Staaten der Währungsunion, darunter Deutschland. Sie ist in der Regel sehr zuverlässig: Von den 24 vorläufigen Schätzungen der vergangenen zwei Jahre waren laut Eurostat 14 exakt, die übrigen zehn wichen nur um 0,1 Prozentpunkte von der endgültig festgestellten Inflationsrate ab. In die Inflationsmessung von Eurostat gehen Lebensmittel- und Energiepreise, Wohnungsmieten und Telefongebühren, die Kosten für Kleidung, Körperpflege und Haushaltsgeräte, aber auch für Fahrzeuge, Unterhaltungselektronik und Restaurantbesuche ein. Auch die Kosten für Bankdienstleistungen und einzelne Versicherungen werden berücksichtigt. "
30.06.2008 15:46 Uhr,Gewalt gegen Schwule und Lesben bei CSD-Paraden,"""Homophobie wird wieder salonfähig""",
30.06.2008 01:03 Uhr,Frankreich übernimmt die EU-Ratspräsidentschaft,Neue Alleingänge - oder neues Fingerspitzengefühl?,"Frankreich übernimmt die Ratspräsidentschaft der Europäischen Union. Dann führt Staatspräsident Sarkozy die EU, in der er bislang eher für Spott und Verärgerung sorgte. Es geht um viel: Europa braucht eine Führung - aber mit Fingerspitzengefühl. Von Christopher Plass, HR-Hörfunkstudio Brüssel Seine Vive-la-France-Mentalität, sein Ehrgeiz, Erfolge der anderen vor allem sich selbst zuzuschreiben, haben in Brüssel Spott, teils auch Verärgerung ausgelöst. Nun aber muss Sarkozy beweisen, was er Europa-politisch wirklich kann. Sarkozy will in seiner EU-Präsidentschaft eigentlich mit anderen politischen Projekten glänzen. Mit Blick auf die Irland-Krise wird Fingerspitzengefühl gefragt sein – bisher keine Stärke des Franzosen. So hatte er auch auf dem Gipfel für Irritation gesorgt mit seiner klaren Aussage: ""Kein neuer EU-Beitritt ohne Reform der Institutionen."" Bei den Kroaten, die 2009 beitreten möchten, auch bei den Österreichern reagierte man irritiert. Es hält sich bei anderen EU-Staaten der Argwohn, dass Sarkozy die EU mit Alleingängen überrumpeln könnte. Zum Beispiel in der internationalen Politik. Der britische Liberalen-Abgeordnete Graham Watson sieht hier aber gar nicht so schwarz. Schließlich sei die französische Diplomatie geschickt und erfahren: ""Diese Diplomatie kann führen."" Mit Spannung wird darauf geschaut werden, ob Sarkozy als Moderator auftreten kann. Das wird von einem EU-Vorsitz erwartet. Dabei hat Frankreich bei zwei neuralgischen Punkten des nächsten halben Jahres starke Interessen. Wenn es um die Reform der Agrarsubventionen geht und um die Lastenverteilung beim Klimaschutz. Hier muss die Präsidentschaft Streit schlichten statt ihn zu schüren. Immerhin: Beim Ringen um Abgas-Werte bei Autos haben Frankreich und Deutschland – in dieser Frage echte Kontrahenten – einen Ausgleich gefunden, der unter französischer Präsidentschaft aber noch ausgefeilt werden muss. Mit Blick auf die ungelöste Irland-Frage sagte Sarkozy: ""Die Rolle der französischen Präsidentschaft ist, die Familie der 27 zusammenzuführen."" Europa kann im Moment Führung gebrauchen. Hauptsache, der EU-Chef hat sich dabei nicht nur selbst im Blick. "
27.06.2008 15:26 Uhr,EU-Russland-Gipfel in Chanti-Mansijsk,"""Ein neues Kapitel der Beziehungen""","EU-Kommissionspräsident José Manuel Barroso sagte, damit werde ""ein neues Kapitel in unseren Beziehungen"" zu Russland aufgeschlagen. Barroso drängte Russland auf die Stärkung der Rechtssicherheit. ""Wir begrüßen die Ankündigungen von Präsident Dmitri Medwedjew in diesem Bereich sehr"", sagte er. Der neue russische Präsident hat wiederholt angekündigt, gezielt gegen Korruption und den von ihm so bezeichneten ""Rechtsnihilismus"" in Russland vorzugehen. Beide Seiten bekräftigten nach den jüngsten Streitigkeiten die grundsätzliche Bereitschaft zur Stärkung ihrer strategischen Beziehungen weit über den Energiesektor hinaus. So wollen sie  in Schlüsselbereichen vom Handel über den Tourismus bis hin zum Klimaschutz ihre Beziehungen intensivieren. Auch soll Russland zur Achtung der Menschenrechte gedrängt werden. Moskau legt besonderen Wert auf Verhandlungen über einen visafreien Reiseverkehr mit der Europäischen Union. Brüssel will Moskau mit dem neuen Abkommen vor allem zu mehr Verlässlichkeit bei Energielieferungen nach Europa verpflichten. Für die EU sei ""die Sicherheit der Energieversorgung von herausragender Bedeutung"", erklärte Kommissionschef Barroso. Die EU bezieht rund ein Viertel ihres Erdöls und Erdgases von Moskau, in Deutschland sind es sogar gut ein Drittel. Die Energieimporte aus Russland hatten im vergangenen Jahr nach Angaben der EU-Kommission einen Wert von knapp 95 Milliarden Euro. Moskau hatte in der Vergangenheit wiederholt Energielieferungen an die Ukraine und Weißrussland unterbrochen. Da die Pipelines zur Versorgung Westeuropas durch diese beiden Staaten verlaufen, war indirekt auch die EU betroffen. In dem geplanten Partnerschaftsabkommen will die Union nun festschreiben, dass Russland den Öl- oder Gas-Hahn künftig nicht mehr ohne Vorwarnung zudrehen darf. Die Verhandlungen über das neue Abkommen sollten ursprünglich schon im Herbst 2006 beginnen. Wegen eines Handelsstreits zwischen Russland und Polen legte die Regierung in Warschau jedoch ein Veto gegen die Gespräche ein, später wurden sie von Litauen blockiert. Erst Ende Mai wurde das Mandat für die Verhandlungen von allen EU-Staaten einstimmig angenommen. Für nachhaltige Verärgerung in Moskau sorgten auch die Verhandlungen osteuropäischer EU-Länder über die Stationierung von US-Abwehrraketen nahe der russischen Grenze. Die USA wollen Teile ihres geplanten Raketenschilds in Polen und Tschechien stationieren. Der russische Präsident Medwedjsew bekräftigte seine Kritik: ""Wir stehen dieser Initiative sehr skeptisch gegenüber. Wir glauben, sie ist schädlich und dient nicht dem Ziel, die Sicherheit auf dem europäischen Kontinent und weltweit zu wahren."" "
26.06.2008 19:18 Uhr,EU bezieht Luftverkehr in Emissionshandel ein,Auktion über den Wolken,"Die Luftfahrtbranche übte scharfe Kritik an den Plänen. Der internationale Verband der Ferienflieger IACA erklärte, die Kosten für die Ersteigerung von 15 Prozent der Emissionsrechte seien angesichts hoher Kerosinpreise nicht verkraftbar. ""Wir haben in diesem Jahr schon 24 Pleiten im Luftfahrtsektor gesehen und erwarten weitere. Was brauchen Gesetzgeber noch, um zu erkennen, dass die Branche in schwierigen finanziellen Schwierigkeiten steckt?"", sagte IACA-Präsident Christoph Mueller. Lufthansa-Chef Wolfgang Mayrhuber sagte der ""Bild""-Zeitung: ""Was Brüssel vorhat, ist ein Irrsinn!"" Bei Langstreckenflügen rechnet die Bundesregierung mit einem Preisaufschlag von bis zu 40 Euro auf Tickets, da die Fluggesellschaften die Kosten für die Emissionsrechte zumindest teilweise an die Kunden weitergeben werden. Das Europäische Parlament kam den EU-Ländern bei wichtigen Punkten der Regelung weit entgegen. Es hatte als Startdatum das Jahr 2011 gefordert. Dafür sollen jetzt aber sowohl Flüge innerhalb Europas als auch Interkontinentalflüge von oder nach Europa von Anfang an dem Emissionshandel unterliegen. Die EU-Kommission wollte den ausländischen Airlines länger Zeit geben. Das Parlament hatte zudem gefordert, die Fluggesellschaften für 25 Prozent der Zertifikate bezahlen lassen, die EU-Länder wollten nur zehn Prozent. "
25.06.2008 16:19 Uhr,EU plant Europäische Privatgesellschaft,Mit einem Euro zum eigenen Unternehmen,"Der Bundesverband der Deutschen Industrie (BDI) und der Deutsche Industrie- und Handelskammertag (DIHK) begrüßten die Initiative in Berlin. BDI-Präsident Jürgen Thumann nannte sie einen ""Durchbruch für den Mittelstand"". Der Bundestag berät morgen über eine Reform des GmbH-Rechts. Mit weiteren Gesetzen und Leitideen will die EU-Kommission den europaweit rund 23 Millionen kleinen und mittleren Unternehmen das Geschäftsleben erleichtern. Viele dieser Firmen scheitern laut EU-Industriekommissar Günter Verheugen daran, dass ihre Kunden zu spät zahlen. Die Europäische Union will deshalb in der Richtlinie zu Zahlungsverzögerungen eine Frist von 30 Tagen als Zahlungsziel festlegen. Streit ist bereits absehbar hinsichtlich des Vorstoßes der EU-Kommission, weitere Ausnahmen bei der Mehrwertsteuer zuzulassen. Die Kommission will den Mitgliedstaaten die Möglichkeit zugestehen, bestimmte arbeitsintensive Dienstleistungen niedriger zu besteuern. Frankreich will den Ausnahmekatalog der EU schon lange um ermäßigte Steuersätze für Restaurants erweitern. Doch Deutschland ist dagegen und befürchtet Steuerausfälle. Die Kommission begründet ihren Vorstoß unter anderem damit, dass die niedrigeren Mehrwertsteuersätze zu mehr Arbeitsplätzen führten. "
24.06.2008 23:44 Uhr,Interview zur Situation der Helfer in Simbabwe,"""Sie würden uns sofort verhaften""","Simbabwes Wirtschaft liegt brach, die Inflation ist verheerend, die Menschen hungern. Und die Hilfsorganisationen müssen tatenlos zusehen. ""Wir können nicht mehr rausfahren und Nahrungsmittel verteilen"", sagt Peter Hinn, Koordinator der Welthungerhilfe, im Interview mit tagesschau.de. tagesschau.de: Präsident Mugabe hat Anfang Juni die Arbeit aller Hilfsorganisationen verboten, später aber doch wieder einige zugelassen. Wie gefährlich ist es für Ihre Mitarbeiter in Simbabwe? Peter Hinn: Wenn es unkalkulierbar gefährlich wäre, würden wir unsere Mitarbeiter sofort abziehen. Natürlich sind wir in einer Situation, in der keiner voraussagen kann, was in den nächsten Tagen und Wochen passieren wird. Aber bis jetzt gab es keine Anfeindungen von Seiten des Staates gegen unsere Organisation. Von daher sehen wir keine direkte Gefahr für unsere Mitarbeiter. tagesschau.de: Wie viele Mitarbeiter der Welthungerhilfe sind noch in Simbabwe? Hinn: Für uns arbeiten dort noch fünf internationale Mitarbeiter und 50 Simbabwer. Diese Mitarbeiter stehen aber zur Zeit nicht für Pressegespräche zur Verfügung, weil wir unsere Arbeit in dem Land nicht gefährden wollen. Wir werden uns auch nicht zu politischen Sachverhalten äußern, denn das würde von der Regierungspartei als politische Einmischung verstanden. tagesschau.de. Das heißt, die Gespräche, die Ihre Mitarbeiter vor Ort führen, werden abgehört? Hinn: Davon kann man ausgehen. Allerdings frage ich mich, ob die Kapazitäten der Regierung überhaupt ausreichen, um die ganzen Telefongespräche abzuhören oder den E-Mail-Verkehr zu kontrollieren. Hinn: Die Welthungerhilfe hat ein Regionalbüro in Harare und verschiedene Provinzbüros. Bis zu dem Arbeitsverbot, das Präsident Mugabe Anfang Juni für Hilfsorganisationen erlassen hat, konnten wir ungehindert arbeiten. Wir haben hauptsächlich landwirtschaftliche Projekte, das heißt, wir haben direkten Kontakt mit den Kleinbauern auf dem Land. Unsere Mitarbeiter sind täglich rausgefahren, haben die Bauern beraten, Seminare gegeben, mitgearbeitet und Dünger, Saatgut oder Nahrungsmittel verteilt. tagesschau.de: Hat sich die Arbeit in den letzten Wochen verändert? Hinn: Ja. Unsere Büros sind zwar alle noch besetzt - sowohl in Harare als auch in den Provinzen. Aber wir können nicht mehr rausfahren, Nahrungsmittel verteilen, unserer Arbeit machen. Ich würde soweit gehen zu sagen, dass – selbst wenn jetzt nur eines unserer Autos gesichtet würde, das im Land herumfährt - dass die Polizei den Mitarbeiter dann verhaften oder zumindest verhören würde. tagesschau.de: Was können Sie denn dann jetzt aktuell noch leisten? Hinn: Aktuell können wir nur die Arbeiten machen, die man im Büro erledigen kann - das heißt, Projekte für die kommenden Monate planen. tagesschau.de: ""Brot für die Welt"" berichtet, dass Mitarbeiter der Organisation verhaftet wurde. Gab es auch Angriffe auf Ihre Mitarbeiter? Hinn: Bei uns gab es das nicht. ""Brot für die Welt"" arbeitet aber auch in einem sensibleren Bereich als wir. Die Organisation steht den Kirchen näher und arbeitet auch zum Thema Menschenrechte und da auch mit entsprechenden Partnern in Simbabwe. Wir arbeiten mit Kleinbauern. Diese Gruppe gehört in der Regel nicht zu denen, die von der Regierug überwacht werden. tagesschau.de: Oppositionsführer Morgan Tsvangirai hat seinen Rückzug mit dem Terror des Mugabe-Regimes gegen die Opposition begründet. Mindestens 86 Menschen sollen gestorben sein. Gab es diesen Staatsterror nach Ihren Beobachtungen? Hinn: Ich bin vor dem Arbeitsverbot viel im Land unterwegs gewesen und habe selbst nichts wahrgenommen. Ich bin auch nie von einem politischen Vertreter daran gehindert worden, mich frei zu bewegen. Auf der anderen Seite haben wir bei Treffen mit anderen Hilfsorganisationen oder von den UN immer wieder Berichte über Übergriffe auf Oppositionelle bekommen, und das scheint in den letzten Wochen stark zugenommen zu haben. Es sollen auch immer mehr Menschen aus dem Land fliehen. tagesschau.de: ANC-Präsident Zuma spricht davon, dass die Lage in Simbabwe völlig außer Kontrolle geraten sei. Der britische Außenpolitiker Paddy Ashdown warnt sogar vor einem Völkermord. Ist so etwas tatsächlich vorstellbar? Hinn: Das kann ich mir nicht vorstellen. Es gibt zwar rivalisierende ethnische Gruppen, aber ich habe nicht das Gefühl, dass zwischen diesen Gruppen so viel Hass und Aggression herrscht, dass das zu ähnlichen Zuständen führen könnte wie damals in Ruanda zwischen Hutu und Tutsi. Das Interview führte Sabine Klein, tagesschau.de "
23.06.2008 16:23 Uhr,Interview zum Öl-Gipfel von Dschidda,"""Der Ölpreis ist spekulativ überzeichnet""",
