date,topline,headline,content
31.01.2014 16:27 Uhr,EU lockert Regeln für Handgepäck,Die Flasche darf mit nach Hause,"Die EU lockert die Regeln für Flüssigkeiten im Handgepäck: Flugpassagiere können ab heute Flüssigkeiten aus Drittländern im Handgepäck mitnehmen, wenn sie in ein EU-Land reisen. Neue Flüssigkeits-Scanner sollen weiterhin für Sicherheit sorgen. Ein Mann fliegt von Südafrika über Frankfurt am Main nach London. Im Duty-Free-Shop am Flughafen in Kapstadt kauft er eine Flasche Gin. Vorschriftsgemäß verpackt darf der Passagier die Flüssigkeit im Handgepäck mitnehmen. In Frankfurt steigt er um, und wird erneut kontrolliert. Bislang durften die Kontrollbehörden verhindern, dass der Reisende die Flasche beim Umsteigen mit an Bord des nächsten Fliegers nimmt. Als Begründung galt, dass der Herkunftsort außerhalb der EU nicht vertrauensvoll sei. Das ändert sich nun. Von jetzt an wird diese Flasche mit einem neuen Flüssigkeits-Scanner am Flughafen überprüft. Die Geräte scannen den Inhalt der Flasche durch die Verpackung. Sie messen die Dichte der Flüssigkeit mithilfe von Magnetresonanz und können auf diese Weise Flüssigsprengstoff erkennen. So soll verhindert werden, dass Umsteige-Passagiere gefährliche Flüssigkeiten mit an Bord eines Flugzeugs bringen. Betroffen von den neuen Vorschriften sind allerdings wenige Reisende - nur etwa fünf Prozent aller Fluggäste, die von außerhalb der EU einreisen. Für die EU ist dies ein erster Schritt auf dem langen Weg, die Vorschriften für Flüssigkeiten im Handgepäck zu lockern. Bis 2016 - so das ehrgeizige Ziel - sollen Fluggäste Getränke, die zuvor gescannt werden, wieder mit ins Flugzeug nehmen dürfen. Die derzeitigen strengen Vorschriften gehen auf einen vereitelten Terroranschlag in Großbritannien aus dem Jahr 2006 zurück. Damals wollten Terroristen am Londoner Flughafen Heathrow Flugzeuge mithilfe von Flüssigsprengstoff in Wasserflaschen in die Luft sprengen. "
31.01.2014 13:22 Uhr,Stichwort,Was seit 2004 in der Ukraine geschah,"Nach dem zweiten Wahlgang verschob sich das offizielle Ergebnis weiter zugunsten Janukowitschs: Er lag nun angeblich deutlich vor Juschtschenko. Es kam zu andauernden Massenprotesten, der Orangenen Revolution, die bis zum Schluss gewaltfrei blieb. Schließlich erklärte das Verfassungsgericht die Wahl Janukowitschs für ungültig. Bei der Wiederholung gewann Juschtschenko mit deutlichem Vorsprung und wurde Präsident, neue Regierungschefin ist Julia Timoschenko. Nach der Abwahl Juschtschenkos traten im Jahr 2010 Janukowitsch und Timoschenko bei der Präsidentschaftswahl gegeneinander an. Timoschenko verlor und wurde im Jahr 2011 wegen angeblichen Amtsmissbrauchs zu sieben Jahren Haft verurteilt. Dieses Urteil wird von Menschenrechtlern scharf kritisiert. Ein zweiter umstrittener Prozess wegen des Vorwurfs der Steuerhinterziehung läuft derzeit noch. Seit 2010 ist also der gleiche Präsident wieder an der Macht, der einst von der Orangenen Revolution hinweggefegt worden war. Einige Konfliktlinien sind seit nunmehr zehn Jahren fast unverändert. Die Ablehnung Janukowitschs ist vor allem im Westen des Landes fest verwurzelt. So schrillten bei vielen Menschen in Kiew die Alarmglocken, als Janukowitsch nach Geheimgesprächen mit dem russischen Präsidenten Wladimir Putin im Dezember 2013 die seit Jahren vorbereitete Unterzeichnung eines Assoziierungsabkommmens mit der Europäischen Union absagte. Seither hat die Opposition gegen Janukowitsch eine nie gekannte Härte angenommen. Nun sind die Proteste nicht mehr friedlich wie noch 2004, die Opposition beklagt mehrere Tote und Hunderte Verletzte. "
31.01.2014 00:03 Uhr,DeutschlandTrend im ARD-Morgenmagazin,Mehrheit gegen mehr Auslandseinsätze,"Die Bundesbürger sehen die Überlegungen von Verteidigungsministerin Ursula von der Leyen zu verstärkten Bundeswehr-Einsätzen im Ausland skeptisch. Im ARD-DeutschlandTrend für das Morgenmagazin lehnten 61 Prozent der Befragten einen Ausbau solcher Einsätze in internationalen Krisengebieten ab. Nur 30 Prozent befürworteten das Vorhaben der Ministerin. Die CDU-Politikerin hatte sich am Wochenende unter anderem in der ARD für ein stärkeres internationales Engagement der Bundeswehr eingesetzt. Deutschland müsse mehr Verantwortung übernehmen, auch militärisch, sagte von der Leyen. Konkret solle das Afrika-Engagement ausgeweitet werden. Außenminister Frank-Walter Steinmeier plädierte ebenfalls für eine aktivere Rolle Deutschlands in der Welt. In der Parteienpräferenz gab es wenig Bewegung im Vergleich zum Moma-Deutschlandtrend vor drei Wochen. Einzig die Union gewann einen Prozentpunkt und kam auf 42 Prozent Zustimmung. Die SPD lag unverändert bei 27 Prozent. Neun Prozent würden für die Grünen und acht Prozent für die Linken stimmen. AfD und FDP lagen weiterhin mit jeweils vier Prozent unter der Fünf-Prozent-Hürde. "
30.01.2014 19:54 Uhr,Interview zur Entwicklung von Facebook,"Probieren, bis es passt","Die Quartalszahlen blendend, die Zahl der User weiter steigend: Kurz vorm 10. Geburtstag hat Facebook allen Grund zum Feiern. Social-Media-Experte Philipp Roth erklärt im tagesschau.de-Interview das Erfolgsrezept - und sieht in der Ferne einen Konkurrenten. tagesschau.de: Facebook hat seinen Umsatz von Oktober bis Dezember 2013 um fast zwei Drittel gesteigert. Was sind die Gründe für diesen Erfolg? Philipp Roth: Das vierte Quartal ist in der Werbung immer das beste. Außerdem ist Facebook nicht untätig gewesen: Es hat gegen Ende des Jahres mehr neue Feature für Unternehmen veröffentlicht als zuvor. Firmen können dadurch immer besser messen, wie gut die Werbung auf Facebook wirkt - und setzen dadurch immer mehr Budget ein. tagesschau.de: Das wichtige Werbegeschäft für Smartphones und Tablets galt lange als Problemzone bei Facebook. Im Schlussquartal wurden erstmals mehr Werbegelder mobil als über die klassische Website eingenommen. Roth: Es wurde lange Zeit kritisiert, dass Facebook Werbung nicht auf seiner App ausspielen kann. Inzwischen ist das kein Problem mehr. Mobile Nutzer lassen sich sehr gut mit Werbung im Newsfeed erreichen. Roth: Das Firmenmotto von Facebook spiegelt das ganz gut wider, ""Move fast and break things"": Facebook hat sich extrem oft gewandelt. Neue Designs werden auch gegen den Widerstand von Millionen Nutzern durchgebracht. Andere würden sich von soviel Protest abschrecken lassen, Facebook ist da strikt: Wenn sie ein neues, innovatives Konzept haben, probieren sie es so oft in Testphasen aus, bis es passt. StudiVZ hat immer mehr Nutzer verloren, weil es irgendwann keine Innovationen mehr hervorbrachte. Facebook drängt seine Innovationen den Usern regelrecht auf - ohne dies wäre es irgendwann auch veraltet. tagesschau.de: Ist die Konkurrenz zu schwach? Roth: Die Konkurrenz ist unglaublich stark und steckt auch sehr viel in seine Produkte. Aber damit Nutzer zu einem anderen Netzwerk wechseln, müsste dieses so attraktiv sein, dass deren kompletter Bekanntenkreis mitzieht. tagesschau.de: Was müsste die Konkurrenz bieten? Roth: Mit besserem Datenschutz, leichterer Listenverwaltung oder schönerem Design kann man Facebook nicht vom Thron stoßen. Eine gute, ernsthafte Konkurrenz müsste etwas komplett Neues bieten und bei Innovationen deutlich schneller und agiler sein als Facebook. Ob das in den nächsten Jahren kommt, ist fraglich. Noch fraglicher ist, was das sein wird. tagesschau.de: Vielleicht WhatsApp, das bei den Nutzerzahlen in Deutschland schon an Facebook heranreicht? Roth: WhatsApp ist derzeit der einzige wirkliche Konkurrent, weil es einen ähnlichen Mehrwert liefert: Die Eins-zu-Eins-Kommunikation. Allerdings bietet es momentan auch nicht mehr - und es ist nur mobil. Wie WhatsApp sich entwickelt, lässt sich noch nicht wirklich absehen. Roth: Das ist ein klassisches Phänomen: Jugendliche wollten sich schon immer differenzieren. Das geht auf einer Plattform wie Facebook, wo auch Eltern, Großeltern oder Lehrer Profile haben, ziemlich schlecht. Sie stellen sich lieber auf anderen Plattformen dar. tagesschau.de: Das Durchschnittsalter der User bei Facebook steigt. Studien sagen immer wieder den Untergang binnen der nächsten Jahre voraus. Wird Facebook mittel- oder langfristig sterben? Roth: Langfristig wird es vielleicht mal etwas geben, das Facebook ablöst. Mittelfristig sehe ich das nicht. Facebook altert mit seinen Nutzern. Da ist es auch nicht verwunderlich, dass Facebook älter oder erwachsener wird. Für Unternehmen wird Facebook dadurch immer attraktiver. Die aktuellen Zahlen zeigen jedenfalls weiter einen positiven Trend. Das Interview führte Thomas Reinhold, tagesschau.de. "
30.01.2014 08:53 Uhr,Vorbereitungen auf Olympische Winterspiele,Sotschi gleicht einer Festung,"Eine Woche vor Beginn der Olympischen Spiele in Sotschi ist die Angst vor Terroranschlägen groß. Eine Selbstmordattentäterin soll sich in der Stadt aufhalten. Präsident Putin setzt auf Sicherheit durch militärische Abschreckung und totale Überwachung. Von Sandra Stalinski, tagesschau.de Ein ""neues Russland mit all seinen Facetten und Möglichkeiten"" will Wladimir Putin der Welt präsentieren, wie er sagt. Die Olympischen Winterspiele in Sotschi sind die teuersten Spiele aller Zeiten - und sie sind das Prestigeprojekt des russischen Präsidenten. Putin will alles dafür tun, dass die glamouröse Inszenierung seiner Macht nicht gestört wird. Doch die Vorbereitungen auf die Spiele zwischen Schwarzem Meer und Kaukasus werden von der Angst vor Terroranschlägen überschattet. Das Auswärtige Amt weist auf seiner Homepage auf Anschlagsdrohungen russischer Extremisten-Gruppen gegen die Winterspiele in Sotschi hin und rät, ""Demonstrationen und größere Menschenansammlungen"" zu meiden. Die wird es aber zwangsläufig geben bei einem Großereignis, zu dem etwa 600.000 Besucher erwartet werden. Seit den Selbstmordattentaten in Wolgograd, rund 700 Kilometer nordöstlich von Sotschi, bei denen 34 Menschen getötet wurden, herrscht in Sotschi höchste Alarmstufe. In einem Dschihadistenforum hat sich die islamistische Gruppe Wilajat Dagestan zu den Anschlägen bekannt und weitere Gewaltakte angekündigt. Der Terroristenführer Doku Umarow drohte, Olympia ""mit allen Mitteln, die Allah erlaubt"", zu verhindern. Solche Drohungen lassen auch die deutschen Athleten nicht unberührt. Von einem ""mulmigen Gefühl"" spricht der Biathlet Erik Lesser. Auch die Rodel-Weltmeisterin Natalie Geisenberger ist kurz vor der Abreise ein wenig skeptisch: ""Im ersten Moment ist es für einen Sportler nicht schön zu wissen, dass man da hin muss."" Andere geben sich zuversichtlicher, wie die fünfmalige Olympiasiegerin im Eisschnelllauf, Claudia Pechstein. Sie habe bereits 2002 bei Olympia in Salt Lake City - nach den Anschlägen vom 11. September 2001 - nie dagewesene Sicherheitsvorkehrungen erlebt. ""In Russland wird das nicht anders werden. Sotschi ist während Olympia der sicherste Ort der Welt"", sagt sie. Mit 152 Athleten reist der Deutsche Olympische Sportbund (DOSB) nach Sotschi. Die Anschlagsdrohungen nimmt der DOSB-Präsident Alfons Hörmann zwar ernst, versucht aber dem Thema nicht zu viel Raum zu geben. ""Wir werden unser Team mit den entsprechenden Anleitungen vorbereiten und die Athleten sowie Betreuer sensibilisieren, wo sie sich bewegen dürfen und wo nicht"", sagt er. Genaueres ist über die Sicherheitsvorkehrungen weder beim DOSB, noch bei den deutschen Behörden zu erfahren. Über Details zu sprechen, könnte wiederum ein Sicherheitsrisiko bedeuten. Auch das BKA sieht eine ""hohe abstrakte Gefährdung"". ""Wir schicken drei Verbindungsleute des BKA nach Sotschi, die den Athleten bei Sicherheitsfragen zur Verfügung stehen"", sagt eine BKA-Sprecherin gegenüber tagesschau.de. Die deutsche Botschaft Moskau wird während der Winterspiele sogar eine Außenstelle nahe der alpinen Sportstätten in Krasnaja Poljana eröffnen, um deutschen Staatsangehörigen mit Rat und Beistand zur Seite zu stehen. Zusätzlich werde die Bundespolizei das Deutsche Haus im olympischen Dorf schützen, heißt es aus dem Bundesinnenministerium. Dennoch sei man überzeugt, dass die russischen Sicherheitsbehörden ihren Aufgaben nachkommen werden. Die US-Regierung scheint da besorgter. Das Pentagon bot der russischen Regierung seine Hilfe an und hat vorsichtshalber zwei Kriegsschiffe im Schwarzen Meer. Das FBI will mehrere Dutzend Agenten nach Sotschi und Moskau schicken. Außerdem wurden die amerikanischen Athleten gewarnt, außerhalb der Sportstätten offen die Team-Kleidung mit der US-Flagge zu tragen. Doch Putin tut alles, was in seiner Macht steht, um Gewalt bei den Spielen zu verhindern. Spezialeinheiten melden ""erfolgreiche"" Anti-Terror-Einsätze in der nordkaukasischen Konfliktregion, bei denen mehrere Menschen ums Leben kamen. Schon vor Monaten hätten zahlreiche muslimische Frauen Speichelproben abgeben müssen, um im Fall eines Selbstmordanschlags die Täterinnen per DNA-Test zu identifizieren. Ein US-Sicherheitsexperte bestätigt, dass während der Spiele 100.000 Polizisten, Soldaten und Spezialagenten vor Ort sein sollen. U-Boote, Helikopter, Drohnen, Abwehrraketensysteme und Kampfjets sind ständig einsatzbereit. Der Inlandsgeheimdienst FSB will Experten zufolge Mobilfunktelefonate, E-Mails und Chats überwachen, zudem sollen 5500 Überwachungskameras im Einsatz sein. Die Geheimdienste, beklagen Menschenrechtler, hätten durch die Terrorgefahr quasi unbegrenzte Vollmachten. "
30.01.2014 00:28 Uhr,Liberalisierung der europäischen Luftüberwachung,Ein EU-Flugraum - Traum oder Albtraum?,"Einen einheitlichen Flugraum will die EU-Kommission schaffen, um Kosten zu sparen. Was vernünftig klingt, sorgt bei den Fluglotsen für Ärger - und für Streiks und Protestaktionen, die auch heute für Verspätungen sorgen dürften. tagesschau.de erklärt, worum es bei dem Streit geht. ""Kallas, go home!"", steht in großen blauen Buchstaben auf dem Protestplakat, das ein Fluglotse zum Aktionstag in Brüssel mitgebracht hat. Siim Kallas ist der Name des EU-Kommissars, der für Verkehr zuständig ist - auch für den Verkehr am Himmel: ""Das ist der Mann, der all diese schlimmen Vorschläge macht, die zu weniger Sicherheit und weniger Effizienz führen. In der Kommission denken sie nur über Kostensenkung nach"", sagt der Fluglotse. Ihm und seinen in vielen EU-Ländern streikenden Kollegen machen die Kommissionspläne Angst. Die Behörde selbst dagegen gerät angesichts ihrer Ideen ins Schwärmen. Sie träumt von einem ""gemeinsamen europäischen Luftraum"", was sich ins Englische übersetzt mit ""A Single European Sky"" noch eine Spur schöner und grenzenloser anhört. ""Im Moment hat Europa einen Luftraum mit 28 verschiedenen Fluglotsen-Systemen. Das führt dazu, dass jede Airline im Schnitt pro Flug einen Umweg von 50 Kilometern auf sich nimmt - weil sie am Himmel zwischen den unterschiedlichen Kontrollstellen Zickzack fliegen muss"", erklärt Kommissionssprecherin Helen Kearns im Interview mit dem ARD-Studio Brüssel. ""Das ist teuer, das verbraucht Treibstoff und schadet der Umwelt. Die Fluggesellschaft zahlt drauf und letztlich der Passagier beim Ticketkauf"", so Kearns. Die EU will daher die 28 verschiedenen Flugzonen am Himmel zunächst zu neun größeren Blöcken zusammenfassen. Zum Beispiel Fluglotsen in Deutschland, Frankreich und den Beneluxländern sollen künftig so zusammenarbeiten, dass sie gemeinsam eine ganze Region überwachen. So sollen langfristig rund die Hälfte aller Ausgaben für die Verkehrskontrollen am Himmel eingespart werden. ""Die Kommission verlangt von unseren Arbeitgebern, dass die ihre Firmen so aufstellen, dass sie die Kosten reduzieren und die Anzahl der Flüge gesteigert werden kann. Das widerspricht sich ein bisschen. Da muss der Arbeitgeber natürlich irgendwo einsparen - und das kann er an den Gehältern oder an der Anzahl der Mitarbeiter"", fürchtet Volker Dick, Präsident der europäischen Dachgewerkschaft der Fluglotsen, ATCEUC. Eigentlich findet er die Kommissionsidee mit dem einheitlichen europäischen Luftraum gut, aber die Sparideen machen ihn misstrauisch. ""Das wird dann natürlich auch Auswirkungen auf die Sicherheit haben"", sagt er. In den USA gebe es einen Luftraum von ungefähr derselben Größe, der allerdings zur Hälfte der Kosten kontrolliert werde, rechnet hingegen die EU-Kommission vor. ""Der Passagier zahlt am Ende die Rechnung - genau wie die Umwelt, die Fluglinien und die europäische Wirtschaft. Wir können uns ein veraltetes und überteuertes Kontrollsystem einfach nicht mehr leisten"", sagt Kommissions-Sprecherin Kearns. Neu sind die Pläne der EU für einen einheitlichen Luftraum übrigens nicht. Die gibt es seit den 1990er-Jahren. Nun werde es langsam mal Zeit, die auch umzusetzen, findet die Kommission. "
29.01.2014 17:00 Uhr,Barnier legt EU-Pläne vor,Zügel für zockende Banker,"Die EU will das Geld der Sparer besser vor riskanten Bankgeschäften schützen. Schon lange. Nun hat Kommissar Barnier seine Pläne vorgelegt. Die bleiben hinter den Vorschlägen von Fachleuten zurück. Die Banken protestieren dennoch. Was Brüssel plant, zielt auf die 30 größten Banken in der EU ab - auf die spanische Santander, die italienische Unicredit, die französische BNP Paribas oder die Deutsche Bank. Die Pleite eines solchen Bankkonzerns verursacht immense Kosten, was die Finanzkrise gezeigt hatte. Und so etwas will Binnenmarktkommissar Michel Barnier durch neue Regeln verhindern: ""Wir müssen die riskantesten Geschäfte verbieten, die Risiken identifizieren, die Struktur dieser großen Banken vereinfachen und sie auf eine Größe bringen, die nicht mehr das gesamte Finanzsystem gefährdet"", zeigte er sich entschlossen. Den sogenannten Eigenhandel der Banken will er ganz verbieten - also Geschäfte, die mit dem normalen Bankbusiness überhaupt nichts zu tun haben. Dabei spekulieren Banken auf eigene Kasse - mit viel geliehenem Geld. Außerdem soll eine vollständige Trennung des Investmentbankings vom klassischen Geschäft mit Kreditvergabe und Kontoführung möglich sein. Nach Barniers Vorschlag würden darüber die Bankaufsichtsbehörden entscheiden: ""Der Bankenaufseher veranlasst, dass diese Aktivitäten in eine spezielle Filiale ausgelagert werden. Es sei denn, die Bank kann zur Zufriedenheit des Aufsehers nachweisen, dass diese Aktivitäten keine Gefahr darstellen für die Stabilität des Finanzsektors."" Damit bleibt die EU-Kommission hinter dem sogenannten Liikanen-Bericht zurück. Bankkonzerne müssten ihre Investmentsparte grundsätzlich abtrennen vom Geschäftsbankenbereich, hatte eine Expertengruppe unter Leitung des finnischen Notenbankpräsidenten Erkki Liikanen vorgeschlagen. Trennbank ja oder nein: Wenn die nationalen Bankenaufseher im Einzelfall entscheiden könnten, sei das alles andere als ein einheitliches europäisches System, kritisiert der Grünen-Finanzexperte Sven Giegold. Auch vom Verbot des Eigenhandels hält der Europaabgeordnete nichts: ""Das klingt erst mal radikal. Das Blöde ist nur, dass es sehr schwer zu definieren ist, was Eigenhandel eigentlich ist. Das wird von Aufsichtbehörden kaum zu kontrollieren sein."" Banken könnten immer wieder begründen, ""dass sie gar keinen Eigenhandel machen"", ergänzt er. Ganz andere Kritik kommt aus der Wirtschaft. Dem Bundesverband der Deutschen Industrie gehen die geplanten Regeln viel zu weit. Eingriffe in das gängige System der Universalbanken könnten sich negativ auf die Kreditvergabe an die Unternehmen auswirken. Und auch Bankenexperten wie Karel Lannoo von der Brüsseler Denkfabrik Ceps sind skeptisch: ""Trennbanken sind verletzlicher als Universalbanken mit einer größeren Kapitalbasis. Banken können außergewöhnlichen Risiken viel besser widerstehen, wenn sie eine Einheit sind und nicht getrennt."" Insgesamt gibt es also sehr unterschiedliche Reaktionen, von denen sich Barnier eher bestätigt fühlt. Sein Vorschlag sei völlig unideologisch, pragmatisch, realistisch. Die europäischen Regeln würden bereits beschlossene nationale Bankengesetze keineswegs über den Haufen werfen - wie in Deutschland, Frankreich und Großbritannien. Vielmehr gehe es um einen Rahmen, der die nationalen Regeln ergänze. Barniers Vorschläge sind nicht das letzte Wort. Jetzt werden die EU-Finanzminister über ein gemeinsames Konzept verhandeln. Und dann kommt das Europaparlament ins Spiel. Das neue Parlament – denn Ende Mai wird gewählt. "
29.01.2014 13:59 Uhr,Bahn wird strenger kontrolliert,Bund lässt Schienen checken,"Bundesverkehrsminister Alexander Dobrindt will den Zustand des von der Bahn betriebenen Gleisnetzes künftig strenger kontrollieren. Der Bund habe hierfür ""auch einen Prüfauftrag, den nehme ich jetzt wahr"", sagte der CSU-Politiker mit Verweis auf eine entsprechende Vereinbarung zwischen Bund und Bahn aus dem Jahr 2008, die damit erstmals zur Anwendung käme. Laut der Vereinbarung stellt der Bund der Bahn jährlich 2,5 Milliarden Euro für Ersatzinvestitionen beim Schienennetz zur Verfügung. Im Gegenzug ist die Bahn verpflichtet, das Netz in Schuss zu halten. Vorgesehen sind laut Ministerium auch eigene Testfahrten von Experten im Auftrag des Bundes. Wie die ""Süddeutsche Zeitung"" berichtet, sollen von Februar an unabhängige Experten auf einer Strecke von 5000 Kilometern spezielle Messungen vornehmen, um den Zustand von Gleisen und Weichen zu kontrollieren. Bislang habe sich der Bund bei der Qualitätskontrolle des Schienennetzes weitgehend auf Zahlen der Bahn verlassen, schriebt das Blatt weiter. Zu den zu überprüfenden Strecken sollten sowohl Hochgeschwindigkeits- als auch Nahverkehrsstrecken sowie Gütertrassen, Tunnel- und Brückenabschnitte zählen. "
29.01.2014 13:31 Uhr,Sorgen um türkische Lira,"""Der Zinssatz ist keine Wundermedizin""","Die türkische Notenbank will mit ihrem drastischen Zinsplus den Wertverfall der Lira stoppen. Doch Experten befürchten, dass dies Unternehmen von Investitionen abschreckt. Rein ökonomisch lässt sich das Lira-Problem ohnehin nicht lösen. Eine überraschend deutliche Zinsanhebung in der Türkei hat die Landeswährung am Vormittag kräftig nach oben getrieben. Die Zentralbank hatte den Leitzins von 4,5 auf zehn Prozent erhöht. Die Zentralbank hofft, damit den dramatischen Wertverfall der Lira zu stoppen. Der Wirtschaftsexperte Güngor Uras warnt vor zu viel Zuversicht. ""Der Zinssatz ist keine Wundermedizin mit Sofortwirkung. Natürlich hat die Anhebung der Zinsen gewisse Vorteile, aber hohe Zinsen haben wie eine starke Dosis Medizin auch ihre Nebenwirkungen."" Diese Nebenwirkungen werden schon sehr bald Verbraucher, Konsum, Firmen und Investoren und damit letztlich die türkische Binnenwirtschaft betreffen, mahnt Wirtschaftsexperte Uras. ""Unternehmen und Verbraucher werden neue Schulden machen. Sie nehmen Kredite auf für Immobilien, Autos oder um ihren Urlaub zu finanzieren, oder aber sie benutzen ihre Kreditkarten. Auf alle diese Kredite sind jetzt höhere Zinsen fällig. Viele Unternehmen haben bereits hohe Schulden. Künftig wird das noch teurer."" Die größte Gefahr für die türkische Volkswirtschaft sieht Uras in der Beschäftigungspolitik der Unternehmen. Teureres Geld von der Bank bremst die Investitionsfreudigkeit der Wirtschaft und hemmt damit die Schaffung neuer und den Erhalt alter Arbeitsplätze. Die Zentralbank hatte die Wahl zwischen Pest und Cholera: Ohne Zinserhöhung wäre der Lira-Verfall auch aufgrund von Entwicklungen auf dem globalen Finanzmarkt weitergegangen. Rein ökonomisch, wirft der Wirtschaftsexperte Necip Cakir ein, lasse sich das Lira-Problem indes nicht lösen. Der Korruptionsskandal, in den die regierende AKP verwickelt zu sein scheint, trage zur allgemeinen Verunsicherung bei. ""Das Problem, das wir seit Dezember haben, ist ein politisches. Es ist unmöglich, durch den Einsatz wirtschaftlicher Instrumente politische Lösungen zu erzielen. Wenn es uns nicht gelingt, politische Stabilität zu erlangen, dann wird selbst diese mutige Entscheidung der Zentralbank nicht viel bringen."" Am Vormittag kostete ein Euro zunächst 2,97 Lira - am Montag war die türkische Währung auf ein Rekordtief von 3,27 Lira gefallen. Mittlerweile ist die psychologische Hürde von drei Lira pro Euro bereits wieder überschritten. "
29.01.2014 12:45 Uhr,Januar 2014,Weltwirtschaft auf Wachstumskurs,"Weltbank und IWF legen optimistische Prognosen für die Weltwirtschaft vor: Sie rechnen mit sattem Wachstum in den kommenden Jahren. In China scheint das ganz große Wachstum aber zumindest vorerst vorbei zu sein. 01. Januar 2014: Lettland führt zum Jahreswechsel als 18. Staat den Euro ein. 06. Januar 2014: Wegen des stark gefallenen Goldpreises verbucht die Schweizerische Nationalbank für 2013 einen Milliardenverlust. 08. Januar 2014: Griechenlands Finanzminister setzt sich zum Ziel, nach dem Ende der internationalen Rettungsprogramme 2014 ohne weitere Hilfen auszukommen - das Land übernimmt auch offiziell die EU-Ratspräsidentschaft. Die Arbeitslosigkeit in der EU bleibt auf Rekordhoch. Im November 2013 waren 26,6 Millionen Menschen ohne Job, das entspricht einer Quote von 10,9 Prozent. Der Garantiezins auf Lebensversicherungen soll nach dem Willen der führenden deutschen Versicherungsmathematiker 2015 weiter fallen, von 1,75 Prozent auf maximal 1,25 Prozent. 10. Januar 2014: Chinas Handelsvolumen hat 2013 zwar nicht die Vorgaben erreicht - trotzdem wird das Land offenbar größte Handelsnation. 15. Januar 2014: Die Weltbank hat gute Nachrichten für die Weltwirtschaft: Laut ihrem jüngsten Bericht wird das BIP in diesem und den kommenden Jahren zum Teil deutlich über drei Prozent wachsen. Grund sei vor allem, dass die Industrienationen ihre jahrelange Krise hinter sich ließen. 20. Januar 2014: Chinas Wirtschaft ist 2013 um 7,7 Prozent gewachsen. Dieser für das Land niedrige Wert schürt Ängste. Die Regierung in Peking will mit Reformen das Wirtschaftsmodell umkrempeln. 21. Januar 2014: Die Weltwirtschaft wird nach einer Prognose des Internationalen Währungsfonds in den kommenden Jahren deutlich schneller wachsen als bisher. Doch über den Berg ist die globale Wirtschaft nicht, warnen die Ökonomen. 22. Januar 2014: Der EuGH weist überraschenderweise eine Klage Großbritanniens gegen das Leerverkäufe-Verbot ab. EU-Staaten und -Parlament einigen sich auf die Verlängerung der SEPA-Umstellungsfrist bis August. In Davos beginnt das Weltwirtschaftsforum. 27. Januar 2014: Im Falle einer drohenden Staatspleite könnten Krisenländer künftig einmalig eine Vermögensabgabe erheben - diesen Vorschlag bringt die Bundesbank in ihrem Monatsbericht ins Spiel. 29. Januar 2014: Angesichts der anhaltenden Schwäche der türkischen Lira erhöht die Zentralbank zentrale Zinssätze. Der Leitzins steigt von 4,5 Prozent auf zehn Prozent. "
