date,topline,headline,content
31.12.2013 13:04 Uhr,Griechenland übernimmt EU-Ratsvorsitz,Schuldenberg als Top-Qualifikation,"Griechenland steckt tief im Schuldenschlamassel. Nun übernimmt das Land den EU-Ratsvorsitz. Die Regierung in Athen sieht sich durch den eigenen Kampf gegen die Krise bestens gerüstet, Europa im kommenden halben Jahr voranzubringen. Die Minister der griechischen Regierung müssen immer wieder dieselbe Frage beantworten: ""Traut ihr Euch überhaupt zu, die EU-Ratspräsidentschaft zu übernehmen, wo doch Griechenland immer noch so tief in der Krise steckt? Wird die Krise in Griechenland nicht alle anderen Themen überdecken, wenn Athen die Ratspräsidentschaft übernimmt?"" ""Nein, keine Angst"", antwortet dann Vize-Außenminister Dimitris Kourkoulas. ""Wir werden eine europäische Präsidentschaft ausrichten, keine griechische"", sagt er. Es sei kein Problem, dass die griechische Regierung einerseits die Ratspräsidentschaft inne habe und andererseits über ein neues Hilfspaket für das eigene Land verhandeln müsse. Das werde man gut auseinanderhalten können. ""Die Europäische Union ist doch ohnehin eine ständige Verhandlung über alles Mögliche"", sagt Kourkoulas. ""Wir werden ein ehrlicher Vermittler sein zwischen dem Rat der EU und allen anderen europäischen Institutionen. Wir werden unsere Präsidentschaft nicht für andere Zwecke missbrauchen."" Neue Impulse für Wachstum, neue Arbeitsplätze für junge Menschen vor allem in den südeuropäischen Ländern - darauf legt Griechenland während seiner Ratspräsidentschaft den Schwerpunkt. Viele Griechen aber haben das Vertrauen in Europa verloren. Sie demonstrieren gegen die Sparpolitik, die ihnen aus Brüssel aufgedrückt wird. so empfinden sie das zumindest. ""Europa ist für mich eine Lüge, es existiert nicht"", sagt die Studentin Filjo. ""Die EU-Politiker unterstützen ja nicht den Durchschnittsbürger Europas, sondern sie haben nur ihre eigenen Visionen. Sie streben nach ihrem eigenen Wohl - und nicht nach dem Wohl der Völker."" Sprachrohr der Europa-Skeptiker ist Oppositionschef Alexis Tsipras vom Bündnis der Radikalen Linken. Er wirft den Regierungsmitgliedern vor, dass sie keine Europäer seien, sondern ""Merkelisten"". ""Frau Merkel und Berlin sind die größten Anti-Europäer"", so Tsirpas. ""Sie stehen fürs Auseinanderbrechen Europas, denn sie sagen: Die Griechen und die anderen Völker im Süden sind faul. Wollen Sie das etwa unterstützen?"" In Umfragen liegt Tsirpas' Partei, das ""Bündnis der Radikalen Linken"", Kopf an Kopf mit der konservativen ""Nea Demokratia"" von Ministerpräsident Samaras. Dieser weist die Tiraden des Oppositionschefs als billige Polemik zurück und entgegnet: Ohne die Hilfskredite der anderen Euro-Länder wäre Griechenland untergegangen. Jetzt aber sei das Schlimmste überstanden. Im neuen Jahr werde der Aufschwung beginnen, die Wirtschaft endlich wieder wachsen, es werde neue Arbeitsplätze geben, verspricht der Regierungschef. Viele junge Griechen sind da skeptisch; die Jugendarbeitslosigkeit liegt bei weit über 50 Prozent. Das einzig Gute an der EU sind deshalb für viele junge Griechen die offenen Grenzen; man kann jederzeit auswandern dorthin, wo es Arbeit gibt. ""Klar, die Option halte ich mir offen, gut möglich, dass ich ins Ausland gehe"", sagt die 20-jährige Studentin Elsa. Griechenland will aber während seiner Präsidentschaft alles dafür tun, dass gerade in den südeuropäischen Krisenländern ein besseres Klima für Investoren, für Firmenneugründungen, für neue Arbeitsplätze geschaffen wird. Die griechische EU-Ratspräsidentschaft werde, so verspricht Regierungschef Samaras, ""eine Präsidentschaft der Chancen, nicht eine Präsidentschaft der Krise"". "
30.12.2013 14:23 Uhr,Jahresrückblick,Das war 2013,"US-Präsident Obama startete in seine zweite Amtszeit, Kanzlerin Merkel in die dritte. Papst Benedikt XVI. trat zurück. Ansonsten stand 2013 im Zeichen von NSA und NSU. Das Jahr in Bildern. "
30.12.2013 12:20 Uhr,Debatte um Arbeitnehmerfreizügigkeit,CSU-Vorstoß sorgt für Ärger,"""Wer betrügt, der fliegt"", heißt es in der Beschlussvorlage für die CSU-Klausur zur Freizügigkeit in der EU - auch wenn sich die Partei in ihren Äußerungen zum Thema zuletzt um Sachlichkeit bemüht. In der GroKo sorgt das für schlechte Stimmung. Im ARD-Morgenmagazin bemühte sich Hans-Peter Uhl, der Innenexperte der CSU im Bundestag, erkennbar um Sachlichkeit: Nein, es gehe nicht darum, Bulgaren und Rumänen unter Generalverdacht zu stellen, ganz und gar nicht: ""Selbstverständlich nicht, das wäre töricht"", sagt Uhl. ""Menschen, die eine Berufsausbildung haben, zum Beispiel Ingenieure oder Facharbeiter, sind bei uns herzlich willkommen, und wir hoffen, dass viele kommen."" Aber Menschen, die mit Sicherheit keinerlei Chancen hätten, auf dem deutschen Arbeitsmarkt einen Arbeitsplatz zu bekommen, sollten auch nicht nach Deutschland kommen und von Sozialhilfe leben. In der Beschlussvorlage für die CSU-Klausur, die am 7. Januar traditionell in Wildbad Kreuth stattfindet, klingt es hingegen umso markiger. ""Wer betrügt, der fliegt"", heißt es da. Darin setzt sich die CSU dafür ein, dass es in den ersten drei Monaten keinen Anspruch auf Sozialleistungen für EU-Zuwanderer geben soll. Wer mithilfe von gefälschten Dokumenten versuche, sich Sozialleistungen zu erschleichen, der solle nicht nur ausgewiesen, sondern auch an der Wiedereinreise gehindert werden. Im Gegenteil, so der Experte, man müsse die Arbeitnehmerfreizügigkeit für die beiden jungen EU-Mitglieder positiv sehen. ""Wir haben in der ersten Osterweiterungsrunde gesehen, dass die Arbeitslosigkeit bei den Polen und anderen Bevölkerungsgruppen um mehr als fünf Prozentpunkte gesunken ist. Insofern ist die Arbeitnehmerfreizügigkeit eine Chance für den Arbeitsmarkt."" Die grüne Opposition im Bundestag sieht das ähnlich. ""Ich gehe von einem verstärkten Zuzug aus, aber die sogenannte Armutszuwanderung wird ein Phänomen sein, das vergleichsweise überschaubar ist"", sagt der grüne Sozialexperte Markus Kurth. Migrationsexperten gehen davon aus, dass mit der vollen Arbeitnehmerfreizügigkeit zum Jahreswechsel zwischen 100.000 und 180.000 Bulgaren und Rumänen nach Deutschland kommen könnten. Bisher leben 370.000 in Deutschland. "
29.12.2013 07:10 Uhr,Euro-Einführung in Lettland,Stabilitätsanker oder Krisenwährung?,"Als 18. Mitglied der Eurozone führt Lettland am 1. Januar die europäische Gemeinschaftswährung ein. Die meisten Politiker und Unternehmer des Landes sind von den Vorteilen überzeugt. Eine Minderheit fürchtet aber wie die Bevölkerung die Risiken. Es gibt so einiges, was gegen den Euro spricht. Die Währungsunion hat sich gerade als ziemlich wackelig erwiesen und die Menschen in Lettland wollen ihn gar nicht - jedenfalls sagt das eine deutliche Mehrheit in den Meinungsumfragen. Den Finanzminister des Landes, Andris Vilks, beirrt das alles nicht. Und wenn man ihn nach den Gründen fragt, dann kommt zuerst ein eher politisches Argument: ""Wir vollenden damit unseren Traum, bei allen drei entscheidenden Pfeilern der westlichen Welt dabei zu sein: EU, NATO und Eurozone"", antwortet Vilks. Dieser Enthusiasmus für die Westintegration hat natürlich viel zu tun mit der Angst vor dem übermächtigen östlichen Nachbarn und ehemaligen Besatzer Russland. Aber auch ökomisch sieht der Finanzminister den Euro vor allem als sicheren Hafen: Dann gebe es keine Spekulationen mehr mit der Währung, keine ständigen Abwertungsgerüchte, so Vilks. ""Das abzuwehren, hat uns immer so viel Kraft gekostet. Der Euro ist für uns ein machtvoller Stabilitätsanker."" Finanzminister Vilks sieht zudem noch weitere Vorteile, ihm gehen die Argumente pro Euro nicht aus: ""Es ist sehr wichtig, dass wir durch den Euro das Rating unseres Landes verbessern"", legt er dar. So können wir unsere Staatsschulden billiger finanzieren, und auch die Unternehmen kommen billiger an Kredite."" Und als Euroland soll Lettland noch attraktiver für ausländische Investoren werden: ""Wir haben so gut wie kein Haushaltsdefizit, sehr wenig Schulden, viel Wachstum. Bei uns ist es alles sehr ruhig und berechenbar"", erklärt Vilks. Gleichzeitig seien die Löhne in Lettland immer noch drei- bis viermal niedriger als in Westeuropa. Seine Schlussfolgerung daher: ""Lettland dürfte, zusammen mit den anderen baltischen Staaten, in den nächsten Jahren der attraktivste Investitionsstandort in Europa sein."" Und die Entwicklung in Griechenland, ebenso wie in den anderen südlichen Krisenländern, zeige auch, so Rezniece-Ozola, welche fatalen Auswirkungen die Mitgliedschaft im Euro habe: Schließlich profitierten in jeder Union vor allem die starken Länder. ""Und wir sind klein und arm. Unsere Handelsbilanz ist negativ, unsere Produktion ist unterentwickelt. Die Erfahrungen zeigen: je schwächer ein Land beim Euroeintritt ist, um so härter wird es"", befürchtet sie. Die mangelnde Wettbewerbsfähigkeit ist auch für Igor Pimenov das Hauptargument gegen den Beitritt zum jetzigen Zeitpunkt. Pimenov ist der Wirtschafts- und Finanzexperte der Partei Harmoniezentrum, der Partei der starken russischen Minderheit in Lettland. Außerdem verliere das Land auch noch den Spielraum, durch eine flexible Geldpolitik bei Problemen gegenzusteuern. Denn die Geldpolitik wird einheitlich für alle Eurostaaten von der Europäischen Zentralbank in Frankfurt gemacht. ""Wir sparen einen Cent ein, aber wir verlieren einen ganzen Euro. Das Problem mit dem Euro in allen ärmeren Ländern ist, dass die Preise steigen, und damit die Löhne und zwar schneller als die Produktivität"", befürchtet Oslejs. Das mache die lettischen Exporte teurer - zu teuer, um sie noch im Ausland verkaufen zu können. ""Die Industrie beginnt zu leiden. Und am Ende haben wir den Crash."" Ganz so wie es in den südeuropäischen Krisenstaaten passiert ist. Es wird also eine Weile dauern, bis man erkennen wird, ob der Euro am Ende Fluch oder Segen für Lettland sein wird. "
29.12.2013 02:30 Uhr,"Reportage aus dem indischen ""Ravi Das""","Der Slum, aus dem die Täter kamen","Vier der mutmaßlichen Vergewaltiger lebten in der Slumsiedlung ""Ravi Das"". Dort fühlen sich die Menschen an den Pranger gestellt. Denn auch sie verurteilen die Tat. Vor einer Wiederholung wollen sie die Frauen durch züchtige Kleidung schützen. Für Asha spielt das Alter keine Rolle. ""Ich bin ungefähr 40"", sagt sie. Sie kann nicht verstehen, dass das Jugendstrafrecht den jungen Mann schützt, der zum Tatzeitpunkt erst siebzehneinhalb Jahre alt war: ""Er hat ein unvorstellbar grausames Verbrechen begangen. Er sollte vor dem gleichen Gericht stehen und die gleiche Strafe bekommen wie die erwachsenen Angeklagten. Er hat genauso viel Schuld auf sich geladen wie die anderen."" Asha ist der Meinung, dass alle Angeklagten hängen sollten. Sie lebt in der ""Ravi Das""-Siedlung im Süden der indischen Hauptstadt. Die brutale Gruppenvergewaltigung im fahrenden Bus vom 16. Dezember 2012 hat den kleinen Slum in die Weltpresse gebracht. Vier der sechs mutmaßlichen Vergewaltiger haben hier gelebt. In den Schlagzeilen war nach dem Verbrechen von der ""Höhle der Vergewaltiger"" und von der ""Unterwelt Neu-Delhis"" die Rede. Asha findet das unfair: ""Schauen Sie doch einfach mal in die Zeitungen"", sagt sie, ""es gibt überall Vergewaltigungen und Mord."" Indische Frauen sind ihrer Meinung nach nirgendwo absolut sicher - nicht in Mumbai, nicht in Delhi, nicht auf dem Land. ""Wir müssen uns selber schützen, uns züchtig kleiden und zu Hause sein, sobald es dunkel ist. Ich weiß nicht, wer verantwortlich ist. Die Polizei, die nichts tut? Vielleicht sind wir als Gesellschaft aber auch selber schuld"", grübelt die Mutter von zwei Söhnen. Und fügt an: ""Unsere Sicherheit liegt nur in unseren Händen, aber für uns Frauen gibt es keine vollständige Sicherheit."" Ihren Söhnen bringt sie bei, Respekt vor Frauen zu haben. Das betont sie mehrfach. ""Ravi Das"" ist keine Elendssiedlung aus zusammengezimmerten Wellblechhütten. Die rund 300 winzigen Ein-Zimmer-Häuschen sind bunt angestrichen und aus Backstein. Es gibt eine Wasserstelle, ein paar Stromkabel und Gemeinschaftslatrinen. Die engen Gassen zwischen den Häusern sind sauber gefegt. Die meisten, die hier leben, sind Tagelöhner: Rikschafahrer, Bauarbeiter, Gemüseverkäufer. Inzwischen hat sich eine kleine, lebhaft diskutierende Frauengruppe versammelt. Ashas Nachbarin, die ihren Namen nicht nennen will, erzählt von ihren drei Töchtern, die alle die Schule beendet haben. ""Diese Vergewaltigung hat Schande über unsere Siedlung gebracht. Die Polizei alleine ist machtlos. Uns Frauen sagen sie, dass wir uns bedecken sollen, aber es werden auch 5-jährige Kinder missbraucht"", so die Frau. ""Das ist eine Sünde in unserer Gesellschaft. Die Täter aus unserer Mitte werden ihre Strafe bekommen. Aber ich glaube nicht, dass die Polizei oder die Regierung die Geisteshaltung eines Einzelnen kontrollieren können. Wir müssen uns selber korrigieren und hinterfragen."" ""Ravi Das"" ist voll mit Menschen, die hart arbeiten und vom Aufstieg in die indische Mittelklasse träumen - so wie das verstorbene Opfer der Gruppenvergewaltigung. Die 23-jährige Physiotherapiestudentin lebte mit ihren Eltern und ihren zwei Brüdern in einer ganz ähnlichen Slum-Siedlung wie ""Ravi Das"", bis sechs Männer ihren Traum brutal beendeten. "
28.12.2013 16:51 Uhr,Hintergrund,Arbeitnehmerfreizügigkeit in der EU,"Die neuen Regelungen vom 1. Januar 2014 an sind ein weiterer Schritt zur vollständigen Arbeitnehmerfreizügigkeit innerhalb der Europäischen Union: Dann können Arbeitnehmer auch aus Rumänien und Bulgarien in jedem anderen der insgesamt 28 EU-Länder frei arbeiten. Für Kroaten allerdings gelten in Deutschland und einigen anderen EU-Staaten weiterhin Beschränkungen, möglicherweise bis zum Jahr 2020. Das Recht auf Arbeitnehmerfreizügigkeit ist Teil der vier Grundfreiheiten für Personen, für Waren und Dienstleistungen sowie für den Kapital- und Zahlungsverkehr. Um Verwerfungen am Arbeitsmarkt durch zuwandernde Niedriglöhner zu verhindern, hatten Deutschland und Österreich dieses Recht für Bürger der osteuropäischen Beitrittsländer zunächst eingeschränkt. Am 1. Mai 2011 endeten diese Übergangsregelungen für die mittelosteuropäischen EU-Staaten Polen, Tschechien, Slowakei, Slowenien, Ungarn, Lettland, Litauen, und Estland. Für Rumänien und Bulgarien galten sie weiter. "
26.12.2013 01:44 Uhr,Sonderbeauftragter entsandt,EU will im Südsudan vermitteln,"Ashton zeigte sich ""tief besorgt"" über die Situation in dem afrikanischen Land. Sie rief die Konfliktparteien auf, die Waffen niederzulegen. UN-Generalsekretär Ban Ki Moon sicherte den betroffenen Menschen im Südsudan Unterstützung zu. ""Wir wissen, dass viele von Ihnen unter furchtbaren Angriffen gelitten haben"", sagte er in einer Videobotschaft. Er sprach von schweren Menschenrechtsverletzungen und appellierte an die Konfliktparteien, die Zivilisten zu schützen. Der UN-Sicherheitsrat hatte am Tag zuvor beschlossen, die Blauhelmmission in dem Land erheblich aufzustocken. ""Wir verstärken unsere Präsenz und werden unser Bestes tun, um die Gewalt zu stoppen und eine bessere Zukunft zu schaffen"", so Ban. Die Vereinten Nationen riefen zudem dazu auf, für die Bevölkerung im Südsudan zu spenden. Bis März bräuchten die Hilfsorganisationen mindestens 166 Millionen Dollar (rund 121 Millionen Euro) zum Unterhalt der Flüchtlingslager sowie für Lebensmittel und Gesundheitsvorsorge, erklärte das UN-Büro zur Koordination der Nothilfe (OCHA). Nach Schätzungen der UN starben seit Beginn der Kämpfe vor zehn Tagen Tausende Menschen, Zehntausende sind auf der Flucht. In dem rohstoffreichen Land kämpfen Anhänger von Präsident Salva Kiir gegen Verbündete seines ehemaligen Stellvertreters Riek Machar. Beide Männer stützen sich auf Einheiten des Militärs. "
25.12.2013 04:56 Uhr,Papst Franziskus predigt Barmherzigkeit,Ein Satz als Programm,"Barmherzigkeit ist für Papst Franziskus von zentraler Bedeutung. Schon bei seinem ersten öffentlichen Auftritt nach der Papstwahl im März hatte er Beichtvätern zugerufen: ""Seid barmherzig!"" Den Begriff Barmherzigkeit versteht er nicht nur abstrakt-theologisch. Franziskus macht alles anders: Nur einen Tag nach seiner Wahl steigt dieser Papst ins Auto und lässt sich zur Kirche Santa Maria Maggiore fahren. Dort will er den Schutz der Mutter Gottes für sein Pontifikat erbitten. Die Fahrt absolviert er nicht in der Edel-Limousine, sondern er nimmt einen einfachen Wagen aus dem Fuhrpark des Vatikan. Das war ein Auftakt mit Überraschungen. Ein Satz, den Franziskus den Beichtvätern von Santa Maria Maggiore zurief, wurde dabei nur am Rande wahrgenommen: ""Seid barmherzig!"" Ein Satz als Programm für ein Pontifikat. ""Barmherzigkeit verändert die Welt, macht sie weniger kühl und gerechter"", sagt Franziskus bei seiner ersten Generalaudienz. Das klingt ein wenig banal: Barmherzig sein als fromme Übung, als geistliche Tugend. Das ist es natürlich auch, aber nicht nur: Franziskus denkt Barmherzigkeit von Gott her. Das Gleichnis vom verlorenen Sohn. Der Vater, der den Ausreißer in Liebe wieder aufnimmt. ""Er ist ein geduldiger Vater, der immer auf uns wartet. Er respektiert unsere Freiheit, bleibt selbst aber immer treu. Wenn wir zu ihm zurückkehren, empfängt er uns wie Söhne in seinem Haus. Er hört nie auf - nicht einmal für einen Moment, uns in Liebe zu erwarten"", sagt Franziskus. So ein Gottesbild hat Konsequenzen für die Kirche, die sich Franziskus wünscht. Er will, dass die Beichte wieder populär wird. Hier ist für Katholiken die Barmherzigkeit Gottes im Sakrament erfahrbar. Er selbst gehe alle zwei Wochen zur Beichte, sagt Franziskus. Der Beichtvater höre ihm zu, gebe einen Rat und spreche Vergebung aus. ""Die Kirche ist nicht Herrin der Vergebung"", sagt Franziskus. ""Sie ist Dienerin der Barmherzigkeit. Und sie freut sich jedes Mal, wenn sie dieses göttliche Geschenk weitergeben kann."" Katholiken, die sich scheiden lassen und ein zweites Mal heiraten, sind vom  Empfang der Kommunion ausgeschlossen. Auch hier fordert Franziskus ""mehr Barmherzigkeit"". Die Eucharistie sei ""keine Belohnung für die Vollkommenen, sondern ein großzügiges Heilmittel und eine Nahrung für die Schwachen"", heißt es im ersten Lehrschreiben dieses Papstes. Bereits im Sommer, beim Rückflug vom Weltjugendtag in Rio de Janeiro sagte er zum Thema Scheidung: ""Die Kirche ist eine Mutter. Sie muss sich mit Barmherzigkeit um die Verletzten kümmern. Und wenn der Herr nicht müde wird zu verzeihen - dann haben wir keine andere Wahl."" Barmherzigkeit ist für Franziskus nicht zu verwechseln mit Toleranz oder gar Beliebigkeit. Auf die Frage, was denn Barmherzigkeit für einen Priester bedeute, warnte er vor zwei Arten von Geistlichen: den allzu laxen und den allzu rigorosen. Der barmherzige Priester sei jener, der die Wahrheit sage, aber hinzufüge: ""Erschrick nicht, der gute Gott wartet auf uns. Wir gehen gemeinsam."" Und das meint Papst Franziskus ganz konkret. Wo früher die Kirche über Barmherzigkeit vor allem in schönen Bildern sprach, gibt es für Franziskus keinen Zweifel, dass zum Glauben nicht nur das fromme Wort, sondern auch die gute Tat gehört. Obdachlose in Rom bekamen als Weihnachtsgeschenk frankierte Briefumschläge mit Weihnachtskarten, Telefonkarten und Metrotickets. Und sein Almosenverwalter berichtet: Wenn er abends rund um den Vatikan unterwegs sei, um Obdachlose und andere Bedürftige mit Essen zu versorgen, würde ihn Franziskus am liebsten begleiten. "
24.12.2013 10:02 Uhr,Streit um Importsteuern landet bei der WTO,Russland beschwert sich über die EU,"Die erste offizielle russische Beschwerde bei der WTO seit dem Beitritt im Jahr 2012 richtet sich gegen Steuern, die aus Sicht der EU eine Anti-Dumping-Regelung darstellen. Denn diese Importsteuern sollen den Vorteil russischer Firmen aus energieintensiven Branchen wie der Metall- und Düngemittelindustrie ausgleichen, den diese aufgrund der billigen Energieversorgung in Russland genießen. Die Regierung in Moskau spricht davon, dass diese Importsteuern die betroffenen Firmen ""hunderte Millionen Dollar pro Jahr"" kosten. Umgekehrt hatte die EU bereits im Juli bei der Welthandelsorganisation ein Verfahren gegen Russland in die Wege geleitet. Dabei geht um die russische Einfuhrsteuer für Autos, Busse und Lkw, die aus Sicht der Europäischen Union ein Einfuhrhindernis darstellt. Die russische Regierung begründet diese Steuer offiziell mit den Recyclingkosten. Die EU-Kommission bezweifelt diese Darstellung und vermutet hinter der Maßnahme eher das Ziel, Importe zu erschweren. "
22.12.2013 18:07 Uhr,Einflussreiche Unternehmer aus Sowjet-Zeiten,Russlands Oligarchen,"Oligarchen werden heute vor allem Großunternehmer aus den Staaten der früheren Sowjetunion genannt, die nach deren Zerfall Milliarden verdienten - wie der jetzt von Wladimir Putin begnadigte Kreml-Kritiker Michail Chodorkowski. Das Wort Oligarchie stammt aus dem Griechischen und bedeutet: ""Herrschaft der Wenigen"". Seit Putin 2000 erstmals Präsident wurde, versucht er, die Macht der Oligarchen zu brechen, die unter seinem Vorgänger Boris Jelzin in Schlüsselpositionen der Wirtschaft gelangten. Zu denen, die in der ""Gründerzeit"" der russischen Wirtschaft einflussreiche Finanz- und Medienkonzerne aufbauten und in Putins Visier gerieten, gehörte auch Chodorkowski. Der Chef des Jukos-Konzerns mischte sich in die Politik ein und ging in Opposition zum Kreml. Schon vor ihm war 2003 sein Geschäftspartner Platon Lebedew festgenommen worden. Er sitzt bis heute in Haft. Einer der ehemals mächtigen und dann ins Ausland geflüchteten Wirtschaftsbosse war der Medien- und Aluminiumunternehmer Boris Beresowski. Auch er hatte sich offen gegen Putin gestellt und 2000 in Großbritannien politisches Asyl erhalten. Die russischen Behörden legten ihm Wirtschaftsverbrechen zur Last und forderten seine Auslieferung. Im März 2013 wurde Putins schwerreicher Intimfeind tot in seinem Haus bei London gefunden. Die Todesumstände sind noch nicht geklärt, die Ermittler schließen Mord nicht aus. Die meisten anderen Oligarchen arrangierten sich mit dem Kreml - wie Roman Abramowitsch, im Westen als Eigentümer des britischen Fußballclubs FC Chelsea bekannt. Sein Vermögen schätzt das Magazin ""Forbes"" auf 10,2 Milliarden US-Dollar (7,5 Mrd Euro). Im kaum besiedelten Autonomen Bezirk der Tschuktschen im äußersten Nordosten Russlands investierte Abramowitsch viel Geld. Er hatte sich dort seit 1999 auch politisch engagiert und war bis 2008 Gouverneur. Im Juli zog er sich aus der Politik zurück, weil ein neues Gesetz Abgeordneten keine Konten im Ausland mehr erlaubt. "
