date,topline,headline,content
31.12.2008 19:15 Uhr,Finanzkrise,IWF stellt Weißrussland Milliardenkredit in Aussicht,"Der Kredit solle der Regierung in Minsk dabei helfen, ""eine geordnete Anpassung an die externen Schockerfahrungen zu erreichen"", sagte Strauss-Kahn. Das von Präsident Alexander Lukaschenko geführte Land hatte bereits angekündigt, seine Währung abzuwerten, die Haushaltsausgaben zu kürzen und die Kapitalisierung seiner Banken zu stärken. Die Regierung von Weißrussland ist im Westen weitgehend isoliert. Die EU und die USA kritisieren die seit 14 Jahren andauernde autokratische Herrschaft von Präsident Lukaschenko und die Unterdrückung der demokratischen Opposition. Der IWF hatte zuvor auch Ungarn, Island und der Ukraine Kredite gewährt. "
31.12.2008 04:49 Uhr,Auf Sarkozy folgt Topolanek,Euro-Skeptiker übernimmt EU-Ratspräsidentschaft,"Man bescheinigt ihm ein dickes Fell - und das wird er auch brauchen. Am 1. Januar übernimmt Tschechiens Premierminister Topolanek die EU-Ratspräsidentschaft von Frankreichs Premier Sarkozy. Ein Porträt über einen Mann, der einer tendenziell europafeindlichen Partei vorsteht und sich selbst als ""Euro-Realisten"" bezeichnet. Von Peter Hornung, ARD-Hörfunkstudio Prag Der 52-Jährige gibt sich gerne betont locker - und zumindest an Körpergröße überragt der Tscheche mit seinen 1 Meter 97 seinen Vorgänger Nicolas Sarkozy bei weitem. Politik ist für den Liberalkonservativen, wie er sich nennt, eine Art Sport und so spricht er auch gerne. In der Politik ist der studierte Maschinenbauer schon seit der Wende, zunächst auf lokaler Ebene in seiner Heimat Mähren. Nach Prag kam er vor zwölf Jahren, wurde Mitglied der zweiten Parlamentskammer, des Senats. 2002 wählte ihn seine Partei, die konservative ODS, zum Vorsitzenden, als Nachfolger von Václav Klaus, der damals Staatspräsident wurde. Der Dogmatiker Klaus machte seither nie einen Hehl aus seiner Abneigung gegen Topolanek, den Pragmatiker. 2006 wurde Topolanek schließlich Ministerpräsident, Chef einer Koalitionsregierung von Konservativen, Christdemokraten und Grünen. Allerdings: Seine Mehrheit im Parlament war schon damals denkbar knapp und mittlerweile kann er nur noch mit Hilfe von Überläufern regieren. Kein Wunder, dass Topolanek sich weniger mit der Durchsetzung von Reformen beschäftigen konnte als mit seinem persönlichen Machterhalt. Beim Thema Europa vertritt Mirek Topolanek eine gemäßigte Position in seiner Partei, die eigentlich tendenziell EU-skeptisch bis feindlich ist. Er selbst sei Euro-Realist, sagt er. Den Lissabon-Vertrag, den Staatspräsident Klaus kategorisch ablehnt, sieht der Premier als notwendiges Übel, wie er anlässlich des Besuchs von Angela Merkel Mitte Oktober auch sagte. ""Für mich ist der Lissaboner Vertrag ein schwerer Kompromiss, ein Tribut, den man zollt, um die Möglichkeit zu haben, zu einem bestimmten Kreis zivilisierter Staaten zu gehören."" Deswegen unterstütze er die Ratifizierung, trotz aller Probleme, die er mit diesem Vertrag habe. Als politisches Schwergewicht wurde Mirek Topolanek in Prag lange nicht gesehen. Seine schwärzesten Stunden erlebte er im Oktober dieses Jahres, als die von ihm geführte Partei in den Regional- und Senatswahlen klägliche Niederlagen hinnehmen musste. Topolanek schien schon wie ein Premier auf Abruf. Besonders Präsident Klaus sägte an seinem Stuhl und hatte schon einen Nachfolger in petto, den Prager Oberbürgermeister Pavel Bém. Doch am Ende hatte Topolanek die Nase vorne und Präsident Klaus zog sich aus der ODS zurück. Aufgeben sei seine Sache nicht, sagte Mirek Topolanek: ""In Momenten, in denen andere Mut, Hoffnung, Kraft und die Lust weiter zu machen verlieren, fange ich erst an. Meine Fähigkeiten und meine Leistung wachsen mit den Aufgaben. Je komplizierter und hoffnungsloser die Situation ist, desto mehr arbeite ich auf ein gemeinsames Ziel hin."" Beste Voraussetzungen für den neuen EU-Ratsvorsitzenden, der nun als Nachfolger von Nicolas Sarkozy besonders kritisch beäugt werden dürfte. Das dicke Fell, das man für dieses Amt braucht, das hat er ganz sicher, der Sportsmann Mirek Topolanek.  "
31.12.2008 04:48 Uhr,Tschechiens Staatspräsident Václav Klaus,"Der selbsternannte ""EU-Dissident"" aus Prag","Für die EU Flagge zu zeigen kommt für ihn nicht in Frage: Trotz scharfer Kritik weigert sich Tschechiens Staatspräsident Klaus energisch die blaue EU-Flagge über seinem Amtssitz zu hissen. Und auch sonst lässt er kein gutes Haar an der Staatengemeinschaft. Von Peter Hornung, ARD-Hörfunkstudio Prag Kühl und intellektuell ist sein Auftreten, doch dahinter steckt durchaus Leidenschaft, mit der er kämpft, wenn er die Freiheit gefährdet sieht - zum Beispiel durch die allgegenwärtige Warnung vor einer Klimakatastratrohe. Der Klimawandel: Nur ein Hirngespinst, das sich Umweltapostel weltweit für ihre Zwecke zu Nutze machen - so ist sein Weltbild. Überall sieht Klaus Gefahren für die Freiheit. Das hat auch mit seinen Erfahrungen in kommunistischen Zeiten zu tun, als er noch als Wirtschaftswissenschaftler tätig war. Nach der Wende machte er rasch Karriere: Finanzminister, Parteichef der von ihm mit gegründeten konservativen ODS und später Premierminister und Parlamentspräsident. Klaus war es auch, der zusammen mit dem slowakischen Premier Meciar die Auflösung der Tschechoslowakei betrieb. Seit 2003 ist Klaus Staatspräsident der Tschechischen Republik - und nahm alsbald die Europäische Union aufs Korn. Gerne sieht er sich dabei als Fels in der Brandung des politischen Mainstreams, erklärt den Regierungspolitikern die Welt. So geschehen am 30. April 2004, am Vorabend des Beitritts seines Landes zur Europäischen Union: ""Heute um Mitternacht hört die Tschechische Republik als unabhängiges, staatliches Ganzes auf zu existieren und wird jetzt Teil der Europäischen Union"", sagte er damals. Die EU, die mit überbordendem Bürokratismus die Freiheit seines Landes einschränkt, das ist seither eines der Lieblingsthemen von Klaus, der sich ""EU-Dissident"" nennt. Schon am ersten Verfassungsentwurf der Union ließ er kein gutes Haar, ebenso wenig wie am nun vorliegenden Lissabon-Vertrag. Dass die Iren diesen Vertrag per Referendum zunächst zurückwiesen, passte Klaus gut ins Kalkül. ""Das irische Nein bedeutet ganz klar, dass der Vertrag am Ende ist"", sagte Klaus im Juni 2008. ""Ihn wiederzubeleben? Wiederbeleben kann man nur Patienten, aber nicht Verträge der Europäischen Union."" Im Konflikt über den EU-Vertrag hat Klaus inzwischen sogar mit seiner Partei, der ODS gebrochen. Nach monatelangem Streit mit dem eher pragmatisch orientierten Parteichef, Premier Mirek Topolanek, zog sich Klaus, der Dogmatiker, als Ehrenvorsitzender der ODS zurück. Klaus ist ganz offenbar gewillt, dem neuen EU-Ratsvorsitzenden Topolanek so viele Knüppel zwischen die Beine zu werfen, wie es nur geht. Schon hat er angekündigt, die Ratifikationsurkunde nicht zu unterschreiben, bevor nicht die Iren erneut über den Lissabon-Vertrag entschieden haben. Sicher ist zudem, dass Klaus auf ein Symbol des vereinten Europa verzichten wird, auch wenn er dafür gerade vom scheidenden Ratspräsidenten Sarkozy kritisiert wurde: Die blaue EU-Flagge mit den Sternen werde nicht über seinem Amtssitz, der Prager Burg, wehen. Das sei sicher. Bei seinem Volk allerdings ruft die EU-kritische Haltung von Klaus nicht nur Zustimmung hervor. War er lange Zeit der mit Abstand beliebteste Politiker des Landes, äußerte sich jüngst bei einer Umfrage jeder Zweite kritisch über Klaus. Doch selbst wenn sich der Wind nun drehen sollte: Klaus wird auch das ertragen. Das Selbstbewusstsein dafür hat er auf jeden Fall. "
31.12.2008 04:09 Uhr,Die Tschechische Republik,Ein Land voller Skeptiker,"Sie trinken viel Bier, essen gerne böhmisch und haben eine Menge Vorbehalte - auch gegen die EU. Aber das ist längst nicht alles, was man über Tschechien sagen kann. Ein Porträt des Landes, das mit der EU-Ratspräsidentschaft vor einer großen Herausforderung steht. Von Peter Hornung, ARD-Hörfunkstudio Prag Die Tschechische Republik ist ein junges Land, entstanden erst vor 16 Jahren, als die alte Tschechoslowakei aufgelöst wurde. Sie ist etwas größer als der Freistaat Bayern, hat aber mit 10,5 Millionen weniger Einwohner. Mehr als die Hälfte davon ist konfessionslos. Tschechien ist damit das Land mit den meisten Atheisten in Mitteleuropa. Heilig sind dem Tschechen jedoch die eigenen Traditionen. Dazu gehört neben der böhmischen Küche auch das tschechische Bier. Kein Wunder, dass in Tschechien soviel Bier wie nirgends sonst getrunken wird. Darin sind die Tschechen Weltmeister - noch vor den Deutschen. Die bitteren Erfahrungen, die sie im Laufe des 20. Jahrhunderts mit den Deutschen, aber auch mit den Russen im Osten gemacht haben, prägten das Land und seine Menschen. Überhaupt sind geschichtliche Erfahrungen in der Mentalität der Tschechen immer präsent: Nicht unbedingt positiv, sagt der Politikwissenschaftler Jiri Pehe. ""Die Tschechen sind ein provinzielles Volk, da sie von den Hauptströmungen des europäischen Geschehens abgeschnitten sind."" Und diese Mentalität ist hier tief verwurzelt. Die Tschechen haben Angst vor der Welt ""da draußen"", sie haben Angst sich zu öffnen, und es gibt hier eine Menge Vorbehalte und Mythen. Seit 1999 ist Tschechien in der NATO, seit 2004 in der Europäischen Union. Seither war viel von der EU-Skepsis der Tschechen die Rede. Verbunden wird sie vor allem mit dem Namen des Staatspräsidenten Václav Klaus. Tatsächlich gibt es in Tschechien eine Reihe von Politikern, die selten gut über die EU reden. Das ist bestimmt auch die öffentliche Meinung des Landes. Wie diese aussähe ohne diese Meinungsmacher, weiß man allerdings nicht. Die Ratspräsidentschaft jedenfalls ist fraglos eine große Herausforderung für das Land. Auch in Tschechien selbst werden Zweifel geäußert, ob man darauf gut vorbereitet sei. Doch irgendwie schafft es der Tscheche immer. Er improvisiert und wurstelt sich irgendwie durch - wie einst der brave Soldat Schwejk, meint ein Gast in Schwejks alter Kneipe. ""Wir Tschechen haben diese Figur sehr gerne, obwohl er eher die schlechte Seite unserer Mentalität verkörpert: die Fähigkeit ohne Arbeit und ohne sich große Mühe zu geben durch das Leben zu kommen. Aber er ist eben eine Figur, die die Tschechen im Ausland berühmt gemacht hat."" "
30.12.2008 23:27 Uhr,Reaktionen auf israelische Luftangriffe,EU-Außenminister rufen zu Waffenstillstand auf,"Weiterhin sollen die Grenzposten wieder geöffnet werden. Die EU kündigte ihre Bereitschaft an, den Grenzübergang nach Ägypten in Rafah wieder mit Beobachtern zu besetzen. Schließlich sollten beide Seiten ihre Bemühungen um einen Friedensprozess im Sinne des Annapolis-Prozesses fortsetzen. ""Das Ergebnis ist ein wichtiges Signal europäischer Geschlossenheit"", sagte Staatssekretär Günter Gloser, der Bundesaußenminister Frank-Walter Steinmeier bei dem Treffen vertreten hatte. Der scheidende US-Präsident George W. Bush sprach nach US-Regierungsangaben mit dem im Westjordanland regierenden Palästinenserpräsidenten Mahmud Abbas und dem dortigen Regierungschef Salam Fajad am Telefon über die Möglichkeit eines ""tragfähigen Waffenstillstands"". Israel lehnt aber trotz der internationalen Appelle eine sofortige Waffenruhe mit der Hamas ab und droht stattdessen mit langwierigen Kämpfen. "
30.12.2008 21:28 Uhr,Reaktionen auf israelische Luftangriffe,Nahostquartett fordert Feuerpause,"Der scheidende US-Präsident George W. Bush sprach nach US-Regierungsangaben mit dem im Westjordanland regierenden Palästinenserpräsidenten Mahmud Abbas und dem dortigen Regierungschef Salam Fajad am Telefon über die Möglichkeit eines ""tragfähigen Waffenstillstands"". Israel lehnt aber trotz der internationalen Appelle eine sofortige Waffenruhe mit der Hamas ab und stattdessen mit langwierigen Kämpfen gedroht. "
30.12.2008 05:40 Uhr,Hilfspaket über sechs Milliarden Dollar,US-Regierung rettet GM-Autobank,"Die amerikanischen Autofinanzierer sind im Zuge der Finanzmarktkrise massiv unter Druck geraten. GMAC hatte wegen der Hypothekenkrise und Abschreibungen auf Leasingverträge für Fahrzeuge im dritten Quartal mit einem Minus von 2,5 Milliarden Dollar das fünfte Mal hintereinander einen Verlust erlitten. Vergangene Woche hatte die US-Notenbank Fed die GMAC-Umwandlung in eine Geschäftsbank genehmigt. Damit war der Weg frei für eine Unterstützung aus dem Banken-Rettungspaket. GM hält derzeit 49 Prozent an der Bank, den Rest besitzt die Beteiligungsgesellschaft Cerberus, der Chrysler gehört. Ohne die staatliche Unterstützung hatte GMAC der Konkurs gedroht. Auch die Chance für ein Überleben von GM hätten sich in diesem Fall verschlechtert. GMAC stellt Finanzierungen für GM-Händler und -Kunden sowie Immobilienkredite bereit. Im Fall einer Insolvenz wären etwa 85 Prozent der nordamerikanischen GM-Händler von einer Finanzierung abgeschnitten gewesen. "
30.12.2008 04:54 Uhr,Nikkei-Index 2008 mit 42 Prozent Minus,Größter Jahresverlust aller Zeiten,"Allein im Oktober dieses Jahres war der 225 Werte umfassende Nikkei-Index um 24 Prozent abgesackt. Dies war der höchste Monatsverlust seit Einführung des Index. Unter den zehn Tagen mit den höchsten prozentualen Verlusten seit Berechnung des Nikkei sind mittlerweile vier aus dem Oktober dieses Jahres. Für 2009 sagten Händler erneut schwierige Zeiten voraus. Allerdings bestehe die Hoffnung, dass die Konjunkturprogramme der USA und Chinas greifen. Der Aktienhandel in Tokio wird erst am 5. Januar 2009 fortgesetzt. "
29.12.2008 13:09 Uhr,Jobabbau in vielen Branchen befürchtet,Deutsche Unternehmen blicken sorgenvoll auf 2009,"In fast allen Wirtschaftsbranchen in Deutschland fällt der Blick in die Zukunft sorgenvoll aus. Nur der Einzelhandel und die Volksbanken geben in der Branchenumfrage des arbeitgebernahen Instituts der deutschen Wirtschaft (IW) an, nicht mit einer Verschlechterung der Lage zu rechnen. Die anderen 41 Branchen sprechen von einer schlechteren Stimmung in ihren Firmen als Ende 2007. Das schlägt auf die Beschäftigtenprognose durch: 26 Verbände erwarten, dass in ihrer Branche Jobs abgebaut werden. Die globale Wirtschaftsflaute schlage sich zunehmend auf die Umsatzerwartungen nieder, sagte Hüther. ""Dennoch wollen viele Unternehmen Arbeitsplätze erhalten, weil Fachkräfte rar sind."" Daher seien die Perspektiven für die Beschäftigung nicht ganz so trüb wie bei den anderen Indikatoren. Immerhin 17 Branchen gehen der Umfrage nach von gleichbleibenden Mitarbeiterzahlen aus. Hüther warnte davor, allzu schwarz zu malen. Zu berücksichtigen sei, dass die deutschen Unternehmen in den vergangenen Jahren ihre Wettbewerbsfähigkeit gestärkt hätten und daher ""den derzeitigen Abschwung besser durchstehen können als frühere Krisen"". "
28.12.2008 15:12 Uhr,Wie könnte es weitergehen?,Die Optionen im Gazastreifen,"Was spricht dafür? Israel hat im Nahen Osten die am besten ausgerüstete Armee und kontrolliert den Luftraum über dem Gazastreifen vollständig. Dem gegenüber stehen rund 35.000 Extremisten unter Hamas-Kommando oder aus verbündeten Gruppen. Der Raketenbeschuss südisraelischer Städte und Gemeinden setzt die Regierung in Jerusalem unter hohen Druck, entschlossen durchzugreifen. Die Hamas könnte Raketen mit größerer Reichweite einsetzen, sie erreichen Großstädte wie Aschkelon und Beerscheba. Was spricht dagegen? Trotz der militärischen Übermacht würde eine Eroberung des städtischen Dschungels aus Flüchtlingslagern im Gazastreifen Verluste auf israelischer Seite verursachen. Im Libanon-Krieg 2006 gegen die Hisbollah wurden in einmonatigen Kämpfen 114 israelische Soldaten getötet. Die Hamas hat noch immer den israelischen Soldaten Gilad Schalit in ihrer Hand, den sie 2006 entführt hatte. Was sagt die Politik? Außenministerin Zipi Livni, Spitzenkandidatin der regierenden Kadima-Partei, hat offen gelassen, wie weit die jetzige Offensive gehen soll. Verteidigungsminister Ehud Barak, Chef der mitregierenden Arbeitspartei, hält es für möglich, dass auch ein umfangreicher Bodeneinsatz den Raketenbeschuss nicht vollständig beendet. Sollte eine Bodenoffensive scheitern, wäre dies ein schwerer Rückschlag für die politischen Parteien, die im Wahlkampf für die Parlamentswahl am 10. Februar 2009 stehen. Welche Risiken gibt es? Heftige Kämpfe würden viele Zivilisten im Gazastreifen töten. Die Hälfte der 1,5 Millionen Bewohner im Gazastreifen sind Kinder. Israel riskiert damit scharfe internationale Verurteilungen und möglicherweise sogar Sanktionen. Ein Blutbad in Gaza würde Palästinenser-Präsident Mahmud Abbas von der moderateren Fatah-Bewegung unter Druck setzen, die Friedensgespräche abzubrechen. Wie könnte es weitergehen? Nach einer Eroberung würde sich die Frage stellen, ob Israel anders als bislang erklärt das Gebiet nach dreijähriger Pause wieder besetzen will. Vorschläge für eine internationale Friedenstruppe wie im Libanon sind bislang auf zurückhaltende Reaktionen bei Staaten gestoßen, die dafür in Frage kämen. Wie könnte das aussehen? In Israel wird die Möglichkeit schneller Vorstöße in begrenzte Gebiete des 45 Kilometer langen Küstenstreifens diskutiert: im Süden in den relativ dünn besiedelten ""Philadelphi-Korridor"", um die Hamas von ihren Schmuggeltunnels nach Ägypten abzuschneiden, sowie im Norden in die Gebiete, von denen aus die Raketen abgeschossen werden. Die Vorstöße könnten von Luftangriffen und Kommandoeinsätzen gegen die Hamas-Führung begleitet werden, damit Anhänger der von Abbas geführten Fatah-Fraktion wieder die Kontrolle in Gaza übernehmen können. Was spricht dafür? Vor der Wahl im Februar kommenden Jahres würde die Regierung Entschlussfähigkeit beweisen und den andauernden Raketenangriffen aus Israel nicht tatenlos zusehen. Was spricht dagegen? Dagegen spricht die immense Popularität der Hamas in dem Küstengebiet. So könnte der Plan nicht aufgehen: Die Extremisten haben die Fatah im innerpalästinensischen Machtkampf 2007 geschlagen, und die Hamas hat die Fatah als Kollaborateur Israels verschrien. Was könnte das bringen? Israel hat den Gazastreifen wiederholt vollständig von der Außenwelt abgeschlossen. Gleichzeitig floss viel internationales Geld in das von den moderaten Kräften unter Abbas kontrollierte Westjordanland. Ein Ziel der Strategie war, die Bevölkerung im Gazastreifen gegen die Extremisten aufzubringen. Bislang sind aber keine größeren Konsequenzen für die Hamas erkennbar. Was spricht dagegen? Israel wurde für die Strafaktionen international scharf kritisiert, unter anderem wurde dem jüdischen Staat ein Verstoß gegen das Völkerrecht vorgeworfen. Das Embargo hat israelischen Unternehmen geschadet, die mit dem Gazastreifen Handel treiben, unter anderem mit Früchten und Blumen. "
