date,topline,headline,content
30.11.2010 21:47 Uhr,Kartellrechtliche Untersuchung gegen Google,Benachteiligt die Suchmaschine Konkurrenten?,"Manipuliert Google die Ergebnislisten seiner Suchmaschine? Das behaupten zumindest Konkurrenten des Internetkonzerns. Sie kritisieren, dass sie von Usern nicht gefunden würden, weil sie im Ranking zu weit unten auftauchten. Die EU prüft dies nun in einem Kartellverfahren. Von Katrin Brand, WDR-Hörfunkstudio Brüssel Als Hans Biermann von der Entscheidung der EU-Kommission hörte, schoss ihm ein ganz kurzer Gedanke durch den Kopf: ""Es gibt noch Gerechtigkeit."" Hans Biermann ist Chef der Eurocities AG, einer Firma, die Stadtpläne online anbietet. Wer nach ""Berlin"" oder ""Hamburg"" googelte, fand Biermanns Angebote bisher ganz oben auf der Ergebnisliste bei der Google-Suchmaschine. Nachdem Google seinen eigenen Dienst gestartet hatte, änderte sich das Bild, sagt Biermann. Seither steht auf deren Seite immer ""Google Maps"" an erster Stelle. Biermann hat unter anderem deshalb beim Bundeskartellamt Anzeige gegen Google erstattet. Er ist nicht der einzige, weder in Deutschland noch in der EU. Überall beschäftigen sich nationale Aufsichtsbehörden mit Beschwerden gegen Google. Nun beschloss auch die Europäische Union, tiefer zu graben. ""Es ist wichtig zu wissen, dass wir ganz am Anfang der Ermittlungen stehen"", sagt Kommissionssprecherin Amelia Torres. ""Wenn wir heute dieses Verfahren eröffnen, sagen wir damit, dass die Beschwerden, die wir erhalten haben, weitergehende Untersuchungen verdienen"". Dazu gehört der Vorwurf, dass Google jene Anbieter noch oben stelle, die auch Werbepartner seien. Zudem gibt es Kritik an der Art, wie Google seine Anzeigenpreise berechne. Außerdem soll das Unternehmen Werbepartner verpflichtet haben, ausschließlich mit ihm zusammenzuarbeiten. Über all dem steht der Vorwurf, Google habe seine marktbeherrschende Position missbraucht. ""Wer von uns googelt nicht jeden Tag?"" fragt sich auch Alexander Graf Lambsdorff, Europa-Abgeordneter der FDP. In Deutschland seien das sicher 90 Prozent der Internet-Nutzer. Doch für Vorverurteilungen sei es zu früh, warnt er: ""Google hat eine Marktmacht, das heißt aber noch lange nicht, dass sie auch missbraucht worden ist."" Die EU-Kommission müsse das nun untersuchen. Und sie werde sich nicht scheuen, am Ende notfalls auch hohe Strafen zu verhängen, so Lambsdorff. Biermanns Beschwerde wird nicht bis nach Brüssel verhandelt, wohl aber die der britischen Suchmaschine ""Foundem"". Sie hilft beim Preisvergleich, offensichtlich so erfolgreich, dass Google sie aus seinen Trefferlisten eliminierte - behauptet zumindest ""Foundem"". In Brüssel vorstellig wurden zudem die französische Suchmaschine ""ejustice"" und das deutsche Verbraucherportal ""Ciao"", das zu Microsoft gehört - ein Unternehmen, dass um die Entschlossenheit der EU-Kommission in Kartelldingen weiß. Microsoft hält den Rekord bei den Strafen für ein einzelnes Unternehmen, er liegt bei 1,7 Milliarden Euro. Google selbst kündigte in Hamburg an, mit der EU-Kommission konstruktiv zusammenzuarbeiten. Bisher hatte das Unternehmen immer darauf verwiesen, seine Ergebnislisten richteten sich ausschließlich nach der Attraktivität für die Nutzer. "
30.11.2010 18:52 Uhr,Interview zur Raumfahrtstrategie,"""Jeder sollte mal ins Weltall fliegen""","Kommerzieller als früher und ohne Glanz - so bewertet Ulrich Walter, Professor für Raumfahrttechnik, die neue Raumfahrtstrategie der Bundesregierung. Im tagesschau.de-Interview plädiert der frühere Astronaut für Weltraumtourismus und kritisiert, dass darüber kein einziges Wort in dem Strategiepapier zu finden ist. tagesschau.de: Zwar mehr Geld für Raumfahrt, aber keine spektakulären Projekte wie etwa eine Mond-Mission: Wie bewerten Sie die Raumfahrtstrategie der Bundesregierung? Ulrich Walter: Es hat sich nichts Wesentliches an der Weltraumpolitik geändert. Die Erderkundung und die Raumstation als Ort der wissenschaftlichen Forschung stehen weiter im Mittelpunkt. Diese Strategie sagt auch, dass der Nutzen stärker in den Vordergrund treten soll, insbesondere die Nutzung von Erderkundungsdaten. Das heißt, dass private Anbieter gefördert werden sollen, die mit solchen Daten Geld verdienen. Auch kommerzielle Kommunikationssatelliten sollen gefördert werden. Kommerzieller werden - das ist der Tenor der neuen Raumfahrtstrategie. tagesschau.de: Wie finden Sie das? Walter: Die Strategie ist angemessen. Sie ist nichts Neues. Und es fehlt ein Glanzlicht. Ich stimme der Bundesregierung zu, dass die Raumfahrt kommerzieller werden muss. Aber es gibt auch eine Faszination. Die Leute interessiert beim Thema Auto ja auch nicht nur, welche neuen Modelle es von Audi oder BMW gibt - sondern die Formel 1. Da schalten die Zuschauer zu. In der Raumfahrtstrategie steht nichts davon. tagesschau.de: Woran denken Sie? Walter: Wollen sie bemannt oder unbemannt zum Mond oder zum Mars? Wenn sie zum Mars wollen - wie sieht es aus mit Leben auf anderen Planeten? Sind wir die einzigen im Universum? Können wir einer Vernichtung der Erde entgehen, indem wir ein Abwehrsystem gegen Asteroiden bauen? Das sind faszinierende Fragen der Raumfahrt, auf die überhaupt nicht eingegangen wird! In dem Papier steht nur: ""Wir werden darüber mit unseren Partnern in Europa, Amerika und Japan im Gespräch bleiben."" Nach dem Motto: Wir werden mit denen sprechen, aber was wir wollen, wissen wir noch nicht. Das finde ich sehr enttäuschend. tagesschau.de: Was würden Sie sich wünschen? tagesschau.de: Das würden Sie in die Regierungsstrategie schreiben? Walter: Ja. Erst unbemannt, dann bemannt - das fände ich gut. Allerdings würde ich das nicht allein machen, sondern in Kooperation mit anderen europäischen Nationen oder mit Indien oder Japan. tagesschau.de: Warum mit Indien oder Japan? Walter: Das sind aufstrebende Nationen, die haben Biss, die wollen was Neues. Sie suchen die Herausforderung, und das ist gut. tagesschau.de: Wir könnten die spektakulären Missionen aber doch auch künftig getrost den anderen Raumfahrtnationen überlassen, die für die Erkundung des Weltalls brennen. Die Faszination Raumfahrt kann aber der ganzen Gesellschaft zugute kommen. Sind die jungen Leute fasziniert, engagieren sie sich auch, bringen Spitzenleistungen. Im Automobilbau gibt es das in Deutschland: Die jungen Leute sind Feuer und Flamme, strengen sich an und bauen wirklich neue, gute Autos. Wenn diese Faszination aber nicht da ist, dann wird alles Durchschnitt. Deshalb bin ich auch sehr stark für Weltraumtourismus. tagesschau.de: Das sagen sie als ehemaliger Astronaut? Das Interview führte Claudia Witte, tagesschau.de. "
30.11.2010 17:57 Uhr,Zentralbank warnt vor Risiken für Finanzsektor,Portugals Banken sind in einer Zwickmühle,"Weitere Wackelkandidaten gebe es nicht - so war aus der Politik zu hören, nachdem die EU-Hilfe für Irland beschlossen war. Gerade Portugal wird trotzdem immer wieder genannt. Nun warnt auch die Zentralbank in Lissabon. Sie sieht den Bankensektor gefährdet. Von Reinhard Spiegelhauer, ARD-Hörfunkstudio Madrid Das betont heute auch Fernando Ulrich, Vorstandschef der BIP, einer der größten Privatbanken Portugals. ""Die portugiesischen Banken haben sehr gut gewirtschaftet,"" sagt er. ""Und internationale Beobachter bestätigen, dass in diesen schwierigen Zeiten die Stabilität des portugiesischen Finanzsektors einer der größten Aktivposten des Landes ist."" Warum also warnt die Notenbank nun, die Banken könnten mittelfristig in Schwierigkeiten kommen? Die Erklärung lautet: Wegen des engagierten Sparprogramms der Regierung könnte die Zahl der faulen Kredite steigen. Denn die Regierung kürzt Löhne und Gehälter der Staatsdiener, erhöht die Lohn- und die Mehrwertsteuer. Damit könnte der eine oder andere den Kredit für Auto oder Wohnung nicht mehr zahlen können. Dazu kommt: Wenn weniger Geld im Portemonnaie ist, verkaufen Firmen weniger. Im Extremfall drohen dann Kreditausfälle durch Insolvenzen. Doch dass Portugal kräftig sparen muss und will um den Haushalt in Ordnung zu bringen, ist seit Monaten bekannt. Warum also die Warnung jetzt? Faria da Oliveira, Vorstandsvorsitzender der Caixa Geral, dem größten Finanzinstitut Portugals, vesucht diese Frage so zu beantworten: ""Das größte Problem der portugiesischen Banken ist, wie wir alle wissen, die Liquidität. Natürlich können wir im Moment sagen, dass das System stabil ist. Aber es wäre wichtig, dass sich die Wahrnehmung unseres Landes an den Märkten ändert."" "
30.11.2010 14:45 Uhr,EU eröffnet Kartellverfahren gegen Google,Die Konkurrenz nach weit unten verbannt?,"Die EU-Kommission hat ein Kartellverfahren gegen den US-Internetkonzern Google gestartet. Nach Beschwerden von Konkurrenten werde nun geprüft, ob Google seine Marktmacht im Suchmaschinengeschäft missbraucht habe, teilte die Europäische Wettbewerbsbehörde in Brüssel mit. Zudem würden Vorwürfe geprüft, Google gebe seinen Werbepartnern Bedingungen vor. Konkret wird Google von der britischen Preisvergleichsseite Foundem und der Juradatenbank ejustice.fr beschuldigt, sie bei ihren Suchergebnissen zu benachteiligen, weil es sich bei den Firmen um Konkurrenten handelt. Das Verbraucherportal Ciao, das Microsoft gehört, beschwerte sich über Geschäftsbedingungen von Google. Um den Vorwurf der Benachteiligung tatsächlich überprüfen zu können, müsste die EU-Behörde den Such-Algorithmus von Google kennen. Der ist allerdings der eigentliche Schatz des Unternehmens und entsprechend streng gehütet. Die EU-Kommission betonte in ihrer Mitteilung, dass sie bisher keine rechtswidrige Handlung nachweisen könne. Der Sprecher von Google Deutschland, Kay Oberbeck, sicherte eine enge Zusammenarbeit mit der EU-Kommission zu, ""um etwaige Bedenken auszuräumen"". Nach EU-Wettbewerbsregeln dürfen Unternehmen, die einen großen Teil des Marktes kontrollieren, diese Position nicht zum Schaden von Verbrauchern und Konkurrenten ausnutzen. Im vergangenen Jahrzehnt war die Kommission gegen den Software-Giganten Microsoft vorgegangen und hatte Strafen in Milliardenhöhe verhängt. Google ist der weltgrößte Suchmaschinenbetreiber. "
30.11.2010 11:57 Uhr,Bundesagentur gibt neue Zahlen bekannt,Arbeitslosenzahl sinkt im November weiter,"Die Zahl der Arbeitslosen ist im November erneut gesunken. Wie die Bundesagentur für Arbeit (BA) in Nürnberg mitteilte, waren 2,931 Millionen Menschen offiziell arbeitslos gemeldet. Das waren 14.000 weniger als im Oktober und 284.000 weniger als im November 2009. Die Arbeitslosenquote blieb unverändert bei 7,0 Prozent. BA-Chef Frank-Jürgen Weise sagte: ""Der Arbeitsmarkt profitiert von der guten Konjunktur. Die Arbeitslosigkeit sinkt, die sozialversicherungspflichtige Beschäftigung und die Erwerbstätigkeit nehmen erneut deutlich zu, und auch die Nachfrage nach Arbeitskräften steigt."" Regional betrachtet gibt es aber weiterhin extreme Unterschiede: In einigen Regionen Bayerns und Baden-Württembergs liegt die Quote unterhalb von drei Prozent, hier kann man von Vollbeschäftigung sprechen. Spitzenreiter ist dabei der Landkreis Eichstätt in Bayern. Hier liegt die Quote bei 1,5 Prozent. Die drei Schlusslichter der Statistik liegen im Nordosten: In den Kreisen Demmin und Uecker-Randow in Mecklenburg-Vorpommern liegt sie bei 15,5 bzw. 15,1 Prozent, in der Uckermark im Norden Brandenburgs bei 15,3 Prozent. Beim Vergleich der Bundesländer liegt erneut Bayern mit einer Quote von 3,8 Prozent vor Baden-Württemberg mit 4,3 Prozent. Schlusslicht in Westdeutschland ist der Stadtstaat Bremen mit einer Arbeitslosenquote von 11,5 Prozent. Unter den ostdeutschen Ländern weist Thüringen mit 8,4 Prozent die geringste Arbeitslosenquote auf, Berlin mit 12,6 die höchste. Im Oktober war die Zahl der Menschen ohne Job bundesweit erstmals seit etwa zwei Jahren wieder unter die Marke von drei Millionen gesunken. Die Arbeitslosenquote hatte sich um 0,2 Prozentpunkte auf 7,0 Prozent verringert. Auch das Statistische Bundesamt hat neue Zahlen zum Arbeitsmarkt veröffentlicht. Danach ist die Zahl der Menschen mit einem Job in Deutschland auf den höchsten Stand seit der Wiedervereinigung gestiegen. Im Oktober waren demnach 40,9 Millionen Menschen hierzulande erwerbstätig; 405.000 Menschen oder 1,0 Prozent mehr als im Vorjahresmonat. Der alte Rekord vom Oktober 2008 mit 40,77 Millionen Beschäftigten wurde damit gebrochen. Für eine Fortsetzung des positiven Trends spricht die kräftig wachsende Wirtschaft in Deutschland. Die EU-Kommission traut ihr 2011 ein Plus von 2,2 Prozent zu, nach 3,7 Prozent in diesem Jahr. Mit dem Ifo-Geschäftsklimaindex hat das wichtigste deutsche Konjunkturbarometer im November den höchsten Stand seit der Wiedervereinigung erreicht. Für 2011 hält die Bundesagentur einen Rückgang der Arbeitslosigkeit auf bis zu 2,7 Millionen für möglich. Auch nach Ansicht von Bank-Analysten wird sich das ""Jobwunder"" im kommenden Jahr fortsetzen. ""Die Arbeitslosigkeit geht auch 2011 ordentlich nach unten, aber nicht mehr in dem Tempo wie in diesem Jahr"", schätzt DZ-Bank-Volkswirt Philipp Jäger. Im Jahresdurchschnitt erwarten die Fachleute 2011 eine Arbeitslosigkeit von rund drei Millionen; dies wären rund 250.000 bis 260.000 weniger Erwerbslose als in diesem Jahr. Im Spätherbst 2011 könnte die Arbeitslosenzahlen bis auf 2,7 Millionen rutschen, meint etwa Allianz-Volkswirt Rolf Schneider. "
29.11.2010 20:56 Uhr,EU-Afrika-Gipfel in Libyen,Gastgeber Gaddafi attackiert Europäer,"Libyens Staatschef Muammar al Gaddafi hat auf dem dritten EU-Afrika-Gipfel die EU-Handelspolitik kritisiert. Zum Auftakt des zweitägigen Treffens in Tripolis sagte er, die Bemühungen um eine Wirtschaftspartnerschaft ""auf Augenhöhe"" seien gescheitert. Vor Teilnehmern aus 80 Ländern sagte Gaddafi, die afrikanischen Staaten legten Wert auf eine Partnerschaft von gleich zu gleich, die auf gemeinsamen Interessen und nicht auf Ausbeutung beruhe. Die bisherige EU-Handelspolitik habe jedoch nicht zur wirtschaftlichen Entwicklung der afrikanischen Staaten beigetragen, sondern deren Wohlstand verringert und ihrer Exportwirtschaft geschadet. Hintergrund des Streits sind die ""Wirtschafts-Partnerschaftsabkommen"" (EPA), zu denen die EU die afrikanischen Staaten drängt. Im Gegenzug für den Zugang zum EU-Markt verlangen die Europäer eine umfassende Öffnung der afrikanischen Märkte für EU-Exporte. Die afrikanischen Staaten wollen die Marktöffnung dagegen an Zugeständnisse der Europäer knüpfen, allen voran an die Einhaltung der sogenannten Millenniumsziele der Vereinten Nationen. Das Gipfeltreffen war bereits im Vorfeld von einem Streit um Milliardenhilfen zur Bekämpfung der illegalen Migration überschattet. Gaddafi forderte von den Europäern fünf Milliarden Euro jährlich zur Sicherung der libyschen Küste. Die EU gibt bereits mehr als 50 Millionen Euro für Migrationsprojekte in Libyen aus und lehnt eine Aufstockung ab. Jedes Jahr versuchen geschätzte zwei Millionen Menschen, über das nur fünf Millionen Einwohner zählende Libyen nach Europa zu gelangen. Gaddafi warnte, er werde seine Bemühungen um eine Eindämmung der illegalen Einwanderung sofort einstellen, falls die Europäer ihn dabei nicht finanziell und technisch unterstützen sollten. Dann werde der ""christliche, weiße"" Kontinent Europa ""schwarz"" werden. Der Sudan hatte auf Druck der Europäer hin seine Teilnahme an dem Gipfeltreffen abgesagt, um Gastgeber Libyen nicht in Bedrängnis zu bringen, wie der Sudans Außenminister Ali Karti sagte. Gegen den sudanesischen Staatschef Omar al Baschir besteht seit 2009 ein internationaler Haftbefehl wegen Völkermords und Verbrechen gegen die Menschheit in der Bürgerkriegsregion Darfur. Eine gemeinsame Erklärung der afrikanischen und europäischen Staaten anlässlich der UN-Klimaverhandlungen im mexikanischen Cancún hatten die afrikanischen Außenminister bereits am Samstag abgelehnt. Das von den Europäern erarbeitete Dokument reflektiere eine ""europäische Priorität"", kritisierten afrikanische Diplomaten. Von europäischer Seite hieß es dazu, die EU arbeite an einem Entwurf, dem alle Beteiligten zustimmen könnten. "
29.11.2010 18:05 Uhr,Pro und Contra WikiLeaks,Was bringen die Enthüllungen?,"250.000 Dokumente aus US-Botschaften bei WikiLeaks - die Öffentlichkeit habe ein Recht auf Informationen, meint der Blogger und Autor Sascha Lobo. Veröffentlichungen wie diese könnten zu mehr Transparenz in der politischen Kommunikation führen. Politikwissenschaftler Werner Weidenfeld warnt dagegen vor dem Verlust von Vertraulichkeit in den diplomatischen Beziehungen. Werner Weidenfeld: Die Menge der veröffentlichten Geheimdokumente stellt eine tiefe Zäsur in den üblichen Kommunikationsabläufen dar. Ich gehe davon aus, dass es ähnliche Beurteilungen amerikanischer Politiker in den Archiven der Bundesregierung genauso gibt. Nun wird aber ein ganzes Archiv öffentlich. Die Profis, die solche Dokumente anfertigen und damit arbeiten, sind bisher von einem Raum der Vertraulichkeit ausgegangen. Der wird zerstört. Indiskretionen gehören zwar zum Alltag. In dieser mediatisierten Welt wird ja sehr vieles öffentlich, etwa aus dem Bundeskabinett, aus den Parteivorständen. Oft werden Indiskretionen sogar gezielt gelenkt. Nur bei WikiLeaks wird ja nichts gelenkt. Das ist eine Riesendampfwalze. Sascha Lobo: Diese Veröffentlichung ist in meinen Augen ein sehr starkes Symbol für Kontrollverlust. Damit will WikiLeaks sagen: Sogar diplomatisch vertrauliche Botschaften der USA, die extrem viel in Sicherheit investieren, sind nicht sicher. Die Welt soll sich davor fürchten, dass alle Informationen irgendwann an die Öffentlichkeit dringen können. An sich ist WikiLeaks ja keine umfassende technische Neuerung. Die Technologie ist zwar mitentscheidend, weil sie so einfach zu benutzen ist. Aber es geht hier um die klassische Indiskretion, den Verrat von Geheimnissen. Und dieses Instrument ist so alt wie Kommunikation selbst. Nur kann es über das Internet jetzt eine wesentlich größere Wirkung entfalten. Weidenfeld: Nein. Im Gegenteil. Sie müssen in Demokratien verschiedene Formen der Kommunikation zulassen. Die Regierung etwa muss die Möglichkeit haben, bestimmte Dokumente als geheim zu kennzeichnen. Sonst würde sich ja die Kommunikation der Politik darauf beschränken, was sie sowieso öffentlich sagen wollen in Fernsehauftritten oder in Interviews. Damit wäre die Politik reduziert auf einen ganz minimalen Prozentsatz ihrer Kommunikation. Und das würde alle beschädigen. WikiLeaks konnte bei den Afghanistan- und Irak-Dokumenten noch das Ethos einer Art Kriegsaufklärung hochhalte. Das ist aber bei diesen Dokumenten nicht der Fall. Im diplomatischen Dienst gehören solche durchaus subtilen, sensiblen Beurteilungen zum Kerngeschäft. Unter den Vorzeichen der Indiskretion sind die kaum mehr möglich. Lobo: Die Öffentlichkeit hat ein Recht auf mehr Informationen, als sie im Moment bekommt. Regierungen neigen offenbar dazu, Dinge im Geheimen zu besprechen, obwohl sie eigentlich in Volkes Auftrag handeln sollten. Dinge werden als geheim klassifiziert, auf die die Öffentlichkeit durchaus ein Recht hat. Zu dieser Kontrolle ist ja die freie Presse da. WikiLeaks ist eine Art Verlängerung der freien Presse in das Internetzeitalter – als Quelle für investigativen Journalismus. Nicht umsonst arbeitet WikiLeaks mit den renommiertesten publizistischen Organen weltweit zusammen. Weidenfeld: Die Diplomaten werden jetzt sicher erst einmal vorsichtiger kommunizieren. Und die Regierungen werden ihre Anstrengungen erhöhen, diese Art von Vorkommnissen künftig zu verhindern. Ich gehe aber davon aus, dass die Profis weniger erschüttert sind als die Öffentlichkeit, die zum ersten Mal mit diesem Ausmaß konfrontiert wird. Die Profis wissen natürlich, wieviel da aufgeschrieben wird. Ich kann mir  nicht vorstellen, dass Herr Westerwelle überrascht ist über so ein Urteil, das da über ihn abgegeben wird. Lobo: Das Problem ist weniger ein Vertrauensbruch in den diplomatischen Beziehungen durch WikiLeaks. Sondern vielmehr, dass die USA offenbar einen vertraulichen Raum geschaffen haben, in dem viele Hunderttausend Leute mitlesen konnten. Da ist es nur eine Frage der Zeit, bis diese Daten an die Öffentlichkeit gelangen. Da liegt der Fehler. Es kann und es muss vertrauliche Gespräche geben. Aber in diesem Fall ist der  Systemfehler, so viele Menschen an diesen internen Informationen teilhaben zu lassen. Weidenfeld: Wenn die Frage permanent lautet, wie halte ich Vertraulichkeit aufrecht, wird die diplomatische Arbeit erschwert, ja unterlaufen. Im Zweifelsfall wird dann vermieden, eine Information schriftlich niederzulegen. Da hat niemand was von. Letztlich verfügt die Politik dann ja über immer weniger Informationen. Vertraulichkeit ist in der internationalen Politik unglaublich wichtig. Ich war zwölf Jahre Amerika-Koordinator. In dieser Zeit kam es zur deutschen Einheit, man musste sich mit ganz neuen Sachverhalten auseinandersetzen. Wenn das alles pausenlos in der Zeitung gestanden hätte, wäre etwas zusammengebrochen. Lobo: Politik und politische Kommunikation könnten dazu gezwungen werden, transparenter und vielleicht sogar ehrlicher zu werden. Allein dadurch, dass man eine gewisse Angst davor haben kann, dass doch alles rauskommt. Das ist ein Nutzen, den auch die deutsche Öffentlichkeit davon haben könnte: Dass es künftig schwieriger wird, der Öffentlichkeit etwas vorzumachen. Der steht als anzustrebender Stern am Horizont. Und WikiLeaks hat einen Schritt in diese Richtung gemacht. Die Interviews führte Claudia Witte, tagesschau.de "
29.11.2010 15:17 Uhr,Längere Laufzeit für Milliardenkredite,Zahlungsaufschub für Griechenland,"Der griechische Finanzminister Giorgos Papakonstantinou sagte, Griechenland müsse damit erst 2021 und nicht 2015 die letzten Schulden an die Euro-Partnerstaaten zurückzahlen. ""Diese Entscheidung ist sehr wichtig"", erklärte er. Mit Blick auf die anderen Sorgenkinder in der Euro-Zone sagte Rehn, Irland habe derzeit zwar ein extrem hohes Defizit. Doch es sei eine flexible, offene Wirtschaft und habe das Potenzial, sich von der Rezession schnell zu erholen. Portugal und Spanien müssten beim Sparen nachlegen, wenn ihr Wachstum im kommenden Jahr schwächer ausfallen würde als erwartet. Deutschland und Frankreich werteten die jüngsten Entscheidungen zu Irland und dem neuen Krisenmechanismus als wichtigen Schritt zur Rettung des Euro - und hoffen nun auf eine Würdigung der Beschlüsse durch die Finanzmärkte. Jetzt sei Klarheit geschaffen worden, sagte Finanzminister Wolfgang Schäuble. Er hoffe, dass an den Finanzmärkten Ruhe und Realität einkehre. Zugleich wies er Spekulationen zurück, auch Portugal müsste unter den Rettungsschirm schlüpfen. ""Die Spekulation an den internationalen Finanzmärkten ist eine kaum noch rational zu erklärende."" Auch die französische Wirtschaftsministerin Christine Lagarde bezeichnete die Marktreaktionen als übertrieben. Ein Regierungssprecher in Paris würdigte die Beschlüsse als Ergebnis der Entschlossenheit Europas, Frankreichs und Deutschlands, die Euro-Zone zu retten. "
29.11.2010 15:12 Uhr,Interview zum Ende von Schwarz-Grün in Hamburg,"""SPD profitiert eindeutig vom Koalitionsende""","Nach dem Ende von Schwarz-Grün in Hamburg setzen beide Parteien auf Polarisierung. Ein Lagerwahlkampf soll bei der Landtagswahl Stimmen bringen. Ist Schwarz-Grün damit insgesamt gescheitert? Wie klug ist der neue Konfrontationskurs? Darüber sprach tagesschau.de mit dem Berliner Politologen Oskar Niedermayer. tagesschau.de: Die Koalition in Hamburg ist am Ende. Ist damit das schwarz-grüne Projekt insgesamt gescheitert? Oskar Niedermayer: Nein, denn die Hamburger Situation hat sehr viel mit den konkreten Personen zu tun. Wenn Ole von Beust nicht zurückgetreten wäre, würde es Schwarz-Grün noch geben. Auch in anderen Bundesländern ist diese Konstellation nach wie vor denkbar. In Berlin lässt sich Renate Künast die Option Schwarz-Grün ja ganz bewußt offen. Anders sieht es allerdings in Baden-Württemberg aus: Dort wird es einen Wahlkampf Schwarz gegen Grün geben. Das hat aber nichts mit Hamburg zu tun, sondern mit ""Stuttgart21"". tagesschau.de: Für wen bringt der Koalitionsbruch in Hamburg mehr Nachteile: für die Grünen oder für die CDU? Niedermayer: Normalerweise gilt: Wer die Koaltion aufkündigt, der wird abgestraft, es sei denn, er hat gute Gründe für diesen Schritt. Diese Gründe sehe ich, um ehrlich zu sein, nicht. Die Entscheidung der Grünen wäre unmittelbar nach dem Rücktritt von Ole von Beust glaubwürdiger gewesen. Andererseits sind die Grünen derzeit bundesweit so im Aufwind, dass dieser Trend die jetzige Entscheidung vielleicht abfedern kann. Niedermayer: Die Grünen wollen versuchen, den positiven Bundestrend auch für Hamburg zu nutzen. Dort stehen sie in Umfragen ja derzeit nicht ganz so gut da. Und natürlich hofft jetzt auch die CDU auf Stimmengewinn durch die Polarisierung. tagesschau.de: Was ist mit der SPD - könnte sie nicht am Ende ""lachender Dritter"" sein? Niedermayer: In Hamburg kann die SPD sich jetzt wieder Chancen ausrechnen, die Regierung zu stellen mit den Grünen als Juniorpartner. Insofern profitiert die SPD eindeutig von diesem Koalitionsbruch - auf Landesebene und auch im Bund. tagesschau.de: Wie sieht es mit Schwarz-Grün künftig auf Bundesebene aus? Die Kanzlerin hat ja die Grünen als politischen Hauptgegner ausgemacht. Niedermayer: Auf Bundesebene ist Schwarz-Grün erstmal in ganz weite Ferne gerrückt. Und zwar nicht nur durch die jetzige harte Linie der Kanzlerin, sondern vor allem durch die Atompolitik der Regierung. tagesschau.de: Das war ein klares Signal gegen Schwarz-Grün... Niedermayer: Ja, und man kann nur spekulieren, was Angela Merkel dazu bewogen hat, ohne Not den Atomkonsens aufzuschnüren und damit jede schwarz-grüne Option erstmal auszuschließen. Dazu gibt es verschiedene Thesen: Man stand bei der Atomlobby im Wort. Man wollte den konservativen Flügel befrieden. Ich sage offen, ich bin mir nicht im Klaren, warum die Kanzlerin diesen Weg gegangen ist. tagesschau.de: Ist der Konfrontationskurs der CDU gegen die Grünen strategisch unklug? Niedermayer: Zumindest ist es nicht ungefährlich in unserem Fünf-Parteiensystem Bündnisse mit bestimmten Parteien so eindeutig auszuschließen. Da kommt man möglicherweise nach Wahlen in große Schwierigkeiten. tagesschau.de: Dennoch ist das Lagerdenken zurückgekehrt, oder? Niedermayer: Das Lagerdenken ist bei einem Teil der Politiker immer dagewesen und feiert in der Tat derzeit seine fröhlichen Urstände. Ich halte das für einen Fehler. Wir haben ja auch keine wirklichen zwei Lager. Denn SPD und Grüne wollen mit den Linken nichts zu tun haben. tagesschau.de: Die Parteien sind augenscheinlich nicht so offen für neue Bündnisse, wie sie sich geben. Sind die Milieus doch zu unterschiedlich? Niedermayer: Bei einem Teil der Basis ist das sicherlich so. Andererseits zeigen die Umfragen, dass ein großer Teil der Wähler nichts dagegen hätte, wenn neue Bündnisse eingegangen würden. Und langfristig denke ich, dass sich die Parteien dem nicht verschließen können. Das Interview führte Simone von Stosch, tagesschau.de "
29.11.2010 12:29 Uhr,Konjunkturprognose angehoben,EU-Kommission setzt auf deutsches Wachstum,"Die Stärke der deutschen Wirtschaft könnte nach Ansicht der EU-Kommission auch die Konjunktur in Europa mit nach oben ziehen. Der Aufschwung Deutschlands dürfte sich in den kommenden beiden Jahren positiv auf andere Mitgliedstaaten auswirken, erklärte die EU-Kommission in Brüssel zu ihrer Herbstprognose. Nach 3,7 Prozent Zuwachs des Bruttoinlandsprodukts (BIP) in Deutschland in diesem Jahr sagt die EU-Behörde für das kommende Jahr ein Plus von 2,2 Prozent und für 2012 von 2,0 Prozent voraus. Für die Euro-Zone erwartet sie 2011 ein Wachstum von 1,5 Prozent, das sich 2012 etwas verstärken soll auf 1,8 Prozent. Die Prognosen für die EU lauten 1,7 Prozent Zuwachs 2011 und 2,0 Prozent im Folgejahr. Deutschland verzeichnete unter den großen Euro-Ländern die kräftigste Erholung nach dem Rezessionsjahr 2009. Wie weit die Entwicklung in den Euro-Staaten auseinander klafft, zeigt sich vor allem am Arbeitsmarkt. Die Arbeitslosigkeit wird nach Prognose der EU-Kommission in Deutschland in den kommenden beiden Jahren deutlich sinken - zunächst auf 6,7 und dann 6,3 Prozent. In Spanien verharrt sie dagegen 2011 mit rund 20 Prozent auf einem europaweiten Rekordhoch. Die angeschlagenen Euro-Staaten Griechenland, Irland, Portugal und Spanien werden sich nach der EU-Prognose nur langsam von der Rezession erholen: In Griechenland und Portugal wird die Wirtschaft der Prognose zufolge 2011 um drei Prozent beziehungsweise einen Prozent schrumpfen. Spanien und Irland wird immerhin ein Wachstum um 0,7 beziehungsweise 0,9 Prozent zugetraut. "
