date,topline,headline,content
31.08.2010 17:22 Uhr,August 2010,Mehr Geld für Griechenland,"02. August 2010: Bundeswirtschaftsminister Brüderle macht Druck: Der Bund solle sich spätestens in drei Jahren komplett aus der Commerzbank zurückziehen. 03. August 2010: Der Autoabsatz in Deutschland bricht ein: Im Juli kauften die Kunden 30,2 Prozent weniger Autos als im Juli 2009 - damals hatte es wegen der Abwrackprämie einen Run auf Neuwagen gegeben. Aber auch gegenüber dem Juli 2008 sank die Zahl der Neuzulassungen um zehn Prozent. Im Ausland laufen die Geschäfte hingegen besser. 04. August 2010: Branchenprimus Toyota hat sich vom Pannendesaster erholt und vermeldet einen satten Quartalsgewinn. Auch Adidas darf sich freuen: Die Fußball-WM verschönt die Zahlen. 05. August 2010: Gute Nachricht für Griechenland: Die zweite Tranche des Hilfspakets wird ausgezahlt. EU, EZB und IWF loben die bisherigen Reformen - mahnen aber auch weitere an. Die Commerzbank erholt sich langsam von Finanzkrise und Dresdner-Bank-Übernahme - und will am Jahresende mit einem Gewinn dastehen. 06. August 2010: Die deutschen Industrie schafft ein bemerkenswertes Produktionswachstum. Die Karstadt-Gläubiger setzen weiter auf Berggruen - und geben dem neuen Bewerber Borletti einen Korb. 07. August 2010: Die anziehende Konjunktur lässt die Gewerbesteuer-Einnahmen sprudeln. Städte und Gemeinden erzielten im zweiten Quartal ein Plus von 24 Prozent gegenüber dem Vorjahreszeitraum. 09. August 2010: Die deutschen Exporte wachsen stärker als die Weltwirtschaft - und die deutsche Wirtschaft könnte nach Ansicht des Industrie- und Handelskammertags 2011 wieder die Exportzahlen des bisherigen Rekordjahres 2008 erreichen. Chrysler schreibt auch im zweiten Quartal unterm Strich wieder rote Zahlen - trotz steigender Verkaufszahlen. 10. August 2010: Das Amtsgericht Essen verschiebt erneut die Genehmigung des Karstadt-Insolvenzplans, weil es immer noch keine verbindliche Einigung zwischen dem Investor Berggruen und dem Filialvermieter Highstreet über die künftigen Miethöhen gibt. 12. August 2010: Die Jugendarbeitslosigkeit erreicht laut Internationaler Arbeitsorganisation aufgrund der Krise ""das höchste je registrierte Niveau""; die ILO warnt vor einer ""verlorenen Generation"". Die Slowakei weigert sich, sich an Krediten für Griechenland zu beteiligen. Der US-Autobauer General Motors macht ein Jahr nach der Insolvenz wieder Milliardengewinne - nur nicht in Europa. Überraschend gibt GM-Chef Whitacre seinen Rücktritt bekannt. 13. August 2010: Die deutsche Wirtschaft wächst im zweiten Quartal stark - und zieht die europäische Konjunktur mit. HWWI-Konjunkturchef Bräuninger warnt im Interview mit tagesschau.de vor den Risiken für die Konjunkturerholung. Die verstaatlichte Krisenbank HRE schreibt weiterhin rote Zahlen. In Österreich wird der Ex-Chef der Skandalbank HGAA, Kulterer, festgenommen. 16. August 2010: In Japan gerät der Aufschwung ins Stocken - und China schickt sich an, das Land als zweitgrößte Wirtschaftsmacht zu verdrängen. In Griechenland ächzen die Menschen weiter unter dem riesigen Schuldenberg. 17. August 2010: Über die Probleme der beiden US-Hypothekenfinanzierer Fannie Mae und Freddie Mac berät eine Konferenz. Es wird bekannt, dass General Motors den Opel-Mitarbeitern ein Versprechen gemacht hat: Sollte der Konzern seine Zusagen für Investitionen und Arbeitsplätze nicht einhalten, würde der Lohn, auf den die Beschäftigten verzichten, doch ausbezahlt. 18. August 2010: US-Finanzminister Geithner will das System der staatlich gestützten Immobilienfinanzierung gründlich umkrempeln - und damit die beiden Hypothekengiganten Fannie Mae und Freddie Mac ins Visier. In Deutschland sorgt der Aufschwung für mehr Beschäftigung, wie die Statistiker melden. 19. August 2010: Währungskommissar Rehn folgt der Einschätzung der Experten und befindet: Die Sparbemühungen der Griechen waren erfolgreich, sie bekommen eine weitere Tranche. 20. August 2010: Die US-Computerkonzerne Hewlett-Packard und Dell geben sich optimistisch. Sie melden gute Geschäfte und sehen bei ihren Kunden einen Nachholbedarf nach der Krise. 23. August 2010: Die Bundesregierung will nun doch nicht das Insolvenzrecht ändern, um sich den Erstzugriff auf die Masse insolventer Firmen zu sichern. 24. August 2010: Das Haushaltsdefizit ist im ersten Halbjahr krisenbedingt deutlich gestiegen. Laut einer DIHK-Umfrage beklagen fast drei Viertel der Firmen Fachkräftemangel - und sehen das auch als Gefahr für den Aufschwung. 25. August 2010: Das Bundeskabinett macht den Weg frei für einen Gesetzesentwurf, der unter anderem mit einer Bankenabgabe eventuelle neue Krisen von Großbanken bekämpfen soll. In den USA wächst die Angst vor einem Rückfall in die Rezession - von der Krise ist mehr und mehr auch die Mittelschicht betroffen. 26. August 2010: Laut Gesellschaft für Konsumforschung kurbelt die Konjunkturerholung auch das private Kaufverhalten an. Die Wirtschaftskrise führt seit Monaten zu einem Erstarken des Yen - obwohl sich niemand die genauen Gründe erklären kann. 27. August 2010: Die amerikanische Notenbank will die Konjunktur der USA notfalls weiter stützen - also neues Geld auf den Markt pumpen. 30. August 2010: Japans Regierung verabschiedet ihr neustes Konjunkturpaket. Derweil warnt das DIW: Das Wirtschaftswachstum werde sich im Herbst verlangsamen. 31. August 2010: Die Arbeitslosenzahl sinkt weiter. Die Bafin geht erstmals gegen deutsche Top-Banker vor: Zehn Verfahren seien momentan anhängig. "
31.08.2010 16:38 Uhr,Bafin geht Aufsichtsräte an,Zehn Abberufungsverfahren gegen Top-Banker,"Die Bankenaufsicht Bafin geht gegen inkompetente oder unzuverlässige Aufsichtsräte von Banken vor. Aufsichtsräte von Großbanken seien aber nicht betroffen, sagte ein Bafin-Sprecher auf Anfrage. Dass die Bafin die Aufseher kontrolliert, ist neu. Der Bundestag hatte erst im vergangenen Sommer das Kreditwesengesetz verschärft. Bis dahin unterlagen die Aufsichtsräte keiner Überwachung. Mit den neuen Befugnissen kann die Bafin die Abberufung von Aufsichtsräten anordnen oder sogar ein Tätigkeitsverbot aussprechen. In den laufenden Verfahren wirft die Bafin in einem Fall dem betroffenen Aufsichtsrat vor, zu wenig vom Bankgeschäft zu verstehen. In drei Fällen wird bemängelt, dass die Aufsichtsräte zu viele Kontrollmandate haben. Bei sechs Aufsichtsräten zweifelt die Bafin an deren Zuverlässigkeit. Die Betroffenen werden zunächst von der Behörde angehört. Crüwell geht allerdings davon aus, dass es in vielen Fällen nicht notwendig sein wird, die Aufsichtsräte abzuberufen. Er setzt darauf, dass die Personen dann gegebenenfalls freiwillig zurücktreten. Vor der Gesetzesänderung konnte die Bafin lediglich Bankenvorstände abberufen. Von dieser Möglichkeit machte sie nach Angaben des Sprechers in der Vergangenheit mehrfach Gebrauch. "
31.08.2010 09:58 Uhr,Arbeitsmarkt entspannt sich im August leicht,"3,188 Millionen Menschen ohne Job","Dank voller Auftragsbücher hat sich die Lage auf dem deutschen Arbeitsmarkt im Spätsommer weiter entspannt. Wegen der Werks- und Sommerferien fiel der Rückgang allerdings weitaus moderater aus als in den Vormonaten. Nach Angaben der Bundesagentur für Arbeit (BA) waren im August rund 3,188 Millionen Männer und Frauen ohne Arbeit; dies wären lediglich 4000 weniger als im Juli, aber rund 283.000 weniger als vor einem Jahr. Die Arbeitslosenquote bleibt unverändert bei 7,6 Prozent. ""Die wesentlichen Indikatoren entwickeln sich in die richtige Richtung"", sagte das BA-Vorstandsmitglied Heinrich Alt. Laut der Bundesagentur hat die Nachfrage nach Arbeitskräften wieder das Vorkrisen-Niveau erreicht: ""Die Arbeitskräftenachfrage hat sich vom krisenbedingten Einbruch erholt, die Betriebe signalisieren wieder deutlichen Einstellungsbedarf."" Auch aus Sicht von Bundesarbeitsministerin Ursula von der Leyen ist die Krise nahezu überwunden. ""Dass wir bei der Beschäftigung auf diesem guten Niveau aus dem Tal kommen, hätte vor einem Jahr niemand geglaubt"", sagte die Ministerin. Die wirtschaftliche Erholung sei tragfähig. Zu der schnellen Erholung trug nach Darstellung der Bundesagentur vor allem die Zeitarbeit bei: Gut jede dritte gemeldete Stelle komme derzeit aus der Zeitarbeit. ""Aber auch in anderen Branchen wie im Einzelhandel, in der Gastronomie, im Bausektor und im Gesundheits- und Sozialwesen werden zahlreiche Mitarbeiter gesucht"", teilte die Bundesagentur mit. Teilweise gebe es schon wieder Probleme, qualifizierte Fachkräfte zu finden. Gestern hatte das DIW gemeldet, dass sich die Konjunktur im Herbst wieder verlangsamen dürfte. Dennoch erwartet die Bundesagentur in den nächsten Monaten einen Rückgang der Arbeitslosigkeit unter die Drei-Millionen-Grenze. "
31.08.2010 08:53 Uhr,Rettungsbohrung für Kumpel in Chile gestartet,Der lange Weg in die Freiheit,"Mit einigen Tagen Verzögerung hat die Rettungsbohrung für die 33 verschütteten Bergleute in Chile begonnen. Mehrere Hundert Meter hat der Bohrer vor sich, um zu ihnen zu gelangen. Die Kumpel brauchen deshalb viel Geduld - und müssen zunächst an einen anderen Ort umziehen. Von Matthias Ebert, SWR Stuttgart "
31.08.2010 01:14 Uhr,Französische Minister informieren EU-Kommission,Darf Frankreich Roma massenweise ausweisen?,"Seit Jahresbeginn hat Frankreich rund 8000 Roma nach Rumänien und Bulgarien zurückgeschickt. Mehrere französische Minister wollen heute in Brüssel die EU-Kommission überzeugen, dass dabei alles mit rechten Dingen zuging. Bei der EU gibt es da erhebliche Zweifel. Von Martin Bohne, MDR-Hörfunkstudio Brüssel Jeder EU-Bürger darf in jedes andere EU-Land reisen und sich dort niederlassen. Dieses Recht gehört zu den Grundlagen der Europäischen Union, sagt Matthew Newman, einer der Sprecher der EU-Kommission: ""Die Bewegungsfreiheit für Personen ist eine Stütze dessen, wofür die EU steht. Es ist eines der Grundrechte der EU-Bürger."" ""Man muss also nachweisen"", so Kommissionssprecher Newman, ""dass man dem Sozialsystem des Landes nicht zur Last fällt."" Personen, die diesen Anforderungen nicht gerecht werden, können also in der Tat des Landes verwiesen werden. Das ist außerdem möglich, wenn der Betreffende mit dem Gesetz in Konflikt geraten ist oder wenn die Volksgesundheit gefährdet ist. Theoretisch kann Frankreich also Roma, die ja zum großen Teil aus Bulgarien und Rumänien kommen - also EU-Bürger sind - in ihre Heimatländer zurückschicken. Aber, schränkt Kommissionssprecher Newmann ein, solche Abschiebungen seien wirklich nur in Ausnahmefällen anzuwenden. ""Und das kann kein Automatismus sein, wo man von einem Tag zum anderen aufgefordert wird, zu verschwinden."" Dem betreffenden EU-Bürger muss präzise nachgewiesen werden, warum er eine Gefährdung darstellt. Außerdem müssen die individuellen Lebensumstände wie Alter, Gesundheitszustand, Familienverhältnisse Berücksichtigung finden. Den Betroffenen müssen die Gründe für die Ausweisung detailliert und schriftlich mitgeteilt werden. Und sie müssen die Möglichkeit haben, gegen die Entscheidung zu klagen. Auch müssen sie - außer in Notfällen - mindestens einen Monat bis zum Verlassen des Landes Zeit bekommen. "
30.08.2010 16:25 Uhr,Atomkraftwerke,Wer profitiert von der Laufzeitverlängerung?,"Über die Verlängerung der Atomlaufzeiten gibt es in der Regierung noch keine Klarheit. Immerhin hat Kanzlerin Merkel mit einer möglichen Zeitspanne von 10 bis 15 Jahren erstmals Zahlen genannt. Doch wer profitiert von einer Laufzeitverlängerung - nur die Betreiberkonzerne oder letztlich auch die Verbraucher? tagesschau.de hat bei Experten nachgefragt. Von Ulrich Bentele, tagesschau.de Es ist eine der zentralen Kontroversen in Deutschland – sowohl in der Gesellschaft als auch innerhalb der schwarz-gelben Regierungskoalition: Wie lange dürfen die Atomkraftwerke in Deutschland noch weiter betrieben werden? Die rot-grüne Bundesregierung hatte ursprünglich beschlossen, dass der letzte Atommeiler bis 2022 vom Netz gehen soll. Die Bundesregierung will am Ausstieg festhalten, setzt aber auf einer Verlängerung der Laufzeiten der Atomkraftwerke und betrachtet die Kernkraft als Brückentechnologie. Ende September will sie ihr neues Energiekonzept vorstellen. Nachdem nun Bundeskanzlerin Angela Merkel (CDU) in der ARD erstmals ihre Präferenz angedeutet und Zahlen genannt hat – demnach scheint eine Laufzeitverlängerung von zehn bis 15 Jahren möglich – stellt sich die Frage, wer davon profitieren wird. Was bedeutet eine solche Laufzeitverlängerung konkret für die Stromkonzerne, auf was können sich die Verbraucher einstellen? ""Wir gehen davon aus, dass sich eine solche Laufzeitverlängerung nur marginal auf die Bildung der Strompreise auswirken wird"", sagt Holger Krawinkel vom Bundesverband Verbraucherzentralen im Gespräch mit tagesschau.de. Bei einer Laufzeitverlängerung von zwölf Jahren sei von einem Sparpotenzial von 0,7 Cent pro Kilowattstunde auszugehen. Pro Jahr würde ein durchschnittlicher Haushalt somit etwa 24,50 Euro einsparen können. Diesen Betrag könne man aber locker übertreffen, würde man auf Energie-effizientere Haushaltsgeräte setzen. Aus Verbrauchersicht würde sich eine solche Laufzeitverlängerung deshalb nicht rentieren. Am ehesten würde bei den Strompreisen noch die Industrie profitieren. Für private Stromkunden stünden andere Aspekte im Vordergrund, etwa die Endlagerung des Atommülls und die Reaktorsicherheit. ""Wegen einer etwaigen minimalen Preisentlastung ist es nicht sinnvoll, ein solches Risiko einzugehen"", so Krawinkel. Für die Sicherheit vor allem der älteren Anlagen müsste bei einer Laufzeitverlängerung massiv investiert werden: ""Ob sich das dann noch für die Betreiber wirklich lohnt und ob dann tatsächlich noch Preisvorteile für die Verbraucher zu erkennen sind, ist schwer zu bezweifeln."" Aus Verbrauchersicht seien Fragen der Energie-Effizienz ohnehin wichtiger als die Frage der Laufzeiten von Atomkraftwerken. ""Austauschprogramme für Heizungen, Sanierung der Gebäude-Hülle, Wärmedämmung – da muss dringend etwas passieren"", so Krawinkel. Im Energiekonzept der Bundesregierung kämen diese Punkte allerdings viel zu kurz, es würden die falschen Schwerpunkte gesetzt: ""Es kann ja nicht sein, dass im gleichen Atemzug, indem jetzt die Laufzeitverlängerung verkündet wird, das Gebäudesanierungsprogramm von 1,3 Milliarden auf 400 Millionen Euro  zusammengekürzt wird"", so der Verbraucherschützer. ""Profitieren werden von einer Laufzeitverlängerung in erster Linie die vier großen Kernkraftwerksbetreiber, also EnBW, RWE, E.ON und Vattenfall"", ist sich Claudia Kemfert, Energie-Expertin des Deutschen Instituts für Wirtschaftsforschung Berlin (DIW) sicher. Dort würden sich die Gewinne massiv erhöhen, denn die abgeschriebenen Kernkraftwerke seien nun kostengünstig zu betreiben, sagte Kemfert im Gespräch mit tagesschau.de . Auch Kemfert rechnet durch die Laufzeitverlängerung nicht mit großen Auswirkungen auf die Strompreise: ""Wir haben sowieso zu wenig Wettbewerb auf dem Strommarkt. Die Stromkonzerne haben in der Vergangenheit ohnehin die Preise immer weiter nach oben getrieben."" Allerdings ist Kemfert der Ansicht, dass ""mit Kernenergie der Strompreis nicht so stark ansteigen wird wie ohne Atomstrom."" Die Stromkonzerne nun zu verpflichten, mehr in erneuerbare Energien zu investieren, hält die DIW-Expertin für problematisch. ""Die großen Vier haben eine große Marktdominanz. Wenn man ihnen jetzt zubilligt, die Laufzeiten zu verlängern, ohne dass man klar sagt, dass man die Kohlekraftwerke nicht mehr möchte, zementiert man deren Marktposition weiter."" Kemfert kritisiert, dass in der politischen Diskussion die Kernkraft so sehr im Fokus stehe – obwohl sie im Energiemix heute nur noch 20 Prozent ausmache. ""Wenn man den Anteil von Atom- und Kohlestrom so hochhält, ist die Aussage, dass man mehr zu erneuerbaren Energien hin möchte, doch sehr fragwürdig."" Energiespeicherung, Energie-Effizienz, die Reduzierung der Kohlekraftwerke, und den Ausbau der Gaskraftwerke – dies seien die vorrangigen Themen, mit der sich die Politik beschäftigen sollte. Erst am Ende der Kette dieser Maßnahmen stehe die Frage, ob und wie lange die Laufzeit von Kernkraftwerken verlängert werden müsse. Doch zu all diesen Aspekten sei aus der Regierung viel zu wenig zu hören. Mehrere Forschungsinstitute hatten im Auftrag von Wirtschafts- und Umweltministerium in den vergangenen Wochen die Auswirkungen von Laufzeitverlängerungen um 4, 12, 20 und 28 Jahre berechnet. ""Aber wenn man sich die Szenarien anschaut, die aus dem Gutachten durchgesickert sind, muss man wirklich sagen: Wenn sich die Politik darauf verlässt, wirkt das einfach nur noch lächerlich. Die sind so unseriös, wie Gutachten nur sein können. Das Ergebnis stand bei Auftragsvergabe bereits fest."" Mit wissenschaftlicher Arbeit habe das nichts zu tun. Umweltminister Norbert Röttgen (CDU) habe zwar erkannt, dass neben dem Thema Laufzeitverlängerung von Atomkraftwerken auch die erneuerbaren Energien in seinem neuen Energiekonzept Platz haben müssen. Allerdings befürchtet Klusmann, dass neben der Brennelementesteuer keine zusätzlichen Abgaben erhoben werden, um die Mehrgewinne abzuschöpfen: ""Wenn die Konzerne aus der Pflicht genommen werden, und man einfach sagt: Ihr müsst in erneuerbare Energien investieren, dann ist das absolut lächerlich und inakzeptabel."" Denn das hieße, dass die Atomkonzerne zu ihrem eigenen Glück und ihrer Zukunft gezwungen würden. Doch die großen Strombetreiber müssten aus reinem Eigeninteresse ohnehin massiv in erneuerbare Energien investieren. ""Diese Dreistigkeiten, die da im Sinne der Atomkraft als fortschrittlich verkauft werden sollen, sind einfach unmöglich"", echauffiert sich Klusmann. Klusmann fordert, dass Mehrgewinne durch die Laufzeitverlängerung abgeschöpft werden müssten, ""ganz konkret in Form einer Abgabe und nicht durch irgendwelche Absichtserklärungen, mehr in erneuerbare Energien investieren zu wollen."" "
30.08.2010 12:15 Uhr,Neues Konjunkturprogramm in Japan,Billionen Yen für schwächelnde Wirtschaft,"Japan kämpft mit aller Macht gegen das schwache Wirtschaftswachstum und den starken Yen: Regierungschef Naoto Kan kündigte ein weiteres Konjunkturpaket in Höhe von 920 Milliarden Yen (rund 8,5 Milliarden Euro) an. Die Zentralbank pumpte zudem auf Druck der Regierung frisches Geld in den Markt und stellte den Finanzinstituten des Landes zehn Billionen Yen (92 Milliarden Euro) zum Zinssatz von 0,1 Prozent für die kommenden sechs Monate zur Verfügung. Das neue Konjunkturprogramm solle in der kommenden Woche verabschiedet werden und Ende des Monats in Kraft treten. Das Bruttoinlandsprodukt in Japan war im zweiten Quartal nur um 0,1 Prozent im Vergleich zum Vorquartal gewachsen. Gründe waren ein schwacher Konsum und der durch den starken Yen gebremste Export. Die Japaner halten sich bei großen Anschaffungen zurück, weil sie darauf warten, dass die Preise noch weiter sinken werden. Das hat auch mit dem Höhenflug des Yen zu tun: Dieser steht derzeit auf einem 15-Jahres-Hoch gegenüber dem Dollar; er dürfte bald ein Neun-Jahres-Hoch gegenüber dem Euro erreichen. "
30.08.2010 10:45 Uhr,DIW zu Konjunkturaussichten,Der Aufschwung verliert den Schwung,"Das Tempo des konjunkturellen Aufschwungs in Deutschland nimmt nach Einschätzung des Deutschen Instituts für Wirtschaftsforschung (DIW) im Herbst ab. Zwar blieben die Zuwachsraten deutlich über längerfristigen Durchschnittswerten, die Erholung werde aber etwas an Kraft verlieren, teilte das DIW mit. Die Sondereffekte - gemeint sind staatliche Konjunkturprogramme -, die die Konjunktur zuletzt auf Rekordstände getrieben hätten, ließen im Herbst allmählich nach, sagte Fichtner weiter. Durch die konjunkturelle Abschwächung in vielen Ländern werde der Export etwas weniger dynamisch verlaufen. Auch die winterbedingten Nachholeffekte in der Bauwirtschaft seien inzwischen weitgehend abgearbeitet. Dagegen dürfte der Konsum der privaten Haushalte wie schon zuletzt das Wachstum stützen. "
28.08.2010 10:03 Uhr,Greenpeace Deutschland wird 30,"""Nicht immer legal, aber legitim""","Vor knapp 30 Jahren hinderten Aktivisten auf der Weser zum ersten Mal einen Giftmülltanker am Auslaufen. Zeitgleich blockierten andere eine Verladebrücke und kippten zentnerweise kranke Fische vor das Bayer-Werk in Brunsbüttel: Der Beginn von Greenpeace Deutschland, die heute die bekannteste Umweltschutzorganisation ist. Über die bibbernden Anfänge und die Herausforderungen heute spricht tagesschau.de mit Mitbegründerin Monika Griefahn. tagesschau.de: Sie waren am 13. Oktober 1980 dabei und verhinderten schließlich, dass giftige Dünnsäure weiterhin ins Meer geleitet wird. Woran erinnern Sie sich, wenn Sie heute an diese erste Aktion denken? Monika Griefahn: Das war eine unglaublich spannende Zeit. Ich war mit zwei Freunden nachts um etwa ein Uhr auf dem Weg nach Nordenham. Wir waren eingemummt in Rettungswesten, denn wir wollten den Giftmülltanker ""Kronos"" am Auslaufen hindern. Ich erinnere mich noch an das Bibbern und die Kälte. Wir waren dann auch in abwechselnden Schichten vier Tage lang in einem Boot auf dem kalten Wasser. Wir waren sehr aufgeregt. tagesschau.de: Hatten Sie keine Angst, erwischt zu werden? Griefahn: Nein. Das Gefühl war nicht Angst. Wir fühlten uns vielmehr wie unter Hochspannung. Natürlich fragten wir uns, ob wir wohl erwischt würden, aber wir waren auch voller Vertrauen darauf, dass wir alles gut vorbereitet hatten - schließlich waren wir einen Tag zuvor die Wege noch einmal abgelaufen und hatten uns die Aktion im Detail überlegt. Außerdem waren wir der festen Überzeugung, dass wir genau das Richtige tun. Es war vielleicht nicht immer legal, aber legitim. tagesschau.de: Aus dieser Aktion entwickelte sich dann der deutsche Ableger von Greenpeace, der heute eines der wichtigsten Länderbüros der Organisation ist. Haben Sie damit gerechnet? Griefahn: Der Erfolg war schnell abzusehen, weil wir bei und nach der ersten Aktion viel Zuspruch bekamen. Organisiert war sie von Greenpeace-Aktivisten aus Holland und einigen anderen deutschen Umweltschutzvereinen, aber es kamen einige 100 Menschen dazu: eine bunte Gruppe von Menschen, die nicht nur diskutieren, sondern etwas machen wollten. Studenten, Rentner, Kapitäne oder Elektriker, hauptsächlich handfeste und praktische Menschen waren dabei. Das waren die ersten Greenpeace-Anhänger in Deutschland. tagesschau.de: Wie sind denn die heutigen Greenpeace-Aktivisten? Griefahn: Heute ist die Mentalität meiner Ansicht nach eine andere. Viele Menschen wollen für eine große Organisation arbeiten, weil es ein guter Job ist. Sie erfüllen diesen auch mit großem Engagement, bringen ihre fachliche Qualifikation mit ein, werden dann aber auch vielleicht wieder etwas anderes machen. Wir waren damals ganzheitlich engagiert. Die Menschen waren unsere Familie - und sind es heute noch. tagesschau.de: Greenpeace ist bekannt für spektakuläre, medienwirksame Aktionen. Besteht dabei nicht die Gefahr, dass die PR schließlich das Handeln von Greenpeace dominiert? Griefahn: Nein. Sie brauchen große Bilder, um deutlich zu machen, warum Umweltschutz auch im Kleinen wichtig ist. Bei der ersten Aktion haben wir beispielsweise die Aufmerksamkeit auf die Gefahren durch Dünnsäure gelenkt. Wer die Bilder der Kampagne sah, zog dann vielleicht den Schluss, selbst zu Hause keine Weißmacher zu verwenden, bei deren Herstellung die Säure entsteht. Heute ist das häufig schwieriger, weil es für viele Themen wie etwa Gentechnik oder Weichmacher keine guten Bilder gibt. Das sind Herausforderungen für Greenpeace. Das Gespräch führte Monika Manke für tagesschau.de "
27.08.2010 21:28 Uhr,Maßnahmen zur Stützung der US-Konjunktur,Fed will mit aller Macht weitere Rezession verhindern,"US-Notenbankchef Bernanke will dem mageren Konjunkturaufschwung in den USA mit aller Macht unter die Arme greifen. Die Federal Reserve sei im Bedarfsfall bereit, weitere Staatsanleihen und andere Wertpapiere anzukaufen, um die Wirtschaft zu stützen, kündigte Bernanke an. Von Rüdiger Paulert, WDR-Hörfunkstudio Washington Die amerikanische Notenbank wird über den Kauf weiterer Wertpapiere im großen Stile nachdenken, wenn die schwächelnde amerikanische Wirtschaft weiter abrutscht. Dies erklärte der Chef der amerikanischen Notenbank Ben Bernanke in einer mit Spannung erwarteten Rede vor seinen Amtskollegen aus anderen Staaten im amerikanischen Jackson Hole. Doch damit ist es nun vorbei. Es gehe nicht darum, so Bernanke in Jackson Hole, ob man die richtigen Mittel habe, die Wirtschaft zu unterstützen, sondern darum, abzuwägen, ob der Einsatz dieser Maßnahmen zur Wachstumsförderung ihre Risiken überwiege. Deutlicher wurde Bernanke nicht. Aber im Grundsatz bedeutet seine Ankündigung, dass die amerikanische Notenbank zur Abwehr einer Folgerezession die Märkte noch einmal mit Geld überschwemmen und die damit verbundenen Inflationsrisiken in Kauf nehmen wird. Wenige Stunden zuvor hatte das amerikanische Handelsministerium darüber informiert, dass die US- Wirtschaft im zweiten Quartal um nur 1,6 Prozent gewachsen ist, nach 3,7 Prozent im ersten Quartal. Auch die US-Immobilienverkäufe brachen in den  letzten Monaten drastisch ein, ebenso die Ausgaben für langlebige Konsumgüter - klare Anzeichen für eine große wirtschaftliche Verunsicherung in den USA. Sean Stoveal von der Ratingagentur Standard and Poors: ""Ich glaube, dass es nur wenige Möglichkeiten gibt und dass Leute nun fragen, was kann die Regierung tun und welche Instrumente hat die amerikanische Notenbank, um uns aus dieser Vertrauenskrise herauszubringen."" Denn 1,6 Prozent Wirtschaftswachstum bringt faktisch keine neuen Arbeitsplätze in den USA. Weitere Konjunkturimpulse wiederum durch ein Konjunkturpaket der Regierung sind politisch nicht durchsetzbar - auch weil die Republikaner mit großer Wahrscheinlichkeit von der schwachen Wirtschaftsentwicklung bei den Wahlen im November profitieren werden und in diesem wie im letzten Jahr ohnehin bereits gut 40 Prozent der Staatsausgaben auf Pump sind. Aber auch die amerikanische Notenbank hat ihr Pulver größtenteils verschossen. Doch durch die nun angekündigten Maßnahmen könnte sie im Notfall die Nachfrage nach Konsum und Investitionsgütern erhöhen, um das Wachstum anzustoßen, dass in den USA dringend nötig ist, um die Arbeitslosigkeit zu reduzieren. "
