date,topline,headline,content
26.04.2007 16:13 Uhr,Wirtschaftswissenschaftler Weigand zur Siemens-Krise,"""Das Old-Boys-Network hat andere Pläne""",
24.04.2007 17:56 Uhr,Interview zur Gebührenentscheidung der EU,"""Wir fühlen uns erleichtert, aber nicht als Sieger""","tagesschau.de: Was bedeutet die Entscheidung der EU für die ARD? Fritz Raff: Wir sind erleichtert über die Entscheidung der Kommission nach diesen jahrelangen Diskussionen, aber wir fühlen uns dabei nicht als Sieger. Ein wichtiger Punkt der Entscheidung aus Brüssel ist, dass wir unseren Programmauftrag auch in der digitalen Welt in vollen Umfang erfüllen können. Angebote in neuen Bereichen wie dem Digitalfernsehen und dem Internet sind demnach Teil der Grundversorgung. tagesschau.de: Wie wird die ARD künftig mit kommerziellen Aktivitäten verfahren? Raff: Die Kommission wünscht mehr Transparenz und eine klare Abgrenzung zu kommerziellen Tätigkeiten. Bei der ARD ist es aber schon heute so, dass die Werbung in Tochterfirmen ausgelagert ist. Da haben wir nichts nachzuholen. Allerdings werden diese Tochterfirmen in Zukunft von Rechnungshöfen und anderen Kontrollorganen umfassender geprüft, als das bisher der Fall war. tagesschau.de: Können ARD und ZDF auch weiter von Sportereignissen berichten? tagesschau.de: Brüssel hat also den Verdacht ausgeräumt, dass ARD und ZDF in unerlaubter Weise mit den Gebühren Aktivitäten subventionieren? Raff: Den Bundesländern ist es zusammen mit den Anstalten gelungen, die Kommission davon zu überzeugen, dass wir nicht gegen das Wettbewerbsrecht verstoßen, dass wir in der Lage sind, unsere kommerziellen Tätigkeiten klar und transparent auszuweisen. Wir haben auch deutlich machen können, wie wichtig es für uns auch in Zukunft ist, Sportrechte in vollem Umfang zu erwerben. Wir sind zur Sublizensisierung bereit. Und wir haben deutlich machen können, dass es für Deutschland unverzichtbar ist, dass der öffentlich-rechtliche Rundfunk seine Programmautonomie behält und damit auch seine Staatsferne. Die Fragen stellte Eckart Aretz, tagesschau.de "
24.04.2007 16:32 Uhr,Bald billigere Handy-Telefonate im Urlaub?,EU-Parlament kritisiert Glos' Vorschlag zu Gebühren,"Im Streit um niedrigere Kosten für Auslands-Handygespräche hat Bundeswirtschaftsminister Michael Glos Kritik aus dem Europaparlament kassiert. Glos' Vorschlag, die Kosten für das so genannte Roaming EU-weit auf maximal 60 Cent pro Minute für abgehende und 30 Cent für angenommene Anrufe zu deckeln, sei nicht sehr kundenfreundlich, monierte die CSU-Europaabgeordnete Angelika Niebler, die dem zuständigen Industrieausschuss vorsitzt. Die Zahlen lägen ""kaum unter den heutigen Tarifen"", erklärte Niebler. Das Parlament hatte sich zuvor für maximal 40 Cent pro Minute für abgehenden und 15 Cent für angenommene Gespräche ausgesprochen. Glos warf dem EU-Parlament im ""Handelsblatt"" vor, ""taktisch bedingt"" niedrige Preise zu fordern. ""Ich möchte mich an diesem Wettbewerb um die niedrigsten Sätze nicht beteiligen"", unterstrich er. Mit seinem Vorschlag nimmt Glos als amtierender Vorsitzender der Fachminister Rücksicht auf Bedenken einzelner Partnerländer. Insbesondere Großbritannien sieht Preisvorgaben skeptisch. In den derzeit laufenden Kompromissverhandlungen sind Rat und Parlament auch in einem zweiten Punkt weiter uneins: Während das Parlament die neuen Tarife automatisch für alle Handykunden durchsetzen will, fordert Glos ein Modell, nach dem sich jeder Verbraucher gezielt dafür entscheiden müsste. Rat und Parlament wollen sich Niebler zufolge am 2. Mai auf ein Gesamtpaket verständigen. Kunden könnten dann frühestens im Herbst günstiger im EU-Ausland telefonieren. Auf die Roaming-Gebühren entfallen mit jährlich fünf Milliarden Euro knapp sechs Prozent der gesamten Mobilfunkumsätze. Auf Druck der EU hatten die Handy-Anbieter ihre Tarife für Auslandsgespräche in den vergangenen zwei Jahren bereits deutlich gesenkt, um eine Regulierung zu verhindern. "
24.04.2007 16:15 Uhr,Ströbele zu den Hafterleichterungen für Klar,"""Das Gericht hat sich dem politischen Druck nicht gebeugt""",
24.04.2007 12:00 Uhr,Interview mit Oxford-Professor zur IT-Zukunft,"""Behalten Sie Ihren PC im Haus!""",
24.04.2007 11:50 Uhr,Das Schweigen der Täter,Unaufgeklärte Verbrechen der RAF,"Die terroristische ""Rote Armee Fraktion"" (RAF) hat nach eigenen Angaben mit ""gezielt tödlichen Aktionen Repräsentanten aus Wirtschaft und Staat"" ermordet. Auch 30 Jahre nach dem Terrorjahr 1977 ist in vielen Fällen nicht geklärt, wer den Finger am Abzug hatte oder die Bomben zündete. Die Richter gingen auch von einer Mittäterschaft von Günter Sonnenberg aus. Dieser war wegen gemeinschaftlichen Mordversuchs an zwei Polizisten zu einer zwei Mal lebenslangen Haftstrafe verurteilt worden - nicht aber wegen der Ermordung von Siegfried Buback. Mit Rücksicht auf eine schwere Kopfverletzung, die er bei seiner Festnahme 1977 erlitten hatte, wurde das Verfahren wegen des Buback-Mordes 1982 eingestellt. 1992 kam Sonnenberg vorzeitig nach 15 Jahren aus der Haft. Rätsel blieben auch nach dem Mord an Alfred Herrhausen, dem Chef der Deutschen Bank. Wer am 30. November 1989 in Bad Homburg seine gepanzerte Limousine in die Luft jagte, wissen die Ermittler bis heute nicht. Der Bundesanwaltschaft fehlten letzte Beweise für eine Beteiligung der 1999 festgenommenen Andrea Klump. Aus dem Revolver, mit dem 1977 Schleyer erschossen wurde, kamen am 10. Oktober 1986 auch die tödlichen Schüsse auf den Bonner Spitzendiplomaten Gerold von Braunmühl. Dies ist die wichtigste Erkenntnis über das ""Kommando Ingrid Schubert"", dem der vermummte Mörder angehörte. Wie Herrhausen wurde der Siemens-Manager Karl Heinz Beckurts am 9. Juli 1986 bei München mit einer Bombe getötet. Wer konkret hinter dem ""Kommando Mara Cagol"" steckte, bleibt rätselhaft. Der verdächtigte Horst Ludwig Meyer wurde 1999 in Wien erschossen. Auf das Konto der nicht identifizierten Beckurts-Mörder ging nach Einschätzung der Behörden bereits der tödliche Anschlag auf den Industriellen Ernst Zimmermann im Februar 1985 in Gauting bei München. Alle Täterspuren führten aber ins Leere. "
23.04.2007 16:54 Uhr,Bald billigere Handy-Telefonate im Urlaub?,Glos will Gebühren weniger stark senken als EU,"Die Bundesregierung will die Gebühren für Handy-Auslandsgespräche nicht so stark absenken wie von der EU gefordert. Ein vom Bundeswirtschaftsministerium ausgearbeitetes Kompromisspapier sieht eine Obergrenzen von 60 Cent pro Minute für ausgehende und von 30 Cent für eingehende Gespräche vor. Ein Sprecher sagte, mit dieser Basis gehe Deutschland am Dienstag in Verhandlungen mit EU-Kommission und Parlament. Dagegen hatte der federführende Ausschuss im EU-Parlament gefordert, dass abgehende Telefonate höchstens 40 Cent pro Minute und die Annahme von Gesprächen maximal 15 Cent kosten dürften. Bundeswirtschaftsminister Michael Glos als amtierender Vorsitzender der Fachminister nimmt mit seinem Vorschlag Rücksicht auf Bedenken einzelner Partnerländer. Insbesondere Großbritannien sieht Preisvorgaben skeptisch. Glos' Entwurf sieht zudem vor, dass bestehende Handy-Verträge unverändert bleiben, solange nicht der Kunde ausdrücklich auf den EU-Tarif umsteigen will. Die EU-Abgeordneten wollten dagegen, dass die neuen Tarife für alle Kunden gelten, es sei denn sie wählten ausdrücklich einen anderen Handy-Vertrag. Auf die Roaming-Gebühren entfallen mit jährlich fünf Milliarden Euro knapp sechs Prozent der gesamten Mobilfunkumsätze. Auf Druck der EU hatten die Handy-Anbieter ihre Tarife für Auslandsgespräche in den vergangenen zwei Jahren bereits deutlich gesenkt, um eine Regulierung zu verhindern. "
23.04.2007 13:57 Uhr,Atomstreit mit Tehean,EU verschärft Sanktionen gegen Iran,"Der UN-Sicherheitsrat hatte Ende März, als er die ersten Sanktionen vom Dezember 2006 verschärfte, keine Reiseverbote beschlossen. Stattdessen hieß es in der UN-Resolution lediglich, den Mitgliedstaaten werde ""erhöhte Wachsamkeit"" bei der Einreise dieser Personen empfohlen. Nach Angaben von Diplomaten kamen die EU-Außenminister auch grundsätzlich überein, die Reiseverbote der EU außerdem auf Personen auszuweiten, die nicht auf der UN-Liste stehen. Dabei handele es sich ebenfalls um etwa 15 Namen, sagten Diplomaten. Solana hatte im Juli vergangenen Jahres in Brüssel ergebnislos mit Laridschani gesprochen. Auch eine zweite Begegnung Ende September in Berlin führte ebenso wie ein Treffen am Rande einer Sicherheitskonferenz in München im Februar zu keinem Ergebnis. Teheran weigert sich nach wie vor, sein Programm zur Urananreicherung zu stoppen. Europa und die USA fürchten, dass Teheran damit den Bau einer Atombombe betreibt. "
21.04.2007 17:05 Uhr,Unterstützung der deutschen Initiative,Auch EU will mehr Transparenz bei Hedgefonds,"""Alle sind sich einig, dass wir mehr Transparenz brauchen"", sagte Steinbrück zum Abschluss des informellen Finanzministertreffens. Angestrebt werde eine Selbstverpflichtung der Hedgefonds. Der Minister betonte, wie wichtig es sei, dass die Einhaltung der Regeln dann auch überwacht werde. Einen Beschluss erwartet Steinbrück bereits beim nächsten Treffen der EU-Finanzminister am 8. Mai. Das wäre eine ""sehr gute Unterstützung und Legitimierung"" für das G-7-Finanzministertreffen zehn Tage später, bei der das Thema erneut auf der Tagesordnung steht, so Steinbrück. Vor allem die Amerikaner und Briten haben starke Vorbehalte gegen Regeln für die Hedgefonds. Deren Manager sitzen überwiegend in den Finanzzentren New York und London und zahlen dort Steuern. Allerdings, betonte Steinbrück, habe sich auch der britische Finanzminister für einen intensiven Informationsaustausch der Aufsichtsbehörden ausgesprochen Befürworter einer Kontrolle von Hedgefonds argumentieren, dass Fehlspekulationen Dominoeffekte entfalten und schwere Finanzkrisen auslösen können. In einem in Berlin am Rande des EU-Finanzministertreffens bekannt gewordenen Zwischenbericht des Forums für Finanzstabilität (FSF) wird gewarnt, dass das starke Wachstum der Hedgefonds-Branche Risiken für die Stabilität des globalen Finanzsystems mit sich bringe. Die umstrittenen Fonds verwalten enorme Summen: Zum Ende des vergangenen Jahres waren es weltweit geschätzte 1400 Milliarden Dollar. Davon werden rund 400 Milliarden Dollar von in der EU ansässigen Hedgefonds verwaltet. Ein weiteres Thema beim Treffen der Finanzminister waren Maßnahmen gegen den Betrug bei der Mehrwertsteuer. Die EU-Kommission schätzt, dass europaweit durch kriminelle Machenschaften von Unternehmen ein Schaden von bis zu 250 Milliarden Euro entsteht. Deutschland und Österreich machen sich für eine Reform der Steuergesetzgebung stark, die den Betrug eindämmen soll. Andere Länder fürchten hohe Umstellungskosten. Es habe sehr viele Meinungsunterschiede gegeben, ob die von Deutschland gewünschte Umstellung auf ein weniger betrugsanfälliges System ""wünschenswert und möglich"" sei, sagte der niederländische Finanzminister Wouter Bos. Allenfalls seien Pilotprojekte möglich. "
20.04.2007 16:44 Uhr,Treffen der EU-Innenminister,EU will Flüchtlinge mit schneller Eingreiftruppe abfangen,"Auf Anfrage eines besonders von illegaler Zuwanderung betroffenen EU-Staats und vorbehaltlich einer Zustimmung der Behörde soll die Sondertruppe binnen zehn Tagen an der Grenze bereitstehen. Die Eingreifteams dürften vor allem von Staaten wie Spanien, Italien und Malta angefragt werden, in die über das Mittelmeer oder den Atlantik jährlich tausende Flüchtlinge kommen. Neu ist, dass die Beamten künftig im jeweiligen Gastland auch Exekutivbefugnisse erhalten sollen, also eigenständig etwa über die Einreise von Personen entscheiden können. Vorbild für diese Regelung sei der Einsatz ausländischer Polizisten bei der Fußballweltmeisterschaft in Deutschland gewesen, erklärte Bundesinnenminister Wolfgang Schäuble. Die Bundespolizei habe damit sehr gute Erfahrungen gemacht. Nach dem für Juni geplanten förmlichen Beschluss der Neuregelung könnten schon im Sommer die ersten Polizeibeamte mit gestärkten Befugnissen in den Gastländern tätig werden. Der Personalstamm der Eingreiftruppe soll allmählich aufgebaut werden, weil die Polizisten eine spezielle Ausbildung erhalten sollen. Die Bundesrepublik hält nach Auskunft des Innenministeriums bereits 100 Beamte für solche europaweiten Einsätze bereit. Während die schnellen Eingreiftrupps grundsätzlich in jedem EU-Staat zum Einsatz kommen können, wurde als Reaktion auf die Flüchtlingsströme in der Vergangenheit die Einrichtung eines ganzjährigen Patrouillennetzes vor den spanischen Kanaren und im Mittelmeer beschlossen. "
