topline,headline,content
31.10.2011 23:49 Uhr,Einschätzungen zu Referendum,Auch in Griechenland ist die Überraschung groß
31.10.2011 19:46 Uhr,Interview zum Mindestlohn,"""Merkel macht, was dem Machterhalt dient"""
31.10.2011 15:50 Uhr,Buchungsfehler bei Bad Bank der HRE,Schuldfrage nach der Milliardenpanne
31.10.2011 11:17 Uhr,Japan kauft weiter EFSF-Anleihen,Eurozone vertraut auf Hilfe aus Fernost
31.10.2011 03:19 Uhr,Bevölkerungswissenschaftler zum siebenmilliardensten Menschen,"""Ab 2070 wird die Weltbevölkerung schrumpfen"""
30.10.2011 21:32 Uhr,Kirgisen bestimmen ersten Präsidenten nach Umbruch,Pro-russischer Kandidat liegt bei Wahl in Kirgistan vorn
30.10.2011 19:39 Uhr,EU und G20-Staaten für strengere Standards,Finanzmärkte müssen mit mehr Kontrolle rechnen
30.10.2011 19:31 Uhr,Antrag auf Bundesparteitag,CDU-Spitze öffnet sich für Lohnuntergrenzen
30.10.2011 15:35 Uhr,Branchen mit Lohnuntergrenzen,Gesetzliche Mindestlöhne
30.10.2011 15:01 Uhr,Bilanzfehler bei der HRE-Bad-Bank hat Nachspiel,"Kein Betrag, den man ""in der Keksdose vergisst"""
30.10.2011 05:10 Uhr,50 Jahre deutsch-türkisches Anwerbeabkommen,"""Als Türke ist man hier immer noch fremd"""
28.10.2011 17:50 Uhr,Bilanzkorrektur senkt deutsche Schuldenquote,HRE-Bad-Bank verrechnet sich um 55 Milliarden
28.10.2011 16:34 Uhr,ARD-Rechtsexperte zur Entscheidung,"""Fingerzeig zur Wahrung der Parlamentarierrechte"""
28.10.2011 16:32 Uhr,EFSF-Chef Regling in Peking,Europa wirbt um Investoren aus China - Peking bremst
28.10.2011 13:22 Uhr,Richter geben Abgeordneten Recht,Karlsruhe stoppt EFSF-Kontrollgremium - vorerst
28.10.2011 12:40 Uhr,Interview zur Halbzeit der Regierung,"""Schwarz-Gelb laufen die Wähler davon"""
28.10.2011 08:41 Uhr,Sarkozy kündigt Einschnitte an,Konjunktur zwingt Frankreich zum Sparen
28.10.2011 07:19 Uhr,ARD-DeutschlandTrend,SPD holt Union fast ein
28.10.2011 05:01 Uhr,Nach Beschlüssen zur Schuldenkrise,Auf den Euro-Gipfel sollen viele Schritte folgen
28.10.2011 01:56 Uhr,Nach Schuldenerlass für Griechenland,Zyperns Kreditwürdigkeit sinkt weiter
28.10.2011 01:54 Uhr,Offizielles Endergebnis,Islamisten feiern klaren Wahlsieg in Tunesien
27.10.2011 21:28 Uhr,Reaktionen auf Euro-Beschlüsse,Obama klatscht Beifall - und fordert hohes Reformtempo
27.10.2011 21:27 Uhr,Eine Woche nach dem Tod von Libyens Ex-Machthaber Gaddafi,UN-Sicherheitsrat stimmt für Ende des NATO-Einsatzes
27.10.2011 16:36 Uhr,Nach dem EU-Gipfelbeschluss,"Deutschen Banken fehlen 5,2 Milliarden Euro Kapital"
27.10.2011 16:33 Uhr,EU-Parlament ehrt fünf Aktivisten,Sacharow-Preis geht an arabische Freiheitskämpfer
27.10.2011 16:29 Uhr,Der EU droht die Spaltung,Die Euro-Länder lassen Europa zurück
27.10.2011 16:28 Uhr,Finanzexperte zum Brüsseler Gipfel,"""Wir gewinnen Zeit, mehr nicht"""
27.10.2011 14:25 Uhr,Nach dem EU-Gipfel,EU-Parlament sieht Ergebnisse kritisch
27.10.2011 14:20 Uhr,Mehr Einfluss für EU-Währungskommissar,"Olli Rehn wird ""Euro-Kümmerer"""
27.10.2011 14:18 Uhr,Neue Richtlinie der EU,Löschpflicht für Websites mit Kinderpornografie
27.10.2011 13:01 Uhr,Griechische Gipfel-Reaktionen,"""Papandreou durfte nur zuschauen"""
27.10.2011 12:31 Uhr,Reaktionen auf Beschlüsse,Gipfel-Durchbruch hebt die Stimmung
27.10.2011 11:45 Uhr,"EU-Parlament ehrt Bewegung des ""Arabischen Frühlings""",Sacharow-Preis für fünf arabische Freiheitskämpfer
27.10.2011 09:23 Uhr,Beschlüsse des EU- und Euro-Gipfels,Das Billionen-Paket gegen die Schuldenkrise
27.10.2011 04:43 Uhr,Euro-Staaten einig mit Banken,Griechenland muss nur die Hälfte zurückzahlen
27.10.2011 02:25 Uhr,Italien legt EU keinen konkreten Sparplan vor,Berlusconi setzt auf Versprechen und Umarmungen
